method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,303,37538,0.6303630380740654,0.6264795617618177,0.6437903744946218,0.575643002986908,0.07345577002358515,0.7057091869901275,0.0,23
AnchorsOnly,7,g1,294,37538,0.8129251627694993,0.7927025131749617,0.47003609083947684,0.3461660146713257,0.12059683611198345,0.817890569367476,0.0,23
AnchorsOnly,7,g2,123,37538,0.9268292784690856,0.48097920098072394,0.2387617826461792,0.0,0.21214401903675822,0.8290915517850831,0.0,23
AnchorsOnly,7,g3,200,37538,0.675,0.42445554445554445,0.6042886734008789,0.4535259902477264,0.13587127923965459,0.5415882967607106,0.0,23
AnchorsOnly,11,g0,303,37538,0.6402640171570353,0.6360497168866428,0.6422180873726068,0.575643002986908,0.07188348290157004,0.7068205084397329,0.0,16
AnchorsOnly,11,g1,294,37538,0.8061224410728532,0.7845140846471633,0.48398597994629217,0.3461660146713257,0.13454672521879885,0.8061164848221776,0.0,16
AnchorsOnly,11,g2,123,37538,0.9268292784690856,0.48097920098072394,0.2385949628139899,0.0,0.21197719920456895,0.820254506892895,0.0,16
AnchorsOnly,11,g3,200,37538,0.6800000071525574,0.4586535714924462,0.5935868144035339,0.4535259902477264,0.1251694202423096,0.5540877742946708,0.0,16
AnchorsOnly,22,g0,303,37538,0.6204620448276155,0.6177521418289971,0.6394431892007885,0.575643002986908,0.06910858472975173,0.7043957123886992,0.0,21
AnchorsOnly,22,g1,294,37538,0.8163265253410859,0.7968014150468747,0.48925540276936125,0.3461660146713257,0.1398161480418679,0.7862424775690082,0.0,21
AnchorsOnly,22,g2,123,37538,0.9268292784690856,0.48097920098072394,0.246521122087308,0.0,0.2199033584778871,0.820254506892895,0.0,21
AnchorsOnly,22,g3,200,37538,0.6950000047683715,0.4225581804824441,0.5924044251441956,0.4535259902477264,0.12398703098297123,0.5787544409613374,0.0,21
AnchorsOnly,33,g0,303,37538,0.6369637022710869,0.6327210681379755,0.6422839438167736,0.575643002986908,0.07194933934573687,0.7019847073993114,0.0,18
AnchorsOnly,33,g1,294,37538,0.819727881627829,0.7998544162972656,0.47072375246456694,0.3461660146713257,0.12128449773707357,0.7955206015087863,0.0,18
AnchorsOnly,33,g2,123,37538,0.9268292784690856,0.48097920098072394,0.25188490045749073,0.0,0.2252671368480698,0.634676564156946,0.0,18
AnchorsOnly,33,g3,200,37538,0.7100000023841858,0.42385829148780707,0.5997305512428284,0.4535259902477264,0.13131315708160404,0.538564263322884,0.0,18
AnchorsOnly,42,g0,303,37538,0.636963691058332,0.6323834525456724,0.638079022416974,0.575643002986908,0.06774441794593736,0.7167360337224199,0.0,18
AnchorsOnly,42,g1,294,37538,0.8061224439111697,0.7828237888570057,0.47420045692904467,0.3461660146713257,0.12476120220155128,0.8035225004881287,0.0,18
AnchorsOnly,42,g2,123,37538,0.9268292784690856,0.48097920098072394,0.242531718519645,0.0,0.21591395491022405,0.8117709437963946,0.0,18
AnchorsOnly,42,g3,200,37538,0.6849999904632569,0.4408149308629248,0.5977778196334839,0.4535259902477264,0.12936042547225957,0.5772706374085684,0.0,18
AnchorsOnly,44,g0,303,37538,0.6501650082396202,0.6482124874491774,0.6309972320846206,0.575643002986908,0.060662627613583806,0.7143169426069591,0.0,24
AnchorsOnly,44,g1,294,37538,0.8129251599311829,0.7928264087128146,0.47340730400312514,0.3461660146713257,0.1239680492756318,0.807592653054522,0.0,24
AnchorsOnly,44,g2,123,37538,0.9268292784690856,0.48097920098072394,0.23700473197107386,0.0,0.21038696836165297,0.820254506892895,0.0,24
AnchorsOnly,44,g3,200,37538,0.6899999976158142,0.4621746880570409,0.587060558795929,0.4535259902477264,0.11864316463470463,0.5846750261233019,0.0,24
AnchorsOnly,55,g0,303,37538,0.6501650066659002,0.6471699070067424,0.6335883378589114,0.575643002986908,0.0632537333878747,0.7096516447279648,0.0,15
AnchorsOnly,55,g1,294,37538,0.8163265281794022,0.7959943152953552,0.4751079940066046,0.3461660146713257,0.12566873927911124,0.793327655706818,0.0,15
AnchorsOnly,55,g2,123,37538,0.9268292784690856,0.48097920098072394,0.23368383883460744,0.0,0.20706607522518655,0.820254506892895,0.0,15
AnchorsOnly,55,g3,200,37538,0.6799999952316285,0.4301286437347818,0.5948474705219269,0.4535259902477264,0.12643007636070255,0.5673103448275861,0.0,15
AnchorsOnly,1337,g0,303,37538,0.6468646821409169,0.641800874150009,0.637624988461485,0.575643002986908,0.0672903839904483,0.7033338998582397,0.0,19
AnchorsOnly,1337,g1,294,37538,0.8129251627694993,0.7912696156164735,0.48332197974328284,0.3461660146713257,0.13388272501578946,0.7970030742587133,0.0,19
AnchorsOnly,1337,g2,123,37538,0.9268292784690856,0.48097920098072394,0.23735246764935128,0.0,0.21073470403993033,0.820254506892895,0.0,19
AnchorsOnly,1337,g3,200,37538,0.675,0.4426517273576097,0.6001051664352417,0.4535259902477264,0.13168777227401737,0.5783657262277953,0.0,19
AnchorsOnly,2024,g0,303,37538,0.6171616970902623,0.6134705653475973,0.6426689060214329,0.575643002986908,0.0723343015503962,0.7009165946356541,0.0,16
AnchorsOnly,2024,g1,294,37538,0.8163265281794022,0.7959943152953552,0.47484289352991144,0.3461660146713257,0.12540363880241803,0.7904910207541788,0.0,16
AnchorsOnly,2024,g2,123,37538,0.9268292784690856,0.48097920098072394,0.24553041099532832,0.0,0.21891264738590738,0.634676564156946,0.0,16
AnchorsOnly,2024,g3,200,37538,0.6699999928474426,0.42535361184906795,0.5925248384475708,0.4535259902477264,0.12410744428634647,0.6075005224660397,0.0,16
AnchorsOnly,31337,g0,303,37538,0.6237623723033238,0.6212748770241375,0.6410765779687233,0.575643002986908,0.0707419734976866,0.7064507293983366,0.0,16
AnchorsOnly,31337,g1,294,37538,0.8163265281794022,0.7959943152953552,0.4778405049828445,0.3461660146713257,0.12840125025535115,0.7982357540628217,0.0,16
AnchorsOnly,31337,g2,123,37538,0.9268292784690856,0.48097920098072394,0.24019725451139895,0.0,0.21357949090197803,0.820254506892895,0.0,16
AnchorsOnly,31337,g3,200,37538,0.6799999952316285,0.4128161934891874,0.5907514452934265,0.4535259902477264,0.12233405113220218,0.6010637408568443,0.0,16
FlexMoE,7,g0,303,535714,0.6270626964348771,0.6260277678799472,0.6375445123552883,0.575643002986908,0.06720990788425156,0.6937713364590427,0.0,30
FlexMoE,7,g1,294,535714,0.8197278935893052,0.800547213140936,0.4710706427794735,0.3461660146713257,0.12163138805198018,0.8229847347731344,0.0,30
FlexMoE,7,g2,123,535714,0.9349593520164489,0.4831452170904687,0.198022638939745,0.0,0.17140487533032406,0.8290915517850831,0.0,30
FlexMoE,7,g3,200,535714,0.7450000047683716,0.4269151138716355,0.5926576852798462,0.4535259902477264,0.12424029111862187,0.5577157784743991,0.0,30
FlexMoE,11,g0,303,535714,0.636963679058717,0.6297932121393923,0.6295135715613664,0.575643002986908,0.059178967090329715,0.7000862536650491,0.0,10
FlexMoE,11,g1,294,535714,0.8163265281794022,0.7947916428600651,0.4839901936297514,0.3461660146713257,0.13455093890225805,0.8118271000924062,0.0,10
FlexMoE,11,g2,123,535714,0.9349593520164489,0.4831452170904687,0.20456264016589498,0.0,0.177944876556474,0.820254506892895,0.0,10
FlexMoE,11,g3,200,535714,0.7300000071525574,0.42179784308272295,0.6111693739891052,0.4535259902477264,0.1427519798278809,0.4746520376175548,0.0,10
FlexMoE,22,g0,303,535714,0.6468646799770519,0.643780115033462,0.6227207162199241,0.575643002986908,0.05238611174888737,0.7172985899780455,0.0,27
FlexMoE,22,g1,294,535714,0.8231292411583622,0.7999041407017522,0.48578951877801596,0.3461660146713257,0.13635026405052264,0.8159333308366605,0.0,27
FlexMoE,22,g2,123,535714,0.9268292784690856,0.48097920098072394,0.22865010446649256,0.0,0.2020323408570716,0.8290915517850831,0.0,27
FlexMoE,22,g3,200,535714,0.7450000047683716,0.4269151138716355,0.5895262598991394,0.4535259902477264,0.12110886573791507,0.5250094043887148,0.0,27
FlexMoE,33,g0,303,535714,0.6534653335514635,0.6509402689263315,0.6210362846308416,0.575643002986908,0.05070168015980484,0.7084091097601825,0.0,9
FlexMoE,33,g1,294,535714,0.8095238093210726,0.7863560449034799,0.49183973872742687,0.3461660146713257,0.14240048399993352,0.797474279348608,0.0,9
