method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
regret_only,7,g1,276228,209,0.7368420958518982,0.6144125026692291,0.635688066482544,0.6846005644225315,-0.04891249793998753
regret_only,7,g2,276228,37,0.5945945978164673,0.26522187822497423,0.9522953629493713,0.7024396780319512,0.24985568491742016
regret_only,7,g3,276228,128,0.7578125,0.6135479388605836,0.6732747554779053,0.7673795436520174,-0.09410478817411216
regret_only,7,g4,276228,14665,0.7736788392066956,0.697878733754554,0.5254951119422913,0.6238109850217399,-0.09831587307944867
regret_only,7,g5,276228,14,0.7142857313156128,0.41428571428571426,1.0208479166030884,0.8973705906662908,0.12347732593679761
regret_only,7,g6,276228,10579,0.7819264531135559,0.7277924320409926,0.5087496638298035,0.5871916648544888,-0.07844200102468535
ours,7,g1,276228,209,0.7081339359283447,0.4896915584415584,0.683850884437561,0.6846005644225315,-0.0007496799849704416
ours,7,g2,276228,37,0.5675675868988037,0.26799242424242425,1.0288816690444946,0.7024396780319512,0.32644199101254345
ours,7,g3,276228,128,0.71875,0.5637433062795465,0.7355894446372986,0.7673795436520174,-0.03179009901471885
ours,7,g4,276228,14665,0.762427568435669,0.6585739733100604,0.5754979848861694,0.6238109850217399,-0.048313000135570494
ours,7,g5,276228,14,0.7142857313156128,0.41428571428571426,1.1203309297561646,0.8973705906662908,0.22296033908987378
ours,7,g6,276228,10579,0.772757351398468,0.723199694072399,0.5577330589294434,0.5871916648544888,-0.029458605925045456
