method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
FlexMoE,7,g0,305,36170,0.7901639344262295,0.7820327316954011,0.4878001173507789,0.468332,0.019468117350778857
FlexMoE,7,g1,295,36170,0.7966101694915254,0.7646893532187651,0.5089598370842257,0.498132,0.010827837084225633
FlexMoE,7,g2,125,36170,0.912,0.47695035460992913,0.5001215941561385,0.341179,0.15894259415613854
FlexMoE,7,g3,200,36170,0.735,0.5262252791472501,0.5629840102232992,0.597641,-0.03465698977670073
FlexMoE,2024,g0,305,36170,0.7639344262295082,0.7524109210030013,0.6000600917740977,0.468332,0.13172809177409767
FlexMoE,2024,g1,295,36170,0.7966101694915254,0.7690354161928397,0.5863686067801979,0.498132,0.08823660678019785
FlexMoE,2024,g2,125,36170,0.904,0.47463768115942023,0.5111449065851048,0.341179,0.1699659065851048
FlexMoE,2024,g3,200,36170,0.73,0.5177366868476537,0.5639802845008671,0.597641,-0.033660715499132854
FlexMoE,31337,g0,305,36170,0.7836065573770492,0.7802091601911328,0.5300722038739774,0.468332,0.06174020387397733
FlexMoE,31337,g1,295,36170,0.8101694915254237,0.7793828113707889,0.5708208371364212,0.498132,0.07268883713642116
FlexMoE,31337,g2,125,36170,0.92,0.47916666666666674,0.3913968235589564,0.341179,0.050217823558956376
FlexMoE,31337,g3,200,36170,0.72,0.5490647016382311,0.5817401292547584,0.597641,-0.015900870745241602
FlexMoE,11,g0,305,36170,0.760655737704918,0.7553689742347642,0.7203065317633273,0.468332,0.25197453176332724
FlexMoE,11,g1,295,36170,0.8067796610169492,0.7810046290309447,0.5911698343716922,0.498132,0.09303783437169222
FlexMoE,11,g2,125,36170,0.92,0.47916666666666674,0.5798639144571132,0.341179,0.23868491445711315
FlexMoE,11,g3,200,36170,0.725,0.5328848799781317,0.6841024209558964,0.597641,0.08646142095589637
FlexMoE,22,g0,305,36170,0.7737704918032787,0.7684296004179865,0.5344236966755935,0.468332,0.0660916966755935
FlexMoE,22,g1,295,36170,0.7796610169491526,0.7597106803862878,0.5419107896307389,0.498132,0.04377878963073889
FlexMoE,22,g2,125,36170,0.888,0.5030467720685112,0.47511704871221444,0.341179,0.13393804871221443
FlexMoE,22,g3,200,36170,0.705,0.4670866832564737,0.5786177784041502,0.597641,-0.019023221595849793
FlexMoE,33,g0,305,36170,0.760655737704918,0.7369233779923348,0.6457210410876864,0.468332,0.17738904108768633
FlexMoE,33,g1,295,36170,0.7966101694915254,0.7719452744754552,0.5839090177123395,0.498132,0.08577701771233948
FlexMoE,33,g2,125,36170,0.912,0.476950354609929,0.5765325878200028,0.341179,0.23535358782000282
FlexMoE,33,g3,200,36170,0.76,0.5870636385516906,0.6220195052865892,0.597641,0.024378505286589247
FlexMoE,44,g0,305,36170,0.7836065573770492,0.7781864444884616,0.49662607526406644,0.468332,0.02829407526406641
FlexMoE,44,g1,295,36170,0.7796610169491526,0.7485803346028643,0.541389910636817,0.498132,0.04325791063681694
FlexMoE,44,g2,125,36170,0.904,0.4747340425531915,0.3947073992565274,0.341179,0.053528399256527415
FlexMoE,44,g3,200,36170,0.67,0.5135159170744189,0.599316317550838,0.597641,0.0016753175508380513
FlexMoE,55,g0,305,36170,0.7901639344262295,0.7854732349510389,0.5029395283665508,0.468332,0.03460752836655073
FlexMoE,55,g1,295,36170,0.7966101694915254,0.7692117287895136,0.5348184844194832,0.498132,0.03668648441948319
FlexMoE,55,g2,125,36170,0.92,0.47916666666666674,0.4850434445328574,0.341179,0.1438644445328574
FlexMoE,55,g3,200,36170,0.735,0.4998580410425039,0.5535513744875789,0.597641,-0.04408962551242113
REMIND,42,g0,305,36738,0.7639344262295082,0.7585040242013973,0.6022610125351854,0.468332,0.13392901253518535
REMIND,42,g1,295,36738,0.8033898305084746,0.7777404405001304,0.5621723833515593,0.498132,0.06404038335155926
REMIND,42,g2,125,36738,0.912,0.47695035460992913,0.46036179368046576,0.341179,0.11918279368046575
REMIND,42,g3,200,36738,0.695,0.5126625684431844,0.6667079988331533,0.597641,0.06906699883315337
REMIND,1337,g0,305,36738,0.760655737704918,0.7575273544014773,0.526997879871213,0.468332,0.05866587987121302
REMIND,1337,g1,295,36738,0.8033898305084746,0.7837690086592872,0.5169223156836579,0.498132,0.018790315683657854
REMIND,1337,g2,125,36738,0.912,0.47695035460992913,0.35737651582062246,0.341179,0.016197515820622455
REMIND,1337,g3,200,36738,0.755,0.6007078114537792,0.5630820002779364,0.597641,-0.034558999722063555
REMIND,7,g0,305,36738,0.7704918032786885,0.7652433891358259,0.5103114230130784,0.468332,0.04197942301307839
REMIND,7,g1,295,36738,0.7762711864406779,0.7528792940314208,0.5407408891403575,0.498132,0.04260888914035743
REMIND,7,g2,125,36738,0.88,0.4676932367149759,0.3753824586570263,0.341179,0.03420345865702629
REMIND,7,g3,200,36738,0.725,0.5733578345840344,0.5763346293568611,0.597641,-0.021306370643138894
REMIND,2024,g0,305,36738,0.780327868852459,0.7756510384481218,0.520826401534017,0.468332,0.05249440153401702
REMIND,2024,g1,295,36738,0.7762711864406779,0.7576995309817839,0.5403643085463447,0.498132,0.04223230854634463
REMIND,2024,g2,125,36738,0.864,0.4625252780586451,0.400388528062962,0.341179,0.05920952806296198
REMIND,2024,g3,200,36738,0.735,0.5555461771303518,0.5756100445706397,0.597641,-0.02203095542936029
REMIND,31337,g0,305,36738,0.7934426229508197,0.7884990471897813,0.5618295587214663,0.468332,0.09349755872146631
REMIND,31337,g1,295,36738,0.7898305084745763,0.7597771154812938,0.5425086559852466,0.498132,0.04437665598524654
REMIND,31337,g2,125,36738,0.896,0.47222222222222227,0.48341023597103777,0.341179,0.14223123597103776
REMIND,31337,g3,200,36738,0.73,0.5864231601731602,0.614471378083108,0.597641,0.016830378083108055
REMIND,11,g0,305,36738,0.7508196721311475,0.7427465706813363,0.5265773048685467,0.468332,0.05824530486854668
REMIND,11,g1,295,36738,0.7966101694915254,0.7695903107866752,0.5155622908056288,0.498132,0.017430290805628745
REMIND,11,g2,125,36738,0.912,0.47695035460992913,0.34214516945928336,0.341179,0.0009661694592833503
REMIND,11,g3,200,36738,0.72,0.5130249750980655,0.5465285977628082,0.597641,-0.05111240223719182
REMIND,22,g0,305,36738,0.7836065573770492,0.7778969967696606,0.4922038284321239,0.468332,0.023871828432123876
REMIND,22,g1,295,36738,0.8,0.7685872649194356,0.5212124618164943,0.498132,0.023080461816494258
REMIND,22,g2,125,36738,0.896,0.47222222222222227,0.36675579454749824,0.341179,0.025576794547498227
REMIND,22,g3,200,36738,0.72,0.5252976190476191,0.5808799736388027,0.597641,-0.01676102636119725
REMIND,33,g0,305,36738,0.7639344262295082,0.7579188312779498,0.6261651060669733,0.468332,0.15783310606697326
REMIND,33,g1,295,36738,0.7966101694915254,0.7724666088046056,0.5972510576267068,0.498132,0.09911905762670681
REMIND,33,g2,125,36738,0.912,0.476950354609929,0.5237724107111569,0.341179,0.18259341071115687
REMIND,33,g3,200,36738,0.73,0.5530049301571329,0.6833550896057567,0.597641,0.08571408960575677
REMIND,44,g0,305,36738,0.7770491803278688,0.7697237671082113,0.4987190905973682,0.468332,0.03038709059736816
REMIND,44,g1,295,36738,0.7864406779661017,0.7602368180509163,0.4924141997976576,0.498132,-0.005717800202342416
REMIND,44,g2,125,36738,0.912,0.476950354609929,0.33752014803141356,0.341179,-0.003658851968586452
REMIND,44,g3,200,36738,0.73,0.5642995964023357,0.5951683764532208,0.597641,-0.002472623546779129
REMIND,55,g0,305,36738,0.7868852459016393,0.780268950430508,0.4828222620225565,0.468332,0.014490262022556488
REMIND,55,g1,295,36738,0.8067796610169492,0.7801966517721312,0.4864990314547667,0.498132,-0.011632968545233324
REMIND,55,g2,125,36738,0.904,0.47463768115942023,0.3538948902152479,0.341179,0.012715890215247883
REMIND,55,g3,200,36738,0.74,0.5678987678987678,0.5872504989616573,0.597641,-0.010390501038342714
