config,dataset_info,groupdro_config,start_time,epoch,train_loss,train_acc,learning_rate,test_overall_acc,test_balanced_acc,test_worst_group_acc,test_best_group_acc,test_worst_group_bal_acc,test_per_group_bal_acc,test_per_group_acc,test_per_group_loss,test_per_class_acc,test_per_group_per_class_acc,test_per_group_counts,test_overall_auroc,test_per_group_sensitivity,test_per_group_specificity,test_per_group_f1,test_per_group_pos_f1,test_per_group_auroc,test_mean_group_f1,test_worst_group_f1,val_overall_acc,val_balanced_acc,val_worst_group_acc,val_best_group_acc,val_worst_group_bal_acc,val_per_group_bal_acc,val_per_group_acc,val_per_group_loss,val_per_class_acc,val_per_group_per_class_acc,val_per_group_counts,val_overall_auroc,val_per_group_sensitivity,val_per_group_specificity,val_per_group_f1,val_per_group_pos_f1,val_per_group_auroc,val_mean_group_f1,val_worst_group_f1,groupdro_weights,train_per_group_loss,groupdro_weights_mean,groupdro_pi
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,1,1.403154954408298,0.7198291868026753,0.001,0.8726845045574831,0.8733703587499907,0.8536585365853658,0.8943396226415095,0.5303983228511531,"[0.6604810767590619, 0.5303983228511531, 0.5743108610007974]","[0.8536585365853658, 0.8943396226415095, 0.8721129170230967]","[0.5299585514175958, 0.5091126052838452, 0.5348575314948251]","[0.9497206703910615, 0.21787709497206703]","[[0.9147121535181236, 0.40625], [0.9853249475890985, 0.07547169811320754], [0.9494515975202671, 0.1991701244813278]]","[533, 530, 2338]",0.7708386497447205,"[0.40625, 0.07547169811320754, 0.1991701244813278]","[0.9147121535181236, 0.9853249475890985, 0.9494515975202671]","[0.6583333333333334, 0.5343875502008033, 0.586597240086458]","[0.4, 0.125, 0.2430379746835443]","[0.7844149786780383, 0.7812586527431669, 0.7667899409747574]",0.5931060412068648,0.5343875502008033,0.8632855567805954,0.854987197459323,0.8075117370892019,0.8867924528301887,0.5769134879082523,"[0.5772549019607843, 0.5769134879082523, 0.5816926763294571]","[0.8075117370892019, 0.8867924528301887, 0.8706574024585783]","[0.5283252742019058, 0.5248862149299316, 0.5344028434671864]","[0.9383983572895277, 0.22377622377622378]","[[0.88, 0.27450980392156865], [0.9633507853403142, 0.19047619047619047], [0.9457687723480334, 0.21761658031088082]]","[426, 424, 1871]",0.771469393029968,"[0.27450980392156865, 0.19047619047619047, 0.21761658031088082]","[0.88, 0.9633507853403142, 0.9457687723480334]","[0.5720166625827002, 0.5943877551020409, 0.5934128101607735]","[0.2545454545454546, 0.25, 0.25766871165644173]","[0.7496993464052288, 0.7363500373971578, 0.7851099569559122]",0.5866057426151715,0.5720166625827002,"[0.0, 0.0, 1.0]","[0.6680174264169875, 0.6677036838872092, 0.6742537232006297]","[0.3288586244863622, 0.3287522726199206, 0.34238909868633044]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,2,0.6837748951332923,0.7088748607279597,0.001,0.7371361364304616,0.737899273137678,0.699812382739212,0.7773584905660378,0.6834381551362683,"[0.7417210820895522, 0.6834381551362683, 0.7190770454531963]","[0.699812382739212, 0.7773584905660378, 0.7365269461077845]","[0.47461087966606885, 0.4106395063464934, 0.46048703340381714]","[0.7420308905685179, 0.6955307262569832]","[[0.6865671641791045, 0.796875], [0.80083857442348, 0.5660377358490566], [0.7410586552217453, 0.6970954356846473]]","[533, 530, 2338]",0.799348077922221,"[0.796875, 0.5660377358490566, 0.6970954356846473]","[0.6865671641791045, 0.80083857442348, 0.7410586552217453]","[0.5951540009874292, 0.6016459018064154, 0.5937638213180008]","[0.3893129770992367, 0.33707865168539325, 0.3529411764705882]","[0.810434434968017, 0.7989399153514497, 0.7986216230655528]",0.5968545747039484,0.5937638213180008,0.7280411613377434,0.7202896262057711,0.6948356807511737,0.7349011223944415,0.6070805285464972,"[0.7334901960784314, 0.6070805285464972, 0.7283992169310862]","[0.6948356807511737, 0.7311320754716981, 0.7349011223944415]","[0.46869230936303247, 0.45725854226598905, 0.4613452438197389]","[0.7322381930184805, 0.6923076923076923]","[[0.6826666666666666, 0.7843137254901961], [0.7617801047120419, 0.4523809523809524], [0.7365911799761621, 0.7202072538860104]]","[426, 424, 1871]",0.7972803377320832,"[0.7843137254901961, 0.4523809523809524, 0.7202072538860104]","[0.6826666666666666, 0.7617801047120419, 0.7365911799761621]","[0.5892300845571874, 0.5431034482758621, 0.5960286118250138]","[0.38095238095238093, 0.25, 0.35917312661498707]","[0.7986928104575164, 0.7325479930191972, 0.8090127032551706]",0.5761207148860211,0.5431034482758621,"[0.0, 0.0, 1.0]","[0.5859695147900355, 0.5813063273117656, 0.5863929478561177]","[0.32989348558818593, 0.32831849315587214, 0.341788027567022]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,3,0.5533985681264674,0.7015410323281116,0.001,0.6254042928550426,0.6337720931207681,0.6180496150556031,0.660377358490566,0.7358490566037736,"[0.7384894722814499, 0.7358490566037736, 0.7374979470771326]","[0.6228893058161351, 0.660377358490566, 0.6180496150556031]","[0.6296725194380526, 0.55819396919237, 0.6241795674055636]","[0.5954650016431153, 0.8798882681564246]","[[0.5863539445628998, 0.890625], [0.6415094339622641, 0.8301886792452831], [0.587029089175012, 0.8879668049792531]]","[533, 530, 2338]",0.8067324585962471,"[0.890625, 0.8301886792452831, 0.8879668049792531]","[0.5863539445628998, 0.6415094339622641, 0.587029089175012]","[0.547130809714032, 0.5505427408412483, 0.5289135381564118]","[0.3619047619047619, 0.3283582089552239, 0.323996971990916]","[0.8039212420042643, 0.8049127803488786, 0.8091978859346586]",0.5421956962372307,0.5289135381564118,0.6148474825431827,0.616872518756641,0.6037735849056604,0.6338028169014085,0.6953378209922713,"[0.7665882352941176, 0.6953378209922713, 0.740705688365745]","[0.6338028169014085, 0.6037735849056604, 0.6130411544628541]","[0.6147497332077736, 0.6196429590817611, 0.627197918060516]","[0.5819301848049281, 0.8951048951048951]","[[0.592, 0.9411764705882353], [0.581151832460733, 0.8095238095238095], [0.5798569725864124, 0.9015544041450777]]","[426, 424, 1871]",0.8138711391278126,"[0.9411764705882353, 0.8095238095238095, 0.9015544041450777]","[0.592, 0.581151832460733, 0.5798569725864124]","[0.5604761904761905, 0.5068128946493852, 0.5267329084912517]","[0.38095238095238093, 0.28813559322033894, 0.3246268656716418]","[0.8154771241830066, 0.7423335826477186, 0.8272462282386507]",0.5313406645389424,0.5068128946493852,"[0.0, 0.0, 1.0]","[0.5243061213266282, 0.5452262301530156, 0.5459505123250624]","[0.32497513802612527, 0.3321959712926079, 0.34282889506396125]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,4,0.5141526420973864,0.6980133679689549,0.001,0.7380182299323729,0.7417067212272935,0.7129455909943715,0.7773584905660378,0.7169811320754718,"[0.7626765724946696, 0.7169811320754718, 0.7328133254975988]","[0.7129455909943715, 0.7773584905660378, 0.7348160821214713]","[0.4841716609577217, 0.39976590703469966, 0.4613934130450891]","[0.7384160368057837, 0.7346368715083799]","[[0.697228144989339, 0.828125], [0.7924528301886793, 0.6415094339622641], [0.7353361945636624, 0.7302904564315352]]","[533, 530, 2338]",0.8097272428524483,"[0.828125, 0.6415094339622641, 0.7302904564315352]","[0.697228144989339, 0.7924528301886793, 0.7353361945636624]","[0.6098376655997474, 0.6152899781009326, 0.5973766543120995]","[0.4092664092664093, 0.3655913978494623, 0.3621399176954732]","[0.8069363006396588, 0.8110438669356433, 0.8123104138098884]",0.6075014326709265,0.5973766543120995,0.7361264241087835,0.731505166948454,0.6948356807511737,0.7594339622641509,0.6651707803540264,"[0.7504313725490196, 0.6651707803540264, 0.7634767518696697]","[0.6948356807511737, 0.7594339622641509, 0.7402458578300374]","[0.4829508047069952, 0.4503290066605364, 0.45885790421421885]","[0.7330595482546202, 0.7622377622377622]","[[0.6773333333333333, 0.8235294117647058], [0.7827225130890052, 0.5476190476190477], [0.734207389749702, 0.7927461139896373]]","[426, 424, 1871]",0.8165577748739966,"[0.8235294117647058, 0.5476190476190477, 0.7927461139896373]","[0.6773333333333333, 0.7827225130890052, 0.734207389749702]","[0.5943808045000439, 0.5825482625482625, 0.610808936825886]","[0.3925233644859813, 0.3108108108108108, 0.38636363636363635]","[0.8072679738562092, 0.75006232859636, 0.8324183119553873]",0.5959126679580642,0.5825482625482625,"[0.0, 0.0, 1.0]","[0.5274421519466809, 0.5223630915085474, 0.550648070082945]","[0.32792930585496566, 0.3257240553112591, 0.34634663883377526]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,5,0.4776202403410102,0.7109171926776051,0.001,0.6595119082622758,0.6648481103262291,0.651031894934334,0.6886792452830188,0.7348008385744236,"[0.7477345415778252, 0.7348008385744236, 0.7359683958708054]","[0.651031894934334, 0.6886792452830188, 0.6548331907613345]","[0.597630559492989, 0.5145996926879546, 0.5910491884779264]","[0.6385146237265856, 0.8379888268156425]","[[0.6204690831556503, 0.875], [0.6771488469601677, 0.7924528301886793], [0.6337625178826896, 0.8381742738589212]]","[533, 530, 2338]",0.8106461023284506,"[0.875, 0.7924528301886793, 0.8381742738589212]","[0.6204690831556503, 0.6771488469601677, 0.6337625178826896]","[0.5668257130872483, 0.5669484349234175, 0.5503540775217075]","[0.37583892617449666, 0.3373493975903614, 0.33360858794384807]","[0.804704157782516, 0.8142874095170286, 0.813614390840897]",0.5613760751774578,0.5503540775217075,0.6556413083425211,0.6506174067397955,0.6431924882629108,0.6600748262960984,0.6990152081775118,"[0.7549803921568627, 0.6990152081775118, 0.7485857824822296]","[0.6431924882629108, 0.6485849056603774, 0.6600748262960984]","[0.5852478078474671, 0.5829818600498773, 0.5859247849933616]","[0.6324435318275154, 0.8531468531468531]","[[0.608, 0.9019607843137255], [0.6361256544502618, 0.7619047619047619], [0.6370679380214541, 0.8601036269430051]]","[426, 424, 1871]",0.8093321462931319,"[0.9019607843137255, 0.7619047619047619, 0.8601036269430051]","[0.608, 0.6361256544502618, 0.6370679380214541]","[0.5635245901639344, 0.5329119071383682, 0.5568516984752155]","[0.37704918032786877, 0.3004694835680751, 0.34297520661157027]","[0.825359477124183, 0.7313014210919969, 0.8207649125840656]",0.5510960652591727,0.5329119071383682,"[0.0, 0.0, 1.0]","[0.5041645800783521, 0.5235582820716358, 0.5339682161808014]","[0.32438858712420743, 0.33053454090567197, 0.34507687354789063]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
"{""run_name"": ""nhanes_disjoint_pergroup_gdro"", ""seed"": 33, ""run_dir"": ""runs/matrix_nhanes_disjoint_sharedall/Shared_Anchors_GDRO_s33"", ""feature_mode"": ""disjoint"", ""use_nhanes"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""use_post_pandemic"": true, ""data_split_seed"": 100, ""batch_size"": 128, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 25, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""common_encoder"": true, ""groups"": [{""name"": ""survey_only"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""exam"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""vitals_labs"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 25, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": true, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": false, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""shared_common_features"": false, ""use_regret"": false}","{""num_groups"": 3, ""num_classes"": 2, ""train_total"": 10883, ""test_total"": 3401, ""train_group_counts"": [1707, 1694, 7482], ""test_group_counts"": [533, 530, 2338], ""train_class_counts"": [9739, 1144], ""test_class_counts"": [3043, 358], ""train_group_class_counts"": [[1501, 206], [1526, 168], [6712, 770]], ""test_group_class_counts"": [[469, 64], [477, 53], [2097, 241]], ""group_proportions"": [0.15685013323532115, 0.15565560966645225, 0.6874942570982266], ""group_names"": [""survey_only"", ""exam"", ""vitals_labs""], ""group_feature_counts"": {""0"": 15, ""1"": 15, ""2"": 15}, ""max_features"": 25, ""feature_mode"": ""disjoint"", ""val_total"": 2721}","{""num_groups"": 3, ""eta"": 1.0, ""update_mode"": ""softmax"", ""robust_objective"": ""weighted"", ""gamma"": 0.9, ""kl_lambda"": 0.0, ""initial_pi"": [0.15685012936592102, 0.1556556075811386, 0.6874942779541016]}",2026-09-14T20:15:09.956458,6,0.468571553371274,0.7058113627924248,0.001,0.7159658923845927,0.717931692483004,0.6866791744840526,0.7528301886792453,0.720125786163522,"[0.7410047974413646, 0.720125786163522, 0.7544209570281196]","[0.6866791744840526, 0.7528301886792453, 0.7142857142857143]","[0.5298865200623198, 0.4156883016088099, 0.5045812620422456]","[0.7075254682878738, 0.7877094972067039]","[[0.6695095948827292, 0.8125], [0.7610062893081762, 0.6792452830188679], [0.703862660944206, 0.8049792531120332]]","[533, 530, 2338]",0.8154235290445881,"[0.8125, 0.6792452830188679, 0.8049792531120332]","[0.6695095948827292, 0.7610062893081762, 0.703862660944206]","[0.5868504722783077, 0.6009104965770158, 0.5914469278419555]","[0.3837638376383764, 0.35467980295566504, 0.3674242424242425]","[0.8075359808102345, 0.8188362802104346, 0.8193912663219733]",0.593069298899093,0.5868504722783077,0.7085630282984197,0.7090195523385194,0.6971830985915493,0.7216981132075472,0.6654200947394664,"[0.7687058823529411, 0.6654200947394664, 0.7570618241553293]","[0.6971830985915493, 0.7216981132075472, 0.7081774452164618]","[0.5245082801603603, 0.47697845735490535, 0.5010745450680083]","[0.6985626283367556, 0.7937062937062938]","[[0.6746666666666666, 0.8627450980392157], [0.7356020942408377, 0.5952380952380952], [0.6954707985697258, 0.8186528497409327]]","[426, 424, 1871]",0.8188193736448356,"[0.8627450980392157, 0.5952380952380952, 0.8186528497409327]","[0.6746666666666666, 0.7356020942408377, 0.6954707985697258]","[0.601190173808919, 0.5620448179271709, 0.5885029969064192]","[0.4055299539170507, 0.2976190476190476, 0.3665893271461717]","[0.8214379084967319, 0.7591623036649214, 0.8300005558060113]",0.5839126628808363,0.5620448179271709,"[0.0, 0.0, 1.0]","[0.5101770393195606, 0.5327644798727262, 0.5333659459562863]","[0.32496646975769716, 0.3323214450303246, 0.3427120834589005]","[0.15685012936592102, 0.1556556075811386, 0.6874942779541016]"
