method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Ours_Regret,22,g1,530,30818,0.77358,0.53407,0.49751,0.29092,0.20659
Ours_Regret,22,g2,2338,30818,0.74594,0.57529,0.55761,0.28944,0.26818
Ours_Regret,33,g0,533,30818,0.84053,0.60379,0.54442,0.2771,0.26732
Ours_Regret,33,g1,530,30818,0.9,0.47368,0.59258,0.29092,0.30166
Ours_Regret,33,g2,2338,30818,0.73396,0.56618,0.60926,0.28944,0.31983
Ours_Regret,44,g0,533,30818,0.73171,0.5891,0.64362,0.2771,0.36652
Ours_Regret,44,g1,530,30818,0.9,0.47368,0.61228,0.29092,0.32136
Ours_Regret,44,g2,2338,30818,0.80838,0.58686,0.62552,0.28944,0.33608
Ours_Regret,55,g0,533,30818,0.78049,0.62377,0.4413,0.2771,0.1642
Ours_Regret,55,g1,530,30818,0.72642,0.51697,0.53875,0.29092,0.24782
Ours_Regret,55,g2,2338,30818,0.71814,0.5671,0.59423,0.28944,0.30479
