metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",1,1.1582948902675083,0.644285714399247,0.33691975818264136,0.3159025787965616,0.46485955666894896,"[0.3159025787965616, 0.6138165345413363]","[0.08789954337899543, 0.2895964543970142, 0.03892745338233292, 0.07561206546733397, 0.1504786036036036, 0.9520780949563674, 0.5884170921795217, 0.9512600741972623, 0.019821059876118374, 0.24177872453734522]","[[0.0, 0.31341385886840434, 0.0012897678417884782, 0.04502735306494599, 0.12933059307105108, 0.9742243436754177, 0.5610397196261683, 0.9655884377150723, 0.0, 0.20115440115440114], [0.6978851963746223, 0.02538787023977433, 0.7506775067750677, 0.9015151515151515, 0.6438356164383562, 0.6596638655462185, 0.9040404040404041, 0.7626811594202898, 0.3076923076923077, 0.7263339070567987]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",2,0.3697050976043656,0.9052380952380953,0.7513382513515673,0.7387693469233673,0.7455308052668412,"[0.7522922636103152, 0.7387693469233673]","[0.8763318112633182, 0.7824819220900396, 0.5036069143868246, 0.4784255376707697, 0.654420045045045, 0.91391805945866, 0.8071754904595538, 0.8100294230523218, 0.7410874053682037, 0.9343629343629344]","[[0.8682339283122914, 0.8038143674507311, 0.5042992261392949, 0.462757750035068, 0.6454785672342924, 0.9123309466984885, 0.8060747663551402, 0.828079834824501, 0.7644549065764308, 0.9414141414141414], [0.932527693856999, 0.5458392101551481, 0.4905149051490515, 0.9015151515151515, 0.863013698630137, 0.9348739495798319, 0.8198653198653199, 0.572463768115942, 0.4017094017094017, 0.8502581755593803]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",3,0.2147076316106887,0.9511904764175415,0.7973714346587126,0.7941547277936962,0.8169527885854098,"[0.7941547277936962, 0.8397508493771234]","[0.8070776255707762, 0.7569395847912292, 0.8663400027221996, 0.27187880427431355, 0.8849943693693694, 0.8475077651235025, 0.9768879333512497, 0.8769348855059486, 0.9342050929112181, 0.7620822793236587]","[[0.792047598316645, 0.7431659249841068, 0.8637145313843508, 0.2519287417590125, 0.8885789782736347, 0.8461416070007955, 0.9779497663551402, 0.8802477632484514, 0.9335000735618655, 0.7933621933621934], [0.9113796576032226, 0.9097320169252469, 0.9159891598915989, 0.8106060606060606, 0.8013698630136986, 0.865546218487395, 0.9646464646464646, 0.8333333333333334, 0.9444444444444444, 0.3889845094664372]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",4,0.1443193900301343,0.9652380952380952,0.873445364723428,0.7880332200830502,0.833980793422614,"[0.8799283667621777, 0.7880332200830502]","[0.8529934043632674, 0.8357825985537672, 0.7971961344766572, 0.8403895576897065, 0.8429054054054054, 0.9019375831977519, 0.9376511690405804, 0.9471664321350902, 0.8846524432209222, 0.8970842763946212]","[[0.854738064141634, 0.8452638270820089, 0.8035253654342218, 0.8358816103240286, 0.8388138578978274, 0.9336515513126492, 0.9573598130841121, 0.9581555402615278, 0.8808297778431661, 0.8988455988455989], [0.8408862034239678, 0.7306064880112835, 0.6775067750677507, 0.9621212121212122, 0.9383561643835616, 0.4831932773109244, 0.7104377104377104, 0.802536231884058, 0.9401709401709402, 0.8760757314974182]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",5,0.10556996552007539,0.9783333333333334,0.8967748808223921,0.861268403171008,0.8803691586055613,"[0.8994699140401146, 0.861268403171008]","[0.9403855910705226, 0.9352694191742478, 0.7868517762351981, 0.8663600703368051, 0.8735923423423423, 0.8992752551397722, 0.9227358237033055, 0.960342842522707, 0.8772195457673778, 0.8912262015710292]","[[0.9323755623276738, 0.9296884933248569, 0.7775867010604758, 0.8640763080375929, 0.8733118027011156, 0.9137629276054097, 0.9372079439252337, 0.9618719889883001, 0.8862733558923054, 0.9145743145743146], [0.9959718026183283, 0.997179125528914, 0.962059620596206, 0.928030303030303, 0.8801369863013698, 0.707983193277311, 0.7558922558922558, 0.9402173913043478, 0.7457264957264957, 0.612736660929432]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",6,0.08419948886547769,0.9854761904761905,0.8971477269700924,0.8957593123209169,0.9055995504601941,"[0.8957593123209169, 0.9154397885994715]","[0.9241501775748351, 0.9423839514812223, 0.8105349122090649, 0.812119572568646, 0.8985078828828829, 0.8779766306759356, 0.9746036011824778, 0.9542023794294486, 0.8568479008947006, 0.9044068699241113]","[[0.9190248149760557, 0.9374443738080102, 0.8056749785038693, 0.8053022864356852, 0.901937756899589, 0.8773269689737471, 0.9756133177570093, 0.9602202339986236, 0.8619979402677652, 0.9063492063492063], [0.959718026183283, 0.997179125528914, 0.9024390243902439, 0.9962121212121212, 0.8184931506849316, 0.8865546218487395, 0.9629629629629629, 0.875, 0.782051282051282, 0.8812392426850258]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",7,0.07548608408087776,0.9890476190476191,0.9048043889317958,0.9031805157593124,0.914689540627863,"[0.9031805157593124, 0.9261985654964138]","[0.9173008625063419, 0.92407277816655, 0.8158432013066558, 0.8773163803597999, 0.8866835585585585, 0.8958733915101317, 0.9635850577801667, 0.9520276320839197, 0.879008947006194, 0.9265077885767541]","[[0.9069801189957916, 0.9179910998092816, 0.8066781312697048, 0.8731939963529247, 0.8866705813270699, 0.8973747016706444, 0.9645151869158879, 0.950034411562285, 0.8976018831837576, 0.9278499278499278], [0.9889224572004028, 0.9915373765867419, 0.989159891598916, 0.9886363636363636, 0.886986301369863, 0.8760504201680672, 0.9528619528619529, 0.9782608695652174, 0.6089743589743589, 0.9104991394148021]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",8,0.06345088882105691,0.9878571430842081,0.903299688407148,0.9016618911174785,0.9132696016553795,"[0.9016618911174785, 0.9248773121932805]","[0.9221207508878742, 0.9429671098670399, 0.8203348305430788, 0.8318679832273772, 0.8994932432432432, 0.8898091998225115, 0.9643912926632625, 0.9561212741460918, 0.875705437026841, 0.9166555718279856]","[[0.9126396749383253, 0.9382072472981564, 0.8132702780166237, 0.8257820171131997, 0.8967997651203758, 0.8927605409705648, 0.9655373831775701, 0.9545767377838954, 0.8878917169339414, 0.9240981240981241], [0.9879154078549849, 0.995768688293371, 0.9539295392953929, 0.9962121212121212, 0.9623287671232876, 0.8508403361344538, 0.9511784511784511, 0.9764492753623188, 0.6987179487179487, 0.8278829604130808]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",9,0.04996664676637877,0.9933333333333333,0.9055900290287358,0.9017478510028654,0.9289788707637958,"[0.9017478510028654, 0.9562098905247263]","[0.9244038559107052, 0.9400513179379519, 0.8067238328569484, 0.8479642905451102, 0.8818975225225225, 0.8960212986244639, 0.9634506852996506, 0.9501087373672764, 0.8953888506538197, 0.9371588337105579]","[[0.9158322449571905, 0.936808645899555, 0.7993694468329035, 0.844718754383504, 0.8796241926012919, 0.8954653937947494, 0.9624707943925234, 0.9519614590502409, 0.8912755627482712, 0.9347763347763348], [0.9838872104733132, 0.9760225669957687, 0.94579945799458, 0.9356060606060606, 0.934931506849315, 0.9033613445378151, 0.9747474747474747, 0.9257246376811594, 0.9551282051282052, 0.9655765920826161]]",
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",10,0.045558366846470605,0.9954761907032558,0.9056965564995073,0.9041404011461318,0.9151694833212728,"[0.9041404011461318, 0.9261985654964138]","[0.9179350583460173, 0.9430837415442034, 0.8225125901728597, 0.8549979710536995, 0.8900619369369369, 0.886555243307203, 0.959150765923139, 0.9618779582960215, 0.8889194769442532, 0.9182532285980561]","[[0.9119140908431287, 0.9387158296249205, 0.8184293493837775, 0.8499088231168467, 0.8943041691133294, 0.9008750994431185, 0.9640771028037384, 0.9621472814865795, 0.8827423863469177, 0.9128427128427128], [0.959718026183283, 0.9915373765867419, 0.8997289972899729, 0.9924242424242424, 0.791095890410959, 0.6974789915966386, 0.9023569023569024, 0.9583333333333334, 0.9786324786324786, 0.9827882960413081]]",
