metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",1,1.9202936582338241,0.575714285941351,0.3772004580681243,0.37299426934097424,"[0.37299426934097424, 0.43261608154020387]","[0.3252156265854896, 0.347679029624446, 0.03538859398393902, 0.021371567699174896, 0.03575450450450451, 0.0025144209436473892, 0.8507121741467347, 0.8200076755788666, 0.698554714384033, 0.5694315004659832]","[[0.2703526338702656, 0.2891290527654164, 0.0, 0.00028054425585636136, 0.0, 0.002545743834526651, 0.9245035046728972, 0.8532690984170681, 0.746358687656319, 0.6171717171717171], [0.7059415911379657, 0.997179125528914, 0.7046070460704607, 0.5909090909090909, 0.8698630136986302, 0.0021008403361344537, 0.0, 0.3822463768115942, 0.004273504273504274, 0.0]]","[0.9995871782302856, 0.0004128415894228965]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",2,1.1148545156064487,0.7107142854872204,0.6439585608138699,0.38391845979614947,"[0.6636962750716332, 0.38391845979614947]","[0.667427701674277, 0.9395847912292978, 0.634136382196815, 0.7549032868930069, 0.209740990990991, 0.5902972932998077, 0.8754367105616769, 0.9014967378789817, 0.28341362697866485, 0.49261083743842365]","[[0.7570744449281672, 0.9343928798474253, 0.6263972484952709, 0.78257820171132, 0.18276570757486787, 0.6041368337311058, 0.9504964953271028, 0.8963523743977977, 0.3029277622480506, 0.5321789321789322], [0.045317220543806644, 0.997179125528914, 0.7804878048780488, 0.007575757575757576, 0.839041095890411, 0.40756302521008403, 0.010101010101010102, 0.9692028985507246, 0.0, 0.020654044750430294]]","[0.6020848155021667, 0.39791518449783325]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",3,0.5983214457829793,0.8709523808388483,0.7528163200085222,0.717440543601359,"[0.7555014326647564, 0.717440543601359]","[0.9289700659563673, 0.8885001166316772, 0.5549203756635361, 0.6307317732990667, 0.5130912162162162, 0.6033131193610413, 0.9406073636119323, 0.822694128182167, 0.7792154163799037, 0.8037544934096659]","[[0.9281671745755333, 0.9036236490781945, 0.5356835769561479, 0.6190209005470613, 0.497651203758074, 0.6276849642004774, 0.936623831775701, 0.8444597384721266, 0.810798881859644, 0.8203463203463204], [0.9345417925478349, 0.7207334273624824, 0.9186991869918699, 0.946969696969697, 0.8732876712328768, 0.2815126050420168, 0.9865319865319865, 0.5362318840579711, 0.32051282051282054, 0.6058519793459552]]","[0.5565873384475708, 0.443412721157074]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",4,0.3871147660982041,0.9295238092967442,0.7891688194093052,0.7848137535816619,"[0.7848137535816619, 0.8465458663646659]","[0.8731608320649417, 0.9620947049218568, 0.8470123860078944, 0.49857973758961177, 0.8044763513513513, 0.5789084454962283, 0.9045955388336469, 0.727133171293335, 0.786648313833448, 0.8604713087471708]","[[0.8641706573791903, 0.9594405594405594, 0.856262539409573, 0.4804320381540188, 0.8063711098062243, 0.5769291964996023, 0.9091705607476636, 0.7109428768066071, 0.7963807562159776, 0.8594516594516595], [0.9355488418932527, 0.9915373765867419, 0.6720867208672087, 0.9886363636363636, 0.7602739726027398, 0.6050420168067226, 0.8518518518518519, 0.9402173913043478, 0.6452991452991453, 0.8726333907056799]]","[0.4496523439884186, 0.5503476858139038]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",5,0.29769385905492873,0.9485714285714286,0.8270659671362752,0.8256303724928367,"[0.8256303724928367, 0.8459796149490374]","[0.741374936580416, 0.9205738278516445, 0.7940656050088472, 0.7392127688353848, 0.8367117117117117, 0.8268007691169945, 0.9821284600913733, 0.8728412434437763, 0.7154852030282175, 0.8267873785115164]","[[0.7054128573501669, 0.9223140495867769, 0.7894812267125251, 0.7378313929022303, 0.8430710510863183, 0.8299124900556881, 0.9839369158878505, 0.8681348933241569, 0.7379726349860233, 0.8261183261183261], [0.9909365558912386, 0.9012693935119888, 0.8807588075880759, 0.7765151515151515, 0.6883561643835616, 0.7857142857142857, 0.9612794612794613, 0.9347826086956522, 0.3888888888888889, 0.8347676419965576]]","[0.5153397917747498, 0.48466023802757263]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",6,0.20337283668063935,0.9635714284578959,0.8318463873871474,0.7189505473763684,"[0.8404154727793697, 0.7189505473763684]","[0.8744292237442922, 0.8961978073244693, 0.7673880495440316, 0.6963343703503314, 0.7011542792792793, 0.8426268303505399, 0.9595538833646869, 0.8600486119994883, 0.8481761871988989, 0.8523498868326455]","[[0.8956610071107242, 0.8931977113795295, 0.7570937231298366, 0.6864917940805162, 0.6884908984145626, 0.8569610182975338, 0.9640771028037384, 0.8941500344115623, 0.8593497131087244, 0.9050505050505051], [0.7270896273917422, 0.9294781382228491, 0.962059620596206, 0.9621212121212122, 0.9965753424657534, 0.6533613445378151, 0.9074074074074074, 0.411231884057971, 0.6858974358974359, 0.22375215146299485]]","[0.313190758228302, 0.6868093013763428]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",7,0.19940622482981002,0.9619047621318272,0.8459080135289888,0.8417335243553009,"[0.8417335243553009, 0.9009060022650056]","[0.8255961440892948, 0.9197574061114999, 0.7270994963930856, 0.72230488299743, 0.7906813063063063, 0.8901050140511758, 0.9760816984681537, 0.9392350006396316, 0.8189951823812801, 0.8331780055917987]","[[0.8068495138586562, 0.9130324221233312, 0.7152479220406993, 0.7132837705147987, 0.7856723429242514, 0.8926014319809069, 0.9789719626168224, 0.9364074328974535, 0.8202148006473444, 0.8502164502164502], [0.9556898288016112, 0.9943582510578279, 0.9512195121951219, 0.9659090909090909, 0.9075342465753424, 0.8571428571428571, 0.9427609427609428, 0.9764492753623188, 0.8012820512820513, 0.6299483648881239]]","[0.10126283019781113, 0.8987371921539307]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",8,0.14761167568819863,0.9738095238095238,0.8785187355189219,0.8766618911174785,"[0.8766618911174785, 0.9029822574556436]","[0.9290969051243024, 0.9415675297410777, 0.8397985572342452, 0.7730285405112944, 0.8150337837837838, 0.8423310161218754, 0.9725880139747379, 0.9052066009978252, 0.8507914659325534, 0.893622686726135]","[[0.9252648381947468, 0.936808645899555, 0.8350530237890513, 0.765465002104082, 0.8085731062830299, 0.8558472553699285, 0.9718165887850467, 0.9075017205781143, 0.8559658672943946, 0.8961038961038961], [0.9556898288016112, 0.9943582510578279, 0.9295392953929539, 0.9772727272727273, 0.9657534246575342, 0.6638655462184874, 0.9814814814814815, 0.875, 0.7756410256410257, 0.8640275387263339]]","[0.0359765850007534, 0.9640234708786011]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",9,0.11880354370389666,0.9816666668937319,0.883871740925191,0.8813037249283667,"[0.8813037249283667, 0.9177047942619857]","[0.9345509893455098, 0.9423839514812223, 0.8211514904042466, 0.7922358988232111, 0.8274211711711712, 0.8692501109303358, 0.9701693093254502, 0.9127542535499552, 0.8644184445973847, 0.8852349886832646]","[[0.9307792773182412, 0.9378258105530832, 0.8128403554026942, 0.7863655491653808, 0.8210510863182618, 0.8663484486873508, 0.9705023364485982, 0.9088781830695114, 0.876857437104605, 0.8946608946608947], [0.9607250755287009, 0.9929478138222849, 0.978319783197832, 0.9507575757575758, 0.976027397260274, 0.907563025210084, 0.9663299663299664, 0.9637681159420289, 0.6837606837606838, 0.7728055077452668]]","[0.022243408486247063, 0.9777566194534302]"
1.0,,,,,10,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",10,0.10508851811999366,0.985714285941351,0.8854163892513782,0.8814040114613181,"[0.8814040114613181, 0.9382785956964892]","[0.9400050735667174, 0.9491485887567063, 0.8264597795018375, 0.7860137968348437, 0.8224943693693694, 0.8633338263570478, 0.9688255845202902, 0.9174875271843418, 0.8637302133516862, 0.8952203434962056]","[[0.9332462632419097, 0.9452002542911634, 0.8195758096875896, 0.7790713985131155, 0.8189958896065767, 0.8579156722354813, 0.9724007009345794, 0.9192016517549897, 0.8697954980138296, 0.8894660894660895], [0.9869083585095669, 0.9929478138222849, 0.9566395663956639, 0.9734848484848485, 0.9041095890410958, 0.9348739495798319, 0.9276094276094277, 0.894927536231884, 0.7756410256410257, 0.963855421686747]]","[0.019676636904478073, 0.9803233742713928]"
