method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,533,30818,0.6585366129875183,0.5550999816547423,0.5901492238044739,0.2790879905223846,0.3110612332820893,0.7724546908315565,0.0,20
AnchorsOnly,7,g1,530,30818,0.7245283126831055,0.5784392773867375,0.498516321182251,0.2423949986696243,0.25612132251262665,0.7686800363909656,0.0,20
AnchorsOnly,7,g2,2338,30818,0.7245509028434753,0.5909998185447287,0.4756141901016235,0.252005010843277,0.2236091792583465,0.8117959463924951,0.0,20
AnchorsOnly,11,g0,533,30818,0.6791744828224182,0.5727665199476875,0.5622939467430115,0.2790879905223846,0.2832059562206269,0.7762859808102346,0.0,20
AnchorsOnly,11,g1,530,30818,0.7471697926521301,0.5963029490007048,0.4827973842620849,0.2423949986696243,0.2404023855924606,0.7720422451643527,0.0,20
AnchorsOnly,11,g2,2338,30818,0.6685200929641724,0.5590309998566568,0.572337806224823,0.252005010843277,0.320332795381546,0.8153200482016396,0.0,20
AnchorsOnly,22,g0,533,30818,0.6153846383094788,0.5328818834352943,0.6298757791519165,0.2790879905223846,0.3507877886295319,0.7682569296375266,0.0,20
AnchorsOnly,22,g1,530,30818,0.7320754528045654,0.5899888862254571,0.4564041197299957,0.2423949986696243,0.21400912106037143,0.7830386456231954,0.0,20
AnchorsOnly,22,g2,2338,30818,0.7249786257743835,0.5919309862408418,0.4753185510635376,0.252005010843277,0.22331354022026062,0.8150291762387287,0.0,20
AnchorsOnly,33,g0,533,30818,0.6472795605659485,0.5488094809264796,0.5986261963844299,0.2790879905223846,0.31953820586204534,0.7719549573560767,0.0,20
AnchorsOnly,33,g1,530,30818,0.703773558139801,0.5708059316569954,0.5273762941360474,0.2423949986696243,0.28498129546642303,0.7740991258257189,0.0,20
AnchorsOnly,33,g2,2338,30818,0.7112917304039001,0.5817966882399845,0.501527726650238,0.252005010843277,0.24952271580696106,0.8140586136686078,0.0,20
AnchorsOnly,42,g0,533,30818,0.5759850144386292,0.5104606931530009,0.7188660502433777,0.2790879905223846,0.4397780597209931,0.7716884328358209,0.0,20
AnchorsOnly,42,g1,530,30818,0.7226415276527405,0.5798165236572304,0.4956663846969604,0.2423949986696243,0.2532713860273361,0.774020015031051,0.0,20
AnchorsOnly,42,g2,2338,30818,0.7108640074729919,0.5803079694558541,0.5191120505332947,0.252005010843277,0.2671070396900177,0.8093245240681709,0.0,20
AnchorsOnly,44,g0,533,30818,0.6116322875022888,0.531878874279241,0.6495897769927979,0.2790879905223846,0.37050178647041326,0.7639925373134329,0.0,20
AnchorsOnly,44,g1,530,30818,0.7169811129570007,0.5782135353663972,0.4800084233283996,0.2423949986696243,0.2376134246587753,0.7828013132391916,0.0,20
AnchorsOnly,44,g2,2338,30818,0.714713454246521,0.5867531719349182,0.5108354091644287,0.252005010843277,0.25883039832115173,0.8128941364565462,0.0,20
AnchorsOnly,55,g0,533,30818,0.602251410484314,0.5214629353570944,0.6430057287216187,0.2790879905223846,0.36391773819923406,0.7723880597014925,0.0,20
AnchorsOnly,55,g1,530,30818,0.7358490824699402,0.5872641509433962,0.4647790193557739,0.2423949986696243,0.22238402068614962,0.778687551916459,0.0,20
