config,dataset_info,groupdro_config,start_time,epoch,train_loss,train_acc,learning_rate,test_overall_acc,test_balanced_acc,test_worst_group_acc,test_best_group_acc,test_per_group_acc,test_per_group_loss,test_per_class_acc,test_per_group_per_class_acc,test_per_group_counts,test_overall_macro_f1,test_per_group_f1,test_worst_group_f1,test_worst_group_loss,val_overall_acc,val_balanced_acc,val_worst_group_acc,val_best_group_acc,val_per_group_acc,val_per_group_loss,val_per_class_acc,val_per_group_per_class_acc,val_per_group_counts,val_overall_macro_f1,val_per_group_f1,val_worst_group_f1,val_worst_group_loss,groupdro_weights,train_per_group_loss,groupdro_weights_mean,groupdro_pi,groupdro_kl_penalty
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,1,3.5067562659581504,0.4713541666666667,0.001,0.6216216216216216,0.6308484995832175,0.5573770491803278,0.68,"[0.5573770491803278, 0.6610169491525424, 0.68, 0.625]","[0.6839492281929391, 0.6830466440168478, 0.663732829093933, 0.6796183124184608]","[0.43373493975903615, 0.7745098039215687]","[[0.3939393939393939, 0.75], [0.5, 0.9523809523809523], [0.5, 0.6956521739130435], [0.3, 0.7333333333333333]]","[61, 59, 25, 40]",0.6000123548307388,"[0.549630844954881, 0.6609195402298851, 0.5, 0.5157384987893462]",0.5,0.6839492281929391,0.6554054054054054,0.6734185030395137,0.5106382978723404,0.75,"[0.7142857142857143, 0.5106382978723404, 0.75, 0.71875]","[0.6710166103985845, 0.682412030849051, 0.6601324260234833, 0.6742087639868259]","[0.42424242424242425, 0.8414634146341463]","[[0.6666666666666666, 0.7727272727272727], [0.26666666666666666, 0.9411764705882353], [0.0, 0.7894736842105263], [0.25, 0.875]]","[49, 47, 20, 32]",0.6267616080700192,"[0.7141666666666666, 0.496037296037296, 0.4285714285714286, 0.5656108597285068]",0.4285714285714286,0.682412030849051,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,2,2.5150179068247476,0.6015625,0.001,0.6702702702702703,0.6428091136426786,0.52,0.7627118644067796,"[0.6885245901639344, 0.7627118644067796, 0.52, 0.6]","[0.6708719163644509, 0.6503915362438913, 0.683604986667633, 0.6861440673470497]","[0.6987951807228916, 0.6470588235294118]","[[0.7272727272727273, 0.6428571428571429], [0.7105263157894737, 0.8571428571428571], [0.5, 0.5217391304347826], [0.6, 0.6]]","[61, 59, 25, 40]",0.6696525277363075,"[0.6854816824966079, 0.7570588235294118, 0.40476190476190477, 0.5604395604395604]",0.40476190476190477,0.6861440673470497,0.6756756756756757,0.6599191272253582,0.6,0.7551020408163265,"[0.7551020408163265, 0.6595744680851063, 0.6, 0.625]","[0.6503187357162943, 0.6645760586921204, 0.6862975656986237, 0.6788381580263376]","[0.7121212121212122, 0.6463414634146342]","[[0.8518518518518519, 0.6363636363636364], [0.6, 0.7647058823529411], [1.0, 0.5789473684210527], [0.625, 0.625]]","[49, 47, 20, 32]",0.6751417596488019,"[0.7465517241379311, 0.6556776556776557, 0.4666666666666667, 0.5844155844155844]",0.4666666666666667,0.6862975656986237,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,3,1.911470115184784,0.6171875,0.001,0.6756756756756757,0.6546853292581273,0.55,0.7966101694915254,"[0.6721311475409836, 0.7966101694915254, 0.6, 0.55]","[0.6669845581054688, 0.6371763419296782, 0.6832040095329285, 0.68092360496521]","[0.7469879518072289, 0.6176470588235294]","[[0.7878787878787878, 0.5357142857142857], [0.7631578947368421, 0.8571428571428571], [0.5, 0.6086956521739131], [0.6, 0.5333333333333333]]","[61, 59, 25, 40]",0.6756661991584854,"[0.661111111111111, 0.7892857142857144, 0.45175438596491224, 0.52]",0.45175438596491224,0.6832040095329285,0.668918918918919,0.6303469659140252,0.45,0.7755102040816326,"[0.7755102040816326, 0.7021276595744681, 0.45, 0.59375]","[0.6418887778204314, 0.6580402914513933, 0.6888429522514343, 0.6737058516591787]","[0.7727272727272727, 0.5853658536585366]","[[0.8888888888888888, 0.6363636363636364], [0.7, 0.7058823529411765], [1.0, 0.42105263157894735], [0.625, 0.5833333333333334]]","[49, 47, 20, 32]",0.6687828271294816,"[0.7657540199913081, 0.6907894736842106, 0.3732193732193732, 0.5588547189819725]",0.3732193732193732,0.6888429522514343,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,4,1.5425312916437786,0.6822916666666666,0.001,0.6702702702702703,0.6406599055293137,0.5,0.8305084745762712,"[0.6721311475409836, 0.8305084745762712, 0.56, 0.5]","[0.6662685372790352, 0.6297480959003254, 0.6903680968284607, 0.6820363521575927]","[0.8072289156626506, 0.5588235294117647]","[[0.8181818181818182, 0.5], [0.8421052631578947, 0.8095238095238095], [0.5, 0.5652173913043478], [0.7, 0.43333333333333335]]","[61, 59, 25, 40]",0.6693040293040293,"[0.6565315315315315, 0.8187960687960688, 0.4282744282744282, 0.4884910485933504]",0.4282744282744282,0.6903680968284607,0.6891891891891891,0.6435939535388624,0.45,0.7959183673469388,"[0.7959183673469388, 0.7659574468085106, 0.45, 0.5625]","[0.6380621255660544, 0.6522659925704307, 0.7033520489931107, 0.6756298206746578]","[0.8787878787878788, 0.5365853658536586]","[[0.9259259259259259, 0.6363636363636364], [0.8666666666666667, 0.5882352941176471], [1.0, 0.42105263157894735], [0.75, 0.5]]","[49, 47, 20, 32]",0.6863829003132486,"[0.7850877192982456, 0.735279057859703, 0.3732193732193732, 0.5465587044534412]",0.3732193732193732,0.7033520489931107,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,5,1.2892635862032573,0.7005208333333334,0.001,0.654054054054054,0.6105234092803556,0.425,0.8813559322033898,"[0.6557377049180327, 0.8813559322033898, 0.48, 0.425]","[0.6664427460217085, 0.6236463330559812, 0.7045797848701477, 0.6898164555430413]","[0.8795180722891566, 0.47058823529411764]","[[0.8484848484848485, 0.42857142857142855], [0.9473684210526315, 0.7619047619047619], [0.5, 0.4782608695652174], [0.8, 0.3]]","[61, 59, 25, 40]",0.6476190476190475,"[0.6303030303030304, 0.8659526127880559, 0.38095238095238093, 0.42464040025015637]",0.38095238095238093,0.7045797848701477,0.6554054054054054,0.5807947514112027,0.25,0.8085106382978723,"[0.7959183673469388, 0.8085106382978723, 0.25, 0.46875]","[0.6351786328821766, 0.6459169654136009, 0.723746258020401, 0.6824979074299335]","[0.9393939393939394, 0.4268292682926829]","[[0.9629629629629629, 0.5909090909090909], [0.9666666666666667, 0.5294117647058824], [1.0, 0.21052631578947367], [0.75, 0.375]]","[49, 47, 20, 32]",0.6435419126328217,"[0.7804659498207887, 0.7661691542288558, 0.23273657289002558, 0.4640394088669951]",0.23273657289002558,0.723746258020401,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,6,1.1524612506230671,0.6536458333333334,0.001,0.6486486486486487,0.5967734092803556,0.4,0.8813559322033898,"[0.6557377049180327, 0.8813559322033898, 0.4, 0.45]","[0.6650277835423829, 0.6159319534140119, 0.7122801232337952, 0.6918136090040207]","[0.9036144578313253, 0.4411764705882353]","[[0.8787878787878788, 0.39285714285714285], [0.9473684210526315, 0.7619047619047619], [0.5, 0.391304347826087], [0.9, 0.3]]","[61, 59, 25, 40]",0.6391597899474868,"[0.6229025610833088, 0.8659526127880559, 0.3315508021390374, 0.45000000000000007]",0.3315508021390374,0.7122801232337952,0.6554054054054054,0.578301400347373,0.25,0.8297872340425532,"[0.7959183673469388, 0.8297872340425532, 0.25, 0.4375]","[0.630076780611155, 0.6402830836620736, 0.7355962216854095, 0.6861442681401968]","[0.9393939393939394, 0.4268292682926829]","[[0.9629629629629629, 0.5909090909090909], [0.9666666666666667, 0.5882352941176471], [1.0, 0.21052631578947367], [0.75, 0.3333333333333333]]","[49, 47, 20, 32]",0.6435419126328217,"[0.7804659498207887, 0.7965367965367967, 0.23273657289002558, 0.43529411764705883]",0.23273657289002558,0.7355962216854095,,"[NaN, NaN, NaN, NaN]",,,
"{""run_name"": ""fedheart_exp_paper_hetagg_gdro"", ""seed"": 44, ""run_dir"": ""runs/fedheart_cv/Shared_Anchors_s44_f2"", ""use_fedheart"": true, ""num_classes"": 2, ""stratified_batching"": true, ""train_frac"": 0.8, ""group_max_train_samples"": [null, null, 20, 25], ""true_hetero_input_dim"": true, ""feature_mask"": [[0, 1, 2, 3, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 5, 6, 11, 12], [0, 1, 2, 4, 5, 7, 11, 12], [0, 1, 2, 4, 5, 6, 8, 9, 10]], ""batch_size"": 64, ""num_workers"": 0, ""epochs"": 100, ""early_stopping_patience"": 30, ""lr"": 0.001, ""weight_decay"": 0.0001, ""optimizer"": ""adam"", ""grad_clip"": 1.0, ""lr_scheduler"": ""cosine"", ""lr_min"": 1e-05, ""latent_dim"": 64, ""head_hidden"": 32, ""groups"": [{""name"": ""cleveland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""hungarian"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""switzerland"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}, {""name"": ""va_long_beach"", ""encoder"": ""mlp_tabular_ln"", ""input_dim"": 13, ""hidden_dim"": 64, ""dropout"": 0.1}], ""anchor_eps"": 0.0001, ""sep_samples_per_class"": 4, ""sep_method"": ""classifier"", ""sep_margin"": 1.0, ""lambda_fit"": 0.1, ""lambda_sep"": 0.1, ""groupdro_enabled"": false, ""groupdro_eta"": 1.0, ""groupdro_gamma"": 0.9, ""groupdro_update_mode"": ""softmax"", ""groupdro_objective"": ""weighted"", ""groupdro_kl_lambda"": 0.0, ""groupdro_uniform_init"": true, ""log_interval"": 20, ""save_every"": 10, ""val_frac"": 0.2, ""impute_missing"": true, ""common_encoder"": true, ""use_regret"": false, ""data_split_seed"": 1002}","{""num_groups"": 4, ""num_classes"": 2, ""train_total"": 426, ""test_total"": 185, ""train_group_counts"": [193, 188, 20, 25], ""test_group_counts"": [61, 59, 25, 40], ""train_class_counts"": [231, 195], ""test_class_counts"": [83, 102], ""train_group_class_counts"": [[104, 89], [120, 68], [0, 20], [7, 18]], ""test_group_class_counts"": [[33, 28], [38, 21], [2, 23], [10, 30]], ""group_proportions"": [0.45305164319248825, 0.4413145539906103, 0.046948356807511735, 0.05868544600938967], ""val_group_counts"": [49, 47, 20, 32], ""val_total"": 148}",,2026-09-14T15:42:19.637066,7,1.0491323471069336,0.7057291666666666,0.001,0.6702702702702703,0.6190684912475688,0.44,0.8813559322033898,"[0.7049180327868853, 0.8813559322033898, 0.44, 0.45]","[0.6598354538933175, 0.6013569857104349, 0.7179886221885681, 0.6921186327934266]","[0.927710843373494, 0.46078431372549017]","[[0.9393939393939394, 0.42857142857142855], [0.9473684210526315, 0.7619047619047619], [0.5, 0.43478260869565216], [0.9, 0.3]]","[61, 59, 25, 40]",0.6613653413353339,"[0.6732142857142858, 0.8659526127880559, 0.35661764705882354, 0.45000000000000007]",0.35661764705882354,0.7179886221885681,0.6554054054054054,0.578301400347373,0.25,0.8297872340425532,"[0.7959183673469388, 0.8297872340425532, 0.25, 0.4375]","[0.6186144102592858, 0.6321904177361346, 0.7456143498420715, 0.6856278590857983]","[0.9393939393939394, 0.4268292682926829]","[[0.9629629629629629, 0.5909090909090909], [0.9333333333333333, 0.6470588235294118], [1.0, 0.21052631578947367], [0.875, 0.2916666666666667]]","[49, 47, 20, 32]",0.6435419126328217,"[0.7804659498207887, 0.8041666666666667, 0.23273657289002558, 0.43750000000000006]",0.23273657289002558,0.7456143498420715,,"[NaN, NaN, NaN, NaN]",,,
