metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc
1.0,,7000,,,5,128,1337,"[""usps16""]","{""total"": 6461, ""class_counts"": [700, 700, 700, 658, 652, 556, 664, 645, 542, 644], ""group_counts"": [6461], ""group_class_counts"": [[700, 700, 700, 658, 652, 556, 664, 645, 542, 644]]}",1,1.0514925885654385,0.7249651756417251,0.9722891566265061,0.9722891566265061,[0.9722891566265061],"[0.9635627530364372, 0.9934426229508196, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.9635627530364372, 0.9934426229508196, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
1.0,,7000,,,5,128,1337,"[""usps16""]","{""total"": 6461, ""class_counts"": [700, 700, 700, 658, 652, 556, 664, 645, 542, 644], ""group_counts"": [6461], ""group_class_counts"": [[700, 700, 700, 658, 652, 556, 664, 645, 542, 644]]}",2,0.34771416945052286,0.9376257547116689,0.9734939759036144,0.9734939759036144,[0.9734939759036144],"[0.9655870445344129, 0.9934426229508196, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.9655870445344129, 0.9934426229508196, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
1.0,,7000,,,5,128,1337,"[""usps16""]","{""total"": 6461, ""class_counts"": [700, 700, 700, 658, 652, 556, 664, 645, 542, 644], ""group_counts"": [6461], ""group_class_counts"": [[700, 700, 700, 658, 652, 556, 664, 645, 542, 644]]}",3,0.22504083961225335,0.9647113447993039,0.980722891566265,0.980722891566265,[0.980722891566265],"[0.97165991902834, 0.9934426229508196, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.97165991902834, 0.9934426229508196, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
1.0,,7000,,,5,128,1337,"[""usps16""]","{""total"": 6461, ""class_counts"": [700, 700, 700, 658, 652, 556, 664, 645, 542, 644], ""group_counts"": [6461], ""group_class_counts"": [[700, 700, 700, 658, 652, 556, 664, 645, 542, 644]]}",4,0.17183857240362851,0.9764742299953567,0.9891566265060241,0.9891566265060241,[0.9891566265060241],"[0.9919028340080972, 0.9836065573770492, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.9919028340080972, 0.9836065573770492, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
1.0,,7000,,,5,128,1337,"[""usps16""]","{""total"": 6461, ""class_counts"": [700, 700, 700, 658, 652, 556, 664, 645, 542, 644], ""group_counts"": [6461], ""group_class_counts"": [[700, 700, 700, 658, 652, 556, 664, 645, 542, 644]]}",5,0.13020868661454948,0.9831295466943342,0.9903614457831326,0.9903614457831326,[0.9903614457831326],"[0.9919028340080972, 0.9967213114754099, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[0.9919028340080972, 0.9967213114754099, 0.9032258064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
