metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_group_loss,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",11,0.11178944576354254,0.9811904760769435,0.8354816373272258,0.8312750716332378,0.861088649444403,"[0.8312750716332378, 0.8909022272555681]","[0.5678141197244783, 0.34580924303146326]","[0.8537544393708777, 0.8601586190809424, 0.7902545256567306, 0.7275801433788719, 0.7543637387387387, 0.8578612631267564, 0.945579145391024, 0.865677369834975, 0.8004129387474191, 0.8885634402875782]","[[0.8355826440284428, 0.8488239033693579, 0.7813126970478648, 0.7202973769112078, 0.748825601879037, 0.8501193317422434, 0.9450934579439252, 0.8626290433585685, 0.8180079446814771, 0.9031746031746032], [0.9798590130916415, 0.9858956276445698, 0.959349593495935, 0.9242424242424242, 0.8835616438356164, 0.9600840336134454, 0.9511784511784511, 0.9057971014492754, 0.5448717948717948, 0.7142857142857143]]","[0.007388792000710964, 0.9926111698150635]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",12,0.09590167654412134,0.9804761904761905,0.8286372473301553,0.8211174785100287,0.874413023890726,"[0.8211174785100287, 0.9277085692714232]","[0.5771165327084787, 0.22915352072183012]","[0.8206494165398275, 0.8386983904828551, 0.7790935075541037, 0.733531719193832, 0.7539414414414415, 0.8415914805502145, 0.9398011287288364, 0.8548036331073302, 0.8217481073640743, 0.8958860338170683]","[[0.8007546074590045, 0.8297520661157025, 0.767555173402121, 0.7260485341562631, 0.7502935995302408, 0.8342084327764518, 0.9364778037383178, 0.8499655884377151, 0.8202148006473444, 0.8976911976911977], [0.9587109768378651, 0.9379407616361072, 0.997289972899729, 0.9356060606060606, 0.839041095890411, 0.9390756302521008, 0.9781144781144782, 0.9184782608695652, 0.844017094017094, 0.8743545611015491]]","[0.004401281010359526, 0.9955986738204956]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",13,0.08287540722460973,0.9861904761904762,0.8227516045700285,0.8163180515759312,0.8619151601783015,"[0.8163180515759312, 0.9075122687806719]","[0.5824813891726809, 0.300450441861402]","[0.8026382546930492, 0.8376487053883834, 0.7722880087110385, 0.7289327742459083, 0.7632319819819819, 0.8265049548883301, 0.9317387798978769, 0.849686580529615, 0.8295939435650379, 0.8788443616029823]","[[0.7881294442025831, 0.8240305149396059, 0.7631126397248496, 0.7204376490391359, 0.7538167938931297, 0.8237072394590295, 0.9281542056074766, 0.8440467997247075, 0.8269824922760041, 0.8924963924963925], [0.9033232628398792, 0.9887165021156559, 0.94579945799458, 0.9583333333333334, 0.9828767123287672, 0.8634453781512605, 0.9730639730639731, 0.9239130434782609, 0.8675213675213675, 0.7160068846815835]]","[0.003537227166816592, 0.9964627623558044]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",14,0.06463393011263438,0.9914285714285714,0.8212335881115342,0.814570200573066,0.8617962365643737,"[0.814570200573066, 0.9090222725556814]","[0.5862093028677369, 0.2960525575273405]","[0.8115169964485033, 0.8395148122229997, 0.7720157887573159, 0.7235222507777628, 0.7609797297297297, 0.8117142434551102, 0.9234076861058855, 0.8494307279007292, 0.8265657260839642, 0.8847024364265743]","[[0.7879843273835437, 0.8255562619198983, 0.762969332186873, 0.7148267639220087, 0.7519083969465649, 0.8143198090692124, 0.9245035046728972, 0.8410185822436339, 0.8312490804766809, 0.8922077922077922], [0.9748237663645518, 0.9943582510578279, 0.943089430894309, 0.9583333333333334, 0.9726027397260274, 0.7773109243697479, 0.9107744107744108, 0.9601449275362319, 0.7585470085470085, 0.7951807228915663]]","[0.0053876591846346855, 0.9946123957633972]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",15,0.060141437720684775,0.9916666666666667,0.82442941223468,0.8165902578796561,0.8721494135755397,"[0.8165902578796561, 0.9277085692714232]","[0.580124476144379, 0.21080619019207167]","[0.8182394723490614, 0.8465127128528108, 0.7797740574384102, 0.717435411876099, 0.7699887387387387, 0.8188137849430558, 0.9255576457941413, 0.8484073173851862, 0.8337233310392291, 0.8771135667687392]","[[0.7962559860687853, 0.8331849968213605, 0.7697047864717684, 0.7083742460373124, 0.7610099823840282, 0.8092283214001591, 0.9220210280373832, 0.8444597384721266, 0.833603060173606, 0.8877344877344877], [0.9707955689828801, 0.9943582510578279, 0.9701897018970189, 0.9621212121212122, 0.9794520547945206, 0.9453781512605042, 0.9663299663299664, 0.9003623188405797, 0.8354700854700855, 0.7504302925989673]]","[0.007523077540099621, 0.9924769401550293]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",16,0.05230853827936309,0.9947619047619047,0.8299422088471065,0.822134670487106,0.877469751249593,"[0.822134670487106, 0.93280483201208]","[0.5654587350503938, 0.20365876359850724]","[0.8333333333333334, 0.8587590389549802, 0.793112835170818, 0.7143243608819153, 0.7767454954954955, 0.8161514568850762, 0.9263638806772373, 0.8568504541384163, 0.832346868547832, 0.8801757422447077]","[[0.8152662893629372, 0.8466624284806104, 0.7841788478073947, 0.7040258100715387, 0.7692307692307693, 0.8092283214001591, 0.9246495327102804, 0.8496902959394357, 0.8316904516698543, 0.884992784992785], [0.9587109768378651, 0.9929478138222849, 0.962059620596206, 0.9924242424242424, 0.952054794520548, 0.907563025210084, 0.9461279461279462, 0.9510869565217391, 0.8418803418803419, 0.8227194492254734]]","[0.012541437521576881, 0.9874585866928101]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",17,0.046338173711583726,0.9966666666666667,0.8372260246611095,0.8290401146131805,0.887056863648606,"[0.8290401146131805, 0.9450736126840317]","[0.551682098130722, 0.1832971316545496]","[0.8583206494165398, 0.8715885234429671, 0.8018238736899415, 0.7117543622345462, 0.7861768018018018, 0.8229551841443573, 0.9274388605213653, 0.8586414225406166, 0.8338609772883689, 0.8866995073891626]","[[0.8397910317805833, 0.8607755880483153, 0.7967899111493264, 0.7019217281526161, 0.7775983558426307, 0.8157517899761336, 0.9253796728971962, 0.8567102546455609, 0.8315433279387965, 0.8815295815295815], [0.9869083585095669, 0.9915373765867419, 0.8970189701897019, 0.9772727272727273, 0.9863013698630136, 0.9180672268907563, 0.9511784511784511, 0.8840579710144928, 0.8675213675213675, 0.9483648881239243]]","[0.017357489094138145, 0.9826425313949585]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",18,0.04553494896207537,0.9961904764175415,0.8399557910996298,0.8316189111747851,0.8907056428278607,"[0.8316189111747851, 0.9497923744809362]","[0.5473360482951113, 0.15916349054472392]","[0.8631405377980721, 0.8747375787263821, 0.8082210426024228, 0.7129717300148789, 0.7881475225225225, 0.8310900754326284, 0.9302606826122011, 0.8647818856338749, 0.8320715760495526, 0.8812408467580881]","[[0.847191989551589, 0.8640813731722823, 0.8010891372886214, 0.7031841773039696, 0.7798003523194363, 0.822593476531424, 0.9272780373831776, 0.8586373021335169, 0.828747977048698, 0.8812409812409813], [0.973816717019134, 0.9929478138222849, 0.943089430894309, 0.9772727272727273, 0.9828767123287672, 0.9432773109243697, 0.9646464646464646, 0.9456521739130435, 0.8803418803418803, 0.8812392426850258]]","[0.01932980678975582, 0.9806702136993408]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",19,0.035753419246701966,0.9985714285714286,0.841593650962742,0.8329799426934097,0.8940286651934395,"[0.8329799426934097, 0.9550773876934693]","[0.5456066406440835, 0.13982892696968674]","[0.8665651953323186, 0.877186843946816, 0.810126582278481, 0.7129717300148789, 0.7891328828828829, 0.8330128679189469, 0.9318731523783929, 0.8663170014071895, 0.8326221610461115, 0.8829716415923312]","[[0.8512552604846901, 0.866751430387794, 0.8023789051304099, 0.7031841773039696, 0.7811215502055197, 0.8246618933969769, 0.928446261682243, 0.8601514108740537, 0.8277181109312932, 0.8816738816738817], [0.972809667673716, 0.9929478138222849, 0.9566395663956639, 0.9772727272727273, 0.976027397260274, 0.9432773109243697, 0.9713804713804713, 0.947463768115942, 0.9038461538461539, 0.8984509466437177]]","[0.02342934161424637, 0.9765706658363342]"
1.0,,,,,20,64,1337,"[""mnist28"", ""usps16""]","{""total"": 4200, ""class_counts"": [572, 572, 572, 572, 572, 268, 268, 268, 268, 268], ""group_counts"": [200, 4000], ""group_class_counts"": [[12, 12, 12, 12, 12, 28, 28, 28, 28, 28], [560, 560, 560, 560, 560, 240, 240, 240, 240, 240]]}","{""total"": 75098, ""class_counts"": [7884, 8574, 7347, 7393, 7104, 6761, 7442, 7817, 7265, 7511], ""group_counts"": [69800, 5298], ""group_class_counts"": [[6891, 7865, 6978, 7129, 6812, 6285, 6848, 7265, 6797, 6930], [993, 709, 369, 264, 292, 476, 594, 552, 468, 581]]}",20,0.038628258201337994,0.9973809523809524,0.8419931289781353,0.8333237822349571,0.8947668363798417,"[0.8333237822349571, 0.9562098905247263]","[0.5452183835956278, 0.13896433845084807]","[0.867326230339929, 0.87765337065547, 0.8108071321627875, 0.7132422561882862, 0.7892736486486487, 0.8336044963762756, 0.9324106423004569, 0.8663170014071895, 0.8327598072952512, 0.8833710557848489]","[[0.8519808445798868, 0.8672600127145582, 0.8030954428202923, 0.7034647215598261, 0.7812683499706401, 0.8251392203659507, 0.9288843457943925, 0.8601514108740537, 0.8271296160070619, 0.8823953823953824], [0.973816717019134, 0.9929478138222849, 0.9566395663956639, 0.9772727272727273, 0.976027397260274, 0.9453781512605042, 0.9730639730639731, 0.947463768115942, 0.9145299145299145, 0.8950086058519794]]","[0.02781843952834606, 0.972181499004364]"
