method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,533,52482,0.6923076923076923,0.5784529320987655,0.5905964598203979,0.2771,0.3134964598203978
Reweigh,42,g1,530,52482,0.9,0.4736842105263158,0.5735729455947876,0.290923,0.2826499455947875
Reweigh,42,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.6543238133421507,0.289439,0.3648848133421507
Reweigh,1337,g0,533,52482,0.7579737335834896,0.6075267282763186,0.5223638043270146,0.2771,0.2452638043270145
Reweigh,1337,g1,530,52482,0.9,0.4736842105263158,0.5618710041046142,0.290923,0.2709480041046142
Reweigh,1337,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.563204550788992,0.289439,0.273765550788992
Reweigh,7,g0,533,52482,0.7354596622889306,0.5834206369003075,0.7576100418398924,0.2771,0.4805100418398924
Reweigh,7,g1,530,52482,0.9,0.4736842105263158,0.5708899557590484,0.290923,0.2799669557590484
Reweigh,7,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.6129506631627666,0.289439,0.3235116631627666
Reweigh,2024,g0,533,52482,0.7223264540337712,0.5897441231537341,0.5821630125084892,0.2771,0.3050630125084892
Reweigh,2024,g1,530,52482,0.9,0.4736842105263158,0.5936396181583404,0.290923,0.3027166181583404
Reweigh,2024,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.6915492392228749,0.289439,0.4021102392228749
Reweigh,31337,g0,533,52482,0.7335834896810507,0.6038709542352301,0.5405035148675111,0.2771,0.2634035148675111
Reweigh,31337,g1,530,52482,0.9,0.4736842105263158,0.5795984327793121,0.290923,0.2886754327793121
Reweigh,31337,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.6667677631125275,0.289439,0.3773287631125275
Reweigh,11,g0,533,52482,0.7410881801125704,0.6198523939469114,0.4939878250912327,0.2771,0.2168878250912326
Reweigh,11,g1,530,52482,0.9,0.4736842105263158,0.6012771129608154,0.290923,0.3103541129608154
Reweigh,11,g2,2338,52482,0.8969204448246364,0.4728297632468997,0.6447643948937196,0.289439,0.3553253948937196
Reweigh,22,g0,533,52482,0.7560975609756098,0.6029863403006966,0.573496882657768,0.2771,0.296396882657768
