method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
align_only,31337,g1,276228,209,0.6985645890235901,0.5120441460710738,0.7000395059585571,0.6846005644225315,0.015438941536025652
align_only,31337,g2,276228,37,0.5945945978164673,0.2836734693877551,1.1370182037353516,0.7024396780319512,0.4345785257034004
align_only,31337,g3,276228,128,0.6953125,0.47000915750915756,0.8175671696662903,0.7673795436520174,0.050187626014272846
align_only,31337,g4,276228,14665,0.7663143873214722,0.6673032742013395,0.5445508360862732,0.6238109850217399,-0.07926014893546673
align_only,31337,g5,276228,14,0.6428571939468384,0.36666666666666664,0.9862250089645386,0.8973705906662908,0.0888544182982478
align_only,31337,g6,276228,10579,0.7812647819519043,0.7204543171479992,0.5224753618240356,0.5871916648544888,-0.06471630303045317
