method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
FlexMoE,42,g1,530,536354,0.9,0.4736842105263158,0.6683843007627523,0.290923,0.3774613007627523
FlexMoE,42,g2,2338,536354,0.8969204448246364,0.4728297632468997,0.6766502951535535,0.289439,0.3872112951535534
FlexMoE,1337,g0,533,536354,0.8799249530956847,0.468063872255489,0.6476010296626565,0.2771,0.3705010296626565
FlexMoE,1337,g1,530,536354,0.9,0.4736842105263158,0.6340985899826266,0.290923,0.3431755899826266
FlexMoE,1337,g2,2338,536354,0.8969204448246364,0.4728297632468997,0.6455617008095016,0.289439,0.3561227008095016
FlexMoE,7,g0,533,536354,0.6754221388367729,0.5655948931759829,0.7064197266455337,0.2771,0.4293197266455336
FlexMoE,7,g1,530,536354,0.8339622641509434,0.5607293550331525,0.4794845262555272,0.290923,0.1885615262555272
FlexMoE,7,g2,2338,536354,0.6958939264328486,0.5513693167787355,0.6091203877831418,0.289439,0.3196813877831418
FlexMoE,2024,g0,533,536354,0.6848030018761726,0.5770800272047155,0.5052413947205721,0.2771,0.228141394720572
FlexMoE,2024,g1,530,536354,0.7867924528301887,0.5432811463345815,0.5584629033375883,0.290923,0.2675399033375883
FlexMoE,2024,g2,2338,536354,0.7172797262617622,0.565106491949611,0.5713012764553824,0.289439,0.2818622764553824
FlexMoE,31337,g0,533,536354,0.6585365853658537,0.5486413549227619,0.6392200310242022,0.2771,0.3621200310242022
FlexMoE,31337,g1,530,536354,0.7132075471698113,0.5166090629800307,0.5817982385011685,0.290923,0.2908752385011685
FlexMoE,31337,g2,2338,536354,0.7091531223267751,0.5570666951955567,0.5667844117709521,0.289439,0.277345411770952
FlexMoE,11,g0,533,536354,0.7073170731707317,0.6011397651393047,0.5052885053924895,0.2771,0.2281885053924894
FlexMoE,11,g1,530,536354,0.769811320754717,0.5039737334683482,0.6706876113729657,0.290923,0.3797646113729657
FlexMoE,11,g2,2338,536354,0.7416595380667237,0.5681386700592063,0.6890601209716168,0.289439,0.3996211209716168
FlexMoE,22,g0,533,536354,0.7223264540337712,0.5923054659720499,0.862557257044995,0.2771,0.585457257044995
FlexMoE,22,g1,530,536354,0.7622641509433963,0.5586252478519498,0.5148308636197743,0.290923,0.2239078636197742
FlexMoE,22,g2,2338,536354,0.7339606501283148,0.5698936561624177,0.540713879117269,0.289439,0.251274879117269
FlexMoE,33,g0,533,536354,0.6660412757973734,0.5563816257060562,0.6021009507862164,0.2771,0.3250009507862164
FlexMoE,33,g1,530,536354,0.7471698113207547,0.543526326614562,0.5673577589251678,0.290923,0.2764347589251678
FlexMoE,33,g2,2338,536354,0.7313943541488451,0.5715674659912577,0.545556279334301,0.289439,0.2561172793343009
FlexMoE,44,g0,533,536354,0.8799249530956847,0.468063872255489,0.6648571344745987,0.2771,0.3877571344745987
FlexMoE,44,g1,530,536354,0.9,0.4736842105263158,0.6505788783982115,0.290923,0.3596558783982115
FlexMoE,44,g2,2338,536354,0.8892215568862275,0.5373031573526255,0.6631347243606381,0.289439,0.3736957243606381
FlexMoE,55,g0,533,536354,0.874296435272045,0.5073597373394584,0.680578642557978,0.2771,0.4034786425579779
FlexMoE,55,g1,530,536354,0.8547169811320755,0.5179029190440751,0.6843796963961619,0.290923,0.3934566963961619
FlexMoE,55,g2,2338,536354,0.850727117194183,0.4814399608519779,0.6867616736195452,0.289439,0.3973226736195452
REMIND,42,g0,533,53250,0.7129455909943715,0.5849353346261319,0.5514726126828372,0.2771,0.2743726126828372
REMIND,42,g1,530,53250,0.7943396226415095,0.559448185402384,0.513741760350487,0.290923,0.222818760350487
REMIND,42,g2,2338,53250,0.718562874251497,0.5598307080801642,0.5930936238728464,0.289439,0.3036546238728463
REMIND,1337,g0,533,53250,0.724202626641651,0.6012123803270678,0.5407034738615435,0.2771,0.2636034738615435
REMIND,1337,g1,530,53250,0.7415094339622641,0.5131126325177194,0.5458450419738239,0.290923,0.2549220419738239
REMIND,1337,g2,2338,53250,0.7181351582549187,0.5616210502655326,0.562973397622308,0.289439,0.273534397622308
REMIND,7,g0,533,53250,0.7054409005628518,0.5953627813640869,0.4857104980888275,0.2771,0.2086104980888274
REMIND,7,g1,530,53250,0.8245283018867925,0.5244985963592163,0.5692753794058314,0.290923,0.2783523794058314
REMIND,7,g2,2338,53250,0.7335329341317365,0.5703021125665718,0.5696467752827346,0.289439,0.2802077752827345
REMIND,2024,g0,533,53250,0.6866791744840526,0.5741365369618158,0.5357263716467172,0.2771,0.2586263716467172
REMIND,2024,g1,530,53250,0.7754716981132076,0.5455102290824452,0.5247111497622616,0.290923,0.2337881497622616
REMIND,2024,g2,2338,53250,0.7292557741659538,0.5727638907292368,0.5809894190500494,0.289439,0.2915504190500494
REMIND,31337,g0,533,53250,0.7429643527204502,0.6089801601113819,0.5711765807998056,0.2771,0.2940765807998056
REMIND,31337,g1,530,53250,0.720754716981132,0.517482345414729,0.5267051853137947,0.290923,0.2357821853137947
REMIND,31337,g2,2338,53250,0.7510692899914457,0.5823523778655195,0.5414017559665711,0.289439,0.2519627559665711
REMIND,11,g0,533,53250,0.7373358348968105,0.6043646080760094,0.5477125343593015,0.2771,0.2706125343593014
REMIND,11,g1,530,53250,0.8113207547169812,0.555726931330472,0.5087391280582315,0.290923,0.2178161280582315
REMIND,11,g2,2338,53250,0.743798118049615,0.578176510435633,0.5456204316184448,0.289439,0.2561814316184447
REMIND,22,g0,533,53250,0.7504690431519699,0.6178346352692554,0.4428214696052486,0.2771,0.1657214696052485
REMIND,22,g1,530,53250,0.8830188679245283,0.468937875751503,0.5006457173037079,0.290923,0.2097227173037079
REMIND,22,g2,2338,53250,0.7929854576561164,0.6009000620732464,0.4878045994950931,0.289439,0.1983655994950931
REMIND,33,g0,533,53250,0.7485928705440901,0.6055079315982502,0.5726294173916819,0.2771,0.2955294173916819
REMIND,33,g1,530,53250,0.7679245283018868,0.5449500554938956,0.5591708878745015,0.290923,0.2682478878745015
REMIND,33,g2,2338,53250,0.7613344739093242,0.5928491979971462,0.5213794158142254,0.289439,0.2319404158142254
REMIND,44,g0,533,53250,0.7035647279549718,0.5916857375586673,0.5265129565362431,0.2771,0.249412956536243
REMIND,44,g1,530,53250,0.8603773584905661,0.559602946460654,0.4740786092390991,0.290923,0.1831556092390991
REMIND,44,g2,2338,53250,0.7305389221556886,0.5709176967391912,0.56107965281904,0.289439,0.27164065281904
REMIND,55,g0,533,53250,0.7560975609756098,0.6277133032452181,0.4967562622634165,0.2771,0.2196562622634165
REMIND,55,g1,530,53250,0.7528301886792453,0.5344361668600089,0.5180452848802197,0.290923,0.2271222848802197
REMIND,55,g2,2338,53250,0.7211291702309667,0.5679916567004291,0.5735124054502686,0.289439,0.2840734054502686
