method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
erm,0,g1,276228,209,0.7081339359283447,0.494314489928525,0.6334978342056274,0.6846005644225315,-0.051102730216904035
erm,0,g2,276228,37,0.5405405759811401,0.2448979591836735,1.7916446924209595,0.7024396780319512,1.0892050143890084
erm,0,g3,276228,128,0.6875,0.5204588541367452,0.9285100102424622,0.7673795436520174,0.16113046659044472
erm,0,g4,276228,14665,0.7477667927742004,0.6404195910174123,0.5806267857551575,0.6238109850217399,-0.04318419926658246
erm,0,g5,276228,14,0.6428571939468384,0.36666666666666664,2.310452699661255,0.8973705906662908,1.4130821089949641
erm,0,g6,276228,10579,0.7553643584251404,0.698182712805388,0.5663695931434631,0.5871916648544888,-0.02082207171102568
groupdro,0,g1,276228,209,0.7081339359283447,0.494314489928525,0.6334978342056274,0.6846005644225315,-0.051102730216904035
groupdro,0,g2,276228,37,0.5405405759811401,0.2448979591836735,1.7916446924209595,0.7024396780319512,1.0892050143890084
groupdro,0,g3,276228,128,0.6875,0.5204588541367452,0.9285100102424622,0.7673795436520174,0.16113046659044472
groupdro,0,g4,276228,14665,0.7477667927742004,0.6404195910174123,0.5806267857551575,0.6238109850217399,-0.04318419926658246
groupdro,0,g5,276228,14,0.6428571939468384,0.36666666666666664,2.310452699661255,0.8973705906662908,1.4130821089949641
groupdro,0,g6,276228,10579,0.7553643584251404,0.698182712805388,0.5663695931434631,0.5871916648544888,-0.02082207171102568
align_only,0,g1,276228,209,0.6985645890235901,0.42468991731128297,0.7506918907165527,0.6846005644225315,0.06609132629402126
align_only,0,g2,276228,37,0.5675675868988037,0.255,1.0890003442764282,0.7024396780319512,0.38656066624447705
align_only,0,g3,276228,128,0.6796875,0.49949787055050215,0.826734185218811,0.7673795436520174,0.0593546415667936
align_only,0,g4,276228,14665,0.7358336448669434,0.578094348486406,0.6527894735336304,0.6238109850217399,0.028978488511890443
align_only,0,g5,276228,14,0.5714285969734192,0.325,1.2173969745635986,0.8973705906662908,0.32002638389730786
align_only,0,g6,276228,10579,0.7432649731636047,0.6840364965141206,0.6466256380081177,0.5871916648544888,0.05943397315362886
regret_only,0,g1,276228,209,0.7081339359283447,0.494314489928525,0.6334978342056274,0.6846005644225315,-0.051102730216904035
regret_only,0,g2,276228,37,0.5405405759811401,0.2448979591836735,1.7916446924209595,0.7024396780319512,1.0892050143890084
regret_only,0,g3,276228,128,0.6875,0.5204588541367452,0.9285100102424622,0.7673795436520174,0.16113046659044472
regret_only,0,g4,276228,14665,0.7477667927742004,0.6404195910174123,0.5806267857551575,0.6238109850217399,-0.04318419926658246
regret_only,0,g5,276228,14,0.6428571939468384,0.36666666666666664,2.310452699661255,0.8973705906662908,1.4130821089949641
regret_only,0,g6,276228,10579,0.7553643584251404,0.698182712805388,0.5663695931434631,0.5871916648544888,-0.02082207171102568
ours,0,g1,276228,209,0.6985645890235901,0.42468991731128297,0.7506918907165527,0.6846005644225315,0.06609132629402126
ours,0,g2,276228,37,0.5675675868988037,0.255,1.0890003442764282,0.7024396780319512,0.38656066624447705
ours,0,g3,276228,128,0.6796875,0.49949787055050215,0.826734185218811,0.7673795436520174,0.0593546415667936
ours,0,g4,276228,14665,0.7358336448669434,0.578094348486406,0.6527894735336304,0.6238109850217399,0.028978488511890443
ours,0,g5,276228,14,0.5714285969734192,0.325,1.2173969745635986,0.8973705906662908,0.32002638389730786
ours,0,g6,276228,10579,0.7432649731636047,0.6840364965141206,0.6466256380081177,0.5871916648544888,0.05943397315362886
erm,1,g1,276228,209,0.7272726893424988,0.5539637712166596,0.6364246606826782,0.6846005644225315,-0.048175903739853254
erm,1,g2,276228,37,0.5675675868988037,0.255,1.8271150588989258,0.7024396780319512,1.1246753808669747
erm,1,g3,276228,128,0.6484375,0.4958587691800033,0.9430820941925049,0.7673795436520174,0.17570255054048745
erm,1,g4,276228,14665,0.7536993026733398,0.6686761742334911,0.5732182860374451,0.6238109850217399,-0.05059269898429486
erm,1,g5,276228,14,0.6428571939468384,0.36666666666666664,2.2743284702301025,0.8973705906662908,1.3769578795638118
erm,1,g6,276228,10579,0.75734943151474,0.6689096424220771,0.555652379989624,0.5871916648544888,-0.03153928486486479
groupdro,1,g1,276228,209,0.7272726893424988,0.5539637712166596,0.6364246606826782,0.6846005644225315,-0.048175903739853254
groupdro,1,g2,276228,37,0.5675675868988037,0.255,1.8271150588989258,0.7024396780319512,1.1246753808669747
groupdro,1,g3,276228,128,0.6484375,0.4958587691800033,0.9430820941925049,0.7673795436520174,0.17570255054048745
groupdro,1,g4,276228,14665,0.7536993026733398,0.6686761742334911,0.5732182860374451,0.6238109850217399,-0.05059269898429486
groupdro,1,g5,276228,14,0.6428571939468384,0.36666666666666664,2.2743284702301025,0.8973705906662908,1.3769578795638118
groupdro,1,g6,276228,10579,0.75734943151474,0.6689096424220771,0.555652379989624,0.5871916648544888,-0.03153928486486479
align_only,1,g1,276228,209,0.6985645890235901,0.4327013845185651,0.7054821252822876,0.6846005644225315,0.02088156085975612
align_only,1,g2,276228,37,0.6216216087341309,0.28054298642533937,1.128246545791626,0.7024396780319512,0.4258068677596748
