method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
regret_only,33,g1,276228,209,0.7320573925971985,0.6301948051948052,0.6335071921348572,0.6846005644225315,-0.0510933722876743
regret_only,33,g2,276228,37,0.6486486792564392,0.2863485016648169,0.8410143852233887,0.7024396780319512,0.1385747071914375
regret_only,33,g3,276228,128,0.7265625,0.6204449762886141,0.7306108474731445,0.7673795436520174,-0.036768696178872906
regret_only,33,g4,276228,14665,0.7749744653701782,0.6935843239950108,0.5267089009284973,0.6238109850217399,-0.09710208409324261
regret_only,33,g5,276228,14,0.7142857313156128,0.41428571428571426,1.3792802095413208,0.8973705906662908,0.48190961887503003
regret_only,33,g6,276228,10579,0.7802249789237976,0.7318658198874578,0.5102522969245911,0.5871916648544888,-0.07693936792989775
ours,33,g1,276228,209,0.6985645890235901,0.3641369435042957,0.7440075278282166,0.6846005644225315,0.059406963405685076
ours,33,g2,276228,37,0.6216216087341309,0.28054298642533937,0.9583110213279724,0.7024396780319512,0.25587134329602124
ours,33,g3,276228,128,0.6875,0.4871348501664817,0.8199524879455566,0.7673795436520174,0.0525729442935392
ours,33,g4,276228,14665,0.7415615916252136,0.6129777419695002,0.6542173624038696,0.6238109850217399,0.0304063773821297
ours,33,g5,276228,14,0.6428571939468384,0.36666666666666664,1.2449181079864502,0.8973705906662908,0.3475475173201594
ours,33,g6,276228,10579,0.7519614100456238,0.6736247645434128,0.6352835893630981,0.5871916648544888,0.04809192450860933
