method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
AnchorsOnly,44,g2,123,38946,0.85366,0.45894,0.44079,0.07576,0.36503
AnchorsOnly,44,g3,200,38946,0.75,0.60467,0.60805,0.42112,0.18693
AnchorsOnly,55,g0,303,38946,0.78548,0.78284,0.53677,0.38184,0.15493
AnchorsOnly,55,g1,294,38946,0.77551,0.74705,0.5747,0.37567,0.19903
AnchorsOnly,55,g2,123,38946,0.92683,0.48089,0.40551,0.07576,0.32975
AnchorsOnly,55,g3,200,38946,0.725,0.58647,0.66738,0.42112,0.24625
Ours,42,g0,303,38946,0.77888,0.77796,0.55062,0.38184,0.16878
Ours,42,g1,294,38946,0.77551,0.7583,0.56111,0.37567,0.18544
Ours,42,g2,123,38946,0.93496,0.48315,0.32924,0.07576,0.25348
Ours,42,g3,200,38946,0.735,0.47981,0.56753,0.42112,0.1464
Ours,1337,g0,303,38946,0.74257,0.73951,0.58742,0.38184,0.20558
Ours,1337,g1,294,38946,0.72449,0.68036,0.58041,0.37567,0.20474
Ours,1337,g2,123,38946,0.93496,0.48315,0.40095,0.07576,0.32519
Ours,1337,g3,200,38946,0.74,0.50035,0.63685,0.42112,0.21573
Ours,7,g0,303,38946,0.78548,0.78311,0.57284,0.38184,0.191
Ours,7,g1,294,38946,0.76531,0.73759,0.5916,0.37567,0.21593
Ours,7,g2,123,38946,0.93496,0.48315,0.36972,0.07576,0.29396
Ours,7,g3,200,38946,0.755,0.52442,0.62619,0.42112,0.20507
Ours,2024,g0,303,38946,0.73927,0.73656,0.60032,0.38184,0.21848
Ours,2024,g1,294,38946,0.78231,0.767,0.56928,0.37567,0.1936
Ours,2024,g2,123,38946,0.93496,0.48315,0.377,0.07576,0.30124
Ours,2024,g3,200,38946,0.75,0.48226,0.62167,0.42112,0.20055
Ours,31337,g0,303,38946,0.78218,0.77752,0.49754,0.38184,0.1157
Ours,31337,g1,294,38946,0.78571,0.7591,0.53682,0.37567,0.16114
Ours,31337,g2,123,38946,0.93496,0.48315,0.32671,0.07576,0.25095
Ours,31337,g3,200,38946,0.735,0.5747,0.64403,0.42112,0.22291
Ours,11,g0,303,38946,0.76898,0.76686,0.5574,0.38184,0.17556
Ours,11,g1,294,38946,0.78912,0.76172,0.51774,0.37567,0.14207
Ours,11,g2,123,38946,0.93496,0.48315,0.32721,0.07576,0.25145
Ours,11,g3,200,38946,0.755,0.57928,0.60131,0.42112,0.18019
Ours,22,g0,303,38946,0.75248,0.75112,0.54524,0.38184,0.1634
Ours,22,g1,294,38946,0.77891,0.76136,0.56681,0.37567,0.19114
Ours,22,g2,123,38946,0.93496,0.48315,0.3373,0.07576,0.26153
Ours,22,g3,200,38946,0.725,0.4778,0.56289,0.42112,0.14177
Ours,33,g0,303,38946,0.79208,0.79151,0.54477,0.38184,0.16293
Ours,33,g1,294,38946,0.77551,0.75706,0.6088,0.37567,0.23312
Ours,33,g2,123,38946,0.92683,0.48098,0.30928,0.07576,0.23352
Ours,33,g3,200,38946,0.75,0.49244,0.59024,0.42112,0.16912
Ours,44,g0,303,38946,0.75578,0.75448,0.52515,0.38184,0.14331
Ours,44,g1,294,38946,0.79592,0.7703,0.51519,0.37567,0.13952
Ours,44,g2,123,38946,0.93496,0.48315,0.34027,0.07576,0.26451
Ours,44,g3,200,38946,0.735,0.55202,0.60067,0.42112,0.17955
Ours,55,g0,303,38946,0.76238,0.76068,0.56155,0.38184,0.1797
Ours,55,g1,294,38946,0.7551,0.72869,0.57461,0.37567,0.19893
Ours,55,g2,123,38946,0.9187,0.47872,0.40484,0.07576,0.32908
Ours,55,g3,200,38946,0.74,0.59994,0.64442,0.42112,0.2233
Ours_Regret,42,g0,303,38946,0.77228,0.7708,0.52708,0.38184,0.14524
Ours_Regret,42,g1,294,38946,0.77891,0.75975,0.54405,0.37567,0.16837
Ours_Regret,42,g2,123,38946,0.93496,0.48315,0.27658,0.07576,0.20082
Ours_Regret,42,g3,200,38946,0.715,0.44635,0.56343,0.42112,0.14231
Ours_Regret,1337,g0,303,38946,0.78548,0.78476,0.54663,0.38184,0.16479
Ours_Regret,1337,g1,294,38946,0.77211,0.75621,0.5799,0.37567,0.20422
Ours_Regret,1337,g2,123,38946,0.93496,0.48315,0.26428,0.07576,0.18851
Ours_Regret,1337,g3,200,38946,0.75,0.48653,0.56257,0.42112,0.14145
Ours_Regret,7,g0,303,38946,0.79208,0.79111,0.54409,0.38184,0.16225
Ours_Regret,7,g1,294,38946,0.76531,0.74264,0.59532,0.37567,0.21965
Ours_Regret,7,g2,123,38946,0.93496,0.48315,0.28134,0.07576,0.20558
Ours_Regret,7,g3,200,38946,0.74,0.42526,0.56557,0.42112,0.14445
Ours_Regret,2024,g0,303,38946,0.73927,0.73751,0.55219,0.38184,0.17035
Ours_Regret,2024,g1,294,38946,0.76531,0.75109,0.60166,0.37567,0.22599
Ours_Regret,2024,g2,123,38946,0.92683,0.48098,0.29712,0.07576,0.22135
Ours_Regret,2024,g3,200,38946,0.735,0.44575,0.59218,0.42112,0.17106
Ours_Regret,31337,g0,303,38946,0.77558,0.77316,0.50663,0.38184,0.12479
Ours_Regret,31337,g1,294,38946,0.76531,0.74694,0.58083,0.37567,0.20516
Ours_Regret,31337,g2,123,38946,0.9187,0.47872,0.37558,0.07576,0.29982
Ours_Regret,31337,g3,200,38946,0.705,0.49345,0.61318,0.42112,0.19206
Ours_Regret,11,g0,303,38946,0.75908,0.75688,0.57652,0.38184,0.19468
Ours_Regret,11,g1,294,38946,0.7449,0.72783,0.59388,0.37567,0.21821
Ours_Regret,11,g2,123,38946,0.89431,0.47128,0.32686,0.07576,0.2511
Ours_Regret,11,g3,200,38946,0.74,0.53203,0.56709,0.42112,0.14597
Ours_Regret,22,g0,303,38946,0.77228,0.76971,0.52171,0.38184,0.13987
Ours_Regret,22,g1,294,38946,0.7517,0.73692,0.60033,0.37567,0.22466
Ours_Regret,22,g2,123,38946,0.93496,0.48315,0.3108,0.07576,0.23504
Ours_Regret,22,g3,200,38946,0.7,0.53667,0.64836,0.42112,0.22724
Ours_Regret,33,g0,303,38946,0.78548,0.78458,0.54606,0.38184,0.16422
Ours_Regret,33,g1,294,38946,0.78571,0.76473,0.60949,0.37567,0.23382
Ours_Regret,33,g2,123,38946,0.9187,0.47872,0.28424,0.07576,0.20848
Ours_Regret,33,g3,200,38946,0.74,0.47408,0.59362,0.42112,0.1725
Ours_Regret,44,g0,303,38946,0.73267,0.732,0.55584,0.38184,0.174
Ours_Regret,44,g1,294,38946,0.76531,0.74573,0.59503,0.37567,0.21936
Ours_Regret,44,g2,123,38946,0.91057,0.47635,0.37147,0.07576,0.29571
Ours_Regret,44,g3,200,38946,0.735,0.51684,0.58059,0.42112,0.15947
Ours_Regret,55,g0,303,38946,0.73927,0.73772,0.5636,0.38184,0.18176
Ours_Regret,55,g1,294,38946,0.76531,0.7467,0.59798,0.37567,0.2223
Ours_Regret,55,g2,123,38946,0.93496,0.48315,0.30623,0.07576,0.23047
Ours_Regret,55,g3,200,38946,0.735,0.54312,0.60216,0.42112,0.18104
