method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,303,53506,0.7887788778877888,0.7836396607284302,0.4852549532958976,0.381841,0.1034139532958976
Reweigh,42,g1,294,53506,0.8095238095238095,0.7804959408744396,0.4819349018369047,0.375674,0.1062609018369047
Reweigh,42,g2,123,53506,0.934959349593496,0.4831452170904688,0.4265914110061514,0.075761,0.3508304110061514
Reweigh,42,g3,200,53506,0.71,0.566165209841617,0.6235121902800165,0.421121,0.2023911902800164
Reweigh,1337,g0,303,53506,0.7656765676567657,0.760409867037601,0.5703928805838637,0.381841,0.1885518805838637
Reweigh,1337,g1,294,53506,0.8129251700680272,0.7825362057275874,0.4982257845222935,0.375674,0.1225517845222935
Reweigh,1337,g2,123,53506,0.9105691056910568,0.4763765734327094,0.551429729542219,0.075761,0.475668729542219
Reweigh,1337,g3,200,53506,0.73,0.5851013061819341,0.7493238278079661,0.421121,0.3282028278079661
Reweigh,7,g0,303,53506,0.7458745874587459,0.7360927986389311,0.498839832833129,0.381841,0.116998832833129
Reweigh,7,g1,294,53506,0.7959183673469388,0.7670650665381337,0.4880478287267746,0.375674,0.1123738287267746
Reweigh,7,g2,123,53506,0.926829268292683,0.480979200980724,0.3297279739782698,0.075761,0.2539669739782698
Reweigh,7,g3,200,53506,0.725,0.5578840362719721,0.5764870191179216,0.421121,0.1553660191179215
Reweigh,2024,g0,303,53506,0.7821782178217822,0.7761116970754433,0.4802721911628666,0.381841,0.0984311911628666
Reweigh,2024,g1,294,53506,0.8231292517006803,0.7964600332438243,0.4881602459409762,0.375674,0.1124862459409761
Reweigh,2024,g2,123,53506,0.926829268292683,0.4808928674393127,0.4233707013630239,0.075761,0.3476097013630239
Reweigh,2024,g3,200,53506,0.72,0.5977526858526538,0.6069758168020053,0.421121,0.1858548168020052
Reweigh,31337,g0,303,53506,0.7788778877887789,0.773173732090184,0.4898666660579518,0.381841,0.1080256660579518
Reweigh,31337,g1,294,53506,0.8027210884353742,0.7784661605037306,0.5043405790719818,0.375674,0.1286665790719818
Reweigh,31337,g2,123,53506,0.926829268292683,0.4808928674393127,0.5956065705411284,0.075761,0.5198455705411285
Reweigh,31337,g3,200,53506,0.735,0.5952979021318537,0.7211034706675128,0.421121,0.2999824706675127
Reweigh,11,g0,303,53506,0.768976897689769,0.7637183497149752,0.474923645943809,0.381841,0.093082645943809
Reweigh,11,g1,294,53506,0.8027210884353742,0.7733564635057741,0.4757151352114925,0.375674,0.1000411352114925
Reweigh,11,g2,123,53506,0.934959349593496,0.4831452170904688,0.3370096911108348,0.075761,0.2612486911108348
Reweigh,11,g3,200,53506,0.725,0.5757446966449522,0.5730130129121244,0.421121,0.1518920129121243
Reweigh,22,g0,303,53506,0.7656765676567657,0.7632578798501479,0.4692749182667534,0.381841,0.0874339182667534
Reweigh,22,g1,294,53506,0.8129251700680272,0.7913533953073594,0.4875410546003809,0.375674,0.1118670546003809
Reweigh,22,g2,123,53506,0.926829268292683,0.4808928674393127,0.3816017156579944,0.075761,0.3058407156579944
Reweigh,22,g3,200,53506,0.735,0.5709551508152431,0.5796501386840828,0.421121,0.1585291386840827
Reweigh,33,g0,303,53506,0.7821782178217822,0.7772129139664478,0.5267687827746029,0.381841,0.1449277827746029
Reweigh,33,g1,294,53506,0.7721088435374149,0.7346245459455655,0.5283712088795645,0.375674,0.1526972088795644
Reweigh,33,g2,123,53506,0.926829268292683,0.480979200980724,0.4330279715198238,0.075761,0.3572669715198238
Reweigh,33,g3,200,53506,0.72,0.572965529259523,0.6452451110328548,0.421121,0.2241241110328547
Reweigh,44,g0,303,53506,0.7722772277227723,0.7662809191267356,0.482242211968336,0.381841,0.100401211968336
Reweigh,44,g1,294,53506,0.7789115646258503,0.7462774814599162,0.5068069796696018,0.375674,0.1311329796696017
Reweigh,44,g2,123,53506,0.91869918699187,0.4787169174883238,0.4288452280470221,0.075761,0.3530842280470221
Reweigh,44,g3,200,53506,0.725,0.5536985926265848,0.6649122232804074,0.421121,0.2437912232804074
Reweigh,55,g0,303,53506,0.7788778877887789,0.774374442947289,0.4751745931675086,0.381841,0.0933335931675086
