method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
FlexMoE,0,g1,209,927524.0,0.3779904246330261,0.14099326599326598,1.3818210363388062,0.6846005644225315,0.6972204719162747,,0.0,1
FlexMoE,0,g2,44,927524.0,0.20454546809196472,0.20108695652173914,1.374520182609558,0.7652611750550569,0.6092590075545012,,0.0,1
FlexMoE,0,g3,141,927524.0,0.13475176692008972,0.09904120767033864,1.383671522140503,0.7791703665225083,0.6045011556179947,,0.0,1
FlexMoE,0,g6,10700,927524.0,0.41168224811553955,0.1478427001228436,1.3524702787399292,0.5871916648544888,0.7652786138854404,,0.0,1
FlexMoE,0,g1,209,927524.0,0.5311004519462585,0.3007384020398035,1.360818862915039,0.6846005644225315,0.6762182984925076,,0.0,1
FlexMoE,0,g2,37,927524.0,0.6756756901741028,0.20161290322580644,1.2290546894073486,0.7652611750550569,0.46379351435229177,,0.0,1
FlexMoE,0,g3,128,927524.0,0.3671875,0.13428571428571429,1.3596125841140747,0.7791703665225083,0.5804422175915664,,0.0,1
FlexMoE,0,g4,14665,927524.0,0.44520968198776245,0.2537469580998692,1.3616431951522827,0.6238109850217399,0.7378322101305428,,0.0,1
FlexMoE,0,g5,14,927524.0,0.2857142984867096,0.3125,1.339736819267273,1.2804544360968637,0.059282383170409236,,0.0,1
FlexMoE,0,g6,10579,927524.0,0.24907836318016052,0.17012425229505398,1.35564386844635,0.5871916648544888,0.7684522035918613,,0.0,1
FlexMoE,1,g1,209,927524.0,0.3684210479259491,0.13461538461538464,1.3905060291290283,0.6846005644225315,0.7059054647064968,,0.0,1
FlexMoE,1,g2,44,927524.0,0.27272728085517883,0.10714285714285714,1.4285988807678223,0.7652611750550569,0.6633377057127654,,0.0,1
FlexMoE,1,g3,141,927524.0,0.3971630930900574,0.3102526905718395,1.3718183040618896,0.7791703665225083,0.5926479375393814,,0.0,1
FlexMoE,1,g6,10700,927524.0,0.4589719772338867,0.21169835104886345,1.3307313919067383,0.5871916648544888,0.7435397270522495,,0.0,1
FlexMoE,1,g1,209,927524.0,0.38277509808540344,0.1388888888888889,1.346160888671875,0.6846005644225315,0.6615603242493435,,0.0,1
FlexMoE,1,g2,37,927524.0,0.5675675868988037,0.23806881243063266,1.345046043395996,0.7652611750550569,0.5797848683409392,,0.0,1
