method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
REMIND,42,g0,305,54530,0.7770491803278688,0.7706896085095178,0.5619606498966292,0.468332,0.09362864989662917
REMIND,42,g1,295,54530,0.7932203389830509,0.7699590976125045,0.5838809745165867,0.498132,0.0857489745165867
REMIND,42,g2,125,54530,0.888,0.4700059101654847,0.4567542701913044,0.341179,0.11557527019130437
REMIND,42,g3,200,54530,0.705,0.46645354645354636,0.6800497144274413,0.597641,0.08240871442744135
REMIND,1337,g0,305,54530,0.7475409836065574,0.742109152506937,0.5209153159323041,0.468332,0.05258331593230409
REMIND,1337,g1,295,54530,0.7898305084745763,0.757574239247835,0.5185474950157232,0.498132,0.02041549501572315
REMIND,1337,g2,125,54530,0.904,0.47473404255319146,0.3240444778054953,0.341179,-0.01713452219450473
REMIND,1337,g3,200,54530,0.74,0.5566094543443094,0.5532541920803488,0.597641,-0.04438680791965122
REMIND,7,g0,305,54530,0.7868852459016393,0.7810871564846132,0.5775259861421633,0.468332,0.1091939861421633
REMIND,7,g1,295,54530,0.8,0.7737564717827876,0.5506365683807062,0.498132,0.05250456838070616
REMIND,7,g2,125,54530,0.896,0.47222222222222227,0.5508646075252489,0.341179,0.2096856075252489
REMIND,7,g3,200,54530,0.72,0.5602204716009269,0.732153201448964,0.597641,0.13451220144896403
REMIND,2024,g0,305,54530,0.7737704918032787,0.7682979147200774,0.5541979916905221,0.468332,0.08586599169052206
REMIND,2024,g1,295,54530,0.7593220338983051,0.7365489321312614,0.5696722927487503,0.498132,0.07154029274875029
REMIND,2024,g2,125,54530,0.88,0.4670542635658916,0.46779109339266506,0.341179,0.12661209339266505
REMIND,2024,g3,200,54530,0.745,0.5882863034902074,0.5832836228725501,0.597641,-0.014357377127449888
REMIND,31337,g0,305,54530,0.7836065573770492,0.7791370239119066,0.486868000542745,0.468332,0.018536000542744957
REMIND,31337,g1,295,54530,0.7932203389830509,0.7603370460442869,0.5169057467431462,0.498132,0.018773746743146136
REMIND,31337,g2,125,54530,0.904,0.47463768115942023,0.40931757999025287,0.341179,0.06813857999025286
REMIND,31337,g3,200,54530,0.725,0.5564205384881419,0.5643420861195773,0.597641,-0.03329891388042272
REMIND,11,g0,305,54530,0.7475409836065574,0.7394984949320171,0.5247622373651286,0.468332,0.05643023736512859
REMIND,11,g1,295,54530,0.7898305084745763,0.7632800485818416,0.5353680982246553,0.498132,0.037236098224655234
REMIND,11,g2,125,54530,0.912,0.47695035460992913,0.34759878716245296,0.341179,0.00641978716245295
REMIND,11,g3,200,54530,0.745,0.5520432778495885,0.5588762176968157,0.597641,-0.03876478230318425
REMIND,22,g0,305,54530,0.7770491803278688,0.7704462978556408,0.5298323233469703,0.468332,0.061500323346970254
REMIND,22,g1,295,54530,0.7898305084745763,0.7556108404586217,0.5804645328656218,0.498132,0.08233253286562181
REMIND,22,g2,125,54530,0.888,0.4700059101654847,0.4626727254986763,0.341179,0.12149372549867626
REMIND,22,g3,200,54530,0.725,0.5398430735930737,0.5886195992911234,0.597641,-0.009021400708876581
REMIND,33,g0,305,54530,0.7508196721311475,0.7435179833164615,0.5536706810327211,0.468332,0.08533868103272108
REMIND,33,g1,295,54530,0.7830508474576271,0.7518406499031882,0.5972942358062783,0.498132,0.09916223580627825
REMIND,33,g2,125,54530,0.912,0.47695035460992913,0.5395694077576795,0.341179,0.19839040775767947
REMIND,33,g3,200,54530,0.725,0.5423736823475912,0.6734122062460665,0.597641,0.07577120624606648
REMIND,44,g0,305,54530,0.7704918032786885,0.7625305781581417,0.5102402267092075,0.468332,0.04190822670920752
REMIND,44,g1,295,54530,0.7830508474576271,0.7564895426231476,0.5075423818713023,0.498132,0.009410381871302276
REMIND,44,g2,125,54530,0.896,0.4724213691026827,0.3456657622307539,0.341179,0.0044867622307538935
REMIND,44,g3,200,54530,0.73,0.5737200533439608,0.6016740256547928,0.597641,0.004033025654792799
REMIND,55,g0,305,54530,0.7672131147540984,0.7610844020114147,0.5247640177925292,0.468332,0.05643201779252921
REMIND,55,g1,295,54530,0.7864406779661017,0.7613906701187403,0.527553313937417,0.498132,0.029421313937416982
REMIND,55,g2,125,54530,0.896,0.4724213691026827,0.3845075569846667,0.341179,0.0433285569846667
REMIND,55,g3,200,54530,0.74,0.569999385613411,0.6187715209648013,0.597641,0.02113052096480128
