method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,533,52482,0.7091932457786116,0.584483842575129,0.5160821731370479,0.279088,0.2369941731370478
Reweigh,42,g1,530,52482,0.7830188679245284,0.5607871961721109,0.3898483637282742,0.242395,0.1474533637282742
Reweigh,42,g2,2338,52482,0.7241231822070145,0.5845953095391765,0.451866606296006,0.252005,0.199861606296006
Reweigh,1337,g0,533,52482,0.6829268292682927,0.5690363757278256,0.5659593157544308,0.279088,0.2868713157544308
Reweigh,1337,g1,530,52482,0.7773584905660378,0.5743956881533101,0.4691519841128233,0.242395,0.2267569841128232
Reweigh,1337,g2,2338,52482,0.7172797262617622,0.5887652857441269,0.494797548699855,0.252005,0.242792548699855
Reweigh,7,g0,533,52482,0.724202626641651,0.591225681238359,0.7035224462035604,0.279088,0.4244344462035604
Reweigh,7,g1,530,52482,0.8169811320754717,0.5539301177430132,0.8466135611525117,0.242395,0.6042185611525117
Reweigh,7,g2,2338,52482,0.718562874251497,0.5765388138713456,0.4985203075285886,0.252005,0.2465153075285887
Reweigh,2024,g0,533,52482,0.7279549718574109,0.5915708812260536,0.5978231428056585,0.279088,0.3187351428056585
Reweigh,2024,g1,530,52482,0.7924528301886793,0.5865951894712956,0.5980621778577132,0.242395,0.3556671778577132
Reweigh,2024,g2,2338,52482,0.7378100940975193,0.5889416465061185,0.4877530682421306,0.252005,0.2357480682421306
Reweigh,31337,g0,533,52482,0.7148217636022514,0.5732406236831016,0.6280562596276297,0.279088,0.3489682596276297
Reweigh,31337,g1,530,52482,0.8150943396226416,0.5703887510339123,0.6507684674121763,0.242395,0.4083734674121763
Reweigh,31337,g2,2338,52482,0.7763045337895638,0.6158571315026155,0.437051439492068,0.252005,0.185046439492068
Reweigh,11,g0,533,52482,0.7692307692307693,0.6257812990541644,0.5105153660920463,0.279088,0.2314273660920462
Reweigh,11,g1,530,52482,0.779245283018868,0.562604481875701,0.4602731180003908,0.242395,0.2178781180003907
Reweigh,11,g2,2338,52482,0.7399486740804107,0.5899722168378886,0.4681304187776834,0.252005,0.2161254187776835
Reweigh,22,g0,533,52482,0.7166979362101313,0.5853294107342507,0.7077141422160306,0.279088,0.4286261422160305
Reweigh,22,g1,530,52482,0.779245283018868,0.5214502349917811,0.7866381833044895,0.242395,0.5442431833044895
Reweigh,22,g2,2338,52482,0.7643284858853722,0.6092121528341294,0.4315105763842425,0.252005,0.1795055763842425
Reweigh,33,g0,533,52482,0.726078799249531,0.5790527090185217,0.7231322895127089,0.279088,0.4440442895127089
Reweigh,33,g1,530,52482,0.8226415094339623,0.576662927840658,0.7465413135746393,0.242395,0.5041463135746392
Reweigh,33,g2,2338,52482,0.7737382378100941,0.605424762682584,0.4295596680512513,0.252005,0.1775546680512513
Reweigh,44,g0,533,52482,0.7335834896810507,0.5877668845315904,0.7410785777523545,0.279088,0.4619905777523545
Reweigh,44,g1,530,52482,0.8169811320754717,0.5883083083083083,0.7374912906797896,0.242395,0.4950962906797895
Reweigh,44,g2,2338,52482,0.7416595380667237,0.5972465122221955,0.5041114304034261,0.252005,0.2521064304034261
Reweigh,55,g0,533,52482,0.7542213883677298,0.5953064051514783,0.6502050772514533,0.279088,0.3711170772514532
Reweigh,55,g1,530,52482,0.8113207547169812,0.555726931330472,0.7051933107517955,0.242395,0.4627983107517954
Reweigh,55,g2,2338,52482,0.7643284858853722,0.6063904514765729,0.4468588447514147,0.252005,0.1948538447514147
FlexMoE,42,g0,533,536354,0.8161350844277674,0.6359086600122679,0.6691557550296103,0.279088,0.3900677550296103
FlexMoE,42,g1,530,536354,0.7943396226415095,0.5645750895044281,0.6770330912662003,0.242395,0.4346380912662002
FlexMoE,42,g2,2338,536354,0.8413173652694611,0.5979583616649586,0.6795668557120552,0.252005,0.4275618557120552
FlexMoE,1337,g0,533,536354,0.8799249530956847,0.468063872255489,0.6463477598122316,0.279088,0.3672597598122316
FlexMoE,1337,g1,530,536354,0.9,0.4736842105263158,0.6430785680716893,0.242395,0.4006835680716892
FlexMoE,1337,g2,2338,536354,0.8960650128314799,0.4725919242048275,0.648698735048467,0.252005,0.396693735048467
FlexMoE,7,g0,533,536354,0.6660412757973734,0.5628087443780875,0.6045990198076446,0.279088,0.3255110198076446
FlexMoE,7,g1,530,536354,0.7962264150943397,0.5941116405718176,0.4298700346800184,0.242395,0.1874750346800184
FlexMoE,7,g2,2338,536354,0.7070145423438836,0.5818899473501874,0.5181680405632255,0.252005,0.2661630405632255
FlexMoE,2024,g0,533,536354,0.6697936210131332,0.5677210056772101,0.6663304278716626,0.279088,0.3872424278716626
FlexMoE,2024,g1,530,536354,0.7981132075471699,0.5999887141940171,0.4495674625811416,0.242395,0.2071724625811416
FlexMoE,2024,g2,2338,536354,0.7125748502994012,0.5862143071599007,0.5344465838249748,0.252005,0.2824415838249748
FlexMoE,31337,g0,533,536354,0.6754221388367729,0.561128959329859,0.6344163804458537,0.279088,0.3553283804458537
FlexMoE,31337,g1,530,536354,0.7188679245283018,0.555996604051524,0.5917802402400307,0.242395,0.3493852402400307
FlexMoE,31337,g2,2338,536354,0.7519247219846023,0.6023212492609727,0.4917173927978601,0.252005,0.2397123927978601
FlexMoE,11,g0,533,536354,0.6566604127579737,0.5515963682335364,0.626870539099637,0.279088,0.3477825390996369
FlexMoE,11,g1,530,536354,0.7415094339622641,0.5826315880232912,0.527809918973541,0.242395,0.285414918973541
FlexMoE,11,g2,2338,536354,0.7335329341317365,0.5894683765785922,0.5031300168389866,0.252005,0.2511250168389866
FlexMoE,22,g0,533,536354,0.701688555347092,0.5810680547522653,0.7483365086064255,0.279088,0.4692485086064255
FlexMoE,22,g1,530,536354,0.7886792452830189,0.5699049385578484,0.6312913953380118,0.242395,0.3888963953380118
FlexMoE,22,g2,2338,536354,0.7536355859709153,0.596857936583964,0.5018724451465463,0.252005,0.2498674451465463
