method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,305,36738,0.7704918032786885,0.7652373111443559,0.5137416352529354,0.468332,0.04540963525293534
Reweigh,42,g1,295,36738,0.7932203389830509,0.7677715644600887,0.5149601533269051,0.498132,0.016828153326905126
Reweigh,42,g2,125,36738,0.856,0.46094793915099186,0.5518763148933286,0.341179,0.21069731489332855
Reweigh,42,g3,200,36738,0.74,0.5765318703653033,1.0900535670944895,0.597641,0.49241256709448955
Reweigh,1337,g0,305,36738,0.7540983606557377,0.7469075201613748,0.5282715326949924,0.468332,0.05993953269499236
Reweigh,1337,g1,295,36738,0.7932203389830509,0.7701063081934899,0.5323642319715503,0.498132,0.03423223197155023
Reweigh,1337,g2,125,36738,0.872,0.4654769246582383,0.44313123014918526,0.341179,0.10195223014918525
Reweigh,1337,g3,200,36738,0.735,0.5504007446238685,0.8471219004745945,0.597641,0.24948090047459448
Reweigh,7,g0,305,36738,0.7639344262295082,0.7610236859269666,0.49559166969895574,0.468332,0.027259669698955713
Reweigh,7,g1,295,36738,0.7966101694915254,0.7743248459041303,0.5647945850156247,0.498132,0.06666258501562472
Reweigh,7,g2,125,36738,0.848,0.45863526570048313,0.7199151503938592,0.341179,0.3787361503938592
Reweigh,7,g3,200,36738,0.74,0.5913784023229286,1.0965420496283969,0.597641,0.4989010496283969
Reweigh,2024,g0,305,36738,0.7639344262295082,0.7597011888232258,0.5012847546457512,0.468332,0.03295275464575115
Reweigh,2024,g1,295,36738,0.7966101694915254,0.7696992269272377,0.5298757599619359,0.498132,0.0317437599619359
Reweigh,2024,g2,125,36738,0.888,0.4702050570459451,0.4606652202478217,0.341179,0.11948622024782168
Reweigh,2024,g3,200,36738,0.735,0.5503012057248473,0.7964744874512769,0.597641,0.19883348745127694
Reweigh,31337,g0,305,36738,0.7573770491803279,0.7550720594711685,0.5176970107511418,0.468332,0.0493650107511418
Reweigh,31337,g1,295,36738,0.7661016949152543,0.7359654552679797,0.5297096386488717,0.498132,0.03157763864887164
Reweigh,31337,g2,125,36738,0.896,0.4724213691026828,0.3760079498637933,0.341179,0.03482894986379331
Reweigh,31337,g3,200,36738,0.735,0.5499267506455413,0.7286719592638837,0.597641,0.13103095926388375
Reweigh,11,g0,305,36738,0.7573770491803279,0.7496933699236936,0.5061323704991917,0.468332,0.03780037049919166
Reweigh,11,g1,295,36738,0.8135593220338984,0.7906021247214636,0.49871150081566834,0.498132,0.0005795008156683212
Reweigh,11,g2,125,36738,0.888,0.47020505704594506,0.3894080755915493,0.341179,0.048229075591549264
Reweigh,11,g3,200,36738,0.745,0.5859290382819795,0.6862115630810149,0.597641,0.08857056308101496
Reweigh,22,g0,305,36738,0.760655737704918,0.7560372500023743,0.5456497398359655,0.468332,0.07731773983596552
Reweigh,22,g1,295,36738,0.7966101694915254,0.7708041835734615,0.5575540134635896,0.498132,0.05942201346358955
Reweigh,22,g2,125,36738,0.88,0.5075059101654847,0.8079954986977009,0.341179,0.4668164986977009
Reweigh,22,g3,200,36738,0.755,0.589335583089966,1.4295554386892928,0.597641,0.8319144386892928
