method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,303,37538,0.636963700697367,0.6253276579413901,0.6358625902594512,0.575643002986908,0.06552798578841458,0.7140422127530214,0.0,9
AnchorsOnly,7,g1,294,37538,0.8129251658105526,0.7907554315612788,0.4706295538110798,0.3461660146713257,0.12119029908358643,0.8249295632485751,0.0,9
AnchorsOnly,7,g2,123,37538,0.9268292784690856,0.48097920098072394,0.22525801891233863,0.0,0.19864025530291768,0.8290915517850831,0.0,9
AnchorsOnly,7,g3,200,37538,0.6949999928474426,0.44659111137930296,0.5932445883750915,0.4535259902477264,0.12482719421386722,0.5771912225705329,0.0,9
AnchorsOnly,11,g0,303,37538,0.603960391908589,0.5945150689033789,0.6515465062050143,0.575643002986908,0.08121190173397756,0.6962523385275035,0.0,10
AnchorsOnly,11,g1,294,37538,0.8027210756629503,0.7799611868015826,0.47848021953689807,0.3461660146713257,0.12904096480940475,0.813144555760023,0.0,10
AnchorsOnly,11,g2,123,37538,0.9268292784690856,0.48097920098072394,0.23231698596865175,0.0,0.20569922235923085,0.820254506892895,0.0,10
AnchorsOnly,11,g3,200,37538,0.6550000071525574,0.41933943844017263,0.6050051033496857,0.4535259902477264,0.13658770918846133,0.5433814002089864,0.0,10
AnchorsOnly,22,g0,303,37538,0.6270627007626071,0.6202971837743017,0.6396717053435423,0.575643002986908,0.06933710087250562,0.7034936876624168,0.0,8
AnchorsOnly,22,g1,294,37538,0.8163265253410859,0.7973793065583954,0.48628752166722095,0.3461660146713257,0.13684826693972763,0.8050981586158815,0.0,8
AnchorsOnly,22,g2,123,37538,0.9268292784690856,0.48097920098072394,0.22587069893270972,0.0,0.19925293532328878,0.820254506892895,0.0,8
AnchorsOnly,22,g3,200,37538,0.7299999952316284,0.4394127611518915,0.5922571182250976,0.4535259902477264,0.12383972406387332,0.5899289446185998,0.0,8
AnchorsOnly,33,g0,303,37538,0.6336633643694837,0.6255412839478252,0.6442131122740189,0.575643002986908,0.07387850780298214,0.7067039293215036,0.0,9
