mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",1,1.1713946448106032,0.66953846179522,0.633548674537759,0.20656634746922026,"[0.6855476884631404, 0.20656634746922026]","[0.827247191011236, 0.8909677419354839, 0.8050784167289021, 0.8314937454010302, 0.8907692307692308, 0.32748538011695905, 0.7046317388003037, 0.804630969609262, 0.07890625, 0.056103108415466264]","[[0.9755274261603376, 0.994069681245367, 0.8708053691275168, 0.9209453952730237, 0.960650128314799, 0.36129032258064514, 0.7525337837837838, 0.7861133280127693, 0.08539709649871904, 0.06218487394957983], [0.09205020920502092, 0.19900497512437812, 0.272108843537415, 0.0, 0.26717557251908397, 0.0, 0.2781954887218045, 0.9844961240310077, 0.009174311926605505, 0.0]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",2,0.43886943884996266,0.9116923076556279,0.819930199747531,0.2551299589603283,"[0.8887130362349022, 0.2551299589603283]","[0.8448033707865169, 0.9019354838709678, 0.8401792382374906, 0.8543046357615894, 0.9415384615384615, 0.6700083542188805, 0.8777524677296887, 0.8589001447178003, 0.615625, 0.756633813495072]","[[0.9966244725738397, 0.9851742031134173, 0.9135906040268457, 0.9462102689486552, 0.9760479041916168, 0.7391705069124423, 0.9011824324324325, 0.9058260175578612, 0.672929120409906, 0.8201680672268907], [0.09205020920502092, 0.34328358208955223, 0.24489795918367346, 0.0, 0.6335877862595419, 0.0, 0.6691729323308271, 0.40310077519379844, 0.0, 0.17054263565891473]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",3,0.2856650870855038,0.9481538458237281,0.8602509838865374,0.22229822161422708,"[0.9379425239483549, 0.22229822161422708]","[0.8441011235955056, 0.9612903225806452, 0.8917102315160568, 0.8454746136865342, 0.8361538461538461, 0.8429406850459482, 0.8967350037965072, 0.821273516642547, 0.82734375, 0.8180439727065959]","[[0.9940928270042194, 0.9755374351371386, 0.985738255033557, 0.9364303178484108, 0.9144568006843456, 0.9299539170506912, 0.9459459459459459, 0.8834796488427773, 0.9043552519214346, 0.9058823529411765], [0.100418410041841, 0.8656716417910447, 0.1292517006802721, 0.0, 0.13740458015267176, 0.0, 0.45864661654135336, 0.21705426356589147, 0.0, 0.007751937984496124]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",4,0.21559105169773102,0.9655384612083435,0.8614390732902651,0.26880984952120385,"[0.9336109954185756, 0.26880984952120385]","[0.8504213483146067, 0.984516129032258, 0.8722927557879014, 0.8712288447387785, 0.8846153846153846, 0.8187134502923976, 0.9066059225512528, 0.8473227206946454, 0.7203125, 0.8301743745261562]","[[0.99915611814346, 0.9933283914010378, 0.9496644295302014, 0.9649551752241239, 0.9657827202737382, 0.9032258064516129, 0.9375, 0.9130087789305666, 0.7873612297181896, 0.9100840336134454], [0.11297071129707113, 0.9253731343283582, 0.24489795918367346, 0.0, 0.16030534351145037, 0.0, 0.631578947368421, 0.20930232558139536, 0.0, 0.09302325581395349]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",5,0.16332117646474104,0.9758461535160358,0.877478280240588,0.2893296853625171,"[0.9491045397750937, 0.2893296853625171]","[0.8490168539325843, 0.9225806451612903, 0.9148618371919343, 0.8646063281824872, 0.9015384615384615, 0.8220551378446115, 0.9514047076689446, 0.9081041968162084, 0.8125, 0.8142532221379833]","[[0.9974683544303797, 0.9911045218680504, 0.9890939597315436, 0.9576202118989405, 0.9837467921300257, 0.9069124423963134, 0.9603040540540541, 0.9106145251396648, 0.888129803586678, 0.8983193277310925], [0.11297071129707113, 0.4626865671641791, 0.3129251700680272, 0.0, 0.16793893129770993, 0.0, 0.8721804511278195, 0.8837209302325582, 0.0, 0.03875968992248062]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",6,0.13200725879118994,0.9827692307692307,0.8782950917056509,0.33036935704514364,"[0.9450229071220325, 0.33036935704514364]","[0.8441011235955056, 0.9812903225806452, 0.8581030619865572, 0.8793230316409124, 0.9015384615384615, 0.8571428571428571, 0.9369779802581625, 0.8798842257597684, 0.8, 0.8256254738438211]","[[0.9915611814345991, 0.9962935507783544, 0.9429530201342282, 0.973920130399348, 0.9897348160821214, 0.9456221198156682, 0.9619932432432432, 0.8834796488427773, 0.874466268146883, 0.8857142857142857], [0.11297071129707113, 0.8805970149253731, 0.17006802721088435, 0.0, 0.11450381679389313, 0.0, 0.7142857142857143, 0.8449612403100775, 0.0, 0.2713178294573643]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",7,0.10692149868378273,0.9875384615384616,0.877626791416054,0.26880984952120385,"[0.9517700957934194, 0.26880984952120385]","[0.8497191011235955, 0.8722580645161291, 0.9029126213592233, 0.8712288447387785, 0.916923076923077, 0.8629908103592314, 0.9574791192103265, 0.9117221418234442, 0.78828125, 0.8407884761182715]","[[0.9983122362869198, 0.9948109710896961, 0.9807046979865772, 0.9649551752241239, 0.981180496150556, 0.9520737327188941, 0.956081081081081, 0.9050279329608939, 0.8548249359521777, 0.9252100840336135], [0.11297071129707113, 0.04975124378109453, 0.272108843537415, 0.0, 0.3435114503816794, 0.0, 0.9699248120300752, 0.9767441860465116, 0.07339449541284404, 0.06201550387596899]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",8,0.09173524569548093,0.9886153847621038,0.8793346699339125,0.29958960328317374,"[0.9499375260308205, 0.29958960328317374]","[0.8441011235955056, 0.8845161290322581, 0.9036594473487677, 0.8866813833701251, 0.8984615384615384, 0.8487886382623224, 0.9688686408504176, 0.8668596237337193, 0.80703125, 0.8817285822592873]","[[0.9915611814345991, 0.9888806523350631, 0.9832214765100671, 0.9820700896495518, 0.9760479041916168, 0.936405529953917, 0.9679054054054054, 0.8563447725458898, 0.8753202391118702, 0.938655462184874], [0.11297071129707113, 0.18407960199004975, 0.2585034013605442, 0.0, 0.20610687022900764, 0.0, 0.9774436090225563, 0.9689922480620154, 0.07339449541284404, 0.35658914728682173]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",9,0.07383151963353157,0.9938461538461538,0.8837900051978912,0.3002735978112175,"[0.9548521449396085, 0.3002735978112175]","[0.848314606741573, 0.892258064516129, 0.8849887976101568, 0.8660779985283297, 0.9046153846153846, 0.873015873015873, 0.9605163249810175, 0.9175108538350217, 0.82265625, 0.8658074298711145]","[[0.9966244725738397, 0.9977761304670126, 0.9748322147651006, 0.9592502037489813, 0.9803250641573995, 0.9631336405529954, 0.9619932432432432, 0.9098164405426975, 0.8847139197267293, 0.9168067226890756], [0.11297071129707113, 0.18407960199004975, 0.1564625850340136, 0.0, 0.22900763358778625, 0.0, 0.9473684210526315, 0.9922480620155039, 0.1559633027522936, 0.3953488372093023]]"
1500,5000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 6500, ""class_counts"": [440, 440, 440, 440, 440, 775, 942, 930, 793, 860], ""group_counts"": [1500, 5000], ""group_class_counts"": [[240, 240, 240, 240, 240, 60, 60, 60, 60, 60], [200, 200, 200, 200, 200, 715, 882, 870, 733, 800]]}",10,0.060335058569908145,0.9955384615384615,0.890844286032524,0.3693570451436389,"[0.9543523531861724, 0.3693570451436389]","[0.8497191011235955, 0.9329032258064516, 0.9088872292755787, 0.8682855040470935, 0.8969230769230769, 0.8563074352548037, 0.9627942293090357, 0.91027496382055, 0.84375, 0.869598180439727]","[[0.9983122362869198, 0.9962935507783544, 0.9739932885906041, 0.9616951915240424, 0.9854576561163387, 0.9447004608294931, 0.964527027027027, 0.9018355945730248, 0.8992314261315115, 0.9134453781512605], [0.11297071129707113, 0.5074626865671642, 0.38095238095238093, 0.0, 0.10687022900763359, 0.0, 0.9473684210526315, 0.9922480620155039, 0.24770642201834864, 0.46511627906976744]]"
