method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
PerGroupOnly,2024,g1,295,38946,0.81695,0.79099,0.49757,0.49813,-0.00056
PerGroupOnly,2024,g2,125,38946,0.92,0.47917,0.35531,0.34118,0.01413
PerGroupOnly,2024,g3,200,38946,0.72,0.49852,0.56735,0.59764,-0.03029
PerGroupOnly,31337,g0,305,38946,0.75738,0.75074,0.50604,0.46833,0.03771
PerGroupOnly,31337,g1,295,38946,0.78983,0.74852,0.50597,0.49813,0.00784
PerGroupOnly,31337,g2,125,38946,0.92,0.47917,0.3455,0.34118,0.00432
PerGroupOnly,31337,g3,200,38946,0.745,0.42692,0.56121,0.59764,-0.03643
PerGroupOnly,11,g0,305,38946,0.78033,0.77256,0.50268,0.46833,0.03434
PerGroupOnly,11,g1,295,38946,0.8,0.76092,0.55191,0.49813,0.05378
PerGroupOnly,11,g2,125,38946,0.92,0.47917,0.35473,0.34118,0.01355
PerGroupOnly,11,g3,200,38946,0.74,0.44017,0.56617,0.59764,-0.03147
PerGroupOnly,22,g0,305,38946,0.77049,0.76119,0.5979,0.46833,0.12957
PerGroupOnly,22,g1,295,38946,0.77966,0.74519,0.5765,0.49813,0.07837
PerGroupOnly,22,g2,125,38946,0.92,0.47917,0.41241,0.34118,0.07123
PerGroupOnly,22,g3,200,38946,0.725,0.44779,0.64545,0.59764,0.04781
PerGroupOnly,33,g0,305,38946,0.78689,0.78081,0.49378,0.46833,0.02545
PerGroupOnly,33,g1,295,38946,0.79661,0.76824,0.49731,0.49813,-0.00083
PerGroupOnly,33,g2,125,38946,0.92,0.47917,0.32279,0.34118,-0.01839
PerGroupOnly,33,g3,200,38946,0.76,0.52283,0.53868,0.59764,-0.05896
PerGroupOnly,44,g0,305,38946,0.77377,0.76953,0.55036,0.46833,0.08203
PerGroupOnly,44,g1,295,38946,0.79322,0.76351,0.51656,0.49813,0.01843
PerGroupOnly,44,g2,125,38946,0.92,0.47917,0.38837,0.34118,0.04719
PerGroupOnly,44,g3,200,38946,0.695,0.48227,0.57954,0.59764,-0.0181
PerGroupOnly,55,g0,305,38946,0.75738,0.75259,0.52199,0.46833,0.05366
PerGroupOnly,55,g1,295,38946,0.78644,0.75522,0.52871,0.49813,0.03057
PerGroupOnly,55,g2,125,38946,0.92,0.47917,0.34797,0.34118,0.00679
PerGroupOnly,55,g3,200,38946,0.725,0.49327,0.57897,0.59764,-0.01867
Shared_GDRO,42,g0,305,11618,0.71475,0.71328,0.57028,0.46833,0.10195
Shared_GDRO,42,g1,295,11618,0.79661,0.78909,0.47753,0.49813,-0.0206
Shared_GDRO,42,g2,125,11618,0.712,0.55536,0.57158,0.34118,0.2304
Shared_GDRO,42,g3,200,11618,0.7,0.63668,0.58044,0.59764,-0.0172
Shared_GDRO,1337,g0,305,11618,0.72131,0.72021,0.59455,0.46833,0.12622
Shared_GDRO,1337,g1,295,11618,0.78305,0.7756,0.52079,0.49813,0.02266
Shared_GDRO,1337,g2,125,11618,0.728,0.56311,0.58272,0.34118,0.24154
Shared_GDRO,1337,g3,200,11618,0.72,0.63879,0.60389,0.59764,0.00625
Shared_GDRO,7,g0,305,11618,0.69508,0.69377,0.63484,0.46833,0.16651
Shared_GDRO,7,g1,295,11618,0.82034,0.81021,0.46018,0.49813,-0.03796
Shared_GDRO,7,g2,125,11618,0.704,0.53598,0.64536,0.34118,0.30418
Shared_GDRO,7,g3,200,11618,0.695,0.63167,0.61497,0.59764,0.01733
Shared_GDRO,2024,g0,305,11618,0.69836,0.69764,0.62258,0.46833,0.15424
Shared_GDRO,2024,g1,295,11618,0.81695,0.80896,0.49071,0.49813,-0.00742
Shared_GDRO,2024,g2,125,11618,0.696,0.53235,0.59206,0.34118,0.25088
Shared_GDRO,2024,g3,200,11618,0.7,0.63069,0.58392,0.59764,-0.01373
Shared_GDRO,31337,g0,305,11618,0.66885,0.6673,0.63278,0.46833,0.16445
Shared_GDRO,31337,g1,295,11618,0.79661,0.79001,0.49259,0.49813,-0.00554
Shared_GDRO,31337,g2,125,11618,0.712,0.54199,0.5977,0.34118,0.25652
Shared_GDRO,31337,g3,200,11618,0.71,0.62221,0.60752,0.59764,0.00988
Shared_GDRO,11,g0,305,11618,0.68525,0.68284,0.6365,0.46833,0.16816
Shared_GDRO,11,g1,295,11618,0.75932,0.75488,0.52373,0.49813,0.0256
Shared_GDRO,11,g2,125,11618,0.712,0.52793,0.55937,0.34118,0.21819
Shared_GDRO,11,g3,200,11618,0.73,0.63522,0.5824,0.59764,-0.01524
Shared_GDRO,22,g0,305,11618,0.6918,0.6902,0.65357,0.46833,0.18524
Shared_GDRO,22,g1,295,11618,0.8,0.79226,0.49471,0.49813,-0.00342
Shared_GDRO,22,g2,125,11618,0.744,0.56324,0.54083,0.34118,0.19965
Shared_GDRO,22,g3,200,11618,0.685,0.60326,0.63643,0.59764,0.03878
Shared_GDRO,33,g0,305,11618,0.67213,0.66983,0.69816,0.46833,0.22983
Shared_GDRO,33,g1,295,11618,0.76949,0.76164,0.574,0.49813,0.07587
Shared_GDRO,33,g2,125,11618,0.704,0.54244,0.59201,0.34118,0.25083
Shared_GDRO,33,g3,200,11618,0.7,0.62497,0.68023,0.59764,0.08259
Shared_GDRO,44,g0,305,11618,0.68525,0.68389,0.58629,0.46833,0.11796
Shared_GDRO,44,g1,295,11618,0.78983,0.78342,0.48932,0.49813,-0.00881
Shared_GDRO,44,g2,125,11618,0.68,0.52208,0.5867,0.34118,0.24552
Shared_GDRO,44,g3,200,11618,0.72,0.64504,0.58793,0.59764,-0.00971
Shared_GDRO,55,g0,305,11618,0.69836,0.69459,0.63593,0.46833,0.16759
Shared_GDRO,55,g1,295,11618,0.78644,0.78213,0.52547,0.49813,0.02733
Shared_GDRO,55,g2,125,11618,0.704,0.55489,0.60052,0.34118,0.25935
Shared_GDRO,55,g3,200,11618,0.715,0.64283,0.64502,0.59764,0.04738
Shared_Anchors,42,g0,305,11618,0.70492,0.70134,0.59819,0.46833,0.12986
Shared_Anchors,42,g1,295,11618,0.78644,0.77977,0.53066,0.49813,0.03253
Shared_Anchors,42,g2,125,11618,0.72,0.56803,0.52974,0.34118,0.18856
Shared_Anchors,42,g3,200,11618,0.715,0.65403,0.56797,0.59764,-0.02967
Shared_Anchors,1337,g0,305,11618,0.73443,0.73301,0.63293,0.46833,0.1646
Shared_Anchors,1337,g1,295,11618,0.80339,0.7945,0.51581,0.49813,0.01768
Shared_Anchors,1337,g2,125,11618,0.72,0.54255,0.56909,0.34118,0.22791
Shared_Anchors,1337,g3,200,11618,0.7,0.63915,0.59425,0.59764,-0.00339
Shared_Anchors,7,g0,305,11618,0.70492,0.70418,0.6506,0.46833,0.18227
Shared_Anchors,7,g1,295,11618,0.79322,0.78186,0.48344,0.49813,-0.01469
Shared_Anchors,7,g2,125,11618,0.712,0.53765,0.61832,0.34118,0.27714
Shared_Anchors,7,g3,200,11618,0.7,0.62325,0.59866,0.59764,0.00102
Shared_Anchors,2024,g0,305,11618,0.71475,0.71136,0.57114,0.46833,0.10281
Shared_Anchors,2024,g1,295,11618,0.8,0.78998,0.46431,0.49813,-0.03382
Shared_Anchors,2024,g2,125,11618,0.68,0.5337,0.61844,0.34118,0.27726
Shared_Anchors,2024,g3,200,11618,0.635,0.58942,0.61441,0.59764,0.01677
Shared_Anchors,31337,g0,305,11618,0.69508,0.69381,0.57354,0.46833,0.1052
Shared_Anchors,31337,g1,295,11618,0.78644,0.78061,0.51947,0.49813,0.02134
Shared_Anchors,31337,g2,125,11618,0.728,0.55791,0.52833,0.34118,0.18715
Shared_Anchors,31337,g3,200,11618,0.7,0.61663,0.57519,0.59764,-0.02245
Shared_Anchors,11,g0,305,11618,0.69508,0.69292,0.5853,0.46833,0.11697
Shared_Anchors,11,g1,295,11618,0.75932,0.75493,0.52702,0.49813,0.02889
Shared_Anchors,11,g2,125,11618,0.744,0.58639,0.51163,0.34118,0.17046
Shared_Anchors,11,g3,200,11618,0.755,0.66536,0.5522,0.59764,-0.04544
Shared_Anchors,22,g0,305,11618,0.68197,0.67467,0.67457,0.46833,0.20624
Shared_Anchors,22,g1,295,11618,0.78644,0.7808,0.53643,0.49813,0.0383
Shared_Anchors,22,g2,125,11618,0.768,0.58058,0.51441,0.34118,0.17323
Shared_Anchors,22,g3,200,11618,0.7,0.62415,0.6061,0.59764,0.00846
Shared_Anchors,33,g0,305,11618,0.7082,0.70707,0.59065,0.46833,0.12232
Shared_Anchors,33,g1,295,11618,0.80339,0.79732,0.5107,0.49813,0.01257
Shared_Anchors,33,g2,125,11618,0.704,0.53688,0.60094,0.34118,0.25977
Shared_Anchors,33,g3,200,11618,0.73,0.67097,0.59814,0.59764,0.0005
Shared_Anchors,44,g0,305,11618,0.68852,0.68408,0.63914,0.46833,0.17081
Shared_Anchors,44,g1,295,11618,0.78305,0.77627,0.52921,0.49813,0.03108
Shared_Anchors,44,g2,125,11618,0.688,0.53612,0.57343,0.34118,0.23225
Shared_Anchors,44,g3,200,11618,0.745,0.66598,0.58051,0.59764,-0.01713
Shared_Anchors,55,g0,305,11618,0.69508,0.6905,0.62124,0.46833,0.1529
Shared_Anchors,55,g1,295,11618,0.78983,0.7828,0.51519,0.49813,0.01706
Shared_Anchors,55,g2,125,11618,0.704,0.54317,0.54284,0.34118,0.20167
Shared_Anchors,55,g3,200,11618,0.71,0.62046,0.61521,0.59764,0.01757
Shared_Anchors_GDRO,42,g0,305,11618,0.7082,0.70386,0.62329,0.46833,0.15496
Shared_Anchors_GDRO,42,g1,295,11618,0.78305,0.77555,0.52581,0.49813,0.02768
Shared_Anchors_GDRO,42,g2,125,11618,0.728,0.57106,0.54106,0.34118,0.19988
Shared_Anchors_GDRO,42,g3,200,11618,0.71,0.64503,0.58573,0.59764,-0.01191
Shared_Anchors_GDRO,1337,g0,305,11618,0.71148,0.71012,0.6225,0.46833,0.15417
Shared_Anchors_GDRO,1337,g1,295,11618,0.79322,0.78632,0.5274,0.49813,0.02926
Shared_Anchors_GDRO,1337,g2,125,11618,0.728,0.55292,0.54583,0.34118,0.20465
Shared_Anchors_GDRO,1337,g3,200,11618,0.725,0.65601,0.57515,0.59764,-0.02249
Shared_Anchors_GDRO,7,g0,305,11618,0.71475,0.71253,0.60978,0.46833,0.14144
Shared_Anchors_GDRO,7,g1,295,11618,0.80339,0.79314,0.46687,0.49813,-0.03126
Shared_Anchors_GDRO,7,g2,125,11618,0.752,0.57118,0.58643,0.34118,0.24525
Shared_Anchors_GDRO,7,g3,200,11618,0.69,0.61483,0.58606,0.59764,-0.01158
Shared_Anchors_GDRO,2024,g0,305,11618,0.71475,0.71127,0.59073,0.46833,0.1224
Shared_Anchors_GDRO,2024,g1,295,11618,0.80678,0.80058,0.50182,0.49813,0.00369
Shared_Anchors_GDRO,2024,g2,125,11618,0.696,0.55364,0.56492,0.34118,0.22375
Shared_Anchors_GDRO,2024,g3,200,11618,0.645,0.59851,0.58395,0.59764,-0.01369
Shared_Anchors_GDRO,31337,g0,305,11618,0.65902,0.65607,0.60962,0.46833,0.14128
Shared_Anchors_GDRO,31337,g1,295,11618,0.78644,0.78083,0.52095,0.49813,0.02282
Shared_Anchors_GDRO,31337,g2,125,11618,0.728,0.57019,0.52725,0.34118,0.18607
Shared_Anchors_GDRO,31337,g3,200,11618,0.69,0.60808,0.59468,0.59764,-0.00296
Shared_Anchors_GDRO,11,g0,305,11618,0.69836,0.69645,0.641,0.46833,0.17266
Shared_Anchors_GDRO,11,g1,295,11618,0.75932,0.75349,0.49704,0.49813,-0.00109
Shared_Anchors_GDRO,11,g2,125,11618,0.728,0.5645,0.58471,0.34118,0.24353
Shared_Anchors_GDRO,11,g3,200,11618,0.74,0.65408,0.57536,0.59764,-0.02228
Shared_Anchors_GDRO,22,g0,305,11618,0.71475,0.71364,0.61709,0.46833,0.14876
Shared_Anchors_GDRO,22,g1,295,11618,0.79661,0.7905,0.49561,0.49813,-0.00252
Shared_Anchors_GDRO,22,g2,125,11618,0.744,0.5765,0.54376,0.34118,0.20259
Shared_Anchors_GDRO,22,g3,200,11618,0.685,0.60885,0.59804,0.59764,0.0004
Shared_Anchors_GDRO,33,g0,305,11618,0.73443,0.73321,0.5655,0.46833,0.09717
Shared_Anchors_GDRO,33,g1,295,11618,0.80339,0.79502,0.49631,0.49813,-0.00182
Shared_Anchors_GDRO,33,g2,125,11618,0.616,0.48926,0.63834,0.34118,0.29716
Shared_Anchors_GDRO,33,g3,200,11618,0.69,0.6384,0.61006,0.59764,0.01242
Shared_Anchors_GDRO,44,g0,305,11618,0.71148,0.70782,0.63071,0.46833,0.16238
Shared_Anchors_GDRO,44,g1,295,11618,0.81356,0.80751,0.51846,0.49813,0.02033
Shared_Anchors_GDRO,44,g2,125,11618,0.68,0.5181,0.58066,0.34118,0.23948
Shared_Anchors_GDRO,44,g3,200,11618,0.73,0.65066,0.56828,0.59764,-0.02936
Shared_Anchors_GDRO,55,g0,305,11618,0.71803,0.71621,0.57334,0.46833,0.105
Shared_Anchors_GDRO,55,g1,295,11618,0.8,0.79211,0.47373,0.49813,-0.02441
Shared_Anchors_GDRO,55,g2,125,11618,0.648,0.49697,0.58177,0.34118,0.2406
Shared_Anchors_GDRO,55,g3,200,11618,0.695,0.61251,0.61502,0.59764,0.01738
GroupDRO,42,g0,305,38946,0.76393,0.75916,0.51909,0.46833,0.05076
GroupDRO,42,g1,295,38946,0.77627,0.72845,0.53247,0.49813,0.03433
GroupDRO,42,g2,125,38946,0.92,0.47917,0.32875,0.34118,-0.01243
GroupDRO,42,g3,200,38946,0.745,0.47463,0.5742,0.59764,-0.02344
GroupDRO,1337,g0,305,38946,0.76393,0.75819,0.54235,0.46833,0.07402
GroupDRO,1337,g1,295,38946,0.79661,0.76884,0.5278,0.49813,0.02967
GroupDRO,1337,g2,125,38946,0.92,0.47917,0.38822,0.34118,0.04704
GroupDRO,1337,g3,200,38946,0.74,0.46893,0.5873,0.59764,-0.01034
GroupDRO,7,g0,305,38946,0.75738,0.75243,0.54442,0.46833,0.07608
GroupDRO,7,g1,295,38946,0.78644,0.75309,0.60197,0.49813,0.10384
GroupDRO,7,g2,125,38946,0.92,0.47917,0.44423,0.34118,0.10305
GroupDRO,7,g3,200,38946,0.75,0.49075,0.61016,0.59764,0.01252
GroupDRO,2024,g0,305,38946,0.78361,0.77709,0.49821,0.46833,0.02988
GroupDRO,2024,g1,295,38946,0.80678,0.77225,0.49596,0.49813,-0.00218
GroupDRO,2024,g2,125,38946,0.92,0.47917,0.33154,0.34118,-0.00964
GroupDRO,2024,g3,200,38946,0.735,0.50353,0.56903,0.59764,-0.02861
GroupDRO,31337,g0,305,38946,0.77049,0.76494,0.48862,0.46833,0.02029
GroupDRO,31337,g1,295,38946,0.78305,0.74257,0.51226,0.49813,0.01413
GroupDRO,31337,g2,125,38946,0.92,0.47917,0.34752,0.34118,0.00634
GroupDRO,31337,g3,200,38946,0.74,0.45775,0.55289,0.59764,-0.04475
GroupDRO,11,g0,305,38946,0.78361,0.7791,0.54517,0.46833,0.07684
GroupDRO,11,g1,295,38946,0.79322,0.75514,0.56222,0.49813,0.06409
GroupDRO,11,g2,125,38946,0.92,0.47917,0.36181,0.34118,0.02063
GroupDRO,11,g3,200,38946,0.74,0.45561,0.57889,0.59764,-0.01875
GroupDRO,22,g0,305,38946,0.7377,0.72818,0.71643,0.46833,0.2481
GroupDRO,22,g1,295,38946,0.8,0.76883,0.63969,0.49813,0.14156
GroupDRO,22,g2,125,38946,0.92,0.47917,0.53491,0.34118,0.19373
GroupDRO,22,g3,200,38946,0.73,0.52083,0.77455,0.59764,0.17691
GroupDRO,33,g0,305,38946,0.75738,0.75231,0.52765,0.46833,0.05932
GroupDRO,33,g1,295,38946,0.78305,0.73852,0.54557,0.49813,0.04744
GroupDRO,33,g2,125,38946,0.92,0.47917,0.37638,0.34118,0.0352
GroupDRO,33,g3,200,38946,0.72,0.50735,0.56557,0.59764,-0.03207
GroupDRO,44,g0,305,38946,0.76393,0.75763,0.51377,0.46833,0.04543
GroupDRO,44,g1,295,38946,0.78644,0.75183,0.50421,0.49813,0.00608
GroupDRO,44,g2,125,38946,0.92,0.47917,0.31874,0.34118,-0.02244
GroupDRO,44,g3,200,38946,0.72,0.47341,0.54615,0.59764,-0.05149
GroupDRO,55,g0,305,38946,0.76721,0.76141,0.55294,0.46833,0.08461
GroupDRO,55,g1,295,38946,0.79322,0.76167,0.55684,0.49813,0.0587
GroupDRO,55,g2,125,38946,0.92,0.47917,0.40409,0.34118,0.06291
GroupDRO,55,g3,200,38946,0.73,0.52194,0.61888,0.59764,0.02124
RegretDRO,42,g0,305,38946,0.76393,0.75916,0.5192,0.46833,0.05087
RegretDRO,42,g1,295,38946,0.77627,0.72845,0.53254,0.49813,0.03441
RegretDRO,42,g2,125,38946,0.92,0.47917,0.32941,0.34118,-0.01177
RegretDRO,42,g3,200,38946,0.745,0.47463,0.57394,0.59764,-0.0237
RegretDRO,1337,g0,305,38946,0.76721,0.7613,0.54217,0.46833,0.07383
RegretDRO,1337,g1,295,38946,0.79661,0.76884,0.52368,0.49813,0.02554
RegretDRO,1337,g2,125,38946,0.92,0.47917,0.38433,0.34118,0.04315
RegretDRO,1337,g3,200,38946,0.74,0.46893,0.579,0.59764,-0.01864
RegretDRO,7,g0,305,38946,0.75082,0.7444,0.53074,0.46833,0.06241
RegretDRO,7,g1,295,38946,0.78983,0.75469,0.53887,0.49813,0.04074
RegretDRO,7,g2,125,38946,0.92,0.47917,0.3591,0.34118,0.01792
RegretDRO,7,g3,200,38946,0.74,0.43896,0.59363,0.59764,-0.00401
RegretDRO,2024,g0,305,38946,0.78361,0.77709,0.49822,0.46833,0.02988
RegretDRO,2024,g1,295,38946,0.80678,0.77225,0.4959,0.49813,-0.00223
RegretDRO,2024,g2,125,38946,0.92,0.47917,0.33193,0.34118,-0.00925
RegretDRO,2024,g3,200,38946,0.74,0.51462,0.56897,0.59764,-0.02868
RegretDRO,31337,g0,305,38946,0.77049,0.76494,0.48866,0.46833,0.02033
RegretDRO,31337,g1,295,38946,0.78305,0.74257,0.51236,0.49813,0.01423
RegretDRO,31337,g2,125,38946,0.92,0.47917,0.34791,0.34118,0.00673
RegretDRO,31337,g3,200,38946,0.74,0.45775,0.5528,0.59764,-0.04484
RegretDRO,11,g0,305,38946,0.78033,0.77595,0.52602,0.46833,0.05769
RegretDRO,11,g1,295,38946,0.78983,0.75069,0.5557,0.49813,0.05756
RegretDRO,11,g2,125,38946,0.92,0.47917,0.3542,0.34118,0.01302
RegretDRO,11,g3,200,38946,0.745,0.46853,0.56828,0.59764,-0.02936
RegretDRO,22,g0,305,38946,0.75738,0.74752,0.64679,0.46833,0.17846
RegretDRO,22,g1,295,38946,0.8,0.77393,0.5756,0.49813,0.07747
RegretDRO,22,g2,125,38946,0.92,0.47917,0.4587,0.34118,0.11752
RegretDRO,22,g3,200,38946,0.735,0.46877,0.67915,0.59764,0.08151
RegretDRO,33,g0,305,38946,0.75738,0.75231,0.52766,0.46833,0.05932
RegretDRO,33,g1,295,38946,0.78305,0.73852,0.54545,0.49813,0.04732
RegretDRO,33,g2,125,38946,0.92,0.47917,0.37674,0.34118,0.03557
RegretDRO,33,g3,200,38946,0.72,0.50735,0.56602,0.59764,-0.03162
RegretDRO,44,g0,305,38946,0.76393,0.75763,0.51416,0.46833,0.04583
RegretDRO,44,g1,295,38946,0.78644,0.75183,0.50423,0.49813,0.00609
RegretDRO,44,g2,125,38946,0.92,0.47917,0.31894,0.34118,-0.02224
RegretDRO,44,g3,200,38946,0.72,0.47341,0.54611,0.59764,-0.05153
RegretDRO,55,g0,305,38946,0.76721,0.76141,0.55361,0.46833,0.08528
RegretDRO,55,g1,295,38946,0.79322,0.76167,0.55654,0.49813,0.05841
RegretDRO,55,g2,125,38946,0.92,0.47917,0.40546,0.34118,0.06428
RegretDRO,55,g3,200,38946,0.73,0.52194,0.61913,0.59764,0.02149
AnchorsOnly,42,g0,305,38946,0.74426,0.74041,0.55893,0.46833,0.0906
AnchorsOnly,42,g1,295,38946,0.79322,0.76664,0.54081,0.49813,0.04268
AnchorsOnly,42,g2,125,38946,0.92,0.47917,0.3447,0.34118,0.00352
AnchorsOnly,42,g3,200,38946,0.725,0.47894,0.59419,0.59764,-0.00345
AnchorsOnly,1337,g0,305,38946,0.78033,0.77447,0.50705,0.46833,0.03872
AnchorsOnly,1337,g1,295,38946,0.80339,0.77405,0.50987,0.49813,0.01173
AnchorsOnly,1337,g2,125,38946,0.92,0.47917,0.33725,0.34118,-0.00393
AnchorsOnly,1337,g3,200,38946,0.72,0.47369,0.57173,0.59764,-0.02592
AnchorsOnly,7,g0,305,38946,0.77377,0.76975,0.51817,0.46833,0.04984
AnchorsOnly,7,g1,295,38946,0.78305,0.74686,0.55775,0.49813,0.05962
AnchorsOnly,7,g2,125,38946,0.912,0.47695,0.33157,0.34118,-0.0096
AnchorsOnly,7,g3,200,38946,0.715,0.46211,0.59557,0.59764,-0.00207
AnchorsOnly,2024,g0,305,38946,0.7541,0.75066,0.54414,0.46833,0.0758
AnchorsOnly,2024,g1,295,38946,0.80339,0.76941,0.52308,0.49813,0.02495
AnchorsOnly,2024,g2,125,38946,0.92,0.47917,0.3458,0.34118,0.00462
AnchorsOnly,2024,g3,200,38946,0.705,0.49865,0.61437,0.59764,0.01673
AnchorsOnly,31337,g0,305,38946,0.7541,0.75118,0.52834,0.46833,0.06001
AnchorsOnly,31337,g1,295,38946,0.8,0.77511,0.54015,0.49813,0.04202
AnchorsOnly,31337,g2,125,38946,0.92,0.47917,0.34749,0.34118,0.00631
AnchorsOnly,31337,g3,200,38946,0.685,0.45688,0.61319,0.59764,0.01555
AnchorsOnly,11,g0,305,38946,0.76066,0.75726,0.50803,0.46833,0.0397
AnchorsOnly,11,g1,295,38946,0.79661,0.76383,0.53591,0.49813,0.03778
AnchorsOnly,11,g2,125,38946,0.92,0.47917,0.33482,0.34118,-0.00635
AnchorsOnly,11,g3,200,38946,0.73,0.4949,0.57797,0.59764,-0.01967
AnchorsOnly,22,g0,305,38946,0.75082,0.74588,0.54233,0.46833,0.074
AnchorsOnly,22,g1,295,38946,0.78644,0.75442,0.54234,0.49813,0.04421
AnchorsOnly,22,g2,125,38946,0.92,0.47917,0.3583,0.34118,0.01712
AnchorsOnly,22,g3,200,38946,0.71,0.47917,0.6109,0.59764,0.01326
AnchorsOnly,33,g0,305,38946,0.76393,0.76073,0.55019,0.46833,0.08186
AnchorsOnly,33,g1,295,38946,0.8,0.77406,0.55946,0.49813,0.06133
AnchorsOnly,33,g2,125,38946,0.92,0.47917,0.33642,0.34118,-0.00475
AnchorsOnly,33,g3,200,38946,0.715,0.44529,0.60724,0.59764,0.0096
AnchorsOnly,44,g0,305,38946,0.77049,0.76725,0.54305,0.46833,0.07471
AnchorsOnly,44,g1,295,38946,0.78644,0.75539,0.53751,0.49813,0.03938
AnchorsOnly,44,g2,125,38946,0.912,0.47695,0.36915,0.34118,0.02797
AnchorsOnly,44,g3,200,38946,0.7,0.49932,0.60507,0.59764,0.00743
AnchorsOnly,55,g0,305,38946,0.7377,0.73258,0.55848,0.46833,0.09015
AnchorsOnly,55,g1,295,38946,0.79322,0.75954,0.56508,0.49813,0.06695
AnchorsOnly,55,g2,125,38946,0.896,0.47222,0.40567,0.34118,0.06449
AnchorsOnly,55,g3,200,38946,0.715,0.51982,0.58392,0.59764,-0.01372
