method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
REMIND,42,g0,533,53250,0.7354596622889306,0.5948472449095115,0.5091229427205615,0.306561,0.2025619427205615
REMIND,42,g1,530,53250,0.7962264150943397,0.5710560235004947,0.37492622622024974,0.270789,0.10413722622024973
REMIND,42,g2,2338,53250,0.7643284858853722,0.6112921694972022,0.4329981944779557,0.264331,0.1686671944779557
REMIND,1337,g0,533,53250,0.724202626641651,0.591225681238359,0.788903235423326,0.306561,0.482342235423326
REMIND,1337,g1,530,53250,0.8,0.5529348102877514,0.6264214075369205,0.270789,0.35563240753692055
REMIND,1337,g2,2338,53250,0.7309666381522669,0.5835596623739898,0.5644621414019165,0.264331,0.30013114140191655
REMIND,7,g0,533,53250,0.7373358348968105,0.6069321533923303,0.6726780868793031,0.306561,0.3661170868793031
REMIND,7,g1,530,53250,0.809433962264151,0.5713313313313313,0.5856394314716115,0.270789,0.31485043147161146
REMIND,7,g2,2338,53250,0.7728828058169376,0.6084924120606027,0.5149693434447361,0.264331,0.2506383434447361
REMIND,2024,g0,533,53250,0.7185741088180112,0.5815538248963699,0.5361643410113149,0.306561,0.22960334101131497
REMIND,2024,g1,530,53250,0.779245283018868,0.5671476137624861,0.4340424554116184,0.270789,0.1632534554116184
REMIND,2024,g2,2338,53250,0.742087254063302,0.5949931096653427,0.46339957911072954,0.264331,0.19906857911072956
REMIND,31337,g0,533,53250,0.7317073170731707,0.5918552036199095,0.615872814414117,0.306561,0.30931181441411704
REMIND,31337,g1,530,53250,0.7830188679245284,0.5559489723806817,0.5212690161227601,0.270789,0.2504800161227601
REMIND,31337,g2,2338,53250,0.7651839178785287,0.6012845255856734,0.4711754285199539,0.264331,0.20684442851995394
REMIND,11,g0,533,53250,0.6641651031894934,0.5527789887171699,0.6578928535535112,0.306561,0.35133185355351126
REMIND,11,g1,530,53250,0.7660377358490567,0.5656311962987443,0.5869436894231248,0.270789,0.3161546894231248
REMIND,11,g2,2338,53250,0.7493584260051326,0.5988816086098571,0.5076128833472213,0.264331,0.24328188334722134
REMIND,22,g0,533,53250,0.7673545966228893,0.5995977317888819,0.6268286152761626,0.306561,0.32026761527616265
REMIND,22,g1,530,53250,0.8056603773584906,0.5572263993316625,0.744520975464856,0.270789,0.47373197546485596
REMIND,22,g2,2338,53250,0.7724550898203593,0.6051076907446916,0.4840817813402037,0.264331,0.2197507813402037
REMIND,33,g0,533,53250,0.7223264540337712,0.5923054659720499,0.5902668488249345,0.306561,0.28370584882493455
REMIND,33,g1,530,53250,0.7773584905660378,0.5826660260516763,0.4453644141615999,0.270789,0.17457541416159988
REMIND,33,g2,2338,53250,0.7703165098374679,0.6142927582313772,0.43599544325396633,0.264331,0.17166444325396635
REMIND,44,g0,533,53250,0.6941838649155723,0.57052888631836,0.7020534927899243,0.306561,0.3954924927899244
REMIND,44,g1,530,53250,0.7943396226415095,0.5791168520825591,0.6462967946920462,0.270789,0.37550779469204615
REMIND,44,g2,2338,53250,0.7408041060735672,0.5906526891922658,0.5366853447005463,0.264331,0.2723543447005463
REMIND,55,g0,533,53250,0.7542213883677298,0.6014418713503702,0.62964169596711,0.306561,0.32308069596711
REMIND,55,g1,530,53250,0.8207547169811321,0.5807625375731689,0.7143649194092438,0.270789,0.44357591940924385
REMIND,55,g2,2338,53250,0.776732249786142,0.5983928289369769,0.5042461430166384,0.264331,0.2399151430166384
