metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",1,0.7428792036692301,0.8099333333333333,0.9039161404709323,0.2031177291763611,"[0.9541166666666666, 0.2031177291763611]","[0.8171362852213916, 0.9739733193826837, 0.9004517837669419, 0.8776488785769528, 0.9067357512953368, 0.9413998914812806, 0.9185185185185185, 0.9154138192862566, 0.9192773081385712, 0.8682911291606944]","[[0.962222598678638, 0.9713537879889487, 0.9609348914858097, 0.9234652336752972, 0.9539835164835165, 0.97948428383211, 0.9700476514635806, 0.9539170506912442, 0.951931330472103, 0.915072171869755], [0.003798670465337132, 0.9973992197659298, 0.055944055944055944, 0.009259259259259259, 0.125, 0.004629629629629629, 0.011976047904191617, 0.08561643835616438, 0.004807692307692308, 0.0]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",2,0.2289324742794037,0.9605333333333334,0.9142119506049955,0.15728245695672405,"[0.9684333333333334, 0.15728245695672405]","[0.828637147786084, 0.9508239602406487, 0.8870540582645272, 0.9167826759474091, 0.9329663212435233, 0.9533369506239826, 0.9280193236714975, 0.9389521640091116, 0.9118183325045582, 0.8993470297818124]","[[0.9757750296459428, 0.9819688817798459, 0.9447412353923206, 0.9646637355479564, 0.9788804945054945, 0.9905891210239036, 0.9756637168141593, 0.9801366597807087, 0.9440343347639485, 0.9476334340382678], [0.003798670465337132, 0.6723016905071522, 0.08158508158508158, 0.009259259259259259, 0.17329545454545456, 0.037037037037037035, 0.08982035928143713, 0.05136986301369863, 0.009615384615384616, 0.003115264797507788]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",3,0.1439752298752467,0.9771333333015442,0.9226570033282528,0.17333643555141925,"[0.9763333333333334, 0.17333643555141925]","[0.8362564692351926, 0.9479466387653676, 0.90107493379031, 0.9347254447022428, 0.9224417098445595, 0.9484536082474226, 0.9531400966183575, 0.9422930903568717, 0.9278965688712083, 0.9189361363274406]","[[0.9847535151617821, 0.994619746982696, 0.9567612687813022, 0.9837160071649569, 0.9769917582417582, 0.9851308112177677, 0.9739618788291354, 0.9844271412680756, 0.951931330472103, 0.9681101040617657], [0.003798670465337132, 0.5305591677503251, 0.12354312354312354, 0.006172839506172839, 0.019886363636363636, 0.046296296296296294, 0.5868263473053892, 0.03424657534246575, 0.2548076923076923, 0.006230529595015576]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",4,0.09471372058987618,0.9835333333333334,0.9238856574076955,0.14378780828292229,"[0.9797666666666667, 0.14378780828292229]","[0.8385566417481312, 0.9491237248234371, 0.9150958093160928, 0.9316318638824439, 0.9234132124352331, 0.9421233496111413, 0.9454106280193236, 0.943204252088079, 0.9240842035471573, 0.9313584965758879]","[[0.9874640013552431, 0.9917115021084776, 0.976126878130217, 0.9802963686695978, 0.9766483516483516, 0.9791078486730661, 0.9889380530973452, 0.9856983950421103, 0.9491845493562232, 0.9796911715340718], [0.003798670465337132, 0.5682704811443433, 0.06293706293706294, 0.009259259259259259, 0.04261363636363636, 0.032407407407407406, 0.17964071856287425, 0.0273972602739726, 0.22115384615384615, 0.03426791277258567]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",5,0.050396387255191806,0.9888666666666667,0.9219260319139009,0.11959050721265704,"[0.9794, 0.11959050721265704]","[0.8425819436457734, 0.9037405179178656, 0.8973360336501013, 0.9102861562258314, 0.935880829015544, 0.9477301501175619, 0.956682769726248, 0.9485193621867881, 0.9660202221117189, 0.9280140149705367]","[[0.9922073521937997, 0.9941835102515632, 0.9549248747913188, 0.9578244585572382, 0.9879807692307693, 0.981742894786373, 0.9821307011572499, 0.9863340219291276, 0.983519313304721, 0.9719704598858677], [0.003798670465337132, 0.09492847854356307, 0.09324009324009325, 0.009259259259259259, 0.07386363636363637, 0.1111111111111111, 0.5089820359281437, 0.13356164383561644, 0.47596153846153844, 0.11214953271028037]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",6,0.006471552202974756,0.9916666666666667,0.9317863697160098,0.22382503489995348,"[0.9825, 0.22382503489995348]","[0.8299309948246119, 0.9330368820298195, 0.9277145972892974, 0.9328692962103635, 0.9394430051813472, 0.9504431181045397, 0.9684380032206119, 0.9400151860288535, 0.9648599370130947, 0.9455327281414238]","[[0.9772996781297645, 0.9940380980078523, 0.9792988313856428, 0.9814362481680508, 0.9874656593406593, 0.9851308112177677, 0.9880871341048332, 0.9694899094231686, 0.9836909871244636, 0.9785162806310842], [0.003798670465337132, 0.38751625487646296, 0.20745920745920746, 0.012345679012345678, 0.14488636363636365, 0.09722222222222222, 0.6227544910179641, 0.3047945205479452, 0.4375, 0.3333333333333333]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",7,-0.0397701430576543,0.9943333333333333,0.9318952377989984,0.2308050255932992,"[0.9821166666666666, 0.2308050255932992]","[0.8371190339275446, 0.9091027988490714, 0.9364386976164512, 0.928692962103635, 0.9520725388601037, 0.9603906673901248, 0.9694041867954911, 0.9618830675778284, 0.9406597049560749, 0.9413919413919414]","[[0.98576994748433, 0.992729387814454, 0.9898163606010016, 0.9772024100309396, 0.9866071428571429, 0.9924712968191229, 0.9819605173587475, 0.9758461782933419, 0.9582832618025751, 0.9800268546492111], [0.003798670465337132, 0.16124837451235371, 0.19114219114219114, 0.009259259259259259, 0.3806818181818182, 0.1712962962962963, 0.7485029940119761, 0.660958904109589, 0.44711538461538464, 0.22429906542056074]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",8,-0.08113020607630411,0.9952,0.933683784876668,0.247557003257329,"[0.9828333333333333, 0.247557003257329]","[0.8384128809660725, 0.9382683756212399, 0.93098613491198, 0.9401392111368909, 0.9292422279792746, 0.9571351058057515, 0.966183574879227, 0.955960516324981, 0.9482844356041771, 0.9439401178531613]","[[0.9872945959681518, 0.990839028646212, 0.974457429048414, 0.9887640449438202, 0.9764766483516484, 0.9847543760587238, 0.9761742682096665, 0.9807722866677261, 0.9788841201716738, 0.9885867740852635], [0.003798670465337132, 0.4681404421326398, 0.32400932400932403, 0.018518518518518517, 0.14772727272727273, 0.2777777777777778, 0.7904191616766467, 0.4212328767123288, 0.09134615384615384, 0.11526479750778816]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",9,-0.10075731301605702,0.9973333333333333,0.9395315561914834,0.3127035830618892,"[0.9844333333333334, 0.3127035830618892]","[0.8425819436457734, 0.9908448862150144, 0.9274030222776133, 0.9328692962103635, 0.9279468911917098, 0.9531560860915175, 0.9721417069243157, 0.9454821564160972, 0.9501077407591579, 0.9544513457556936]","[[0.9922073521937997, 0.9931656245455868, 0.981135225375626, 0.9815990880964013, 0.982657967032967, 0.9892715979672502, 0.9872362151123213, 0.9853805815986016, 0.9672103004291845, 0.9833836858006042], [0.003798670465337132, 0.9700910273081924, 0.17715617715617715, 0.009259259259259259, 0.022727272727272728, 0.06481481481481481, 0.7065868263473054, 0.08561643835616438, 0.47115384615384615, 0.4174454828660436]]",
1.0,,,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 15000, ""class_counts"": [1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500], ""group_counts"": [10000, 5000], ""group_class_counts"": [[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]}","{""total"": 64298, ""class_counts"": [6956, 7646, 6419, 6465, 6176, 5529, 6210, 6585, 6033, 6279], ""group_counts"": [60000, 4298], ""group_class_counts"": [[5903, 6877, 5990, 6141, 5824, 5313, 5876, 6293, 5825, 5958], [1053, 769, 429, 324, 352, 216, 334, 292, 208, 321]]}",10,-0.10804079409142335,0.9971333333333333,0.9347569131232698,0.255700325732899,"[0.9834, 0.255700325732899]","[0.8425819436457734, 0.9314674339523934, 0.9269356597600873, 0.9367362722351121, 0.9234132124352331, 0.9658166033640803, 0.9713365539452496, 0.9480637813211845, 0.9643626719708271, 0.9520624303232998]","[[0.9922073521937997, 0.9930202123018759, 0.9747913188647747, 0.9856700863051621, 0.9739010989010989, 0.9917184265010351, 0.9788972089857045, 0.981249006832989, 0.9776824034334763, 0.9840550520308828], [0.003798670465337132, 0.3810143042912874, 0.25874125874125875, 0.009259259259259259, 0.08806818181818182, 0.3287037037037037, 0.8383233532934131, 0.2328767123287671, 0.5913461538461539, 0.3582554517133956]]",
