method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
REMIND,1337,g2,125,53506,0.872,0.4654769246582382,0.39134499929845334,0.341179,0.050165999298453334
REMIND,1337,g3,200,53506,0.745,0.5781211607613002,0.6317047389224172,0.597641,0.03406373892241721
REMIND,7,g0,305,53506,0.7573770491803279,0.7536714710979252,0.5201764464691342,0.468332,0.051844446469134164
REMIND,7,g1,295,53506,0.7762711864406779,0.7512195807801788,0.5421721203884078,0.498132,0.044040120388407766
REMIND,7,g2,125,53506,0.776,0.4367512332628612,0.515150589605677,0.341179,0.17397158960567694
REMIND,7,g3,200,53506,0.73,0.5373172375062228,0.7745235659069658,0.597641,0.17688256590696583
REMIND,2024,g0,305,53506,0.7967213114754098,0.7944089604966825,0.4792766098299476,0.468332,0.01094460982994755
REMIND,2024,g1,295,53506,0.7694915254237288,0.7464216669289133,0.50438048214478,0.498132,0.006248482144780021
REMIND,2024,g2,125,53506,0.816,0.44863638916975623,0.4261481612995267,0.341179,0.0849691612995267
REMIND,2024,g3,200,53506,0.765,0.5855107038754022,0.5917498787213117,0.597641,-0.005891121278688294
REMIND,31337,g0,305,53506,0.7836065573770492,0.7810645732292594,0.4626245803611933,0.468332,-0.005707419638806721
REMIND,31337,g1,295,53506,0.7966101694915254,0.7675980117729854,0.4881134676162974,0.498132,-0.010018532383702594
REMIND,31337,g2,125,53506,0.856,0.46074879227053145,0.4302472405792214,0.341179,0.08906824057922141
REMIND,31337,g3,200,53506,0.75,0.5697282136425947,0.6751936864946038,0.597641,0.07755268649460378
REMIND,11,g0,305,53506,0.7508196721311475,0.7465498222394169,0.5309801355327912,0.468332,0.0626481355327912
REMIND,11,g1,295,53506,0.8033898305084746,0.7796889651559908,0.5292450651297567,0.498132,0.031113065129756645
REMIND,11,g2,125,53506,0.872,0.4654769246582383,0.39799395163463486,0.341179,0.05681495163463485
REMIND,11,g3,200,53506,0.735,0.5527491191486207,0.7684102211743812,0.597641,0.1707692211743812
REMIND,22,g0,305,53506,0.7737704918032787,0.7708531877382847,0.5058773505285556,0.468332,0.03754535052855562
REMIND,22,g1,295,53506,0.7864406779661017,0.761332835193574,0.5629486266010583,0.498132,0.06481662660105825
REMIND,22,g2,125,53506,0.8,0.44422485726833555,0.5131810706032629,0.341179,0.1720020706032629
REMIND,22,g3,200,53506,0.75,0.5867260102471912,0.7235343162038407,0.597641,0.1258933162038407
REMIND,33,g0,305,53506,0.780327868852459,0.7775030502158874,0.4672547996960214,0.468332,-0.0010772003039786204
REMIND,33,g1,295,53506,0.8,0.7753444527115453,0.5167597434278262,0.498132,0.018627743427826138
REMIND,33,g2,125,53506,0.88,0.5341825984171035,0.37545962024480106,0.341179,0.03428062024480105
REMIND,33,g3,200,53506,0.745,0.5634352744030164,0.6482218855712563,0.597641,0.050580885571256284
REMIND,44,g0,305,53506,0.7868852459016393,0.7844266593714445,0.4807755605699342,0.468332,0.012443560569934176
REMIND,44,g1,295,53506,0.7864406779661017,0.7636979747543494,0.5096172945858058,0.498132,0.011485294585805828
REMIND,44,g2,125,53506,0.848,0.45883441258094354,0.39454279823228716,0.341179,0.05336379823228715
REMIND,44,g3,200,53506,0.75,0.5724355582472694,0.6826208203681745,0.597641,0.08497982036817453
REMIND,55,g0,305,53506,0.7934426229508197,0.7896534031020006,0.48312492452134365,0.468332,0.01479292452134362
REMIND,55,g1,295,53506,0.7864406779661017,0.7623480869555106,0.5170680146980083,0.498132,0.01893601469800832
REMIND,55,g2,125,53506,0.864,0.4634597594819611,0.40261280332133176,0.341179,0.06143380332133175
REMIND,55,g3,200,53506,0.745,0.5373777057007961,0.672210349580273,0.597641,0.07456934958027306
