method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
regret_only,2024,g1,276228,209,0.7272726893424988,0.46390673849910846,0.6292896270751953,0.6846005644225315,-0.055310937347336164
regret_only,2024,g2,276228,37,0.6756756901741028,0.2974537037037037,0.7247275114059448,0.7024396780319512,0.02228783337399365
regret_only,2024,g3,276228,128,0.71875,0.42009435353088603,0.6926538944244385,0.7673795436520174,-0.07472564922757896
regret_only,2024,g4,276228,14665,0.77613365650177,0.697669532878633,0.5247548818588257,0.6238109850217399,-0.09905610316291424
regret_only,2024,g5,276228,14,0.7142857313156128,0.41428571428571426,1.0949307680130005,0.8973705906662908,0.19756017734670972
regret_only,2024,g6,276228,10579,0.7824935913085938,0.729481762797043,0.5073392391204834,0.5871916648544888,-0.07985242573400542
ours,2024,g1,276228,209,0.679425835609436,0.41403090268365417,0.6900032162666321,0.6846005644225315,0.005402651844100603
ours,2024,g2,276228,37,0.6216216087341309,0.2756410256410256,0.8462992310523987,0.7024396780319512,0.1438595530204475
ours,2024,g3,276228,128,0.6953125,0.46805508760107817,0.7513837814331055,0.7673795436520174,-0.01599576221891197
ours,2024,g4,276228,14665,0.7614729404449463,0.6672600354841696,0.5644071698188782,0.6238109850217399,-0.059403815202861754
ours,2024,g5,276228,14,0.6428571939468384,0.36666666666666664,1.0689021348953247,0.8973705906662908,0.17153154422903394
ours,2024,g6,276228,10579,0.7736080884933472,0.7206401530507093,0.5420265793800354,0.5871916648544888,-0.045165085474453415
