metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",1,3.3781694202423096,0.708,0.8398272041291481,0.07304643261608154,"[0.9013787878787879, 0.07304643261608154]","[0.7927115987460815, 0.8781452192667146, 0.8390223345975558, 0.777529658060014, 0.7918848167539267, 0.916358966126184, 0.902026049204052, 0.8632807137954701, 0.7901381256497847, 0.8512680899842384]","[[0.9324926956789175, 0.9753911996790157, 0.8939301972685888, 0.8255451713395638, 0.8423100871731009, 0.9585658718078809, 0.9609326744904262, 0.8882924706223705, 0.8267704280155642, 0.9059164379383958], [0.004336513443191674, 0.04142692750287687, 0.15500945179584122, 0.014150943396226415, 0.0752212389380531, 0.12658227848101267, 0.02304147465437788, 0.42346938775510207, 0.025974025974025976, 0.0]]","[0.07420539110898972, 0.9257946610450745]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",2,2.6817590522766115,0.930375,0.8876125557519144,0.14005285013212532,"[0.9476212121212121, 0.14005285013212532]","[0.8261494252873564, 0.9104960460100647, 0.8911363955611743, 0.8237264480111653, 0.8888888888888888, 0.9295231979450955, 0.9154848046309696, 0.8989704873026767, 0.9169760879251448, 0.8832210918469695]","[[0.9715515915731201, 0.942624047077705, 0.9576631259484066, 0.8747960243287346, 0.9448941469489415, 0.9788601386774902, 0.9737492279184682, 0.9393587697664297, 0.9601556420233464, 0.9394632509911558], [0.006071118820468344, 0.6340621403912543, 0.062381852551984876, 0.01179245283018868, 0.09292035398230089, 0.006329113924050633, 0.04608294930875576, 0.18877551020408162, 0.016233766233766232, 0.007125890736342043]]","[0.02538817934691906, 0.974611759185791]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",3,2.5521450862884523,0.961625,0.9079777833880334,0.200641751604379,"[0.9647575757575757, 0.200641751604379]","[0.8341170323928945, 0.9796309609393722, 0.8849557522123894, 0.867271458478716, 0.9012507271669575, 0.9397977203403436, 0.9251808972503618, 0.9320521619766644, 0.9180157433536313, 0.8949706261642069]","[[0.9809318775949561, 0.9802059649592082, 0.9499241274658573, 0.9210799584631361, 0.9637297633872977, 0.9829189920514121, 0.9749845583693638, 0.9807050631075004, 0.9610894941634242, 0.9522720341567551], [0.006071118820468344, 0.9746835443037974, 0.07561436672967864, 0.01179245283018868, 0.01327433628318584, 0.13291139240506328, 0.18202764976958524, 0.07653061224489796, 0.01948051948051948, 0.0023752969121140144]]","[0.009351996704936028, 0.9906480312347412]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",4,2.488867471694946,0.973625,0.9153412437936548,0.22555681389203472,"[0.9707121212121212, 0.22555681389203472]","[0.8419540229885057, 0.985502036903906, 0.8963337547408344, 0.9102581995812979, 0.9117219313554392, 0.9028736554824209, 0.9393632416787265, 0.9336993822923816, 0.9255903757611763, 0.8984095142570568]","[[0.9901583884361064, 0.9846194997993848, 0.9555386949924127, 0.9666221628838452, 0.974626400996264, 0.9484187383730762, 0.9742124768375541, 0.9841868562309589, 0.9691828793774319, 0.9551692589204026], [0.006071118820468344, 0.9930955120828538, 0.15879017013232513, 0.014150943396226415, 0.017699115044247787, 0.05063291139240506, 0.41935483870967744, 0.04591836734693878, 0.016233766233766232, 0.014251781472684086]]","[0.0038481212686747313, 0.996151864528656]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",5,2.45051149559021,0.980125,0.9137002440461163,0.2046055115137788,"[0.9706212121212121, 0.2046055115137788]","[0.8234064785788924, 0.9816678648454349, 0.8926815563983705, 0.9090020935101186, 0.9224840023269343, 0.9229410820356397, 0.9377713458755427, 0.9125600549073438, 0.9345017080053468, 0.8981229402493194]","[[0.9683223127787175, 0.9799384779991975, 0.9562974203338391, 0.9654353953419375, 0.9863013698630136, 0.9693894808050059, 0.9881099444101297, 0.9585086319454519, 0.9783657587548639, 0.9556267154620312], [0.006071118820468344, 0.996547756041427, 0.1001890359168242, 0.01179245283018868, 0.015486725663716814, 0.05379746835443038, 0.18663594470046083, 0.10459183673469388, 0.01948051948051948, 0.0023752969121140144]]","[0.0016727378824725747, 0.9983272552490234]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",6,2.4196640453338625,0.986125,0.9183146792336391,0.20762551906379767,"[0.9753636363636363, 0.20762551906379767]","[0.8312434691745036, 0.9751976994967649, 0.9081331647703329, 0.9080251221214236, 0.9114310645724258, 0.9327339861936105, 0.9360347322720695, 0.9339739190116678, 0.9330164859646517, 0.912594927640063]","[[0.9775488236198677, 0.9731175605189247, 0.9731411229135053, 0.9643969737427681, 0.9744707347447074, 0.9817351598173516, 0.9794626312538605, 0.9834614826635717, 0.9761867704280156, 0.9710277523635255], [0.006071118820468344, 0.9930955120828538, 0.09829867674858223, 0.01179245283018868, 0.015486725663716814, 0.015822784810126583, 0.2880184331797235, 0.06377551020408163, 0.032467532467532464, 0.0023752969121140144]]","[0.0008036180515773594, 0.9991964101791382]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",7,2.3923628368377687,0.9895,0.9215826530898482,0.26689316723291806,"[0.9741363636363637, 0.26689316723291806]","[0.8439132706374086, 0.946681044811886, 0.9085545722713865, 0.9098394975575715, 0.9185573007562536, 0.9519987156847006, 0.961794500723589, 0.9466026080988332, 0.9159364324966582, 0.9174666857716005]","[[0.9924650161463939, 0.9894342650795773, 0.9587253414264036, 0.9663254709983682, 0.9806973848069739, 0.9879925587688144, 0.977300802964793, 0.9859277527926882, 0.9361867704280156, 0.964775846294602], [0.006071118820468344, 0.5788262370540852, 0.2835538752362949, 0.01179245283018868, 0.035398230088495575, 0.27848101265822783, 0.7304147465437788, 0.25510204081632654, 0.4935064935064935, 0.18052256532066507]]","[0.00038321196916513145, 0.999616801738739]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",8,2.3711795387268064,0.989875,0.92085331986872,0.2491506228765572,"[0.9747727272727272, 0.2491506228765572]","[0.8420846394984326, 0.945123412413132, 0.9079926956033151, 0.9067690160502443, 0.9293193717277487, 0.9309680526569273, 0.960781476121563, 0.9415236787920385, 0.921728798455369, 0.9264937670153317]","[[0.9903121636167922, 0.9887655476795506, 0.9650986342943855, 0.9630618602581219, 0.9827210460772104, 0.9726027397260274, 0.9768375540457073, 0.9863629769331206, 0.942568093385214, 0.9766697163769442], [0.006071118820468344, 0.569620253164557, 0.19659735349716445, 0.01179245283018868, 0.17035398230088494, 0.1518987341772152, 0.7211981566820277, 0.15306122448979592, 0.487012987012987, 0.14489311163895488]]","[0.0001855183654697612, 0.999814510345459]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",9,2.3468828811645506,0.9925,0.9272069342758563,0.2770856927142318,"[0.9793939393939394, 0.2770856927142318]","[0.837251828631139, 0.9483584950874671, 0.9147352156201713, 0.9197487787857641, 0.9290285049447353, 0.9325734467811848, 0.9733719247467438, 0.9358956760466712, 0.947720184167533, 0.9398194583751254]","[[0.9846224819314162, 0.9842182693593687, 0.9757207890743551, 0.9768580329327993, 0.9816313823163139, 0.9800439709115508, 0.9861025324274243, 0.977948643551429, 0.970272373540856, 0.9760597743214394], [0.006071118820468344, 0.6398158803222095, 0.15500945179584122, 0.01179245283018868, 0.18141592920353983, 0.04430379746835443, 0.783410138248848, 0.19642857142857142, 0.4772727272727273, 0.3752969121140142]]","[9.876555850496516e-05, 0.9999011754989624]"
1.0,,,,,15,128,1337,"[""mnist28"", ""usps16""]","{""total"": 8000, ""class_counts"": [800, 800, 800, 800, 800, 800, 800, 800, 800, 800], ""group_counts"": [4000, 4000], ""group_class_counts"": [[400, 400, 400, 400, 400, 400, 400, 400, 400, 400], [400, 400, 400, 400, 400, 400, 400, 400, 400, 400]]}","{""total"": 71298, ""class_counts"": [7656, 8346, 7119, 7165, 6876, 6229, 6910, 7285, 6733, 6979], ""group_counts"": [66000, 5298], ""group_class_counts"": [[6503, 7477, 6590, 6741, 6424, 5913, 6476, 6893, 6425, 6558], [1153, 869, 529, 424, 452, 316, 434, 392, 308, 421]]}",10,2.320203489303589,0.993875,0.9307554209094224,0.34465836164590413,"[0.9778030303030303, 0.34465836164590413]","[0.8423458725182863, 0.9270309130122214, 0.9218991431380812, 0.9258897418004187, 0.9220477021524142, 0.9479852303740568, 0.9668596237337193, 0.9541523678792039, 0.947126095351255, 0.963461814013469]","[[0.990619713978164, 0.9840845258793633, 0.9685887708649469, 0.9833852544132918, 0.9707347447073474, 0.9793674953492305, 0.980697961704756, 0.9731611780066735, 0.9626459143968872, 0.9838365355291248], [0.006071118820468344, 0.4361334867663982, 0.34026465028355385, 0.01179245283018868, 0.23008849557522124, 0.36075949367088606, 0.7603686635944701, 0.6198979591836735, 0.6233766233766234, 0.6460807600950119]]","[5.353023880161345e-05, 0.9999464750289917]"
