method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Shared_Anchors,11,g0,305,11618,0.73115,0.73032,0.56562,0.46833,0.09729
Shared_Anchors,11,g1,295,11618,0.79661,0.785,0.48201,0.49813,-0.01613
Shared_Anchors,11,g2,125,11618,0.624,0.50469,0.72482,0.34118,0.38365
Shared_Anchors,11,g3,200,11618,0.655,0.60754,0.68377,0.59764,0.08612
Shared_Anchors,22,g0,305,11618,0.70492,0.69816,0.65707,0.46833,0.18873
Shared_Anchors,22,g1,295,11618,0.77627,0.76874,0.55144,0.49813,0.0533
Shared_Anchors,22,g2,125,11618,0.72,0.56427,0.7189,0.34118,0.37772
Shared_Anchors,22,g3,200,11618,0.67,0.58939,0.62321,0.59764,0.02557
Shared_Anchors,33,g0,305,11618,0.74098,0.73679,0.53914,0.46833,0.07081
Shared_Anchors,33,g1,295,11618,0.79661,0.78332,0.50671,0.49813,0.00857
Shared_Anchors,33,g2,125,11618,0.576,0.4631,0.82444,0.34118,0.48326
Shared_Anchors,33,g3,200,11618,0.65,0.61149,0.68231,0.59764,0.08466
Shared_Anchors,44,g0,305,11618,0.72459,0.71974,0.61061,0.46833,0.14227
Shared_Anchors,44,g1,295,11618,0.75593,0.74427,0.6016,0.49813,0.10347
Shared_Anchors,44,g2,125,11618,0.568,0.46721,0.68742,0.34118,0.34624
Shared_Anchors,44,g3,200,11618,0.65,0.60943,0.66923,0.59764,0.07159
Shared_Anchors,55,g0,305,11618,0.76066,0.75641,0.52924,0.46833,0.06091
Shared_Anchors,55,g1,295,11618,0.80678,0.79244,0.48805,0.49813,-0.01008
Shared_Anchors,55,g2,125,11618,0.6,0.48246,0.70518,0.34118,0.364
Shared_Anchors,55,g3,200,11618,0.6,0.55796,0.74625,0.59764,0.14861
Shared_Anchors_GDRO,42,g0,305,11618,0.72131,0.71812,0.58722,0.46833,0.11889
Shared_Anchors_GDRO,42,g1,295,11618,0.77627,0.76824,0.56256,0.49813,0.06443
Shared_Anchors_GDRO,42,g2,125,11618,0.688,0.52695,0.61412,0.34118,0.27294
Shared_Anchors_GDRO,42,g3,200,11618,0.685,0.6278,0.60916,0.59764,0.01152
Shared_Anchors_GDRO,1337,g0,305,11618,0.72131,0.71914,0.59429,0.46833,0.12596
Shared_Anchors_GDRO,1337,g1,295,11618,0.82373,0.81297,0.51686,0.49813,0.01873
Shared_Anchors_GDRO,1337,g2,125,11618,0.648,0.51285,0.72516,0.34118,0.38398
Shared_Anchors_GDRO,1337,g3,200,11618,0.665,0.61329,0.77793,0.59764,0.18029
Shared_Anchors_GDRO,7,g0,305,11618,0.71803,0.71546,0.6363,0.46833,0.16796
Shared_Anchors_GDRO,7,g1,295,11618,0.79661,0.78763,0.51653,0.49813,0.0184
Shared_Anchors_GDRO,7,g2,125,11618,0.68,0.5287,0.63223,0.34118,0.29105
Shared_Anchors_GDRO,7,g3,200,11618,0.64,0.57847,0.70911,0.59764,0.11147
Shared_Anchors_GDRO,2024,g0,305,11618,0.6918,0.68922,0.79795,0.46833,0.32962
Shared_Anchors_GDRO,2024,g1,295,11618,0.7661,0.7612,0.57542,0.49813,0.07728
Shared_Anchors_GDRO,2024,g2,125,11618,0.712,0.5424,0.57976,0.34118,0.23858
Shared_Anchors_GDRO,2024,g3,200,11618,0.64,0.57567,0.75734,0.59764,0.1597
Shared_Anchors_GDRO,31337,g0,305,11618,0.71475,0.71187,0.57967,0.46833,0.11134
Shared_Anchors_GDRO,31337,g1,295,11618,0.78305,0.77246,0.50397,0.49813,0.00584
Shared_Anchors_GDRO,31337,g2,125,11618,0.616,0.49522,0.68128,0.34118,0.3401
Shared_Anchors_GDRO,31337,g3,200,11618,0.645,0.59149,0.68064,0.59764,0.083
Shared_Anchors_GDRO,11,g0,305,11618,0.68525,0.6824,0.63838,0.46833,0.17004
Shared_Anchors_GDRO,11,g1,295,11618,0.81017,0.80021,0.48138,0.49813,-0.01675
Shared_Anchors_GDRO,11,g2,125,11618,0.672,0.53996,0.61429,0.34118,0.27311
Shared_Anchors_GDRO,11,g3,200,11618,0.69,0.62775,0.66831,0.59764,0.07067
Shared_Anchors_GDRO,22,g0,305,11618,0.65574,0.64853,0.68981,0.46833,0.22148
Shared_Anchors_GDRO,22,g1,295,11618,0.78644,0.78018,0.54756,0.49813,0.04943
Shared_Anchors_GDRO,22,g2,125,11618,0.728,0.55226,0.66558,0.34118,0.3244
Shared_Anchors_GDRO,22,g3,200,11618,0.685,0.59245,0.6511,0.59764,0.05346
Shared_Anchors_GDRO,33,g0,305,11618,0.73115,0.72789,0.58305,0.46833,0.11472
Shared_Anchors_GDRO,33,g1,295,11618,0.78644,0.77646,0.52194,0.49813,0.02381
Shared_Anchors_GDRO,33,g2,125,11618,0.56,0.46196,0.80937,0.34118,0.46819
Shared_Anchors_GDRO,33,g3,200,11618,0.67,0.62259,0.62267,0.59764,0.02503
Shared_Anchors_GDRO,44,g0,305,11618,0.72131,0.71787,0.57823,0.46833,0.1099
Shared_Anchors_GDRO,44,g1,295,11618,0.78644,0.77728,0.51172,0.49813,0.01359
Shared_Anchors_GDRO,44,g2,125,11618,0.616,0.49111,0.74887,0.34118,0.40769
Shared_Anchors_GDRO,44,g3,200,11618,0.69,0.63766,0.63648,0.59764,0.03884
Shared_Anchors_GDRO,55,g0,305,11618,0.74754,0.74567,0.54133,0.46833,0.073
Shared_Anchors_GDRO,55,g1,295,11618,0.80339,0.79726,0.47235,0.49813,-0.02579
Shared_Anchors_GDRO,55,g2,125,11618,0.64,0.51875,0.63843,0.34118,0.29725
Shared_Anchors_GDRO,55,g3,200,11618,0.65,0.58615,0.6704,0.59764,0.07276
GroupDRO,42,g0,305,38946,0.73443,0.71781,0.58379,0.46833,0.11546
GroupDRO,42,g1,295,38946,0.75254,0.68737,0.55793,0.49813,0.0598
GroupDRO,42,g2,125,38946,0.92,0.47917,0.36331,0.34118,0.02213
GroupDRO,42,g3,200,38946,0.75,0.42857,0.56135,0.59764,-0.03629
GroupDRO,1337,g0,305,38946,0.76066,0.7543,0.50944,0.46833,0.04111
GroupDRO,1337,g1,295,38946,0.74915,0.66335,0.52864,0.49813,0.03051
GroupDRO,1337,g2,125,38946,0.848,0.45513,0.45006,0.34118,0.10888
GroupDRO,1337,g3,200,38946,0.745,0.47692,0.58596,0.59764,-0.01168
GroupDRO,7,g0,305,38946,0.77705,0.76939,0.48464,0.46833,0.01631
GroupDRO,7,g1,295,38946,0.77966,0.7407,0.55749,0.49813,0.05936
GroupDRO,7,g2,125,38946,0.92,0.47917,0.38205,0.34118,0.04087
GroupDRO,7,g3,200,38946,0.705,0.47623,0.64636,0.59764,0.04872
GroupDRO,2024,g0,305,38946,0.77377,0.76948,0.53018,0.46833,0.06185
GroupDRO,2024,g1,295,38946,0.81356,0.78579,0.49178,0.49813,-0.00635
GroupDRO,2024,g2,125,38946,0.92,0.47917,0.34877,0.34118,0.00759
GroupDRO,2024,g3,200,38946,0.735,0.42355,0.64945,0.59764,0.05181
GroupDRO,31337,g0,305,38946,0.77377,0.76991,0.50646,0.46833,0.03813
GroupDRO,31337,g1,295,38946,0.8,0.77014,0.51133,0.49813,0.0132
GroupDRO,31337,g2,125,38946,0.912,0.47695,0.32511,0.34118,-0.01607
GroupDRO,31337,g3,200,38946,0.675,0.46418,0.70733,0.59764,0.10968
GroupDRO,11,g0,305,38946,0.78361,0.77964,0.46792,0.46833,-0.00041
GroupDRO,11,g1,295,38946,0.79661,0.76325,0.54619,0.49813,0.04806
GroupDRO,11,g2,125,38946,0.92,0.47917,0.33199,0.34118,-0.00919
GroupDRO,11,g3,200,38946,0.72,0.46383,0.64617,0.59764,0.04852
GroupDRO,22,g0,305,38946,0.7541,0.74351,0.52016,0.46833,0.05183
GroupDRO,22,g1,295,38946,0.77288,0.72299,0.53725,0.49813,0.03911
GroupDRO,22,g2,125,38946,0.904,0.47464,0.4018,0.34118,0.06062
GroupDRO,22,g3,200,38946,0.75,0.42857,0.62704,0.59764,0.0294
GroupDRO,33,g0,305,38946,0.77377,0.76757,0.48381,0.46833,0.01548
GroupDRO,33,g1,295,38946,0.78983,0.75647,0.52261,0.49813,0.02448
GroupDRO,33,g2,125,38946,0.92,0.47917,0.35189,0.34118,0.01071
GroupDRO,33,g3,200,38946,0.745,0.48039,0.60792,0.59764,0.01028
GroupDRO,44,g0,305,38946,0.77049,0.76398,0.48613,0.46833,0.0178
GroupDRO,44,g1,295,38946,0.79661,0.76411,0.50108,0.49813,0.00295
GroupDRO,44,g2,125,38946,0.92,0.47917,0.34751,0.34118,0.00633
GroupDRO,44,g3,200,38946,0.71,0.47113,0.63089,0.59764,0.03325
GroupDRO,55,g0,305,38946,0.76066,0.75315,0.52538,0.46833,0.05705
GroupDRO,55,g1,295,38946,0.76271,0.71744,0.54812,0.49813,0.04999
GroupDRO,55,g2,125,38946,0.92,0.47917,0.37451,0.34118,0.03333
GroupDRO,55,g3,200,38946,0.735,0.47362,0.57004,0.59764,-0.0276
RegretDRO,42,g0,305,38946,0.7377,0.72177,0.58367,0.46833,0.11534
RegretDRO,42,g1,295,38946,0.75254,0.68737,0.55784,0.49813,0.05971
RegretDRO,42,g2,125,38946,0.92,0.47917,0.36216,0.34118,0.02099
RegretDRO,42,g3,200,38946,0.75,0.42857,0.56129,0.59764,-0.03635
RegretDRO,1337,g0,305,38946,0.76066,0.7543,0.50918,0.46833,0.04085
RegretDRO,1337,g1,295,38946,0.74915,0.66335,0.52882,0.49813,0.03069
RegretDRO,1337,g2,125,38946,0.848,0.45513,0.45139,0.34118,0.11021
RegretDRO,1337,g3,200,38946,0.745,0.47692,0.58653,0.59764,-0.01111
RegretDRO,7,g0,305,38946,0.76393,0.7565,0.50357,0.46833,0.03524
RegretDRO,7,g1,295,38946,0.77288,0.7327,0.60011,0.49813,0.10198
RegretDRO,7,g2,125,38946,0.92,0.47917,0.39693,0.34118,0.05575
RegretDRO,7,g3,200,38946,0.715,0.47803,0.86399,0.59764,0.26634
RegretDRO,2024,g0,305,38946,0.77377,0.76948,0.52719,0.46833,0.05885
RegretDRO,2024,g1,295,38946,0.81356,0.78579,0.49423,0.49813,-0.0039
RegretDRO,2024,g2,125,38946,0.92,0.47917,0.36354,0.34118,0.02236
RegretDRO,2024,g3,200,38946,0.73,0.4219,0.64519,0.59764,0.04755
RegretDRO,31337,g0,305,38946,0.76721,0.76371,0.51741,0.46833,0.04908
RegretDRO,31337,g1,295,38946,0.80678,0.77791,0.51966,0.49813,0.02153
RegretDRO,31337,g2,125,38946,0.904,0.47464,0.35208,0.34118,0.0109
RegretDRO,31337,g3,200,38946,0.69,0.47039,0.7351,0.59764,0.13746
RegretDRO,11,g0,305,38946,0.77705,0.7732,0.46943,0.46833,0.0011
RegretDRO,11,g1,295,38946,0.8,0.76642,0.5435,0.49813,0.04536
RegretDRO,11,g2,125,38946,0.92,0.47917,0.33868,0.34118,-0.0025
RegretDRO,11,g3,200,38946,0.72,0.44801,0.6222,0.59764,0.02456
RegretDRO,22,g0,305,38946,0.7541,0.74351,0.52022,0.46833,0.05189
RegretDRO,22,g1,295,38946,0.77288,0.72299,0.53709,0.49813,0.03896
RegretDRO,22,g2,125,38946,0.904,0.47464,0.40148,0.34118,0.0603
RegretDRO,22,g3,200,38946,0.75,0.42857,0.62869,0.59764,0.03105
RegretDRO,33,g0,305,38946,0.77377,0.76757,0.48421,0.46833,0.01588
RegretDRO,33,g1,295,38946,0.78983,0.75647,0.5223,0.49813,0.02417
RegretDRO,33,g2,125,38946,0.92,0.47917,0.35223,0.34118,0.01105
RegretDRO,33,g3,200,38946,0.74,0.47051,0.60117,0.59764,0.00353
RegretDRO,44,g0,305,38946,0.77049,0.76398,0.48665,0.46833,0.01832
RegretDRO,44,g1,295,38946,0.79661,0.76411,0.50085,0.49813,0.00272
RegretDRO,44,g2,125,38946,0.92,0.47917,0.34877,0.34118,0.00759
RegretDRO,44,g3,200,38946,0.715,0.47294,0.63044,0.59764,0.0328
RegretDRO,55,g0,305,38946,0.76393,0.75632,0.52592,0.46833,0.05759
RegretDRO,55,g1,295,38946,0.76271,0.71744,0.54789,0.49813,0.04975
RegretDRO,55,g2,125,38946,0.92,0.47917,0.37575,0.34118,0.03457
RegretDRO,55,g3,200,38946,0.74,0.47767,0.56792,0.59764,-0.02972
AnchorsOnly,42,g0,305,38946,0.74426,0.73711,0.55199,0.46833,0.08366
AnchorsOnly,42,g1,295,38946,0.78983,0.75692,0.55193,0.49813,0.05379
AnchorsOnly,42,g2,125,38946,0.92,0.47917,0.44485,0.34118,0.10367
AnchorsOnly,42,g3,200,38946,0.7,0.49482,0.63366,0.59764,0.03602
AnchorsOnly,1337,g0,305,38946,0.77377,0.76655,0.52729,0.46833,0.05896
AnchorsOnly,1337,g1,295,38946,0.79322,0.75755,0.54171,0.49813,0.04357
AnchorsOnly,1337,g2,125,38946,0.92,0.47917,0.3833,0.34118,0.04212
AnchorsOnly,1337,g3,200,38946,0.67,0.48332,0.66209,0.59764,0.06445
AnchorsOnly,7,g0,305,38946,0.78033,0.77328,0.48314,0.46833,0.01481
AnchorsOnly,7,g1,295,38946,0.76949,0.73076,0.54636,0.49813,0.04823
AnchorsOnly,7,g2,125,38946,0.92,0.47917,0.35345,0.34118,0.01227
AnchorsOnly,7,g3,200,38946,0.71,0.48084,0.64112,0.59764,0.04348
AnchorsOnly,2024,g0,305,38946,0.75738,0.75081,0.53477,0.46833,0.06644
AnchorsOnly,2024,g1,295,38946,0.80678,0.77535,0.49476,0.49813,-0.00337
AnchorsOnly,2024,g2,125,38946,0.92,0.47917,0.39212,0.34118,0.05095
AnchorsOnly,2024,g3,200,38946,0.715,0.45808,0.59338,0.59764,-0.00426
AnchorsOnly,31337,g0,305,38946,0.77705,0.77361,0.48998,0.46833,0.02165
AnchorsOnly,31337,g1,295,38946,0.79322,0.75912,0.53106,0.49813,0.03293
AnchorsOnly,31337,g2,125,38946,0.872,0.46548,0.39756,0.34118,0.05638
AnchorsOnly,31337,g3,200,38946,0.655,0.51516,0.72758,0.59764,0.12994
AnchorsOnly,11,g0,305,38946,0.75082,0.74416,0.51727,0.46833,0.04894
AnchorsOnly,11,g1,295,38946,0.78644,0.7525,0.51219,0.49813,0.01405
AnchorsOnly,11,g2,125,38946,0.92,0.47917,0.3631,0.34118,0.02192
AnchorsOnly,11,g3,200,38946,0.705,0.496,0.60405,0.59764,0.0064
AnchorsOnly,22,g0,305,38946,0.7541,0.74391,0.54747,0.46833,0.07914
AnchorsOnly,22,g1,295,38946,0.78644,0.75251,0.5466,0.49813,0.04847
AnchorsOnly,22,g2,125,38946,0.904,0.47473,0.42632,0.34118,0.08514
AnchorsOnly,22,g3,200,38946,0.675,0.47538,0.60068,0.59764,0.00304
AnchorsOnly,33,g0,305,38946,0.78361,0.7762,0.49847,0.46833,0.03013
AnchorsOnly,33,g1,295,38946,0.80678,0.77664,0.50205,0.49813,0.00392
AnchorsOnly,33,g2,125,38946,0.92,0.47917,0.35237,0.34118,0.01119
AnchorsOnly,33,g3,200,38946,0.7,0.49379,0.61286,0.59764,0.01522
AnchorsOnly,44,g0,305,38946,0.76393,0.75753,0.53136,0.46833,0.06303
AnchorsOnly,44,g1,295,38946,0.79322,0.76891,0.53943,0.49813,0.04129
AnchorsOnly,44,g2,125,38946,0.896,0.47222,0.37633,0.34118,0.03515
AnchorsOnly,44,g3,200,38946,0.655,0.4603,0.76108,0.59764,0.16344
AnchorsOnly,55,g0,305,38946,0.76066,0.75051,0.54969,0.46833,0.08136
AnchorsOnly,55,g1,295,38946,0.79322,0.75628,0.54708,0.49813,0.04895
AnchorsOnly,55,g2,125,38946,0.872,0.50455,0.46397,0.34118,0.12279
AnchorsOnly,55,g3,200,38946,0.7,0.57887,0.63402,0.59764,0.03638
Ours,42,g0,305,38946,0.73443,0.72874,0.55102,0.46833,0.08269
