method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
regret_only,0,g1,276228,209,0.7224879860877991,0.48308080808080806,0.6081006526947021,0.6846005644225315,-0.07649991172782933
regret_only,0,g2,276228,37,0.6216216087341309,0.2756410256410256,0.7892137765884399,0.7024396780319512,0.08677409855648877
regret_only,0,g3,276228,128,0.6796875,0.3666956458740854,0.7278673052787781,0.7673795436520174,-0.03951223837323936
regret_only,0,g4,276228,14665,0.7749062776565552,0.6991046405724269,0.5230727791786194,0.6238109850217399,-0.10073820584312054
regret_only,0,g5,276228,14,0.6428571939468384,0.36666666666666664,1.1760025024414062,0.8973705906662908,0.2786319117751155
regret_only,0,g6,276228,10579,0.7810757160186768,0.7270124964575021,0.5069811344146729,0.5871916648544888,-0.08021053043981596
ours,0,g1,276228,209,0.7177033424377441,0.3756193228736581,0.7705821990966797,0.6846005644225315,0.08598163467414821
ours,0,g2,276228,37,0.6216216087341309,0.2756410256410256,0.8787238597869873,0.7024396780319512,0.17628418175503613
ours,0,g3,276228,128,0.65625,0.3541666666666667,0.8703163266181946,0.7673795436520174,0.10293678296617714
ours,0,g4,276228,14665,0.7344016432762146,0.5441420337955459,0.6792979836463928,0.6238109850217399,0.055486998624652895
ours,0,g5,276228,14,0.6428571939468384,0.36666666666666664,1.010850429534912,0.8973705906662908,0.11347983886862134
ours,0,g6,276228,10579,0.7557424902915955,0.701987813419511,0.6345493197441101,0.5871916648544888,0.04735765488962129
