method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
erm,11,g6,230916,10700,0.7014018893241882,0.6056412303040776,0.6772708296775818,0.7647273839580779,-0.0874565542804961
anchors_only,11,g1,230916,209,0.7129186391830444,0.457668793195109,0.7119138240814209,0.6936986927645726,0.0182151313168482
anchors_only,11,g2,230916,44,0.6363636255264282,0.3200899550224887,0.9850523471832277,0.8323753733494013,0.1526769738338262
anchors_only,11,g3,230916,141,0.652482271194458,0.5123554212212023,0.8808180093765259,0.7560479911507585,0.1247700182257673
anchors_only,11,g6,230916,10700,0.6785981059074402,0.5075985305409693,0.759884774684906,0.7647273839580779,-0.0048426092731719
groupdro,11,g1,230916,209,0.7320573925971985,0.4623793210837744,0.6928107738494873,0.6936986927645726,-0.0008879189150853
groupdro,11,g2,230916,44,0.6136363744735718,0.296969696969697,1.016157627105713,0.8323753733494013,0.1837822537563116
groupdro,11,g3,230916,141,0.631205677986145,0.4625480645598145,0.8314274549484253,0.7560479911507585,0.0753794637976668
groupdro,11,g6,230916,10700,0.7297196388244629,0.660853169688217,0.6061835289001465,0.7647273839580779,-0.1585438550579314
align_only,11,g1,230916,209,0.7177033424377441,0.3787617554858934,0.6902211308479309,0.6936986927645726,-0.0034775619166417
align_only,11,g2,230916,44,0.5454545617103577,0.2696428571428571,1.090281367301941,0.8323753733494013,0.2579059939525396
align_only,11,g3,230916,141,0.609929084777832,0.4179263146859562,0.8926637768745422,0.7560479911507585,0.1366157857237837
align_only,11,g6,230916,10700,0.7257009148597717,0.6594274541783836,0.6533211469650269,0.7647273839580779,-0.111406236993051
ours,11,g1,230916,209,0.7129186391830444,0.4084574514415121,0.7233405113220215,0.6936986927645726,0.0296418185574488
ours,11,g2,230916,44,0.5681818127632141,0.2796052631578947,1.027323842048645,0.8323753733494013,0.1949484686992437
ours,11,g3,230916,141,0.6241135001182556,0.4660644910644911,0.8782933950424194,0.7560479911507585,0.1222454038916609
ours,11,g6,230916,10700,0.6866354942321777,0.530411738051169,0.7476363778114319,0.7647273839580779,-0.017091006146646
group_only,11,g1,230916,209,0.7224880456924438,0.45619759956262,0.7129565477371216,0.6936986927645726,0.01925785497254895
group_only,11,g2,230916,44,0.6136363744735718,0.296969696969697,0.9110246300697328,0.8323753733494013,0.07864925672033152
group_only,11,g3,230916,141,0.631205677986145,0.4630379424497072,0.8391163349151611,0.7560479911507585,0.08306834376440264
group_only,11,g6,230916,10700,0.664579451084137,0.5191567922863026,0.7487890720367432,0.7647273839580779,-0.01593831192133477
erm,22,g1,230916,209,0.7033492922782898,0.4601899537244365,0.6576926708221436,0.6936986927645726,-0.036006021942429
erm,22,g2,230916,44,0.6363636255264282,0.3146551724137931,1.476040601730347,0.8323753733494013,0.6436652283809454
erm,22,g3,230916,141,0.6595744490623474,0.5634365634365635,0.9744765758514404,0.7560479911507585,0.2184285847006819
erm,22,g6,230916,10700,0.7042990922927856,0.6122054481871545,0.6717043519020081,0.7647273839580779,-0.0930230320560698
anchors_only,22,g1,230916,209,0.7129186391830444,0.4058634982407506,0.7554378509521484,0.6936986927645726,0.0617391581875758
anchors_only,22,g2,230916,44,0.6363636255264282,0.3168754605747973,1.0097943544387815,0.8323753733494013,0.1774189810893804
anchors_only,22,g3,230916,141,0.6595744490623474,0.4790244340639598,0.8618927597999573,0.7560479911507585,0.1058447686491987
anchors_only,22,g6,230916,10700,0.6860747933387756,0.5272036693194119,0.7768857479095459,0.7647273839580779,0.0121583639514679
groupdro,22,g1,230916,209,0.7081339955329895,0.4270967395967396,0.6990336179733276,0.6936986927645726,0.005334925208755
groupdro,22,g2,230916,44,0.6363636255264282,0.3168754605747973,0.9937177896499634,0.8323753733494013,0.1613424163005621
groupdro,22,g3,230916,141,0.6241135001182556,0.4260131334536797,0.8122971653938293,0.7560479911507585,0.0562491742430708
groupdro,22,g6,230916,10700,0.7292523384094238,0.6555942125484532,0.6154856085777283,0.7647273839580779,-0.1492417753803496
align_only,22,g1,230916,209,0.7033492922782898,0.371342737722048,0.7231613993644714,0.6936986927645726,0.0294627065998988
align_only,22,g2,230916,44,0.5909090638160706,0.2916024653312788,1.1259632110595703,0.8323753733494013,0.293587837710169
align_only,22,g3,230916,141,0.6453900933265686,0.4358974358974359,0.8486162424087524,0.7560479911507585,0.0925682512579939
align_only,22,g6,230916,10700,0.7361682057380676,0.6655976789835469,0.6095091700553894,0.7647273839580779,-0.1552182139026885
ours,22,g1,230916,209,0.7177033424377441,0.408668496340652,0.7236232757568359,0.6936986927645726,0.0299245829922633
ours,22,g2,230916,44,0.5909090638160706,0.2916024653312788,1.030303120613098,0.8323753733494013,0.1979277472636968
ours,22,g3,230916,141,0.6170212626457214,0.3671862698787592,0.8442462086677551,0.7560479911507585,0.0881982175169966
ours,22,g6,230916,10700,0.7147663831710815,0.6268822796846847,0.6863656640052795,0.7647273839580779,-0.0783617199527983
group_only,22,g1,230916,209,0.7320573925971985,0.3867816091954023,0.7420281767845154,0.6936986927645726,0.04832948401994275
group_only,22,g2,230916,44,0.6136363744735718,0.296969696969697,0.9264584183692932,0.8323753733494013,0.09408304501989195
group_only,22,g3,230916,141,0.6241135001182556,0.4588769957053404,0.8254307508468628,0.7560479911507585,0.0693827596961043
group_only,22,g6,230916,10700,0.6764485836029053,0.5463671496294581,0.7233548760414124,0.7647273839580779,-0.04137250791666558
erm,33,g1,230916,209,0.7224880456924438,0.4356357694592989,0.624269425868988,0.6936986927645726,-0.0694292668955846
erm,33,g2,230916,44,0.6363636255264282,0.3221153846153846,1.4373687505722046,0.8323753733494013,0.6049933772228033
erm,33,g3,230916,141,0.6595744490623474,0.5542135630793441,0.9746935963630676,0.7560479911507585,0.2186456052123091
erm,33,g6,230916,10700,0.699999988079071,0.5989138918535835,0.6771519780158997,0.7647273839580779,-0.0875754059421782
anchors_only,33,g1,230916,209,0.7129186391830444,0.5391371913111043,0.7030645608901978,0.6936986927645726,0.0093658681256251
anchors_only,33,g2,230916,44,0.6363636255264282,0.3221153846153846,1.1337453126907349,0.8323753733494013,0.3013699393413336
anchors_only,33,g3,230916,141,0.6382978558540344,0.527906428047118,0.963886559009552,0.7560479911507585,0.2078385678587935
anchors_only,33,g6,230916,10700,0.7073831558227539,0.5996432575642148,0.6996932625770569,0.7647273839580779,-0.065034121381021
groupdro,33,g1,230916,209,0.7129186391830444,0.4081360272194745,0.687721848487854,0.6936986927645726,-0.0059768442767186
groupdro,33,g2,230916,44,0.6136363744735718,0.3060344827586207,0.9741867184638976,0.8323753733494013,0.1418113451144964
groupdro,33,g3,230916,141,0.6170212626457214,0.3692145862552595,0.8142845034599304,0.7560479911507585,0.0582365123091719
groupdro,33,g6,230916,10700,0.7043925523757935,0.6081889072009689,0.6667652726173401,0.7647273839580779,-0.0979621113407378
align_only,33,g1,230916,209,0.7177033424377441,0.3792041748206132,0.7363861203193665,0.6936986927645726,0.0426874275547938
align_only,33,g2,230916,44,0.5681818127632141,0.2881118881118881,1.0552730560302734,0.8323753733494013,0.2228976826808721
align_only,33,g3,230916,141,0.6028369069099426,0.3218350754936121,0.8686085343360901,0.7560479911507585,0.1125605431853316
align_only,33,g6,230916,10700,0.7228037118911743,0.6310499201021006,0.6569604277610779,0.7647273839580779,-0.107766956197
ours,33,g1,230916,209,0.7224880456924438,0.3813377330819191,0.7478886842727661,0.6936986927645726,0.0541899915081934
ours,33,g2,230916,44,0.5681818127632141,0.2896428571428571,1.0187578201293943,0.8323753733494013,0.1863824467799932
ours,33,g3,230916,141,0.5957446694374084,0.3182582965885356,0.9028090238571168,0.7560479911507585,0.1467610327063582
ours,33,g6,230916,10700,0.6800000071525574,0.5228834056985744,0.784267783164978,0.7647273839580779,0.0195403992069
group_only,33,g1,230916,209,0.7129186391830444,0.3758403361344538,0.697813868522644,0.6936986927645726,0.00411517575807141
group_only,33,g2,230916,44,0.6818181872367859,0.3470891672807664,0.9074455499649048,0.8323753733494013,0.07507017661550353
group_only,33,g3,230916,141,0.6028369069099426,0.3606397632026259,0.8454529643058777,0.7560479911507585,0.0894049731551192
group_only,33,g6,230916,10700,0.6670093536376953,0.4600661353068223,0.7489394545555115,0.7647273839580779,-0.01578792940256646
erm,42,g1,230916,209,0.7033492922782898,0.4582474035263735,0.660683274269104,0.6936986927645726,-0.0330154184954686
erm,42,g2,230916,44,0.6136363744735718,0.3042105263157895,1.5557643175125122,0.8323753733494013,0.723388944163111
erm,42,g3,230916,141,0.6808510422706604,0.593020761873221,0.9319854974746704,0.7560479911507585,0.1759375063239119
erm,42,g6,230916,10700,0.7037383317947388,0.5959334496919261,0.674090564250946,0.7647273839580779,-0.0906368197071318
anchors_only,42,g1,230916,209,0.7129186391830444,0.5058042414206798,0.7085217833518982,0.6936986927645726,0.0148230905873255
anchors_only,42,g2,230916,44,0.6136363744735718,0.3185714285714285,1.1212879419326782,0.8323753733494013,0.2889125685832769
anchors_only,42,g3,230916,141,0.6382978558540344,0.538975815382417,0.9994423389434814,0.7560479911507585,0.2433943477927229
anchors_only,42,g6,230916,10700,0.7055140137672424,0.5951273937502473,0.7009230256080627,0.7647273839580779,-0.0638043583500151
groupdro,42,g1,230916,209,0.7368420958518982,0.3889282248970708,0.6832109689712524,0.6936986927645726,-0.0104877237933201
groupdro,42,g2,230916,44,0.5454545617103577,0.243559718969555,1.0243198871612549,0.8323753733494013,0.1919445138118536
groupdro,42,g3,230916,141,0.6170212626457214,0.328343837535014,0.7928975820541382,0.7560479911507585,0.0368495909033796
groupdro,42,g6,230916,10700,0.7227102518081665,0.6376210064644103,0.6267898082733154,0.7647273839580779,-0.1379375756847625
align_only,42,g1,230916,209,0.6985645890235901,0.3694645247657296,0.7154021859169006,0.6936986927645726,0.021703493152328
align_only,42,g2,230916,44,0.5909090638160706,0.2866617538688282,1.02945876121521,0.8323753733494013,0.1970833878658087
align_only,42,g3,230916,141,0.6453900933265686,0.4780237924723483,0.8845787048339844,0.7560479911507585,0.1285307136832258
align_only,42,g6,230916,10700,0.7183177471160889,0.6081351257757928,0.6479407548904419,0.7647273839580779,-0.116786629067636
ours,42,g1,230916,209,0.7129186391830444,0.406021580229725,0.6997829675674438,0.6936986927645726,0.0060842748028712
ours,42,g2,230916,44,0.5681818127632141,0.2659090909090909,1.0076069831848145,0.8323753733494013,0.1752316098354132
ours,42,g3,230916,141,0.6453900933265686,0.4780237924723483,0.8601507544517517,0.7560479911507585,0.1041027633009932
ours,42,g6,230916,10700,0.7055140137672424,0.6036247792663079,0.6958299279212952,0.7647273839580779,-0.0688974560367827
group_only,42,g1,230916,209,0.7224880456924438,0.4119013384456989,0.7038329839706421,0.6936986927645726,0.010134291206069457
group_only,42,g2,230916,44,0.6136363744735718,0.296969696969697,0.959359884262085,0.8323753733494013,0.1269845109126837
group_only,42,g3,230916,141,0.6382978558540344,0.3408782788093133,0.8160021901130676,0.7560479911507585,0.059954198962309135
group_only,42,g6,230916,10700,0.6622430086135864,0.4724780773341196,0.7533336877822876,0.7647273839580779,-0.011393696175790335
erm,1337,g1,230916,209,0.7177033424377441,0.4531111798095336,0.6507291793823242,0.6936986927645726,-0.0429695133822484
erm,1337,g2,230916,44,0.6363636255264282,0.3146551724137931,1.4330917596817017,0.8323753733494013,0.6007163863323004
erm,1337,g3,230916,141,0.6595744490623474,0.5714504177007236,0.9240618944168092,0.7560479911507585,0.1680139032660506
erm,1337,g6,230916,10700,0.7037383317947388,0.6086145273568174,0.6778691411018372,0.7647273839580779,-0.0868582428562407
anchors_only,1337,g1,230916,209,0.7033492922782898,0.3726134585289514,0.7471747994422913,0.6936986927645726,0.0534761066777186
anchors_only,1337,g2,230916,44,0.5909090638160706,0.300438596491228,1.0377795696258545,0.8323753733494013,0.2054041962764532
anchors_only,1337,g3,230916,141,0.631205677986145,0.5045515118095764,0.908144474029541,0.7560479911507585,0.1520964828787825
anchors_only,1337,g6,230916,10700,0.6642990708351135,0.4191619867143616,0.7979749441146851,0.7647273839580779,0.0332475601566071
groupdro,1337,g1,230916,209,0.7177033424377441,0.3787557628106619,0.708640456199646,0.6936986927645726,0.0149417634350733
groupdro,1337,g2,230916,44,0.6363636255264282,0.3168754605747973,0.9915257096290588,0.8323753733494013,0.1591503362796575
groupdro,1337,g3,230916,141,0.588652491569519,0.3150272274359865,0.8132821321487427,0.7560479911507585,0.0572341409979841
groupdro,1337,g6,230916,10700,0.7066355347633362,0.6134736144873595,0.6693643927574158,0.7647273839580779,-0.0953629912006621
align_only,1337,g1,230916,209,0.6937798857688904,0.3682659932659933,0.7613093852996826,0.6936986927645726,0.0676106925351099
align_only,1337,g2,230916,44,0.5454545617103577,0.2557471264367816,1.08525812625885,0.8323753733494013,0.2528827529094488
align_only,1337,g3,230916,141,0.6241135001182556,0.3857785602503912,0.9040348529815674,0.7560479911507585,0.1479868618308089
align_only,1337,g6,230916,10700,0.720841109752655,0.6276370293493869,0.6631619930267334,0.7647273839580779,-0.1015653909313445
ours,1337,g1,230916,209,0.6985645890235901,0.3696847507331378,0.7687336802482605,0.6936986927645726,0.0750349874836878
ours,1337,g2,230916,44,0.5454545617103577,0.2802197802197802,1.0457913875579834,0.8323753733494013,0.2134160142085821
ours,1337,g3,230916,141,0.5957446694374084,0.3714157706093191,0.9146672487258912,0.7560479911507585,0.1586192575751326
ours,1337,g6,230916,10700,0.67710280418396,0.4703570524526523,0.7817404866218567,0.7647273839580779,0.0170131026637787
group_only,1337,g1,230916,209,0.7033492922782898,0.3711489088575096,0.7157220244407654,0.6936986927645726,0.022023331676192748
group_only,1337,g2,230916,44,0.6590909361839294,0.3475,0.9320585131645204,0.8323753733494013,0.09968313981511912
group_only,1337,g3,230916,141,0.6028369069099426,0.3750520426749935,0.8480225205421448,0.7560479911507585,0.09197452939138628
group_only,1337,g6,230916,10700,0.6763551235198975,0.5096977563788502,0.7289129495620728,0.7647273839580779,-0.03581443439600518
erm,2024,g1,230916,209,0.7368420958518982,0.4420222078326978,0.6318956613540649,0.6936986927645726,-0.0618030314105076
erm,2024,g2,230916,44,0.6136363744735718,0.3042105263157895,1.3931416273117063,0.8323753733494013,0.5607662539623053
erm,2024,g3,230916,141,0.6595744490623474,0.4852948525737132,0.8723456859588623,0.7560479911507585,0.1162976948081038
erm,2024,g6,230916,10700,0.6999065279960632,0.5959967375012729,0.6754534840583801,0.7647273839580779,-0.0892738998996978
anchors_only,2024,g1,230916,209,0.7416267991065979,0.3919059508947149,0.7313901782035828,0.6936986927645726,0.0376914854390101
anchors_only,2024,g2,230916,44,0.6363636255264282,0.3168754605747973,0.8933421969413757,0.8323753733494013,0.0609668235919744
anchors_only,2024,g3,230916,141,0.7021276354789734,0.4657345398495841,0.8173524737358093,0.7560479911507585,0.0613044825850508
anchors_only,2024,g6,230916,10700,0.6805607676506042,0.5322554226811388,0.8004040122032166,0.7647273839580779,0.0356766282451386
groupdro,2024,g1,230916,209,0.7177033424377441,0.409532189180639,0.6840541362762451,0.6936986927645726,-0.0096445564883275
groupdro,2024,g2,230916,44,0.5909090638160706,0.2866617538688282,0.960915207862854,0.8323753733494013,0.1285398345134527
groupdro,2024,g3,230916,141,0.609929084777832,0.3262898550724637,0.7894959449768066,0.7560479911507585,0.0334479538260481
groupdro,2024,g6,230916,10700,0.7363551259040833,0.667748407192845,0.5935454964637756,0.7647273839580779,-0.1711818874943023
align_only,2024,g1,230916,209,0.7272727489471436,0.3835899853341714,0.7315273284912109,0.6936986927645726,0.0378286357266383
align_only,2024,g2,230916,44,0.5909090638160706,0.2755659640905542,0.9399033188819884,0.8323753733494013,0.1075279455325872
align_only,2024,g3,230916,141,0.6170212626457214,0.3307377049180328,0.8423852324485779,0.7560479911507585,0.0863372412978193
align_only,2024,g6,230916,10700,0.7149532437324524,0.6366844924309717,0.6925297975540161,0.7647273839580779,-0.0721975864040618
ours,2024,g1,230916,209,0.7368420958518982,0.3885910077681583,0.686881422996521,0.6936986927645726,-0.0068172697680516
ours,2024,g2,230916,44,0.5681818127632141,0.2659090909090909,0.9645740389823914,0.8323753733494013,0.1321986656329901
ours,2024,g3,230916,141,0.6241135001182556,0.3819966977237881,0.8420112729072571,0.7560479911507585,0.0859632817564985
ours,2024,g6,230916,10700,0.7147663831710815,0.6366837384880929,0.6910353302955627,0.7647273839580779,-0.0736920536625151
group_only,2024,g1,230916,209,0.7272727489471436,0.4373737373737374,0.6967130899429321,0.6936986927645726,0.003014397178359496
group_only,2024,g2,230916,44,0.5909090638160706,0.2866617538688282,0.9105235934257508,0.8323753733494013,0.07814822007634958
group_only,2024,g3,230916,141,0.588652491569519,0.3137254901960784,0.8093359470367432,0.7560479911507585,0.05328795588598467
group_only,2024,g6,230916,10700,0.6742056012153625,0.4738814451277313,0.7306687235832214,0.7647273839580779,-0.0340586603748565
erm,31337,g1,230916,209,0.7272727489471436,0.436989996091524,0.6538708806037903,0.6936986927645726,-0.0398278121607823
erm,31337,g2,230916,44,0.6363636255264282,0.3146551724137931,1.4455395936965942,0.8323753733494013,0.613164220347193
erm,31337,g3,230916,141,0.6879432797431946,0.5864169912622381,0.8911188244819641,0.7560479911507585,0.1350708333312056
erm,31337,g6,230916,10700,0.6999065279960632,0.5927665825897006,0.6773397326469421,0.7647273839580779,-0.0873876513111358
anchors_only,31337,g1,230916,209,0.7224880456924438,0.377991452991453,0.7166903018951416,0.6936986927645726,0.0229916091305689
anchors_only,31337,g2,230916,44,0.6363636255264282,0.3958333333333333,0.9721058011054992,0.8323753733494013,0.139730427756098
anchors_only,31337,g3,230916,141,0.652482271194458,0.4368120379729274,0.8354668617248535,0.7560479911507585,0.079418870574095
anchors_only,31337,g6,230916,10700,0.6712149381637573,0.5064457636692345,0.7894324064254761,0.7647273839580779,0.0247050224673981
groupdro,31337,g1,230916,209,0.7272727489471436,0.3837620958225159,0.6945479512214661,0.6936986927645726,0.0008492584568934
groupdro,31337,g2,230916,44,0.5681818127632141,0.2659090909090909,0.9824596047401428,0.8323753733494013,0.1500842313907415
groupdro,31337,g3,230916,141,0.6170212626457214,0.3299199350197261,0.7935043573379517,0.7560479911507585,0.0374563661871931
groupdro,31337,g6,230916,10700,0.7364485859870911,0.6680566944002329,0.5960326194763184,0.7647273839580779,-0.1686947644817595
align_only,31337,g1,230916,209,0.7272727489471436,0.3837703848662752,0.7351266741752625,0.6936986927645726,0.0414279814106898
align_only,31337,g2,230916,44,0.5227272510528564,0.2409200968523002,0.999918520450592,0.8323753733494013,0.1675431471011907
align_only,31337,g3,230916,141,0.6241135001182556,0.3857785602503912,0.8737637400627136,0.7560479911507585,0.1177157489119551
align_only,31337,g6,230916,10700,0.7123364210128784,0.6172710869674274,0.684520959854126,0.7647273839580779,-0.0802064241039519
ours,31337,g1,230916,209,0.7368420958518982,0.3870583564906709,0.7305893898010254,0.6936986927645726,0.0368906970364527
ours,31337,g2,230916,44,0.5681818127632141,0.2841342486651411,1.0020012855529783,0.8323753733494013,0.1696259122035772
