method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,305,53506,0.7770491803278688,0.774023671712639,0.5000193484001564,0.46833,0.03169
Reweigh,42,g1,295,53506,0.8169491525423729,0.7985889143281284,0.5366342587964767,0.49813,0.0385
Reweigh,42,g2,125,53506,0.896,0.5220410628019324,0.5867856045380176,0.34118,0.24561
Reweigh,42,g3,200,53506,0.745,0.5768545714532931,1.1592986693666898,0.59764,0.56166
Reweigh,1337,g0,305,53506,0.7672131147540984,0.76261061334072,0.5189167012361291,0.46833,0.05058
Reweigh,1337,g1,295,53506,0.8,0.7738814769481844,0.5353067730979647,0.49813,0.03717
Reweigh,1337,g2,125,53506,0.904,0.47463768115942023,0.5131938148345798,0.34118,0.17201
Reweigh,1337,g3,200,53506,0.725,0.5705248874245852,1.0983358112108546,0.59764,0.50069
Reweigh,7,g0,305,53506,0.7278688524590164,0.7238193024642826,0.5266150366224837,0.46833,0.05828
Reweigh,7,g1,295,53506,0.7932203389830509,0.7675257347797944,0.5491286093479623,0.49813,0.051
Reweigh,7,g2,125,53506,0.904,0.5075757575757576,0.5985365794199752,0.34118,0.25736
Reweigh,7,g3,200,53506,0.75,0.5796166603494416,1.044392548366195,0.59764,0.44675
Reweigh,2024,g0,305,53506,0.7573770491803279,0.753991347519481,0.5549899037711258,0.46833,0.08666
Reweigh,2024,g1,295,53506,0.7796610169491526,0.7613571460366672,0.5433288464985662,0.49813,0.0452
Reweigh,2024,g2,125,53506,0.896,0.4724213691026828,0.6234931697283637,0.34118,0.28231
Reweigh,2024,g3,200,53506,0.74,0.5810626685967005,1.2365175055795177,0.59764,0.63888
Reweigh,31337,g0,305,53506,0.7770491803278688,0.7712829432393252,0.48695363720314055,0.46833,0.01862
Reweigh,31337,g1,295,53506,0.8067796610169492,0.7851818248486885,0.5045722330716425,0.49813,0.00644
Reweigh,31337,g2,125,53506,0.864,0.46336339808818994,0.8454838519444307,0.34118,0.5043
Reweigh,31337,g3,200,53506,0.735,0.6035807601085064,1.3915795078828084,0.59764,0.79394
Reweigh,11,g0,305,53506,0.760655737704918,0.7550501440057523,0.5225169534535438,0.46833,0.05418
Reweigh,11,g1,295,53506,0.8135593220338984,0.7877851528711367,0.5357303265782105,0.49813,0.0376
Reweigh,11,g2,125,53506,0.912,0.476950354609929,0.471702952234773,0.34118,0.13052
Reweigh,11,g3,200,53506,0.75,0.5832064762461866,0.794886340534431,0.59764,0.19725
Reweigh,22,g0,305,53506,0.7475409836065574,0.7413628827961621,0.5621235820135105,0.46833,0.09379
Reweigh,22,g1,295,53506,0.8,0.7816795936454224,0.5341489011563573,0.49813,0.03602
Reweigh,22,g2,125,53506,0.88,0.5075059101654846,0.7141870316895867,0.34118,0.37301
Reweigh,22,g3,200,53506,0.735,0.5749431506899634,1.4143076965357295,0.59764,0.81667
Reweigh,33,g0,305,53506,0.7672131147540984,0.7624955062256128,0.5548556554070374,0.46833,0.08652
Reweigh,33,g1,295,53506,0.8,0.7743697465259499,0.545509567955791,0.49813,0.04738
Reweigh,33,g2,125,53506,0.872,0.4654769246582382,0.8537350164642085,0.34118,0.51256
Reweigh,33,g3,200,53506,0.74,0.6088399422026726,1.6477832223985474,0.59764,1.05014
Reweigh,44,g0,305,53506,0.7639344262295082,0.7572522259046944,0.5225634774665509,0.46833,0.05423
Reweigh,44,g1,295,53506,0.7966101694915254,0.7650452068275123,0.5044972536292212,0.49813,0.00637
Reweigh,44,g2,125,53506,0.888,0.4940476190476191,0.7891363248298299,0.34118,0.44796
Reweigh,44,g3,200,53506,0.73,0.5982976314069389,1.4785790354664596,0.59764,0.88094
Reweigh,55,g0,305,53506,0.7573770491803279,0.7541670265170979,0.523239919381239,0.46833,0.05491
Reweigh,55,g1,295,53506,0.8135593220338984,0.7938200292586257,0.4845132164601868,0.49813,-0.01362
Reweigh,55,g2,125,53506,0.904,0.47463768115942034,0.668888789003385,0.34118,0.32771
Reweigh,55,g3,200,53506,0.74,0.6104981482360782,1.267028357603908,0.59764,0.66939
FlexMoE,42,g0,305,537250,0.7704918032786885,0.7699020795857229,0.555054601365185,0.46833,0.08672
FlexMoE,42,g1,295,537250,0.7593220338983051,0.7288736401837153,0.5892376379230281,0.49813,0.09111
FlexMoE,42,g2,125,537250,0.92,0.47916666666666674,0.4649600564290194,0.34118,0.12378
FlexMoE,42,g3,200,537250,0.755,0.48048847997697103,0.61339918974787,0.59764,0.01576
FlexMoE,1337,g0,305,537250,0.7934426229508197,0.7920990421593561,0.8108784634336991,0.46833,0.34255
