method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
FlexMoE,0,g1,209,927524.0,0.35406696796417236,0.13517219884681317,1.3977588415145874,0.6846005644225315,0.7131582770920559,,0.0,5
FlexMoE,0,g2,44,927524.0,0.4545454680919647,0.3356009070294785,1.349437952041626,0.7652611750550569,0.5841767769865691,,0.0,5
FlexMoE,0,g3,141,927524.0,0.23404254019260406,0.17865615140298383,1.4069744348526,0.7791703665225083,0.6278040683300918,,0.0,5
FlexMoE,0,g6,10700,927524.0,0.4268224239349365,0.2111216120195296,1.309328556060791,0.5871916648544888,0.7221368912063022,,0.0,5
FlexMoE,1,g1,209,927524.0,0.3684210479259491,0.13461538461538464,1.3905060291290283,0.6846005644225315,0.7059054647064968,,0.0,1
FlexMoE,1,g2,44,927524.0,0.27272728085517883,0.10714285714285714,1.4285988807678223,0.7652611750550569,0.6633377057127654,,0.0,1
FlexMoE,1,g3,141,927524.0,0.3971630930900574,0.3102526905718395,1.3718183040618896,0.7791703665225083,0.5926479375393814,,0.0,1
FlexMoE,1,g6,10700,927524.0,0.4589719772338867,0.21169835104886345,1.3307313919067383,0.5871916648544888,0.7435397270522495,,0.0,1
FlexMoE,7,g1,209,927524.0,0.703349232673645,0.4247555398216541,0.7613548636436462,0.6846005644225315,0.07675429922111476,,0.0,6
FlexMoE,7,g2,44,927524.0,0.5909091234207153,0.30043859649122806,1.2270194292068481,0.7652611750550569,0.4617582541517913,,0.0,6
FlexMoE,7,g3,141,927524.0,0.652482271194458,0.5312782805429864,1.084028720855713,0.7791703665225083,0.30485835433320463,,0.0,6
FlexMoE,7,g6,10700,927524.0,0.7086915969848633,0.5702796935206195,0.6729296445846558,0.5871916648544888,0.08573797973016695,,0.0,6
FlexMoE,11,g1,209,927524.0,0.679425835609436,0.42063677014941503,1.2258296012878418,0.6846005644225315,0.5412290368653103,,0.0,6
FlexMoE,11,g2,44,927524.0,0.6818181872367859,0.4327268643306379,1.167219638824463,0.7652611750550569,0.401958463769406,,0.0,6
FlexMoE,11,g3,141,927524.0,0.652482271194458,0.42934173669467784,1.0350371599197388,0.7791703665225083,0.2558667933972305,,0.0,6
