method,seed,group,n,accuracy,macro_f1,loss,R_star,excess_loss
PerGroupOnly,1337,g0,533,0.66041,0.55222,0.56978,0.28166,0.28811
PerGroupOnly,1337,g1,530,0.76226,0.57841,0.50019,0.2431,0.25709
PerGroupOnly,1337,g2,2338,0.81865,0.62021,0.81873,0.2644,0.55433
PerGroupOnly,7,g0,533,0.66229,0.55999,0.54018,0.28166,0.25851
PerGroupOnly,7,g1,530,0.76792,0.59381,0.4648,0.2431,0.2217
PerGroupOnly,7,g2,2338,0.80539,0.61275,0.64122,0.2644,0.37682
PerGroupOnly,2024,g0,533,0.66979,0.56564,0.54463,0.28166,0.26297
PerGroupOnly,2024,g1,530,0.76226,0.58209,0.45776,0.2431,0.21466
PerGroupOnly,2024,g2,2338,0.80154,0.58968,0.65985,0.2644,0.39546
PerGroupOnly,31337,g0,533,0.68668,0.57635,0.58908,0.28166,0.30742
PerGroupOnly,31337,g1,530,0.7717,0.59692,0.53554,0.2431,0.29245
PerGroupOnly,31337,g2,2338,0.77246,0.56917,0.57973,0.2644,0.31534
PerGroupOnly,11,g0,533,0.66229,0.55999,0.6178,0.28166,0.33614
PerGroupOnly,11,g1,530,0.7566,0.5812,0.5873,0.2431,0.3442
PerGroupOnly,11,g2,2338,0.89607,0.51049,0.54019,0.2644,0.2758
PerGroupOnly,22,g0,533,0.67917,0.57062,0.50671,0.28166,0.22505
PerGroupOnly,22,g1,530,0.76415,0.59073,0.42723,0.2431,0.18413
PerGroupOnly,22,g2,2338,0.78101,0.60446,0.49364,0.2644,0.22924
PerGroupOnly,33,g0,533,0.69043,0.58142,0.57216,0.28166,0.2905
PerGroupOnly,33,g1,530,0.76226,0.60251,0.49858,0.2431,0.25549
PerGroupOnly,33,g2,2338,0.69889,0.56651,0.61417,0.2644,0.34977
PerGroupOnly,44,g0,533,0.66041,0.55437,0.55997,0.28166,0.27831
PerGroupOnly,44,g1,530,0.71887,0.56831,0.50516,0.2431,0.26206
PerGroupOnly,44,g2,2338,0.8503,0.61353,0.6293,0.2644,0.3649
PerGroupOnly,55,g0,533,0.6848,0.58932,0.59969,0.28166,0.31802
PerGroupOnly,55,g1,530,0.79434,0.60087,0.5628,0.2431,0.31971
PerGroupOnly,55,g2,2338,0.787,0.5662,0.58466,0.2644,0.32026
Shared_GDRO,42,g0,533,0.68293,0.56904,0.51069,0.28166,0.22903
Shared_GDRO,42,g1,530,0.75283,0.59788,0.41241,0.2431,0.16932
Shared_GDRO,42,g2,2338,0.70274,0.57465,0.47319,0.2644,0.2088
Shared_GDRO,1337,g0,533,0.74109,0.61002,0.5304,0.28166,0.24874
Shared_GDRO,1337,g1,530,0.76038,0.59112,0.50571,0.2431,0.26261
Shared_GDRO,1337,g2,2338,0.73824,0.58248,0.53462,0.2644,0.27022
Shared_GDRO,7,g0,533,0.71482,0.5864,0.4955,0.28166,0.21384
Shared_GDRO,7,g1,530,0.76604,0.59573,0.40995,0.2431,0.16686
Shared_GDRO,7,g2,2338,0.7284,0.58669,0.46154,0.2644,0.19714
Shared_GDRO,2024,g0,533,0.69794,0.5828,0.50021,0.28166,0.21854
Shared_GDRO,2024,g1,530,0.74528,0.59478,0.42944,0.2431,0.18635
Shared_GDRO,2024,g2,2338,0.71685,0.58259,0.47804,0.2644,0.21364
Shared_GDRO,31337,g0,533,0.69794,0.58505,0.5141,0.28166,0.23244
Shared_GDRO,31337,g1,530,0.75472,0.60246,0.41117,0.2431,0.16807
Shared_GDRO,31337,g2,2338,0.716,0.58487,0.4838,0.2644,0.21941
Shared_GDRO,11,g0,533,0.71295,0.59914,0.46824,0.28166,0.18657
Shared_GDRO,11,g1,530,0.74717,0.5933,0.40034,0.2431,0.15724
Shared_GDRO,11,g2,2338,0.72754,0.59097,0.45435,0.2644,0.18995
Shared_GDRO,22,g0,533,0.70169,0.58572,0.47164,0.28166,0.18998
Shared_GDRO,22,g1,530,0.7566,0.607,0.39992,0.2431,0.15682
Shared_GDRO,22,g2,2338,0.71215,0.57595,0.45588,0.2644,0.19148
Shared_GDRO,33,g0,533,0.68668,0.57635,0.5519,0.28166,0.27024
Shared_GDRO,33,g1,530,0.73396,0.59425,0.49902,0.2431,0.25593
Shared_GDRO,33,g2,2338,0.69204,0.56878,0.5526,0.2644,0.2882
Shared_GDRO,44,g0,533,0.7167,0.59281,0.47442,0.28166,0.19276
Shared_GDRO,44,g1,530,0.76792,0.61352,0.38284,0.2431,0.13975
Shared_GDRO,44,g2,2338,0.72198,0.58169,0.4473,0.2644,0.18291
Shared_GDRO,55,g0,533,0.71295,0.58985,0.54495,0.28166,0.26329
Shared_GDRO,55,g1,530,0.76981,0.62972,0.50523,0.2431,0.26213
Shared_GDRO,55,g2,2338,0.72198,0.5798,0.55526,0.2644,0.29086
GroupDRO,42,g0,533,0.67917,0.57695,0.51797,0.28166,0.2363
GroupDRO,42,g1,530,0.74528,0.60616,0.45445,0.2431,0.21136
GroupDRO,42,g2,2338,0.71343,0.57633,0.48227,0.2644,0.21788
GroupDRO,1337,g0,533,0.72233,0.61115,0.56327,0.28166,0.2816
GroupDRO,1337,g1,530,0.7717,0.58592,0.56383,0.2431,0.32074
GroupDRO,1337,g2,2338,0.77117,0.58016,0.57001,0.2644,0.30562
GroupDRO,7,g0,533,0.69606,0.57906,0.55916,0.28166,0.27749
GroupDRO,7,g1,530,0.75849,0.56789,0.4903,0.2431,0.2472
GroupDRO,7,g2,2338,0.75235,0.58488,0.50673,0.2644,0.24234
GroupDRO,2024,g0,533,0.6454,0.54942,0.55834,0.28166,0.27668
GroupDRO,2024,g1,530,0.75849,0.5994,0.42233,0.2431,0.17923
GroupDRO,2024,g2,2338,0.76561,0.59085,0.50685,0.2644,0.24245
GroupDRO,31337,g0,533,0.65666,0.56179,0.53728,0.28166,0.25561
GroupDRO,31337,g1,530,0.73962,0.60685,0.44719,0.2431,0.20409
GroupDRO,31337,g2,2338,0.79042,0.60753,0.44261,0.2644,0.17821
GroupDRO,11,g0,533,0.70732,0.59013,0.59241,0.28166,0.31075
GroupDRO,11,g1,530,0.78868,0.59196,0.56711,0.2431,0.32402
GroupDRO,11,g2,2338,0.89692,0.47283,0.48225,0.2644,0.21785
GroupDRO,22,g0,533,0.68105,0.57205,0.565,0.28166,0.28333
GroupDRO,22,g1,530,0.7434,0.58093,0.48516,0.2431,0.24206
GroupDRO,22,g2,2338,0.81309,0.61791,0.37588,0.2644,0.11149
GroupDRO,33,g0,533,0.70544,0.59317,0.55999,0.28166,0.27832
GroupDRO,33,g1,530,0.76038,0.60095,0.4992,0.2431,0.2561
GroupDRO,33,g2,2338,0.77502,0.60102,0.56476,0.2644,0.30036
GroupDRO,44,g0,533,0.65854,0.55922,0.56131,0.28166,0.27964
GroupDRO,44,g1,530,0.72264,0.57699,0.5013,0.2431,0.2582
GroupDRO,44,g2,2338,0.8349,0.60967,0.43367,0.2644,0.16927
GroupDRO,55,g0,533,0.6848,0.58336,0.58804,0.28166,0.30637
GroupDRO,55,g1,530,0.80755,0.59948,0.55169,0.2431,0.3086
GroupDRO,55,g2,2338,0.87511,0.54911,0.53162,0.2644,0.26723
Shared_Anchors,42,g0,533,0.83302,0.62728,0.63327,0.28166,0.35161
Shared_Anchors,42,g1,530,0.86792,0.60647,0.62364,0.2431,0.38055
Shared_Anchors,42,g2,2338,0.84217,0.61185,0.6316,0.2644,0.3672
Shared_Anchors,1337,g0,533,0.74484,0.61053,0.45319,0.28166,0.17152
Shared_Anchors,1337,g1,530,0.78679,0.60604,0.38197,0.2431,0.13887
Shared_Anchors,1337,g2,2338,0.76048,0.60942,0.43377,0.2644,0.16938
Shared_Anchors,7,g0,533,0.70544,0.58634,0.50338,0.28166,0.22171
Shared_Anchors,7,g1,530,0.77547,0.60702,0.40674,0.2431,0.16365
Shared_Anchors,7,g2,2338,0.72284,0.58483,0.47733,0.2644,0.21293
Shared_Anchors,2024,g0,533,0.71857,0.5967,0.48556,0.28166,0.20389
Shared_Anchors,2024,g1,530,0.76226,0.60565,0.43308,0.2431,0.18998
Shared_Anchors,2024,g2,2338,0.72968,0.59082,0.47914,0.2644,0.21474
Shared_Anchors,31337,g0,533,0.73546,0.60791,0.48708,0.28166,0.20541
Shared_Anchors,31337,g1,530,0.76792,0.60399,0.4335,0.2431,0.1904
Shared_Anchors,31337,g2,2338,0.74508,0.60066,0.4821,0.2644,0.2177
Shared_Anchors,11,g0,533,0.82739,0.57422,0.62902,0.28166,0.34736
Shared_Anchors,11,g1,530,0.85283,0.61065,0.62138,0.2431,0.37829
Shared_Anchors,11,g2,2338,0.83875,0.60598,0.62939,0.2644,0.36499
Shared_Anchors,22,g0,533,0.79174,0.64007,0.41389,0.28166,0.13223
Shared_Anchors,22,g1,530,0.80943,0.58689,0.35768,0.2431,0.11458
Shared_Anchors,22,g2,2338,0.79213,0.62532,0.39679,0.2644,0.1324
Shared_Anchors,33,g0,533,0.77674,0.62656,0.41487,0.28166,0.13321
Shared_Anchors,33,g1,530,0.82264,0.6309,0.34202,0.2431,0.09893
Shared_Anchors,33,g2,2338,0.78871,0.61837,0.39379,0.2644,0.12939
Shared_Anchors,44,g0,533,0.75985,0.6149,0.44173,0.28166,0.16007
Shared_Anchors,44,g1,530,0.80755,0.59948,0.35951,0.2431,0.11641
Shared_Anchors,44,g2,2338,0.7793,0.61323,0.42385,0.2644,0.15946
Shared_Anchors,55,g0,533,0.87805,0.49639,0.60897,0.28166,0.32731
Shared_Anchors,55,g1,530,0.90189,0.49267,0.59951,0.2431,0.35642
Shared_Anchors,55,g2,2338,0.89393,0.49863,0.6069,0.2644,0.3425
AnchorsOnly,42,g0,533,0.71482,0.59607,0.48238,0.28166,0.20072
AnchorsOnly,42,g1,530,0.79434,0.62353,0.39403,0.2431,0.15093
AnchorsOnly,42,g2,2338,0.79855,0.59524,0.41276,0.2644,0.14836
AnchorsOnly,1337,g0,533,0.75985,0.62317,0.42628,0.28166,0.14462
AnchorsOnly,1337,g1,530,0.77736,0.60518,0.41381,0.2431,0.17072
AnchorsOnly,1337,g2,2338,0.71642,0.57553,0.55463,0.2644,0.29023
AnchorsOnly,7,g0,533,0.80863,0.62877,0.62332,0.28166,0.34165
AnchorsOnly,7,g1,530,0.85472,0.55484,0.59539,0.2431,0.3523
AnchorsOnly,7,g2,2338,0.80667,0.5401,0.63026,0.2644,0.36587
AnchorsOnly,2024,g0,533,0.82364,0.58271,0.63188,0.28166,0.35022
AnchorsOnly,2024,g1,530,0.9,0.47368,0.61851,0.2431,0.37541
AnchorsOnly,2024,g2,2338,0.85928,0.52075,0.62671,0.2644,0.36231
AnchorsOnly,31337,g0,533,0.69981,0.59091,0.50871,0.28166,0.22704
AnchorsOnly,31337,g1,530,0.80943,0.58186,0.36873,0.2431,0.12563
AnchorsOnly,31337,g2,2338,0.78101,0.60528,0.48757,0.2644,0.22318
AnchorsOnly,11,g0,533,0.73358,0.61124,0.47236,0.28166,0.1907
AnchorsOnly,11,g1,530,0.76604,0.60242,0.42157,0.2431,0.17848
AnchorsOnly,11,g2,2338,0.85244,0.60317,0.36204,0.2644,0.09764
AnchorsOnly,22,g0,533,0.84615,0.58439,0.62353,0.28166,0.34186
AnchorsOnly,22,g1,530,0.87358,0.61265,0.61178,0.2431,0.36869
AnchorsOnly,22,g2,2338,0.80838,0.55381,0.63136,0.2644,0.36697
AnchorsOnly,33,g0,533,0.75235,0.61942,0.46542,0.28166,0.18376
AnchorsOnly,33,g1,530,0.74528,0.5856,0.45667,0.2431,0.21358
AnchorsOnly,33,g2,2338,0.73952,0.5778,0.57645,0.2644,0.31206
AnchorsOnly,44,g0,533,0.74109,0.61746,0.4845,0.28166,0.20284
AnchorsOnly,44,g1,530,0.78491,0.59681,0.44308,0.2431,0.19998
AnchorsOnly,44,g2,2338,0.81138,0.58602,0.52223,0.2644,0.25783
AnchorsOnly,55,g0,533,0.72045,0.59579,0.50271,0.28166,0.22104
AnchorsOnly,55,g1,530,0.74717,0.58389,0.46193,0.2431,0.21883
AnchorsOnly,55,g2,2338,0.83832,0.61299,0.45851,0.2644,0.19411
Shared_Anchors_GDRO,42,g0,533,0.86679,0.61848,0.62562,0.28166,0.34395
Shared_Anchors_GDRO,42,g1,530,0.87925,0.59505,0.6157,0.2431,0.3726
Shared_Anchors_GDRO,42,g2,2338,0.86826,0.59541,0.62349,0.2644,0.35909
Shared_Anchors_GDRO,1337,g0,533,0.75235,0.6245,0.45177,0.28166,0.17011
Shared_Anchors_GDRO,1337,g1,530,0.79245,0.61096,0.38446,0.2431,0.14137
Shared_Anchors_GDRO,1337,g2,2338,0.76433,0.61129,0.43985,0.2644,0.17545
Shared_Anchors_GDRO,7,g0,533,0.73921,0.6159,0.47851,0.28166,0.19684
Shared_Anchors_GDRO,7,g1,530,0.78302,0.60646,0.38919,0.2431,0.14609
Shared_Anchors_GDRO,7,g2,2338,0.73396,0.58656,0.45554,0.2644,0.19114
Shared_Anchors_GDRO,2024,g0,533,0.7167,0.58787,0.48396,0.28166,0.20229
Shared_Anchors_GDRO,2024,g1,530,0.78113,0.61857,0.42717,0.2431,0.18408
Shared_Anchors_GDRO,2024,g2,2338,0.73909,0.59454,0.47115,0.2644,0.20675
Shared_Anchors_GDRO,31337,g0,533,0.81614,0.66346,0.61658,0.28166,0.33491
Shared_Anchors_GDRO,31337,g1,530,0.83774,0.65445,0.60603,0.2431,0.36293
Shared_Anchors_GDRO,31337,g2,2338,0.7947,0.6051,0.6175,0.2644,0.35311
Shared_Anchors_GDRO,11,g0,533,0.84991,0.56635,0.61514,0.28166,0.33348
Shared_Anchors_GDRO,11,g1,530,0.86604,0.58953,0.60623,0.2431,0.36314
Shared_Anchors_GDRO,11,g2,2338,0.86527,0.59408,0.61475,0.2644,0.35035
Shared_Anchors_GDRO,22,g0,533,0.7955,0.6495,0.41501,0.28166,0.13334
Shared_Anchors_GDRO,22,g1,530,0.8,0.57408,0.35929,0.2431,0.1162
Shared_Anchors_GDRO,22,g2,2338,0.79299,0.62609,0.40181,0.2644,0.13741
Shared_Anchors_GDRO,33,g0,533,0.78612,0.63189,0.41037,0.28166,0.1287
Shared_Anchors_GDRO,33,g1,530,0.82453,0.63274,0.33974,0.2431,0.09664
Shared_Anchors_GDRO,33,g2,2338,0.78914,0.61716,0.39037,0.2644,0.12597
Shared_Anchors_GDRO,44,g0,533,0.75422,0.61017,0.44077,0.28166,0.15911
Shared_Anchors_GDRO,44,g1,530,0.80943,0.61426,0.35691,0.2431,0.11382
Shared_Anchors_GDRO,44,g2,2338,0.78272,0.61234,0.42309,0.2644,0.15869
Shared_Anchors_GDRO,55,g0,533,0.87992,0.46806,0.59972,0.28166,0.31806
Shared_Anchors_GDRO,55,g1,530,0.9,0.47368,0.58961,0.2431,0.34651
Shared_Anchors_GDRO,55,g2,2338,0.89521,0.47235,0.59705,0.2644,0.33266
Ours_GDRO,42,g0,533,0.73546,0.61279,0.46631,0.28166,0.18464
Ours_GDRO,42,g1,530,0.77925,0.60324,0.39184,0.2431,0.14874
Ours_GDRO,42,g2,2338,0.80796,0.60643,0.38464,0.2644,0.12024
Ours_GDRO,1337,g0,533,0.7636,0.62369,0.41554,0.28166,0.13387
Ours_GDRO,1337,g1,530,0.78302,0.60646,0.40764,0.2431,0.16455
Ours_GDRO,1337,g2,2338,0.74251,0.59067,0.50206,0.2644,0.23766
Ours_GDRO,7,g0,533,0.82552,0.61531,0.61512,0.28166,0.33346
Ours_GDRO,7,g1,530,0.86226,0.5523,0.58279,0.2431,0.3397
Ours_GDRO,7,g2,2338,0.84987,0.52769,0.60908,0.2644,0.34469
Ours_GDRO,2024,g0,533,0.8349,0.57437,0.62536,0.28166,0.34369
Ours_GDRO,2024,g1,530,0.9,0.47368,0.61078,0.2431,0.36769
Ours_GDRO,2024,g2,2338,0.88024,0.50745,0.60962,0.2644,0.34522
Ours_GDRO,31337,g0,533,0.7636,0.61809,0.59767,0.28166,0.316
Ours_GDRO,31337,g1,530,0.77925,0.58419,0.56147,0.2431,0.31837
Ours_GDRO,31337,g2,2338,0.78657,0.59087,0.59742,0.2644,0.33303
Ours_GDRO,11,g0,533,0.82176,0.5754,0.6496,0.28166,0.36794
Ours_GDRO,11,g1,530,0.79434,0.53738,0.65354,0.2431,0.41045
Ours_GDRO,11,g2,2338,0.88281,0.47604,0.62988,0.2644,0.36548
Ours_GDRO,22,g0,533,0.85929,0.56664,0.61765,0.28166,0.33598
Ours_GDRO,22,g1,530,0.87925,0.61912,0.60338,0.2431,0.36028
Ours_GDRO,22,g2,2338,0.84303,0.5567,0.62055,0.2644,0.35615
Ours_GDRO,33,g0,533,0.75985,0.60909,0.64403,0.28166,0.36237
Ours_GDRO,33,g1,530,0.76226,0.57841,0.63418,0.2431,0.39108
Ours_GDRO,33,g2,2338,0.80838,0.58234,0.64033,0.2644,0.37593
Ours_GDRO,44,g0,533,0.74296,0.6141,0.49291,0.28166,0.21125
Ours_GDRO,44,g1,530,0.77736,0.59054,0.44755,0.2431,0.20445
Ours_GDRO,44,g2,2338,0.82207,0.61217,0.42366,0.2644,0.15926
Ours_GDRO,55,g0,533,0.70169,0.57868,0.55866,0.28166,0.27699
Ours_GDRO,55,g1,530,0.81132,0.61599,0.53681,0.2431,0.29371
Ours_GDRO,55,g2,2338,0.8225,0.58976,0.52927,0.2644,0.26487
RegretDRO,42,g0,533,0.6848,0.5813,0.51663,0.28166,0.23496
RegretDRO,42,g1,530,0.7434,0.60462,0.45523,0.2431,0.21213
RegretDRO,42,g2,2338,0.71086,0.57618,0.48664,0.2644,0.22225
RegretDRO,1337,g0,533,0.72233,0.61115,0.56359,0.28166,0.28193
RegretDRO,1337,g1,530,0.7717,0.58592,0.56359,0.2431,0.32049
RegretDRO,1337,g2,2338,0.77074,0.57982,0.57036,0.2644,0.30597
RegretDRO,7,g0,533,0.67917,0.56843,0.55987,0.28166,0.2782
RegretDRO,7,g1,530,0.7566,0.57764,0.52082,0.2431,0.27772
RegretDRO,7,g2,2338,0.80667,0.60231,0.47243,0.2644,0.20803
RegretDRO,2024,g0,533,0.64165,0.5486,0.55738,0.28166,0.27572
RegretDRO,2024,g1,530,0.76792,0.61041,0.42397,0.2431,0.18087
RegretDRO,2024,g2,2338,0.76476,0.58936,0.50554,0.2644,0.24114
RegretDRO,31337,g0,533,0.69043,0.57924,0.5291,0.28166,0.24743
RegretDRO,31337,g1,530,0.71887,0.58502,0.4857,0.2431,0.24261
RegretDRO,31337,g2,2338,0.77844,0.6055,0.44976,0.2644,0.18536
RegretDRO,11,g0,533,0.70919,0.5939,0.59232,0.28166,0.31065
RegretDRO,11,g1,530,0.78868,0.59196,0.56658,0.2431,0.32348
RegretDRO,11,g2,2338,0.89692,0.47283,0.48272,0.2644,0.21833
RegretDRO,22,g0,533,0.68293,0.57776,0.50414,0.28166,0.22247
RegretDRO,22,g1,530,0.77358,0.59848,0.41737,0.2431,0.17428
RegretDRO,22,g2,2338,0.80838,0.6164,0.41087,0.2644,0.14648
RegretDRO,33,g0,533,0.70544,0.59317,0.56139,0.28166,0.27973
RegretDRO,33,g1,530,0.76038,0.60095,0.49782,0.2431,0.25472
RegretDRO,33,g2,2338,0.7763,0.60129,0.56427,0.2644,0.29987
RegretDRO,44,g0,533,0.65666,0.55578,0.64444,0.28166,0.36278
RegretDRO,44,g1,530,0.81509,0.61949,0.54215,0.2431,0.29905
RegretDRO,44,g2,2338,0.88537,0.53705,0.50774,0.2644,0.24335
RegretDRO,55,g0,533,0.68293,0.57985,0.58801,0.28166,0.30634
RegretDRO,55,g1,530,0.80755,0.59948,0.55165,0.2431,0.30856
RegretDRO,55,g2,2338,0.87511,0.54911,0.53207,0.2644,0.26767
Ours_Regret,42,g0,533,0.72608,0.60273,0.46566,0.28166,0.184
Ours_Regret,42,g1,530,0.78491,0.60442,0.38769,0.2431,0.1446
Ours_Regret,42,g2,2338,0.80967,0.61189,0.38586,0.2644,0.12146
Ours_Regret,1337,g0,533,0.75985,0.62047,0.41852,0.28166,0.13685
Ours_Regret,1337,g1,530,0.78302,0.6028,0.39964,0.2431,0.15654
Ours_Regret,1337,g2,2338,0.74551,0.58891,0.49435,0.2644,0.22996
Ours_Regret,7,g0,533,0.82552,0.61531,0.61518,0.28166,0.33352
Ours_Regret,7,g1,530,0.86226,0.5523,0.5827,0.2431,0.3396
Ours_Regret,7,g2,2338,0.84944,0.52739,0.6091,0.2644,0.3447
Ours_Regret,2024,g0,533,0.8349,0.57437,0.62538,0.28166,0.34372
Ours_Regret,2024,g1,530,0.9,0.47368,0.61058,0.2431,0.36748
Ours_Regret,2024,g2,2338,0.88024,0.50745,0.60962,0.2644,0.34522
Ours_Regret,31337,g0,533,0.7636,0.61809,0.59884,0.28166,0.31717
Ours_Regret,31337,g1,530,0.78113,0.58573,0.55962,0.2431,0.31653
Ours_Regret,31337,g2,2338,0.78571,0.58829,0.59709,0.2644,0.33269
Ours_Regret,11,g0,533,0.82176,0.5754,0.64971,0.28166,0.36805
Ours_Regret,11,g1,530,0.79623,0.5387,0.65333,0.2431,0.41023
Ours_Regret,11,g2,2338,0.88281,0.47604,0.63005,0.2644,0.36565
Ours_Regret,22,g0,533,0.86116,0.55984,0.61757,0.28166,0.33591
Ours_Regret,22,g1,530,0.87925,0.61912,0.60323,0.2431,0.36013
Ours_Regret,22,g2,2338,0.8426,0.55463,0.6204,0.2644,0.35601
Ours_Regret,33,g0,533,0.75985,0.6061,0.64418,0.28166,0.36252
Ours_Regret,33,g1,530,0.76226,0.57841,0.6334,0.2431,0.39031
Ours_Regret,33,g2,2338,0.80796,0.58198,0.64059,0.2644,0.37619
Ours_Regret,44,g0,533,0.76173,0.62743,0.49493,0.28166,0.21326
Ours_Regret,44,g1,530,0.78679,0.59445,0.44849,0.2431,0.2054
Ours_Regret,44,g2,2338,0.82592,0.61146,0.41892,0.2644,0.15452
Ours_Regret,55,g0,533,0.70544,0.58157,0.55955,0.28166,0.27789
Ours_Regret,55,g1,530,0.80755,0.61254,0.53503,0.2431,0.29193
Ours_Regret,55,g2,2338,0.82164,0.58901,0.53218,0.2644,0.26778
