mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,per_group_acc,per_class_acc,per_group_by_class_acc
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",1,0.4557622156584704,0.8980000001059638,0.8870572510581421,0.2441860465116279,"[0.9653477717617659, 0.2441860465116279]","[0.839185393258427, 0.86, 0.8730395817774459, 0.8734363502575423, 0.933076923076923, 0.8922305764411027, 0.9711465451784358, 0.8798842257597684, 0.8375, 0.9203942380591357]","[[0.9898734177215189, 0.9881393624907339, 0.9790268456375839, 0.9665851670741646, 0.9923011120615911, 0.9520737327188941, 0.9679054054054054, 0.9433359936153233, 0.9154568744662681, 0.9554621848739496], [0.09205020920502092, 0.0, 0.013605442176870748, 0.007575757575757576, 0.40458015267175573, 0.3125, 1.0, 0.26356589147286824, 0.0, 0.5968992248062015]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",2,0.12651380878466148,0.9811851852205065,0.9095566941412341,0.3748290013679891,"[0.9746772178259059, 0.3748290013679891]","[0.8469101123595506, 0.9380645161290323, 0.8849887976101568, 0.8933038999264165, 0.933076923076923, 0.9465329991645781, 0.9597570235383447, 0.9565846599131693, 0.840625, 0.8961334344200151]","[[0.9966244725738397, 0.9962935507783544, 0.9899328859060402, 0.9894050529747351, 0.9905902480752781, 0.9732718894009217, 0.9712837837837838, 0.9545091779728652, 0.918872758326217, 0.9630252100840336], [0.10460251046025104, 0.5472636815920398, 0.034013605442176874, 0.0, 0.4198473282442748, 0.6875, 0.8571428571428571, 0.9767441860465116, 0.0, 0.27906976744186046]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",3,0.07418969360876966,0.9870370370723583,0.9082943491497735,0.33652530779753764,"[0.9779258642232403, 0.33652530779753764]","[0.8490168539325843, 0.8741935483870967, 0.8946975354742345, 0.8874172185430463, 0.9492307692307692, 0.9582289055973267, 0.9681093394077449, 0.8719247467438495, 0.88359375, 0.9643669446550417]","[[0.99915611814346, 0.9948109710896961, 0.9932885906040269, 0.9828850855745721, 0.9931565440547476, 0.9824884792626728, 0.9704391891891891, 0.9297685554668795, 0.9573014517506405, 0.9764705882352941], [0.10460251046025104, 0.06467661691542288, 0.09523809523809523, 0.0, 0.5572519083969466, 0.7232142857142857, 0.9473684210526315, 0.31007751937984496, 0.09174311926605505, 0.8527131782945736]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",4,0.024169401152818293,0.9899259259965685,0.9048043365263236,0.31600547195622436,"[0.9765097875885048, 0.31600547195622436]","[0.8490168539325843, 0.8709677419354839, 0.9156086631814787, 0.8962472406181016, 0.9507692307692308, 0.9323308270676691, 0.9741837509491268, 0.894356005788712, 0.875, 0.9029567854435178]","[[0.9974683544303797, 0.9925871015567087, 0.9958053691275168, 0.9926650366748166, 0.9948674080410608, 0.9576036866359448, 0.9831081081081081, 0.9409417398244214, 0.950469684030743, 0.9571428571428572], [0.11297071129707113, 0.05472636815920398, 0.2653061224489796, 0.0, 0.5572519083969466, 0.6875, 0.8947368421052632, 0.4418604651162791, 0.06422018348623854, 0.40310077519379844]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",5,-0.04714900233624158,0.9921481482187907,0.9156456523353382,0.39740082079343364,"[0.978758850478967, 0.39740082079343364]","[0.848314606741573, 0.896774193548387, 0.9223300970873787, 0.8910963944076526, 0.9323076923076923, 0.935672514619883, 0.973424449506454, 0.975397973950796, 0.84296875, 0.9446550416982562]","[[0.9966244725738397, 0.9948109710896961, 0.9840604026845637, 0.986960065199674, 0.9897348160821214, 0.9815668202764977, 0.9788851351351351, 0.9768555466879489, 0.9137489325362937, 0.9815126050420168], [0.11297071129707113, 0.23880597014925373, 0.4217687074829932, 0.0, 0.4198473282442748, 0.49107142857142855, 0.924812030075188, 0.9612403100775194, 0.08256880733944955, 0.6046511627906976]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",6,-0.08529633062933054,0.9940740741093953,0.9114873394222915,0.320109439124487,"[0.9835068721366097, 0.320109439124487]","[0.8455056179775281, 0.8683870967741936, 0.9185959671396564, 0.8925680647534953, 0.9015384615384615, 0.8972431077694235, 0.9901290812452543, 0.9544138929088278, 0.89375, 0.9620924943138741]","[[0.9932489451476794, 0.9977761304670126, 0.9899328859060402, 0.9885900570497147, 0.9931565440547476, 0.9769585253456221, 0.9915540540540541, 0.9768555466879489, 0.9658411614005123, 0.9588235294117647], [0.11297071129707113, 0.0, 0.3401360544217687, 0.0, 0.08396946564885496, 0.125, 0.9774436090225563, 0.7364341085271318, 0.11926605504587157, 0.9922480620155039]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",7,-0.09850810415877237,0.9964814814814815,0.9158684190985371,0.3625170998632011,"[0.9832569762598917, 0.3625170998632011]","[0.8469101123595506, 0.8690322580645161, 0.9357729648991785, 0.8903605592347315, 0.9415384615384615, 0.8922305764411027, 0.9787395596051632, 0.9204052098408104, 0.9375, 0.959059893858984]","[[0.9949367088607595, 0.9985174203113417, 0.99748322147651, 0.9861450692746536, 0.9940119760479041, 0.9806451612903225, 0.9780405405405406, 0.9561053471667997, 0.9701110162254484, 0.9756302521008403], [0.11297071129707113, 0.0, 0.43537414965986393, 0.0, 0.4732824427480916, 0.03571428571428571, 0.9849624060150376, 0.5736434108527132, 0.5871559633027523, 0.8062015503875969]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",8,-0.10209651924062658,0.9977777777777778,0.9142347961684116,0.34678522571819426,"[0.9833402748854644, 0.34678522571819426]","[0.851123595505618, 0.8670967741935484, 0.9223300970873787, 0.8947755702722591, 0.9453846153846154, 0.9072681704260651, 0.9711465451784358, 0.9001447178002895, 0.92890625, 0.9689158453373768]","[[0.9983122362869198, 0.9962935507783544, 0.9958053691275168, 0.9910350448247759, 0.9923011120615911, 0.9797235023041475, 0.9738175675675675, 0.9680766161213089, 0.9632792485055508, 0.973109243697479], [0.12133891213389121, 0.0, 0.32653061224489793, 0.0, 0.5267175572519084, 0.20535714285714285, 0.9473684210526315, 0.24031007751937986, 0.5596330275229358, 0.9302325581395349]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",9,-0.10835177036347213,0.9984444444444445,0.9160911858617361,0.34952120383036933,"[0.9850895460224907, 0.34952120383036933]","[0.8567415730337079, 0.864516129032258, 0.9171023151605676, 0.8977189109639441, 0.9407692307692308, 0.8947368421052632, 0.9810174639331815, 0.9015918958031838, 0.959375, 0.9620924943138741]","[[0.9966244725738397, 0.9933283914010378, 0.9932885906040269, 0.9942950285248574, 0.9905902480752781, 0.9769585253456221, 0.9847972972972973, 0.965682362330407, 0.9795046968403074, 0.9747899159663865], [0.16317991631799164, 0.0, 0.29931972789115646, 0.0, 0.4961832061068702, 0.09821428571428571, 0.9473684210526315, 0.27906976744186046, 0.7431192660550459, 0.8449612403100775]]"
25000,2000,,,10,128,1337,"[""mnist28"", ""usps16""]","{""total"": 27000, ""class_counts"": [4080, 4080, 4080, 4080, 4080, 1320, 1320, 1320, 1320, 1320], ""group_counts"": [25000, 2000], ""group_class_counts"": [[4000, 4000, 4000, 4000, 4000, 1000, 1000, 1000, 1000, 1000], [80, 80, 80, 80, 80, 320, 320, 320, 320, 320]]}",10,-0.10923284974583873,0.9990740740740741,0.9079230712111086,0.2954856361149111,"[0.9825072886297376, 0.2954856361149111]","[0.8525280898876404, 0.8670967741935484, 0.9029126213592233, 0.8991905813097866, 0.9515384615384616, 0.8922305764411027, 0.9741837509491268, 0.9066570188133141, 0.8984375, 0.9454131918119788]","[[0.9974683544303797, 0.9962935507783544, 0.9874161073825504, 0.9959250203748982, 0.9957228400342173, 0.9834101382488479, 0.9847972972972973, 0.9808459696727854, 0.9564474807856533, 0.9445378151260504], [0.13389121338912133, 0.0, 0.21768707482993196, 0.0, 0.5572519083969466, 0.008928571428571428, 0.8796992481203008, 0.18604651162790697, 0.27522935779816515, 0.9534883720930233]]"
