metrics_version,mnist_size,usps_size,mnist28_size,mnist32_size,num_epochs,batch_size,seed,groups,train_dataset_summary,test_dataset_summary,epoch,train_loss,train_acc,test_acc,worst_group_acc,balanced_acc,per_group_acc,per_class_acc,per_group_by_class_acc,train_group_weights
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",1,0.6402138150838705,0.8156923076923077,0.9006003197683188,0.2992089343880875,0.6207496284843663,"[0.9422903225806452, 0.2992089343880875]","[0.8662726772952172, 0.9064775295003766, 0.9246178958302419, 0.8402358142962417, 0.9301108374384236, 0.9402745587448743, 0.946899841017488, 0.8835708927231808, 0.890233927695076, 0.8883472244063532]","[[0.9810057605480306, 0.9758010004055698, 0.9251920122887864, 0.8395135865485662, 0.9304854981084489, 0.9780473714615829, 0.979673384294649, 0.9220800259193261, 0.9347940403155127, 0.9664268585131894], [0.0023446658851113715, 0.005272407732864675, 0.9082969432314411, 0.8790322580645161, 0.9144736842105263, 0.46875, 0.5936329588014981, 0.40040650406504064, 0.26715686274509803, 0.013435700575815739]]","[0.15646466612815857, 0.843535304069519]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",2,0.22766662559142478,0.9583846153846154,0.9147636429454885,0.20195439739413681,0.5830659083744878,"[0.9641774193548387, 0.20195439739413681]","[0.8639362286970863, 0.9086115992970123, 0.9430182519661671, 0.9286661753868828, 0.9562807881773399, 0.944018541629524, 0.9108108108108108, 0.8883720930232558, 0.9254048748568624, 0.8889762541280075]","[[0.9783590222637397, 0.9780992294173313, 0.9480798771121351, 0.9331932142320973, 0.9560214375788146, 0.9732331985364915, 0.9887074357192495, 0.9582050866677466, 0.9633654688869413, 0.9679684823569715], [0.0023446658851113715, 0.005272407732864675, 0.7991266375545851, 0.6854838709677419, 0.9671052631578947, 0.5793269230769231, 0.07116104868913857, 0.012195121951219513, 0.3946078431372549, 0.003838771593090211]]","[0.03372924402356148, 0.9662707448005676]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",3,0.16722089888499334,0.9675384615384616,0.9210232586201695,0.24499767333643555,0.6064423850553146,"[0.9678870967741936, 0.24499767333643555]","[0.8606377130291369, 0.9066030630178258, 0.9399020626205669, 0.954900515843773, 0.9565886699507389, 0.927438045997504, 0.9305246422893482, 0.9027756939234809, 0.9347292654997547, 0.9065890863343293]","[[0.9746224505682702, 0.9759361903474382, 0.9583717357910906, 0.957363759195316, 0.9564943253467844, 0.9882534180627768, 0.979673384294649, 0.964036935039689, 0.9589833479404032, 0.9683110654333676], [0.0023446658851113715, 0.005272407732864675, 0.4148471615720524, 0.8225806451612904, 0.9605263157894737, 0.16826923076923078, 0.40074906367041196, 0.13414634146341464, 0.5955882352941176, 0.21497120921305182]]","[0.06292030215263367, 0.9370797276496887]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",4,0.14604286488202903,0.9734615384615385,0.9307520588856376,0.327826896230805,0.6501876416637896,"[0.9725483870967742, 0.327826896230805]","[0.866822429906542, 0.9191564147627417, 0.9642380175100164, 0.9478260869565217, 0.9653633004926109, 0.9224460688179711, 0.9748807631160572, 0.92768192048012, 0.9370194667102896, 0.8902343135713162]","[[0.9813171415226529, 0.9885088549411923, 0.9660522273425499, 0.953610568983636, 0.9665825977301387, 0.9657230887733488, 0.9923558026407228, 0.9799125222744208, 0.9626643295354952, 0.9664268585131894], [0.004689331770222743, 0.01757469244288225, 0.9126637554585153, 0.6370967741935484, 0.9144736842105263, 0.38221153846153844, 0.7865168539325843, 0.27235772357723576, 0.5784313725490197, 0.036468330134357005]]","[0.027634425088763237, 0.9723656177520752]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",5,0.11981850507626167,0.9788461538461538,0.935065914507225,0.3962308050255933,0.6843250799321515,"[0.9724193548387097, 0.3962308050255933]","[0.8684716877405168, 0.9173989455184535, 0.9578572488499777, 0.9457627118644067, 0.9616687192118226, 0.9684435728293813, 0.9454689984101748, 0.9240810202550638, 0.9584492066088663, 0.9199559679194842]","[[0.9834968083450101, 0.9860754359875625, 0.958678955453149, 0.9494069959465545, 0.962641866330391, 0.9788176391295975, 0.9864489228630994, 0.9755386359954641, 0.9644171779141104, 0.9801301815690305], [0.0023446658851113715, 0.02460456942003515, 0.9344978165938864, 0.75, 0.9210526315789473, 0.8389423076923077, 0.5037453183520599, 0.2784552845528455, 0.875, 0.2456813819577735]]","[0.037975113838911057, 0.9620248675346375]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",6,0.11763008077757862,0.9806153846153847,0.9339346586624031,0.326198231735691,0.6511313739323616,"[0.9760645161290322, 0.326198231735691]","[0.866822429906542, 0.9142606075822245, 0.9661670871049117, 0.9621223286661754, 0.9673645320197044, 0.9443751114280621, 0.9705882352941176, 0.9300825206301575, 0.9348928513005071, 0.8946375216228967]","[[0.9816285224972754, 0.984182776801406, 0.9700460829493087, 0.9626182254916679, 0.9683165195460277, 0.97631426920855, 0.9920083391243919, 0.9820184675198445, 0.9724802804557405, 0.9713943131209318], [0.0023446658851113715, 0.005272407732864675, 0.8558951965065502, 0.9354838709677419, 0.9276315789473685, 0.5456730769230769, 0.7397003745318352, 0.2784552845528455, 0.40931372549019607, 0.0345489443378119]]","[0.035497669130563736, 0.9645022749900818]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",7,0.0994893770974416,0.9826153846153847,0.9353675827325107,0.33946021405304794,0.6580688167039433,"[0.9766774193548388, 0.33946021405304794]","[0.8683342495876856, 0.9153904092392668, 0.955483009348568, 0.9668386145910096, 0.9645935960591133, 0.960777322160813, 0.9416534181240064, 0.9293323330832708, 0.9535416325862915, 0.9125648686900456]","[[0.9808500700607193, 0.9853994862782209, 0.9632872503840246, 0.9699744783065606, 0.9653215636822194, 0.983054111303678, 0.9888811674774148, 0.9860683622225822, 0.9745836985100789, 0.9703665638917437], [0.021101992966002344, 0.005272407732864675, 0.7336244541484717, 0.7983870967741935, 0.9342105263157895, 0.6826923076923077, 0.43258426966292135, 0.21747967479674796, 0.6593137254901961, 0.2648752399232246]]","[0.04013998433947563, 0.9598599672317505]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",8,0.06471788053443799,0.9865384615384616,0.9374641768982473,0.3790134946486738,0.6775954570017563,"[0.9761774193548387, 0.3790134946486738]","[0.8723199560197911, 0.9165202108963093, 0.9675025968244547, 0.9404568901989683, 0.9730603448275862, 0.9481190943127117, 0.9523052464228935, 0.9362340585146287, 0.9438900703418943, 0.9378833149866331]","[[0.9878561419897244, 0.9866161957550358, 0.9706605222734255, 0.9429515087824651, 0.9739911727616646, 0.9865203158097439, 0.9892286309937457, 0.9883363032561153, 0.96091148115688, 0.9765330592668722], [0.0023446658851113715, 0.005272407732864675, 0.8777292576419214, 0.8064516129032258, 0.9342105263157895, 0.46875, 0.5543071161048689, 0.28252032520325204, 0.7058823529411765, 0.5047984644913628]]","[0.12640847265720367, 0.8735915422439575]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",9,0.05436776611896662,0.9868461538461538,0.9153066457510031,0.3855281526291298,0.6687802053468229,"[0.9520322580645161, 0.3855281526291298]","[0.8495052226498075, 0.9022093899071052, 0.9723994657961121, 0.9245394252026529, 0.843442118226601, 0.9242289178106614, 0.9480127186009539, 0.9201800450112528, 0.9494519875674792, 0.9319075326309169]","[[0.9595204732990814, 0.9706637826145734, 0.9754224270353302, 0.9274883651103438, 0.8407944514501892, 0.9522434045830926, 0.9831480194579569, 0.9769965980884497, 0.9593339176161262, 0.9785885577252483], [0.021101992966002344, 0.012302284710017574, 0.8864628820960698, 0.7661290322580645, 0.9539473684210527, 0.5745192307692307, 0.5692883895131086, 0.2073170731707317, 0.8112745098039216, 0.4088291746641075]]","[0.5440675020217896, 0.4559325575828552]"
1.0,,,,,20,64,1340,"[""mnist28"", ""usps16""]","{""total"": 13000, ""class_counts"": [1180, 1180, 1180, 1180, 1180, 1420, 1420, 1420, 1420, 1420], ""group_counts"": [8000, 5000], ""group_class_counts"": [[480, 480, 480, 480, 480, 1120, 1120, 1120, 1120, 1120], [700, 700, 700, 700, 700, 300, 300, 300, 300, 300]]}","{""total"": 66298, ""class_counts"": [7276, 7966, 6739, 6785, 6496, 5609, 6290, 6665, 6113, 6359], ""group_counts"": [62000, 4298], ""group_class_counts"": [[6423, 7397, 6510, 6661, 6344, 5193, 5756, 6173, 5705, 5838], [853, 569, 229, 124, 152, 416, 534, 492, 408, 521]]}",10,0.08559244646475865,0.9833846153846154,0.9261365350387644,0.3801768264308981,0.6720803486993201,"[0.963983870967742, 0.3801768264308981]","[0.833287520615723, 0.8895305046447401, 0.958154028787654, 0.9350036845983788, 0.9602832512315271, 0.9541807808878588, 0.939268680445151, 0.9270817704426106, 0.9646654670374611, 0.924201918540651]","[[0.9406819243344232, 0.9574151683114777, 0.96036866359447, 0.9372466596607116, 0.9604350567465322, 0.9870980165607549, 0.9692494788047255, 0.981532480155516, 0.9815950920245399, 0.9748201438848921], [0.0246189917936694, 0.007029876977152899, 0.8951965065502183, 0.8145161290322581, 0.9539473684210527, 0.5432692307692307, 0.6161048689138576, 0.24390243902439024, 0.7279411764705882, 0.3570057581573896]]","[0.9701257348060608, 0.029874220490455627]"
