method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
Reweigh,42,g0,303,36738,0.7887788778877888,0.7824730848281337,0.4614831763288934,0.381841,0.0796421763288934
Reweigh,42,g1,294,36738,0.8163265306122449,0.78610374421053,0.4686373705487875,0.375674,0.0929633705487875
Reweigh,42,g2,123,36738,0.934959349593496,0.4831452170904688,0.3489266073774183,0.075761,0.2731656073774183
Reweigh,42,g3,200,36738,0.725,0.5678290289990673,0.5931549000553786,0.421121,0.1720339000553786
Reweigh,1337,g0,303,36738,0.7821782178217822,0.7765682451881026,0.506240769723542,0.381841,0.124399769723542
Reweigh,1337,g1,294,36738,0.7721088435374149,0.7312189025191749,0.5135879726244175,0.375674,0.1379139726244174
Reweigh,1337,g2,123,36738,0.926829268292683,0.480979200980724,0.4269975111358106,0.075761,0.3512365111358105
Reweigh,1337,g3,200,36738,0.71,0.5505506679700228,0.64491723052226,0.421121,0.22379623052226
Reweigh,7,g0,303,36738,0.7623762376237624,0.7548408502376772,0.4917564655557311,0.381841,0.1099154655557311
Reweigh,7,g1,294,36738,0.8129251700680272,0.7801554405361942,0.4978354228913885,0.375674,0.1221614228913885
Reweigh,7,g2,123,36738,0.934959349593496,0.4831452170904688,0.3769833532794842,0.075761,0.3012223532794842
Reweigh,7,g3,200,36738,0.73,0.5870903854783214,0.6006024258560501,0.421121,0.17948142585605
Reweigh,2024,g0,303,36738,0.7821782178217822,0.7767315949412751,0.4706669177571096,0.381841,0.0888259177571096
Reweigh,2024,g1,294,36738,0.8061224489795918,0.7767633602018427,0.5005172883274451,0.375674,0.1248432883274451
Reweigh,2024,g2,123,36738,0.926829268292683,0.4808928674393127,0.4012594727516066,0.075761,0.3254984727516066
Reweigh,2024,g3,200,36738,0.735,0.6080310862972154,0.611729036248289,0.421121,0.1906080362482889
Reweigh,31337,g0,303,36738,0.7722772277227723,0.7669435173851026,0.4696380398222767,0.381841,0.0877970398222767
Reweigh,31337,g1,294,36738,0.8231292517006803,0.7942855776395771,0.4947983714701215,0.375674,0.1191243714701215
Reweigh,31337,g2,123,36738,0.934959349593496,0.4831452170904688,0.3143686290464328,0.075761,0.2386076290464328
Reweigh,31337,g3,200,36738,0.7,0.551701574015067,0.6054243118874729,0.421121,0.1843033118874729
Reweigh,11,g0,303,36738,0.7788778877887789,0.7732200202959775,0.4607835844060768,0.381841,0.0789425844060768
Reweigh,11,g1,294,36738,0.7959183673469388,0.7695160479812558,0.4666592884796107,0.375674,0.0909852884796107
Reweigh,11,g2,123,36738,0.934959349593496,0.4831452170904688,0.3195811725672092,0.075761,0.2438201725672092
Reweigh,11,g3,200,36738,0.715,0.5742203700969498,0.5770870513562113,0.421121,0.1559660513562112
Reweigh,22,g0,303,36738,0.7788778877887789,0.7746791116607716,0.4719185949529509,0.381841,0.0900775949529509
Reweigh,22,g1,294,36738,0.8061224489795918,0.7764233236299175,0.4929715697305137,0.375674,0.1172975697305137
Reweigh,22,g2,123,36738,0.934959349593496,0.4831452170904688,0.4279249497332962,0.075761,0.3521639497332962
Reweigh,22,g3,200,36738,0.725,0.566555080224435,0.5958405514527112,0.421121,0.1747195514527111
Reweigh,33,g0,303,36738,0.7755775577557755,0.7696822030414981,0.5327722441743381,0.381841,0.1509312441743381
Reweigh,33,g1,294,36738,0.7925170068027211,0.7599908179746822,0.5019375676309791,0.375674,0.126263567630979
Reweigh,33,g2,123,36738,0.91869918699187,0.4785425895424542,0.4517008916384026,0.075761,0.3759398916384026
Reweigh,33,g3,200,36738,0.735,0.6050290507953363,0.6746479567652568,0.421121,0.2535269567652568
Reweigh,44,g0,303,36738,0.7788778877887789,0.7729928321683439,0.4842703456650588,0.381841,0.1024293456650587
Reweigh,44,g1,294,36738,0.7959183673469388,0.7668333523763147,0.4977103102109617,0.375674,0.1220363102109616
Reweigh,44,g2,123,36738,0.934959349593496,0.4831452170904688,0.4139052690341161,0.075761,0.3381442690341161
Reweigh,44,g3,200,36738,0.705,0.5749002795894951,0.6127044372749515,0.421121,0.1915834372749514
Reweigh,55,g0,303,36738,0.7656765676567657,0.7633093497851006,0.4854712530589438,0.381841,0.1036302530589438
Reweigh,55,g1,294,36738,0.8061224489795918,0.7816788948083648,0.491523615600934,0.375674,0.115849615600934
Reweigh,55,g2,123,36738,0.934959349593496,0.4831452170904688,0.3492441491600062,0.075761,0.2734831491600062
Reweigh,55,g3,200,36738,0.71,0.5370770981120928,0.5730598382093013,0.421121,0.1519388382093012
FlexMoE,42,g0,303,36170,0.7722772277227723,0.769418990930288,0.5325762182335821,0.381841,0.1507352182335821
FlexMoE,42,g1,294,36170,0.782312925170068,0.7407142965078778,0.5290000930564719,0.375674,0.1533260930564718
FlexMoE,42,g2,123,36170,0.9105691056910568,0.4764645678371678,0.5595525397366767,0.075761,0.4837915397366767
FlexMoE,42,g3,200,36170,0.74,0.5845406893840973,0.6271658819804725,0.421121,0.2060448819804725
FlexMoE,1337,g0,303,36170,0.7722772277227723,0.7697311873917105,0.4807771214652075,0.381841,0.0989361214652075
FlexMoE,1337,g1,294,36170,0.7925170068027211,0.7588322296426591,0.5164919478619205,0.375674,0.1408179478619205
FlexMoE,1337,g2,123,36170,0.934959349593496,0.4831452170904688,0.4453887604367955,0.075761,0.3696277604367954
FlexMoE,1337,g3,200,36170,0.735,0.55417262476086,0.5859866018546745,0.421121,0.1648656018546745
FlexMoE,7,g0,303,36170,0.7722772277227723,0.768995217053643,0.5313072457954536,0.381841,0.1494662457954536
FlexMoE,7,g1,294,36170,0.8027210884353742,0.7738495817754246,0.5460486320103994,0.375674,0.1703746320103994
FlexMoE,7,g2,123,36170,0.902439024390244,0.4740994532769312,0.5883518394912853,0.075761,0.5125908394912854
FlexMoE,7,g3,200,36170,0.75,0.5909146959178929,0.5768871943527484,0.421121,0.1557661943527483
FlexMoE,2024,g0,303,36170,0.7722772277227723,0.7668036063497767,0.5378987420826348,0.381841,0.1560577420826348
