method,seed,group,n,accuracy,macro_f1,loss,R_star,excess_loss
Shared_GDRO,42,g1,530,0.9,0.47368,0.65838,0.28971,0.36867
Shared_GDRO,42,g2,2338,0.89692,0.47283,0.65866,0.28772,0.37094
Shared_GDRO,1337,g0,533,0.87992,0.46806,0.662,0.28196,0.38004
Shared_GDRO,1337,g1,530,0.9,0.47368,0.66031,0.28971,0.37059
Shared_GDRO,1337,g2,2338,0.89692,0.47283,0.66057,0.28772,0.37285
Shared_GDRO,7,g0,533,0.87992,0.46806,0.65652,0.28196,0.37455
Shared_GDRO,7,g1,530,0.9,0.47368,0.65452,0.28971,0.3648
Shared_GDRO,7,g2,2338,0.89692,0.47283,0.65482,0.28772,0.3671
Shared_GDRO,2024,g0,533,0.87992,0.46806,0.6677,0.28196,0.38574
Shared_GDRO,2024,g1,530,0.9,0.47368,0.66633,0.28971,0.37661
Shared_GDRO,2024,g2,2338,0.89692,0.47283,0.66654,0.28772,0.37882
Shared_GDRO,31337,g0,533,0.87992,0.46806,0.65994,0.28196,0.37798
Shared_GDRO,31337,g1,530,0.9,0.47368,0.65813,0.28971,0.36842
Shared_GDRO,31337,g2,2338,0.89692,0.47283,0.65841,0.28772,0.37069
Shared_GDRO,11,g0,533,0.87992,0.46806,0.6635,0.28196,0.38154
Shared_GDRO,11,g1,530,0.9,0.47368,0.66189,0.28971,0.37218
Shared_GDRO,11,g2,2338,0.89692,0.47283,0.66214,0.28772,0.37442
Shared_GDRO,22,g0,533,0.87992,0.46806,0.65643,0.28196,0.37446
Shared_GDRO,22,g1,530,0.9,0.47368,0.65442,0.28971,0.36471
Shared_GDRO,22,g2,2338,0.89692,0.47283,0.65473,0.28772,0.36701
Shared_GDRO,33,g0,533,0.87992,0.46806,0.66034,0.28196,0.37837
Shared_GDRO,33,g1,530,0.9,0.47368,0.65855,0.28971,0.36884
Shared_GDRO,33,g2,2338,0.89692,0.47283,0.65882,0.28772,0.3711
Shared_GDRO,44,g0,533,0.87992,0.46806,0.64258,0.28196,0.36062
Shared_GDRO,44,g1,530,0.9,0.47368,0.63978,0.28971,0.35007
Shared_GDRO,44,g2,2338,0.89692,0.47283,0.64021,0.28772,0.35249
Shared_GDRO,55,g0,533,0.87992,0.46806,0.67744,0.28196,0.39548
Shared_GDRO,55,g1,530,0.9,0.47368,0.6766,0.28971,0.38689
Shared_GDRO,55,g2,2338,0.89692,0.47283,0.67673,0.28772,0.38901
GroupDRO,42,g0,533,0.72795,0.58615,0.56939,0.28196,0.28743
GroupDRO,42,g1,530,0.86038,0.55074,0.43261,0.28971,0.14289
GroupDRO,42,g2,2338,0.73439,0.5767,0.56965,0.28772,0.28193
GroupDRO,1337,g0,533,0.74672,0.60943,0.46834,0.28196,0.18638
GroupDRO,1337,g1,530,0.81321,0.56311,0.45359,0.28971,0.16388
GroupDRO,1337,g2,2338,0.7438,0.58039,0.5215,0.28772,0.23379
GroupDRO,7,g0,533,0.73358,0.61361,0.46465,0.28196,0.18269
GroupDRO,7,g1,530,0.8283,0.5562,0.5905,0.28971,0.30079
GroupDRO,7,g2,2338,0.71001,0.56104,0.58263,0.28772,0.29491
GroupDRO,2024,g0,533,0.80675,0.61121,0.4622,0.28196,0.18023
GroupDRO,2024,g1,530,0.80189,0.57053,0.48572,0.28971,0.19601
GroupDRO,2024,g2,2338,0.75749,0.58667,0.55554,0.28772,0.26782
GroupDRO,31337,g0,533,0.77298,0.63461,0.47686,0.28196,0.1949
GroupDRO,31337,g1,530,0.79057,0.56166,0.49322,0.28971,0.2035
GroupDRO,31337,g2,2338,0.75492,0.58463,0.55697,0.28772,0.26925
GroupDRO,11,g0,533,0.75422,0.62611,0.45923,0.28196,0.17726
GroupDRO,11,g1,530,0.86415,0.53454,0.42665,0.28971,0.13694
GroupDRO,11,g2,2338,0.76048,0.59139,0.54459,0.28772,0.25687
GroupDRO,22,g0,533,0.73921,0.6059,0.4504,0.28196,0.16844
GroupDRO,22,g1,530,0.88302,0.46894,0.56315,0.28971,0.27343
GroupDRO,22,g2,2338,0.77288,0.59105,0.51708,0.28772,0.22937
GroupDRO,33,g0,533,0.74672,0.61974,0.47495,0.28196,0.19299
GroupDRO,33,g1,530,0.75849,0.50846,0.54555,0.28971,0.25583
GroupDRO,33,g2,2338,0.7284,0.57211,0.59839,0.28772,0.31068
GroupDRO,44,g0,533,0.78799,0.63046,0.47464,0.28196,0.19267
GroupDRO,44,g1,530,0.84528,0.58411,0.51677,0.28971,0.22706
GroupDRO,44,g2,2338,0.70958,0.55873,0.57701,0.28772,0.28929
GroupDRO,55,g0,533,0.68293,0.57776,0.52962,0.28196,0.24766
GroupDRO,55,g1,530,0.84151,0.55222,0.53336,0.28971,0.24364
GroupDRO,55,g2,2338,0.73995,0.57885,0.56114,0.28772,0.27342
Shared_Anchors,42,g0,533,0.87992,0.46806,0.67668,0.28196,0.39472
Shared_Anchors,42,g1,530,0.9,0.47368,0.6758,0.28971,0.38609
Shared_Anchors,42,g2,2338,0.89692,0.47283,0.67593,0.28772,0.38822
Shared_Anchors,1337,g0,533,0.87992,0.46806,0.67114,0.28196,0.38918
Shared_Anchors,1337,g1,530,0.9,0.47368,0.66996,0.28971,0.38024
Shared_Anchors,1337,g2,2338,0.89692,0.47283,0.67014,0.28772,0.38242
Shared_Anchors,7,g0,533,0.87992,0.46806,0.67248,0.28196,0.39051
Shared_Anchors,7,g1,530,0.9,0.47368,0.67136,0.28971,0.38165
Shared_Anchors,7,g2,2338,0.89692,0.47283,0.67153,0.28772,0.38382
Shared_Anchors,2024,g0,533,0.87992,0.46806,0.679,0.28196,0.39704
Shared_Anchors,2024,g1,530,0.9,0.47368,0.67825,0.28971,0.38853
Shared_Anchors,2024,g2,2338,0.89692,0.47283,0.67836,0.28772,0.39064
Shared_Anchors,31337,g0,533,0.87992,0.46806,0.59669,0.28196,0.31472
Shared_Anchors,31337,g1,530,0.9,0.47368,0.59107,0.28971,0.30136
Shared_Anchors,31337,g2,2338,0.89692,0.47283,0.59194,0.28772,0.30422
Shared_Anchors,11,g0,533,0.87992,0.46806,0.67956,0.28196,0.3976
Shared_Anchors,11,g1,530,0.9,0.47368,0.67883,0.28971,0.38912
Shared_Anchors,11,g2,2338,0.89692,0.47283,0.67894,0.28772,0.39123
Shared_Anchors,22,g0,533,0.87992,0.46806,0.67121,0.28196,0.38925
Shared_Anchors,22,g1,530,0.9,0.47368,0.67003,0.28971,0.38032
Shared_Anchors,22,g2,2338,0.89692,0.47283,0.67021,0.28772,0.38249
Shared_Anchors,33,g0,533,0.87992,0.46806,0.68781,0.28196,0.40585
Shared_Anchors,33,g1,530,0.9,0.47368,0.68753,0.28971,0.39782
Shared_Anchors,33,g2,2338,0.89692,0.47283,0.68757,0.28772,0.39985
Shared_Anchors,44,g0,533,0.87992,0.46806,0.68186,0.28196,0.3999
Shared_Anchors,44,g1,530,0.9,0.47368,0.68126,0.28971,0.39155
Shared_Anchors,44,g2,2338,0.89692,0.47283,0.68135,0.28772,0.39364
Shared_Anchors,55,g0,533,0.87992,0.46806,0.58764,0.28196,0.30568
Shared_Anchors,55,g1,530,0.9,0.47368,0.58144,0.28971,0.29173
Shared_Anchors,55,g2,2338,0.89692,0.47283,0.58239,0.28772,0.29467
AnchorsOnly,42,g0,533,0.69231,0.58069,0.51415,0.28196,0.23218
AnchorsOnly,42,g1,530,0.84906,0.53306,0.55212,0.28971,0.2624
AnchorsOnly,42,g2,2338,0.74038,0.57103,0.54741,0.28772,0.25969
AnchorsOnly,1337,g0,533,0.72233,0.60208,0.48109,0.28196,0.19913
AnchorsOnly,1337,g1,530,0.85849,0.54921,0.48584,0.28971,0.19613
AnchorsOnly,1337,g2,2338,0.72113,0.56524,0.57439,0.28772,0.28667
AnchorsOnly,7,g0,533,0.69606,0.58359,0.53825,0.28196,0.25629
AnchorsOnly,7,g1,530,0.83019,0.55769,0.51395,0.28971,0.22424
AnchorsOnly,7,g2,2338,0.72669,0.57151,0.58371,0.28772,0.29599
AnchorsOnly,2024,g0,533,0.67917,0.56843,0.52746,0.28196,0.24549
AnchorsOnly,2024,g1,530,0.65094,0.49731,0.63498,0.28971,0.34526
AnchorsOnly,2024,g2,2338,0.74166,0.58091,0.55065,0.28772,0.26293
AnchorsOnly,31337,g0,533,0.68293,0.57564,0.52357,0.28196,0.24161
AnchorsOnly,31337,g1,530,0.71321,0.52428,0.56091,0.28971,0.2712
AnchorsOnly,31337,g2,2338,0.78058,0.59828,0.54179,0.28772,0.25407
AnchorsOnly,11,g0,533,0.68856,0.57557,0.49378,0.28196,0.21182
AnchorsOnly,11,g1,530,0.8,0.54724,0.55546,0.28971,0.26575
AnchorsOnly,11,g2,2338,0.68905,0.5477,0.6266,0.28772,0.33888
AnchorsOnly,22,g0,533,0.67917,0.57695,0.549,0.28196,0.26703
AnchorsOnly,22,g1,530,0.87358,0.4943,0.45375,0.28971,0.16404
AnchorsOnly,22,g2,2338,0.72284,0.56582,0.55935,0.28772,0.27163
AnchorsOnly,33,g0,533,0.7167,0.60215,0.50081,0.28196,0.21884
AnchorsOnly,33,g1,530,0.70755,0.51297,0.62356,0.28971,0.33385
AnchorsOnly,33,g2,2338,0.74209,0.57833,0.56467,0.28772,0.27695
AnchorsOnly,44,g0,533,0.65478,0.55438,0.55966,0.28196,0.27769
AnchorsOnly,44,g1,530,0.87358,0.50715,0.42728,0.28971,0.13757
AnchorsOnly,44,g2,2338,0.80667,0.61484,0.48303,0.28772,0.19531
AnchorsOnly,55,g0,533,0.77298,0.6262,0.46391,0.28196,0.18195
AnchorsOnly,55,g1,530,0.71887,0.52422,0.57261,0.28971,0.2829
AnchorsOnly,55,g2,2338,0.73867,0.57641,0.5881,0.28772,0.30038
Shared_Anchors_GDRO,42,g0,533,0.87992,0.46806,0.65477,0.28196,0.37281
Shared_Anchors_GDRO,42,g1,530,0.9,0.47368,0.65267,0.28971,0.36295
Shared_Anchors_GDRO,42,g2,2338,0.89692,0.47283,0.65299,0.28772,0.36527
Shared_Anchors_GDRO,1337,g0,533,0.87992,0.46806,0.65065,0.28196,0.36869
Shared_Anchors_GDRO,1337,g1,530,0.9,0.47368,0.64832,0.28971,0.3586
Shared_Anchors_GDRO,1337,g2,2338,0.89692,0.47283,0.64867,0.28772,0.36096
Shared_Anchors_GDRO,7,g0,533,0.87992,0.46806,0.64128,0.28196,0.35932
Shared_Anchors_GDRO,7,g1,530,0.9,0.47368,0.6384,0.28971,0.34869
Shared_Anchors_GDRO,7,g2,2338,0.89692,0.47283,0.63884,0.28772,0.35112
Shared_Anchors_GDRO,2024,g0,533,0.87992,0.46806,0.66707,0.28196,0.38511
Shared_Anchors_GDRO,2024,g1,530,0.9,0.47368,0.66566,0.28971,0.37595
Shared_Anchors_GDRO,2024,g2,2338,0.89692,0.47283,0.66587,0.28772,0.37816
Shared_Anchors_GDRO,31337,g0,533,0.87992,0.46806,0.69233,0.28196,0.41036
Shared_Anchors_GDRO,31337,g1,530,0.9,0.47368,0.69228,0.28971,0.40257
Shared_Anchors_GDRO,31337,g2,2338,0.89692,0.47283,0.69229,0.28772,0.40457
Shared_Anchors_GDRO,11,g0,533,0.87992,0.46806,0.6513,0.28196,0.36934
Shared_Anchors_GDRO,11,g1,530,0.9,0.47368,0.649,0.28971,0.35929
Shared_Anchors_GDRO,11,g2,2338,0.89692,0.47283,0.64936,0.28772,0.36164
Shared_Anchors_GDRO,22,g0,533,0.87992,0.46806,0.64851,0.28196,0.36654
Shared_Anchors_GDRO,22,g1,530,0.9,0.47368,0.64605,0.28971,0.35633
Shared_Anchors_GDRO,22,g2,2338,0.89692,0.47283,0.64642,0.28772,0.35871
Shared_Anchors_GDRO,33,g0,533,0.87992,0.46806,0.65851,0.28196,0.37655
Shared_Anchors_GDRO,33,g1,530,0.9,0.47368,0.65662,0.28971,0.36691
Shared_Anchors_GDRO,33,g2,2338,0.89692,0.47283,0.65691,0.28772,0.36919
Shared_Anchors_GDRO,44,g0,533,0.87992,0.46806,0.65821,0.28196,0.37625
Shared_Anchors_GDRO,44,g1,530,0.9,0.47368,0.65631,0.28971,0.3666
Shared_Anchors_GDRO,44,g2,2338,0.89692,0.47283,0.6566,0.28772,0.36888
Shared_Anchors_GDRO,55,g0,533,0.87992,0.46806,0.6857,0.28196,0.40374
Shared_Anchors_GDRO,55,g1,530,0.9,0.47368,0.6853,0.28971,0.39559
Shared_Anchors_GDRO,55,g2,2338,0.89692,0.47283,0.68536,0.28772,0.39764
Ours_GDRO,42,g0,533,0.7167,0.59756,0.49898,0.28196,0.21702
Ours_GDRO,42,g1,530,0.87358,0.5418,0.51662,0.28971,0.22691
Ours_GDRO,42,g2,2338,0.7361,0.57004,0.55224,0.28772,0.26452
Ours_GDRO,1337,g0,533,0.78987,0.63529,0.41441,0.28196,0.13245
Ours_GDRO,1337,g1,530,0.86792,0.53738,0.52283,0.28971,0.23312
Ours_GDRO,1337,g2,2338,0.72883,0.56891,0.56715,0.28772,0.27943
Ours_GDRO,7,g0,533,0.76735,0.62131,0.57605,0.28196,0.29408
Ours_GDRO,7,g1,530,0.9,0.47368,0.54358,0.28971,0.25386
Ours_GDRO,7,g2,2338,0.74251,0.56721,0.61911,0.28772,0.3314
Ours_GDRO,2024,g0,533,0.74296,0.6141,0.48571,0.28196,0.20374
Ours_GDRO,2024,g1,530,0.76792,0.5496,0.59914,0.28971,0.30943
Ours_GDRO,2024,g2,2338,0.75192,0.58605,0.54227,0.28772,0.25456
Ours_GDRO,31337,g0,533,0.74672,0.61974,0.45132,0.28196,0.16936
Ours_GDRO,31337,g1,530,0.82264,0.53804,0.50075,0.28971,0.21104
Ours_GDRO,31337,g2,2338,0.75535,0.58027,0.53585,0.28772,0.24813
Ours_GDRO,11,g0,533,0.81238,0.57322,0.64505,0.28196,0.36308
Ours_GDRO,11,g1,530,0.9,0.47368,0.62656,0.28971,0.33685
Ours_GDRO,11,g2,2338,0.89093,0.52045,0.63047,0.28772,0.34275
Ours_GDRO,22,g0,533,0.81614,0.64333,0.43688,0.28196,0.15492
Ours_GDRO,22,g1,530,0.71321,0.5002,0.62841,0.28971,0.33869
Ours_GDRO,22,g2,2338,0.77502,0.58766,0.51931,0.28772,0.23159
Ours_GDRO,33,g0,533,0.72045,0.59579,0.49451,0.28196,0.21255
Ours_GDRO,33,g1,530,0.8283,0.54214,0.57045,0.28971,0.28074
Ours_GDRO,33,g2,2338,0.74765,0.58193,0.55421,0.28772,0.26649
Ours_GDRO,44,g0,533,0.72045,0.60057,0.49166,0.28196,0.2097
Ours_GDRO,44,g1,530,0.88868,0.50216,0.37268,0.28971,0.08296
Ours_GDRO,44,g2,2338,0.79085,0.60961,0.50222,0.28772,0.2145
Ours_GDRO,55,g0,533,0.65854,0.56123,0.56336,0.28196,0.2814
Ours_GDRO,55,g1,530,0.70377,0.52526,0.54389,0.28971,0.25418
Ours_GDRO,55,g2,2338,0.71685,0.56274,0.59429,0.28772,0.30657
RegretDRO,42,g0,533,0.85929,0.63448,0.52662,0.28196,0.24466
RegretDRO,42,g1,530,0.85472,0.54621,0.42046,0.28971,0.13075
RegretDRO,42,g2,2338,0.73182,0.57472,0.58116,0.28772,0.29344
RegretDRO,1337,g0,533,0.77298,0.6262,0.52718,0.28196,0.24522
RegretDRO,1337,g1,530,0.79245,0.56311,0.52274,0.28971,0.23302
RegretDRO,1337,g2,2338,0.7361,0.57444,0.57396,0.28772,0.28624
RegretDRO,7,g0,533,0.72795,0.61129,0.50242,0.28196,0.22046
RegretDRO,7,g1,530,0.84528,0.56288,0.47422,0.28971,0.1845
RegretDRO,7,g2,2338,0.76262,0.58603,0.55119,0.28772,0.26347
RegretDRO,2024,g0,533,0.75047,0.6204,0.47981,0.28196,0.19785
RegretDRO,2024,g1,530,0.7717,0.55693,0.55942,0.28971,0.26971
RegretDRO,2024,g2,2338,0.75706,0.58399,0.58897,0.28772,0.30125
RegretDRO,31337,g0,533,0.78987,0.64134,0.43566,0.28196,0.1537
RegretDRO,31337,g1,530,0.79811,0.56235,0.47778,0.28971,0.18807
RegretDRO,31337,g2,2338,0.74594,0.57984,0.57172,0.28772,0.284
RegretDRO,11,g0,533,0.75422,0.62358,0.45825,0.28196,0.17629
RegretDRO,11,g1,530,0.8717,0.54031,0.45477,0.28971,0.16506
RegretDRO,11,g2,2338,0.74893,0.58368,0.55349,0.28772,0.26577
RegretDRO,22,g0,533,0.73734,0.59908,0.44495,0.28196,0.16299
RegretDRO,22,g1,530,0.88491,0.46947,0.56697,0.28971,0.27726
RegretDRO,22,g2,2338,0.76476,0.58612,0.52034,0.28772,0.23262
RegretDRO,33,g0,533,0.74296,0.61659,0.48234,0.28196,0.20038
RegretDRO,33,g1,530,0.79057,0.51659,0.53168,0.28971,0.24196
RegretDRO,33,g2,2338,0.73097,0.57407,0.59769,0.28772,0.30997
RegretDRO,44,g0,533,0.86116,0.54171,0.4073,0.28196,0.12534
RegretDRO,44,g1,530,0.75283,0.5517,0.48528,0.28971,0.19557
RegretDRO,44,g2,2338,0.7515,0.58116,0.56292,0.28772,0.2752
RegretDRO,55,g0,533,0.65666,0.56179,0.53892,0.28196,0.25696
RegretDRO,55,g1,530,0.76226,0.51077,0.53581,0.28971,0.2461
RegretDRO,55,g2,2338,0.7515,0.58645,0.54819,0.28772,0.26047
Ours_Regret,42,g0,533,0.71482,0.59607,0.49485,0.28196,0.21289
Ours_Regret,42,g1,530,0.87358,0.53086,0.51702,0.28971,0.22731
Ours_Regret,42,g2,2338,0.73738,0.57101,0.552,0.28772,0.26428
Ours_Regret,1337,g0,533,0.79174,0.637,0.4113,0.28196,0.12934
Ours_Regret,1337,g1,530,0.86604,0.53595,0.53316,0.28971,0.24345
Ours_Regret,1337,g2,2338,0.716,0.56142,0.57669,0.28772,0.28897
Ours_Regret,7,g0,533,0.76548,0.6197,0.57585,0.28196,0.29389
Ours_Regret,7,g1,530,0.9,0.47368,0.54365,0.28971,0.25394
Ours_Regret,7,g2,2338,0.74209,0.56689,0.6191,0.28772,0.33138
Ours_Regret,2024,g0,533,0.75047,0.61522,0.47988,0.28196,0.19792
Ours_Regret,2024,g1,530,0.79245,0.55801,0.58365,0.28971,0.29394
Ours_Regret,2024,g2,2338,0.75449,0.58658,0.53744,0.28772,0.24972
Ours_Regret,31337,g0,533,0.75047,0.61522,0.44635,0.28196,0.16439
Ours_Regret,31337,g1,530,0.82642,0.5334,0.48996,0.28971,0.20025
Ours_Regret,31337,g2,2338,0.75235,0.57792,0.53543,0.28772,0.24771
Ours_Regret,11,g0,533,0.81238,0.57322,0.64495,0.28196,0.36298
Ours_Regret,11,g1,530,0.9,0.47368,0.62767,0.28971,0.33795
Ours_Regret,11,g2,2338,0.89093,0.52045,0.63054,0.28772,0.34282
Ours_Regret,22,g0,533,0.69981,0.58426,0.50846,0.28196,0.2265
Ours_Regret,22,g1,530,0.80566,0.55723,0.54268,0.28971,0.25297
Ours_Regret,22,g2,2338,0.72626,0.57049,0.57878,0.28772,0.29106
Ours_Regret,33,g0,533,0.72608,0.60273,0.49033,0.28196,0.20837
Ours_Regret,33,g1,530,0.81698,0.54752,0.57667,0.28971,0.28695
Ours_Regret,33,g2,2338,0.74808,0.58,0.55332,0.28772,0.26561
Ours_Regret,44,g0,533,0.72608,0.60511,0.48852,0.28196,0.20655
Ours_Regret,44,g1,530,0.89245,0.50426,0.36362,0.28971,0.07391
Ours_Regret,44,g2,2338,0.78871,0.60519,0.50208,0.28772,0.21436
Ours_Regret,55,g0,533,0.66604,0.56281,0.54817,0.28196,0.26621
Ours_Regret,55,g1,530,0.69811,0.5283,0.55313,0.28971,0.26342
Ours_Regret,55,g2,2338,0.71172,0.56097,0.59324,0.28772,0.30552
