method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
regret_only,11,g1,276228,209,0.7511961460113525,0.49986485362608113,0.5958420634269714,0.6846005644225315,-0.08875850099556004
regret_only,11,g2,276228,37,0.6486486792564392,0.2863485016648169,0.7726469039916992,0.7024396780319512,0.07020722595974804
regret_only,11,g3,276228,128,0.703125,0.441087153825398,0.7019910216331482,0.7673795436520174,-0.06538852201886924
regret_only,11,g4,276228,14665,0.7729969620704651,0.6895604142629287,0.5261628031730652,0.6238109850217399,-0.09764818184867474
regret_only,11,g5,276228,14,0.7142857313156128,0.41428571428571426,1.1483622789382935,0.8973705906662908,0.2509916882720027
regret_only,11,g6,276228,10579,0.7822100520133972,0.7307374591561092,0.5064687728881836,0.5871916648544888,-0.08072289196630522
ours,11,g1,276228,209,0.7129186391830444,0.5055355549891678,0.6472472548484802,0.6846005644225315,-0.03735330957405125
ours,11,g2,276228,37,0.6756756901741028,0.31303418803418803,0.9978685975074768,0.7024396780319512,0.29542891947552563
ours,11,g3,276228,128,0.703125,0.4407051282051282,0.6919761896133423,0.7673795436520174,-0.07540335403867515
ours,11,g4,276228,14665,0.7717695236206055,0.6863897962260402,0.5421773195266724,0.6238109850217399,-0.08163366549506756
ours,11,g5,276228,14,0.7142857313156128,0.41428571428571426,1.0246294736862183,0.8973705906662908,0.1272588830199275
ours,11,g6,276228,10579,0.7781453728675842,0.7303924408781894,0.5344534516334534,0.5871916648544888,-0.052738213221035446
