method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
ERM,22,g3,200,11618,0.68,0.59984,0.66366,0.51122,0.15244
ERM,33,g0,305,11618,0.6918,0.68936,0.66581,0.377,0.2888
ERM,33,g1,295,11618,0.77288,0.76335,0.55812,0.42032,0.1378
ERM,33,g2,125,11618,0.728,0.59556,0.59226,0.1051,0.48716
ERM,33,g3,200,11618,0.7,0.63188,0.63142,0.51122,0.1202
ERM,44,g0,305,11618,0.67869,0.6761,0.62628,0.377,0.24928
ERM,44,g1,295,11618,0.77627,0.77009,0.51469,0.42032,0.09437
ERM,44,g2,125,11618,0.712,0.54528,0.57557,0.1051,0.47047
ERM,44,g3,200,11618,0.72,0.64027,0.61433,0.51122,0.10311
ERM,55,g0,305,11618,0.70492,0.70256,0.59315,0.377,0.21615
ERM,55,g1,295,11618,0.8,0.79458,0.50692,0.42032,0.0866
ERM,55,g2,125,11618,0.664,0.51245,0.61421,0.1051,0.50911
ERM,55,g3,200,11618,0.71,0.643,0.64586,0.51122,0.13465
PerGroupOnly,42,g0,305,38946,0.76066,0.75694,0.5542,0.377,0.1772
PerGroupOnly,42,g1,295,38946,0.78644,0.74129,0.56571,0.42032,0.14539
PerGroupOnly,42,g2,125,38946,0.912,0.47695,0.38858,0.1051,0.28348
PerGroupOnly,42,g3,200,38946,0.715,0.47362,0.61412,0.51122,0.10291
PerGroupOnly,1337,g0,305,38946,0.77049,0.76616,0.49075,0.377,0.11374
PerGroupOnly,1337,g1,295,38946,0.78983,0.75619,0.53201,0.42032,0.11169
PerGroupOnly,1337,g2,125,38946,0.92,0.47917,0.37527,0.1051,0.27017
PerGroupOnly,1337,g3,200,38946,0.755,0.52948,0.5392,0.51122,0.02798
PerGroupOnly,7,g0,305,38946,0.78361,0.77925,0.49725,0.377,0.12025
PerGroupOnly,7,g1,295,38946,0.79322,0.76096,0.54943,0.42032,0.12911
PerGroupOnly,7,g2,125,38946,0.92,0.47917,0.37177,0.1051,0.26667
PerGroupOnly,7,g3,200,38946,0.705,0.4744,0.58244,0.51122,0.07122
PerGroupOnly,2024,g0,305,38946,0.77377,0.7677,0.48292,0.377,0.10592
PerGroupOnly,2024,g1,295,38946,0.81695,0.79099,0.49757,0.42032,0.07725
PerGroupOnly,2024,g2,125,38946,0.92,0.47917,0.35531,0.1051,0.25021
PerGroupOnly,2024,g3,200,38946,0.72,0.49852,0.56735,0.51122,0.05613
PerGroupOnly,31337,g0,305,38946,0.75738,0.75074,0.50604,0.377,0.12904
PerGroupOnly,31337,g1,295,38946,0.78983,0.74852,0.50597,0.42032,0.08565
PerGroupOnly,31337,g2,125,38946,0.92,0.47917,0.3455,0.1051,0.2404
PerGroupOnly,31337,g3,200,38946,0.745,0.42692,0.56121,0.51122,0.04999
PerGroupOnly,11,g0,305,38946,0.78033,0.77256,0.50268,0.377,0.12567
PerGroupOnly,11,g1,295,38946,0.8,0.76092,0.55191,0.42032,0.13159
PerGroupOnly,11,g2,125,38946,0.92,0.47917,0.35473,0.1051,0.24963
PerGroupOnly,11,g3,200,38946,0.74,0.44017,0.56617,0.51122,0.05495
PerGroupOnly,22,g0,305,38946,0.77049,0.76119,0.5979,0.377,0.2209
PerGroupOnly,22,g1,295,38946,0.77966,0.74519,0.5765,0.42032,0.15618
PerGroupOnly,22,g2,125,38946,0.92,0.47917,0.41241,0.1051,0.30731
PerGroupOnly,22,g3,200,38946,0.725,0.44779,0.64545,0.51122,0.13423
PerGroupOnly,33,g0,305,38946,0.78689,0.78081,0.49378,0.377,0.11678
PerGroupOnly,33,g1,295,38946,0.79661,0.76824,0.49731,0.42032,0.07699
PerGroupOnly,33,g2,125,38946,0.92,0.47917,0.32279,0.1051,0.21769
PerGroupOnly,33,g3,200,38946,0.76,0.52283,0.53868,0.51122,0.02746
PerGroupOnly,44,g0,305,38946,0.77377,0.76953,0.55036,0.377,0.17336
PerGroupOnly,44,g1,295,38946,0.79322,0.76351,0.51656,0.42032,0.09624
PerGroupOnly,44,g2,125,38946,0.92,0.47917,0.38837,0.1051,0.28327
PerGroupOnly,44,g3,200,38946,0.695,0.48227,0.57954,0.51122,0.06833
PerGroupOnly,55,g0,305,38946,0.75738,0.75259,0.52199,0.377,0.14499
PerGroupOnly,55,g1,295,38946,0.78644,0.75522,0.52871,0.42032,0.10839
PerGroupOnly,55,g2,125,38946,0.92,0.47917,0.34797,0.1051,0.24287
PerGroupOnly,55,g3,200,38946,0.725,0.49327,0.57897,0.51122,0.06775
Shared_GDRO,42,g0,305,11618,0.71148,0.70942,0.58287,0.377,0.20586
Shared_GDRO,42,g1,295,11618,0.79322,0.78678,0.48154,0.42032,0.06122
Shared_GDRO,42,g2,125,11618,0.736,0.57722,0.59291,0.1051,0.48781
Shared_GDRO,42,g3,200,11618,0.705,0.63627,0.59937,0.51122,0.08815
Shared_GDRO,1337,g0,305,11618,0.73443,0.73154,0.55785,0.377,0.18084
Shared_GDRO,1337,g1,295,11618,0.78644,0.77765,0.49671,0.42032,0.07639
Shared_GDRO,1337,g2,125,11618,0.72,0.55589,0.59361,0.1051,0.48851
Shared_GDRO,1337,g3,200,11618,0.705,0.64011,0.58467,0.51122,0.07345
Shared_GDRO,7,g0,305,11618,0.7082,0.70729,0.60485,0.377,0.22784
Shared_GDRO,7,g1,295,11618,0.81017,0.80086,0.46651,0.42032,0.04619
Shared_GDRO,7,g2,125,11618,0.704,0.54785,0.61486,0.1051,0.50976
Shared_GDRO,7,g3,200,11618,0.705,0.63708,0.60635,0.51122,0.09513
Shared_GDRO,2024,g0,305,11618,0.7082,0.70699,0.62796,0.377,0.25095
Shared_GDRO,2024,g1,295,11618,0.8,0.79378,0.52021,0.42032,0.09989
Shared_GDRO,2024,g2,125,11618,0.736,0.54584,0.53181,0.1051,0.42671
Shared_GDRO,2024,g3,200,11618,0.67,0.59874,0.61939,0.51122,0.10818
Shared_GDRO,31337,g0,305,11618,0.71148,0.70898,0.59277,0.377,0.21577
Shared_GDRO,31337,g1,295,11618,0.80339,0.79748,0.48349,0.42032,0.06317
Shared_GDRO,31337,g2,125,11618,0.688,0.53859,0.60302,0.1051,0.49792
Shared_GDRO,31337,g3,200,11618,0.69,0.61894,0.60729,0.51122,0.09607
Shared_GDRO,11,g0,305,11618,0.67541,0.67416,0.61459,0.377,0.23759
Shared_GDRO,11,g1,295,11618,0.78644,0.78044,0.47763,0.42032,0.05731
Shared_GDRO,11,g2,125,11618,0.704,0.55392,0.62865,0.1051,0.52355
Shared_GDRO,11,g3,200,11618,0.71,0.64038,0.60533,0.51122,0.09411
Shared_GDRO,22,g0,305,11618,0.70164,0.69995,0.66251,0.377,0.2855
Shared_GDRO,22,g1,295,11618,0.80678,0.80043,0.51115,0.42032,0.09083
Shared_GDRO,22,g2,125,11618,0.744,0.59122,0.60697,0.1051,0.50187
Shared_GDRO,22,g3,200,11618,0.65,0.58189,0.70221,0.51122,0.19099
Shared_GDRO,33,g0,305,11618,0.6918,0.68916,0.64147,0.377,0.26446
Shared_GDRO,33,g1,295,11618,0.79322,0.78488,0.51542,0.42032,0.0951
Shared_GDRO,33,g2,125,11618,0.672,0.52275,0.61758,0.1051,0.51248
Shared_GDRO,33,g3,200,11618,0.715,0.64396,0.61353,0.51122,0.10231
Shared_GDRO,44,g0,305,11618,0.70164,0.69686,0.6051,0.377,0.22809
Shared_GDRO,44,g1,295,11618,0.81695,0.80925,0.49176,0.42032,0.07144
Shared_GDRO,44,g2,125,11618,0.68,0.5295,0.65203,0.1051,0.54693
Shared_GDRO,44,g3,200,11618,0.705,0.63184,0.64583,0.51122,0.13462
Shared_GDRO,55,g0,305,11618,0.71148,0.70943,0.57823,0.377,0.20123
Shared_GDRO,55,g1,295,11618,0.79322,0.78689,0.4943,0.42032,0.07398
Shared_GDRO,55,g2,125,11618,0.664,0.49855,0.58429,0.1051,0.47919
Shared_GDRO,55,g3,200,11618,0.7,0.62775,0.61365,0.51122,0.10244
Shared_Anchors,42,g0,305,11618,0.70492,0.70134,0.59819,0.377,0.22119
Shared_Anchors,42,g1,295,11618,0.78644,0.77977,0.53066,0.42032,0.11034
Shared_Anchors,42,g2,125,11618,0.72,0.56803,0.52974,0.1051,0.42464
Shared_Anchors,42,g3,200,11618,0.715,0.65403,0.56797,0.51122,0.05675
Shared_Anchors,1337,g0,305,11618,0.73443,0.73301,0.63293,0.377,0.25593
Shared_Anchors,1337,g1,295,11618,0.80339,0.7945,0.51581,0.42032,0.09549
Shared_Anchors,1337,g2,125,11618,0.72,0.54255,0.56909,0.1051,0.46399
Shared_Anchors,1337,g3,200,11618,0.7,0.63915,0.59425,0.51122,0.08303
Shared_Anchors,7,g0,305,11618,0.70492,0.70418,0.6506,0.377,0.2736
Shared_Anchors,7,g1,295,11618,0.79322,0.78186,0.48344,0.42032,0.06312
Shared_Anchors,7,g2,125,11618,0.712,0.53765,0.61832,0.1051,0.51322
Shared_Anchors,7,g3,200,11618,0.7,0.62325,0.59866,0.51122,0.08745
Shared_Anchors,2024,g0,305,11618,0.71475,0.71136,0.57114,0.377,0.19414
Shared_Anchors,2024,g1,295,11618,0.8,0.78998,0.46431,0.42032,0.04399
Shared_Anchors,2024,g2,125,11618,0.68,0.5337,0.61844,0.1051,0.51334
Shared_Anchors,2024,g3,200,11618,0.635,0.58942,0.61441,0.51122,0.10319
Shared_Anchors,31337,g0,305,11618,0.69508,0.69381,0.57354,0.377,0.19653
Shared_Anchors,31337,g1,295,11618,0.78644,0.78061,0.51947,0.42032,0.09915
Shared_Anchors,31337,g2,125,11618,0.728,0.55791,0.52833,0.1051,0.42323
Shared_Anchors,31337,g3,200,11618,0.7,0.61663,0.57519,0.51122,0.06397
Shared_Anchors,11,g0,305,11618,0.69508,0.69292,0.5853,0.377,0.20829
Shared_Anchors,11,g1,295,11618,0.75932,0.75493,0.52702,0.42032,0.1067
Shared_Anchors,11,g2,125,11618,0.744,0.58639,0.51163,0.1051,0.40653
Shared_Anchors,11,g3,200,11618,0.755,0.66536,0.5522,0.51122,0.04098
Shared_Anchors,22,g0,305,11618,0.68197,0.67467,0.67457,0.377,0.29756
Shared_Anchors,22,g1,295,11618,0.78644,0.7808,0.53643,0.42032,0.11611
Shared_Anchors,22,g2,125,11618,0.768,0.58058,0.51441,0.1051,0.40931
Shared_Anchors,22,g3,200,11618,0.7,0.62415,0.6061,0.51122,0.09488
Shared_Anchors,33,g0,305,11618,0.7082,0.70707,0.59065,0.377,0.21365
Shared_Anchors,33,g1,295,11618,0.80339,0.79732,0.5107,0.42032,0.09038
Shared_Anchors,33,g2,125,11618,0.704,0.53688,0.60094,0.1051,0.49584
Shared_Anchors,33,g3,200,11618,0.73,0.67097,0.59814,0.51122,0.08692
Shared_Anchors,44,g0,305,11618,0.68852,0.68408,0.63914,0.377,0.26214
Shared_Anchors,44,g1,295,11618,0.78305,0.77627,0.52921,0.42032,0.10889
Shared_Anchors,44,g2,125,11618,0.688,0.53612,0.57343,0.1051,0.46833
Shared_Anchors,44,g3,200,11618,0.745,0.66598,0.58051,0.51122,0.06929
Shared_Anchors,55,g0,305,11618,0.69508,0.6905,0.62124,0.377,0.24423
Shared_Anchors,55,g1,295,11618,0.78983,0.7828,0.51519,0.42032,0.09487
Shared_Anchors,55,g2,125,11618,0.704,0.54317,0.54284,0.1051,0.43774
Shared_Anchors,55,g3,200,11618,0.71,0.62046,0.61521,0.51122,0.104
Shared_Anchors_GDRO,42,g0,305,11618,0.71475,0.71092,0.58568,0.377,0.20868
Shared_Anchors_GDRO,42,g1,295,11618,0.81017,0.8017,0.47689,0.42032,0.05657
Shared_Anchors_GDRO,42,g2,125,11618,0.704,0.54902,0.57997,0.1051,0.47487
Shared_Anchors_GDRO,42,g3,200,11618,0.705,0.64944,0.57554,0.51122,0.06433
Shared_Anchors_GDRO,1337,g0,305,11618,0.70164,0.69863,0.61149,0.377,0.23449
Shared_Anchors_GDRO,1337,g1,295,11618,0.81695,0.80979,0.51559,0.42032,0.09527
Shared_Anchors_GDRO,1337,g2,125,11618,0.688,0.52265,0.55517,0.1051,0.45007
Shared_Anchors_GDRO,1337,g3,200,11618,0.71,0.64062,0.58295,0.51122,0.07174
Shared_Anchors_GDRO,7,g0,305,11618,0.71475,0.71253,0.60542,0.377,0.22842
Shared_Anchors_GDRO,7,g1,295,11618,0.80678,0.79667,0.48973,0.42032,0.06941
Shared_Anchors_GDRO,7,g2,125,11618,0.72,0.55688,0.57544,0.1051,0.47034
Shared_Anchors_GDRO,7,g3,200,11618,0.665,0.5975,0.59562,0.51122,0.08441
Shared_Anchors_GDRO,2024,g0,305,11618,0.70492,0.70154,0.61404,0.377,0.23703
Shared_Anchors_GDRO,2024,g1,295,11618,0.79661,0.78916,0.49415,0.42032,0.07383
Shared_Anchors_GDRO,2024,g2,125,11618,0.68,0.53342,0.58114,0.1051,0.47604
Shared_Anchors_GDRO,2024,g3,200,11618,0.655,0.594,0.59414,0.51122,0.08292
Shared_Anchors_GDRO,31337,g0,305,11618,0.6918,0.68655,0.57807,0.377,0.20107
Shared_Anchors_GDRO,31337,g1,295,11618,0.80678,0.79832,0.51885,0.42032,0.09853
Shared_Anchors_GDRO,31337,g2,125,11618,0.664,0.52744,0.61646,0.1051,0.51136
Shared_Anchors_GDRO,31337,g3,200,11618,0.675,0.60587,0.60902,0.51122,0.0978
Shared_Anchors_GDRO,11,g0,305,11618,0.67541,0.67122,0.63882,0.377,0.26182
Shared_Anchors_GDRO,11,g1,295,11618,0.78305,0.77713,0.51065,0.42032,0.09033
Shared_Anchors_GDRO,11,g2,125,11618,0.712,0.55306,0.5649,0.1051,0.4598
Shared_Anchors_GDRO,11,g3,200,11618,0.725,0.63116,0.59224,0.51122,0.08103
Shared_Anchors_GDRO,22,g0,305,11618,0.75082,0.74941,0.56707,0.377,0.19007
Shared_Anchors_GDRO,22,g1,295,11618,0.8339,0.8253,0.47591,0.42032,0.05559
Shared_Anchors_GDRO,22,g2,125,11618,0.696,0.5565,0.60057,0.1051,0.49547
Shared_Anchors_GDRO,22,g3,200,11618,0.69,0.62355,0.59105,0.51122,0.07983
Shared_Anchors_GDRO,33,g0,305,11618,0.68852,0.68646,0.60877,0.377,0.23176
Shared_Anchors_GDRO,33,g1,295,11618,0.80339,0.79643,0.50585,0.42032,0.08553
Shared_Anchors_GDRO,33,g2,125,11618,0.632,0.49618,0.65581,0.1051,0.55071
Shared_Anchors_GDRO,33,g3,200,11618,0.715,0.64395,0.60997,0.51122,0.09875
Shared_Anchors_GDRO,44,g0,305,11618,0.69508,0.69226,0.6099,0.377,0.2329
Shared_Anchors_GDRO,44,g1,295,11618,0.80678,0.8011,0.54991,0.42032,0.12959
Shared_Anchors_GDRO,44,g2,125,11618,0.672,0.5248,0.60364,0.1051,0.49854
Shared_Anchors_GDRO,44,g3,200,11618,0.715,0.63672,0.59207,0.51122,0.08085
Shared_Anchors_GDRO,55,g0,305,11618,0.73443,0.73186,0.57532,0.377,0.19832
Shared_Anchors_GDRO,55,g1,295,11618,0.81017,0.80375,0.50371,0.42032,0.08339
Shared_Anchors_GDRO,55,g2,125,11618,0.672,0.54274,0.5716,0.1051,0.4665
Shared_Anchors_GDRO,55,g3,200,11618,0.675,0.60031,0.59547,0.51122,0.08425
GroupDRO,42,g0,305,38946,0.75082,0.74488,0.5394,0.377,0.16239
GroupDRO,42,g1,295,38946,0.77288,0.72623,0.52335,0.42032,0.10303
GroupDRO,42,g2,125,38946,0.92,0.47917,0.32549,0.1051,0.22039
GroupDRO,42,g3,200,38946,0.73,0.45295,0.59024,0.51122,0.07902
GroupDRO,1337,g0,305,38946,0.76393,0.75722,0.50441,0.377,0.1274
GroupDRO,1337,g1,295,38946,0.8,0.76774,0.50779,0.42032,0.08747
GroupDRO,1337,g2,125,38946,0.92,0.47917,0.34235,0.1051,0.23725
GroupDRO,1337,g3,200,38946,0.75,0.47482,0.56184,0.51122,0.05063
GroupDRO,7,g0,305,38946,0.75738,0.75066,0.5885,0.377,0.2115
GroupDRO,7,g1,295,38946,0.8,0.76676,0.54773,0.42032,0.12741
GroupDRO,7,g2,125,38946,0.92,0.47917,0.3341,0.1051,0.229
GroupDRO,7,g3,200,38946,0.73,0.49511,0.59657,0.51122,0.08536
GroupDRO,2024,g0,305,38946,0.77377,0.76911,0.50324,0.377,0.12623
GroupDRO,2024,g1,295,38946,0.80678,0.78165,0.50484,0.42032,0.08452
GroupDRO,2024,g2,125,38946,0.92,0.47917,0.34826,0.1051,0.24316
GroupDRO,2024,g3,200,38946,0.71,0.48432,0.58693,0.51122,0.07572
GroupDRO,31337,g0,305,38946,0.77049,0.76544,0.4813,0.377,0.1043
GroupDRO,31337,g1,295,38946,0.78983,0.75689,0.5074,0.42032,0.08708
GroupDRO,31337,g2,125,38946,0.92,0.47917,0.35107,0.1051,0.24597
GroupDRO,31337,g3,200,38946,0.73,0.48554,0.56647,0.51122,0.05526
GroupDRO,11,g0,305,38946,0.77049,0.76541,0.53787,0.377,0.16087
GroupDRO,11,g1,295,38946,0.79322,0.75634,0.50959,0.42032,0.08927
GroupDRO,11,g2,125,38946,0.92,0.47917,0.32327,0.1051,0.21817
GroupDRO,11,g3,200,38946,0.725,0.46435,0.56408,0.51122,0.05287
GroupDRO,22,g0,305,38946,0.74426,0.73737,0.57494,0.377,0.19793
GroupDRO,22,g1,295,38946,0.79661,0.77473,0.55682,0.42032,0.1365
GroupDRO,22,g2,125,38946,0.92,0.47917,0.37387,0.1051,0.26877
GroupDRO,22,g3,200,38946,0.745,0.47037,0.59637,0.51122,0.08515
GroupDRO,33,g0,305,38946,0.74426,0.7402,0.56884,0.377,0.19183
GroupDRO,33,g1,295,38946,0.76949,0.72814,0.57033,0.42032,0.15001
GroupDRO,33,g2,125,38946,0.92,0.47917,0.38834,0.1051,0.28324
GroupDRO,33,g3,200,38946,0.735,0.45355,0.57782,0.51122,0.0666
GroupDRO,44,g0,305,38946,0.74754,0.74125,0.5281,0.377,0.1511
GroupDRO,44,g1,295,38946,0.77627,0.73956,0.5689,0.42032,0.14858
GroupDRO,44,g2,125,38946,0.92,0.47917,0.40306,0.1051,0.29796
GroupDRO,44,g3,200,38946,0.735,0.47108,0.56352,0.51122,0.0523
GroupDRO,55,g0,305,38946,0.76393,0.76036,0.60137,0.377,0.22437
GroupDRO,55,g1,295,38946,0.78305,0.74794,0.52867,0.42032,0.10835
GroupDRO,55,g2,125,38946,0.92,0.47917,0.32774,0.1051,0.22264
GroupDRO,55,g3,200,38946,0.71,0.4865,0.61646,0.51122,0.10525
RegretDRO,42,g0,305,38946,0.7541,0.74864,0.53377,0.377,0.15676
RegretDRO,42,g1,295,38946,0.77966,0.73492,0.51929,0.42032,0.09897
RegretDRO,42,g2,125,38946,0.92,0.47917,0.36372,0.1051,0.25862
RegretDRO,42,g3,200,38946,0.74,0.47145,0.57539,0.51122,0.06418
RegretDRO,1337,g0,305,38946,0.75738,0.75122,0.49653,0.377,0.11953
RegretDRO,1337,g1,295,38946,0.77966,0.72743,0.50392,0.42032,0.0836
RegretDRO,1337,g2,125,38946,0.92,0.47917,0.33802,0.1051,0.23292
RegretDRO,1337,g3,200,38946,0.76,0.46443,0.54085,0.51122,0.02963
RegretDRO,7,g0,305,38946,0.75082,0.74323,0.58209,0.377,0.20508
RegretDRO,7,g1,295,38946,0.8,0.7673,0.54032,0.42032,0.12
RegretDRO,7,g2,125,38946,0.92,0.47917,0.4086,0.1051,0.3035
RegretDRO,7,g3,200,38946,0.735,0.49797,0.58147,0.51122,0.07025
RegretDRO,2024,g0,305,38946,0.78033,0.77546,0.48508,0.377,0.10808
RegretDRO,2024,g1,295,38946,0.8,0.76894,0.50266,0.42032,0.08234
RegretDRO,2024,g2,125,38946,0.92,0.47917,0.42811,0.1051,0.32301
RegretDRO,2024,g3,200,38946,0.725,0.48245,0.55838,0.51122,0.04717
RegretDRO,31337,g0,305,38946,0.77049,0.7644,0.47546,0.377,0.09846
RegretDRO,31337,g1,295,38946,0.78983,0.75681,0.50811,0.42032,0.08779
RegretDRO,31337,g2,125,38946,0.92,0.47917,0.37146,0.1051,0.26636
RegretDRO,31337,g3,200,38946,0.725,0.43399,0.55482,0.51122,0.04361
RegretDRO,11,g0,305,38946,0.78033,0.77644,0.54164,0.377,0.16464
RegretDRO,11,g1,295,38946,0.80678,0.77251,0.54831,0.42032,0.12799
RegretDRO,11,g2,125,38946,0.92,0.47917,0.38938,0.1051,0.28428
RegretDRO,11,g3,200,38946,0.715,0.46048,0.5514,0.51122,0.04018
RegretDRO,22,g0,305,38946,0.74426,0.7366,0.65668,0.377,0.27968
RegretDRO,22,g1,295,38946,0.8,0.7728,0.54673,0.42032,0.12641
RegretDRO,22,g2,125,38946,0.92,0.47917,0.37071,0.1051,0.26561
RegretDRO,22,g3,200,38946,0.74,0.4905,0.57045,0.51122,0.05923
RegretDRO,33,g0,305,38946,0.74098,0.73704,0.56925,0.377,0.19225
RegretDRO,33,g1,295,38946,0.76949,0.72814,0.56566,0.42032,0.14534
RegretDRO,33,g2,125,38946,0.92,0.47917,0.40979,0.1051,0.30469
RegretDRO,33,g3,200,38946,0.75,0.46125,0.57452,0.51122,0.0633
RegretDRO,44,g0,305,38946,0.74098,0.73517,0.50805,0.377,0.13105
RegretDRO,44,g1,295,38946,0.78305,0.74818,0.53387,0.42032,0.11355
RegretDRO,44,g2,125,38946,0.92,0.47917,0.42373,0.1051,0.31863
RegretDRO,44,g3,200,38946,0.71,0.45044,0.55451,0.51122,0.0433
RegretDRO,55,g0,305,38946,0.76393,0.75863,0.60702,0.377,0.23002
RegretDRO,55,g1,295,38946,0.78644,0.75078,0.52793,0.42032,0.10761
RegretDRO,55,g2,125,38946,0.92,0.47917,0.35243,0.1051,0.24733
RegretDRO,55,g3,200,38946,0.73,0.48702,0.55931,0.51122,0.0481
AnchorsOnly,42,g0,305,38946,0.74426,0.74041,0.55893,0.377,0.18193
AnchorsOnly,42,g1,295,38946,0.79322,0.76664,0.54081,0.42032,0.12049
AnchorsOnly,42,g2,125,38946,0.92,0.47917,0.3447,0.1051,0.2396
AnchorsOnly,42,g3,200,38946,0.725,0.47894,0.59419,0.51122,0.08298
AnchorsOnly,1337,g0,305,38946,0.78033,0.77447,0.50705,0.377,0.13005
AnchorsOnly,1337,g1,295,38946,0.80339,0.77405,0.50987,0.42032,0.08955
AnchorsOnly,1337,g2,125,38946,0.92,0.47917,0.33725,0.1051,0.23215
AnchorsOnly,1337,g3,200,38946,0.72,0.47369,0.57173,0.51122,0.06051
AnchorsOnly,7,g0,305,38946,0.77377,0.76975,0.51817,0.377,0.14117
AnchorsOnly,7,g1,295,38946,0.78305,0.74686,0.55775,0.42032,0.13743
AnchorsOnly,7,g2,125,38946,0.912,0.47695,0.33157,0.1051,0.22647
AnchorsOnly,7,g3,200,38946,0.715,0.46211,0.59557,0.51122,0.08435
AnchorsOnly,2024,g0,305,38946,0.7541,0.75066,0.54414,0.377,0.16713
AnchorsOnly,2024,g1,295,38946,0.80339,0.76941,0.52308,0.42032,0.10276
AnchorsOnly,2024,g2,125,38946,0.92,0.47917,0.3458,0.1051,0.2407
AnchorsOnly,2024,g3,200,38946,0.705,0.49865,0.61437,0.51122,0.10315
AnchorsOnly,31337,g0,305,38946,0.7541,0.75118,0.52834,0.377,0.15133
AnchorsOnly,31337,g1,295,38946,0.8,0.77511,0.54015,0.42032,0.11983
AnchorsOnly,31337,g2,125,38946,0.92,0.47917,0.34749,0.1051,0.24239
AnchorsOnly,31337,g3,200,38946,0.685,0.45688,0.61319,0.51122,0.10197
AnchorsOnly,11,g0,305,38946,0.76066,0.75726,0.50803,0.377,0.13103
AnchorsOnly,11,g1,295,38946,0.79661,0.76383,0.53591,0.42032,0.11559
AnchorsOnly,11,g2,125,38946,0.92,0.47917,0.33482,0.1051,0.22972
AnchorsOnly,11,g3,200,38946,0.73,0.4949,0.57797,0.51122,0.06676
AnchorsOnly,22,g0,305,38946,0.75082,0.74588,0.54233,0.377,0.16533
AnchorsOnly,22,g1,295,38946,0.78644,0.75442,0.54234,0.42032,0.12202
AnchorsOnly,22,g2,125,38946,0.92,0.47917,0.3583,0.1051,0.2532
AnchorsOnly,22,g3,200,38946,0.71,0.47917,0.6109,0.51122,0.09968
AnchorsOnly,33,g0,305,38946,0.76393,0.76073,0.55019,0.377,0.17318
AnchorsOnly,33,g1,295,38946,0.8,0.77406,0.55946,0.42032,0.13914
AnchorsOnly,33,g2,125,38946,0.92,0.47917,0.33642,0.1051,0.23132
AnchorsOnly,33,g3,200,38946,0.715,0.44529,0.60724,0.51122,0.09603
AnchorsOnly,44,g0,305,38946,0.77049,0.76725,0.54305,0.377,0.16604
AnchorsOnly,44,g1,295,38946,0.78644,0.75539,0.53751,0.42032,0.11719
AnchorsOnly,44,g2,125,38946,0.912,0.47695,0.36915,0.1051,0.26405
AnchorsOnly,44,g3,200,38946,0.7,0.49932,0.60507,0.51122,0.09385
AnchorsOnly,55,g0,305,38946,0.7377,0.73258,0.55848,0.377,0.18148
AnchorsOnly,55,g1,295,38946,0.79322,0.75954,0.56508,0.42032,0.14476
AnchorsOnly,55,g2,125,38946,0.896,0.47222,0.40567,0.1051,0.30057
AnchorsOnly,55,g3,200,38946,0.715,0.51982,0.58392,0.51122,0.07271
Ours,42,g0,305,38946,0.74098,0.73609,0.5473,0.377,0.1703
Ours,42,g1,295,38946,0.77627,0.7504,0.52808,0.42032,0.10776
Ours,42,g2,125,38946,0.92,0.47917,0.33789,0.1051,0.23279
Ours,42,g3,200,38946,0.725,0.44885,0.5984,0.51122,0.08719
