method,seed,group,n_params,n,acc,macro_f1,loss,R_star,excess_loss
anchors_only,0,g1,276228,209,0.7177033424377441,0.5651124744376279,0.6633763909339905,0.6846005644225315,-0.021224173488541
anchors_only,0,g2,276228,37,0.5945945978164673,0.26522187822497423,1.1774383783340454,0.7024396780319512,0.47499870030209423
anchors_only,0,g3,276228,128,0.671875,0.507587471726816,0.9020286798477173,0.7673795436520174,0.13464913619569985
anchors_only,0,g4,276228,14665,0.7429935336112976,0.6033844341221641,0.5926197171211243,0.6238109850217399,-0.03119126790061566
anchors_only,0,g5,276228,14,0.5714285969734192,0.325,1.4970977306365967,0.8973705906662908,0.5997271399703059
anchors_only,0,g6,276228,10579,0.7520559430122375,0.6847244100395997,0.5744922757148743,0.5871916648544888,-0.012699389139614548
align_only,0,g1,276228,209,0.7081339359283447,0.49530334777846563,0.639884889125824,0.6846005644225315,-0.0447156752967075
align_only,0,g2,276228,37,0.6216216087341309,0.2756410256410256,0.9204439520835876,0.7024396780319512,0.21800427405163647
align_only,0,g3,276228,128,0.7578125,0.6368774367403104,0.7148878574371338,0.7673795436520174,-0.05249168621488365
align_only,0,g4,276228,14665,0.769314706325531,0.694865730658536,0.5345880389213562,0.6238109850217399,-0.08922294610038373
align_only,0,g5,276228,14,0.7142857313156128,0.41428571428571426,1.1010793447494507,0.8973705906662908,0.20370875408315992
align_only,0,g6,276228,10579,0.7746478915214539,0.7251880630059244,0.5225839018821716,0.5871916648544888,-0.06460776297231718
ours,0,g1,276228,209,0.7320573925971985,0.6127407022199308,0.6643770933151245,0.6846005644225315,-0.020223471107406965
ours,0,g2,276228,37,0.6216216087341309,0.2756410256410256,0.9641450643539429,0.7024396780319512,0.2617053863219917
ours,0,g3,276228,128,0.71875,0.6440935390549662,0.7348047494888306,0.7673795436520174,-0.03257479416318687
ours,0,g4,276228,14665,0.7689055800437927,0.6907392950217868,0.534650444984436,0.6238109850217399,-0.08916054003730389
ours,0,g5,276228,14,0.7142857313156128,0.41428571428571426,1.1532487869262695,0.8973705906662908,0.25587819625997876
ours,0,g6,276228,10579,0.7800359129905701,0.7206464502780416,0.5161886215209961,0.5871916648544888,-0.07100304333349272
