method,seed,group,n,accuracy,macro_f1,loss,R_star,excess_loss
PerGroupOnly,33,g1,530,0.74151,0.58263,0.44131,0.28288,0.15843
PerGroupOnly,33,g2,2338,0.70573,0.5809,0.48458,0.26518,0.21941
PerGroupOnly,44,g0,533,0.73171,0.5891,0.63348,0.3002,0.33328
PerGroupOnly,44,g1,530,0.79811,0.58684,0.51236,0.28288,0.22949
PerGroupOnly,44,g2,2338,0.73952,0.59743,0.45796,0.26518,0.19279
PerGroupOnly,55,g0,533,0.74672,0.59827,0.60543,0.3002,0.30524
PerGroupOnly,55,g1,530,0.80566,0.56829,0.51238,0.28288,0.2295
PerGroupOnly,55,g2,2338,0.7592,0.60561,0.42133,0.26518,0.15615
Shared_GDRO,42,g0,533,0.70732,0.59241,0.47551,0.3002,0.17532
Shared_GDRO,42,g1,530,0.76038,0.6131,0.40843,0.28288,0.12555
Shared_GDRO,42,g2,2338,0.71685,0.58318,0.45861,0.26518,0.19344
Shared_GDRO,1337,g0,533,0.72045,0.5982,0.47051,0.3002,0.17031
Shared_GDRO,1337,g1,530,0.77547,0.62001,0.39123,0.28288,0.10835
Shared_GDRO,1337,g2,2338,0.72113,0.58102,0.44888,0.26518,0.18371
Shared_GDRO,7,g0,533,0.70356,0.58946,0.48726,0.3002,0.18706
Shared_GDRO,7,g1,530,0.7566,0.607,0.4159,0.28288,0.13303
Shared_GDRO,7,g2,2338,0.71642,0.58462,0.47548,0.26518,0.2103
Shared_GDRO,2024,g0,533,0.69794,0.58944,0.47569,0.3002,0.17549
Shared_GDRO,2024,g1,530,0.74717,0.60495,0.40691,0.28288,0.12404
Shared_GDRO,2024,g2,2338,0.70488,0.57571,0.46285,0.26518,0.19767
Shared_GDRO,31337,g0,533,0.7167,0.59281,0.44956,0.3002,0.14936
Shared_GDRO,31337,g1,530,0.78868,0.6219,0.38328,0.28288,0.10041
Shared_GDRO,31337,g2,2338,0.7361,0.58891,0.44081,0.26518,0.17563
Shared_GDRO,11,g0,533,0.72045,0.60289,0.45026,0.3002,0.15006
Shared_GDRO,11,g1,530,0.77736,0.62474,0.37815,0.28288,0.09527
Shared_GDRO,11,g2,2338,0.72797,0.58317,0.43415,0.26518,0.16897
Shared_GDRO,22,g0,533,0.70732,0.58544,0.4624,0.3002,0.1622
Shared_GDRO,22,g1,530,0.75849,0.60558,0.39877,0.28288,0.11589
Shared_GDRO,22,g2,2338,0.71728,0.58172,0.44924,0.26518,0.18406
Shared_GDRO,33,g0,533,0.75797,0.62157,0.44685,0.3002,0.14666
Shared_GDRO,33,g1,530,0.79811,0.62339,0.39777,0.28288,0.1149
Shared_GDRO,33,g2,2338,0.75962,0.60318,0.44055,0.26518,0.17538
Shared_GDRO,44,g0,533,0.71482,0.58888,0.47539,0.3002,0.17519
Shared_GDRO,44,g1,530,0.77358,0.61525,0.39674,0.28288,0.11386
Shared_GDRO,44,g2,2338,0.73482,0.59303,0.45436,0.26518,0.18918
Shared_GDRO,55,g0,533,0.75797,0.61332,0.42953,0.3002,0.12933
Shared_GDRO,55,g1,530,0.80943,0.62634,0.365,0.28288,0.08212
Shared_GDRO,55,g2,2338,0.77459,0.61144,0.40811,0.26518,0.14293
GroupDRO,42,g0,533,0.76923,0.61401,0.63288,0.3002,0.33269
GroupDRO,42,g1,530,0.83396,0.59244,0.5278,0.28288,0.24492
GroupDRO,42,g2,2338,0.75706,0.60521,0.4463,0.26518,0.18113
GroupDRO,1337,g0,533,0.77486,0.61885,0.45952,0.3002,0.15933
GroupDRO,1337,g1,530,0.8,0.59735,0.38836,0.28288,0.10549
GroupDRO,1337,g2,2338,0.75877,0.61133,0.41668,0.26518,0.15151
GroupDRO,7,g0,533,0.75985,0.61203,0.46019,0.3002,0.15999
GroupDRO,7,g1,530,0.77925,0.60678,0.44314,0.28288,0.16026
GroupDRO,7,g2,2338,0.74551,0.60356,0.44323,0.26518,0.17805
GroupDRO,2024,g0,533,0.72983,0.59037,0.55824,0.3002,0.25804
GroupDRO,2024,g1,530,0.81887,0.60968,0.44754,0.28288,0.16466
GroupDRO,2024,g2,2338,0.76775,0.61761,0.40773,0.26518,0.14255
GroupDRO,31337,g0,533,0.71482,0.59372,0.48172,0.3002,0.18152
GroupDRO,31337,g1,530,0.82075,0.61603,0.37491,0.28288,0.09203
GroupDRO,31337,g2,2338,0.74979,0.61146,0.4325,0.26518,0.16733
GroupDRO,11,g0,533,0.73546,0.61279,0.43072,0.3002,0.13052
GroupDRO,11,g1,530,0.78113,0.6311,0.402,0.28288,0.11912
GroupDRO,11,g2,2338,0.70317,0.57555,0.47338,0.26518,0.20821
GroupDRO,22,g0,533,0.73171,0.61438,0.49338,0.3002,0.19318
GroupDRO,22,g1,530,0.84151,0.60532,0.3439,0.28288,0.06103
GroupDRO,22,g2,2338,0.7408,0.60587,0.44343,0.26518,0.17825
GroupDRO,33,g0,533,0.803,0.64108,0.60769,0.3002,0.30749
GroupDRO,33,g1,530,0.8283,0.59296,0.52595,0.28288,0.24308
GroupDRO,33,g2,2338,0.75406,0.60069,0.43113,0.26518,0.16595
GroupDRO,44,g0,533,0.75985,0.60909,0.60071,0.3002,0.30051
GroupDRO,44,g1,530,0.78679,0.59039,0.47593,0.28288,0.19305
GroupDRO,44,g2,2338,0.71728,0.58172,0.45093,0.26518,0.18575
GroupDRO,55,g0,533,0.73921,0.60059,0.65641,0.3002,0.35621
GroupDRO,55,g1,530,0.8566,0.60168,0.49418,0.28288,0.2113
GroupDRO,55,g2,2338,0.73653,0.59249,0.47398,0.26518,0.2088
Shared_Anchors,42,g0,533,0.68856,0.58211,0.50455,0.3002,0.20435
Shared_Anchors,42,g1,530,0.74528,0.59772,0.43257,0.28288,0.14969
Shared_Anchors,42,g2,2338,0.69504,0.57105,0.4997,0.26518,0.23453
Shared_Anchors,1337,g0,533,0.73734,0.60945,0.4618,0.3002,0.1616
Shared_Anchors,1337,g1,530,0.77358,0.60877,0.40342,0.28288,0.12055
Shared_Anchors,1337,g2,2338,0.73653,0.58593,0.4556,0.26518,0.19042
Shared_Anchors,7,g0,533,0.69606,0.57906,0.5622,0.3002,0.262
Shared_Anchors,7,g1,530,0.74906,0.60078,0.52846,0.28288,0.24558
Shared_Anchors,7,g2,2338,0.70616,0.57553,0.56428,0.26518,0.2991
Shared_Anchors,2024,g0,533,0.72233,0.59231,0.46703,0.3002,0.16683
Shared_Anchors,2024,g1,530,0.78113,0.62181,0.41023,0.28288,0.12735
Shared_Anchors,2024,g2,2338,0.73952,0.59616,0.46243,0.26518,0.19725
Shared_Anchors,31337,g0,533,0.68293,0.57985,0.50922,0.3002,0.20902
Shared_Anchors,31337,g1,530,0.73962,0.59316,0.43637,0.28288,0.15349
Shared_Anchors,31337,g2,2338,0.69675,0.57179,0.49889,0.26518,0.23372
Shared_Anchors,11,g0,533,0.7636,0.62369,0.42141,0.3002,0.12121
Shared_Anchors,11,g1,530,0.80566,0.62284,0.3688,0.28288,0.08592
Shared_Anchors,11,g2,2338,0.77887,0.61881,0.41584,0.26518,0.15066
Shared_Anchors,22,g0,533,0.74109,0.60744,0.44574,0.3002,0.14555
Shared_Anchors,22,g1,530,0.78679,0.62023,0.37664,0.28288,0.09376
Shared_Anchors,22,g2,2338,0.7515,0.60197,0.43445,0.26518,0.16928
Shared_Anchors,33,g0,533,0.79174,0.637,0.50958,0.3002,0.20938
Shared_Anchors,33,g1,530,0.80566,0.61084,0.48455,0.28288,0.20167
Shared_Anchors,33,g2,2338,0.79341,0.61772,0.51126,0.26518,0.24608
Shared_Anchors,44,g0,533,0.74859,0.61365,0.45525,0.3002,0.15505
Shared_Anchors,44,g1,530,0.78868,0.61496,0.39431,0.28288,0.11143
Shared_Anchors,44,g2,2338,0.75235,0.602,0.44676,0.26518,0.18158
Shared_Anchors,55,g0,533,0.7561,0.61728,0.4346,0.3002,0.1344
Shared_Anchors,55,g1,530,0.79811,0.62339,0.37021,0.28288,0.08733
Shared_Anchors,55,g2,2338,0.76176,0.60706,0.42016,0.26518,0.15498
AnchorsOnly,42,g0,533,0.70732,0.5878,0.55939,0.3002,0.25919
AnchorsOnly,42,g1,530,0.80566,0.60662,0.46469,0.28288,0.18181
AnchorsOnly,42,g2,2338,0.75877,0.60177,0.43216,0.26518,0.16699
AnchorsOnly,1337,g0,533,0.76548,0.6168,0.41582,0.3002,0.11562
AnchorsOnly,1337,g1,530,0.76415,0.59073,0.41445,0.28288,0.13158
AnchorsOnly,1337,g2,2338,0.74251,0.59922,0.4476,0.26518,0.18243
AnchorsOnly,7,g0,533,0.76923,0.61401,0.59558,0.3002,0.29538
AnchorsOnly,7,g1,530,0.81321,0.57982,0.51057,0.28288,0.22769
AnchorsOnly,7,g2,2338,0.77545,0.60917,0.43982,0.26518,0.17465
AnchorsOnly,2024,g0,533,0.73546,0.61279,0.48436,0.3002,0.18416
AnchorsOnly,2024,g1,530,0.79245,0.60715,0.41991,0.28288,0.13703
AnchorsOnly,2024,g2,2338,0.73781,0.59856,0.45945,0.26518,0.19427
AnchorsOnly,31337,g0,533,0.77486,0.62491,0.58765,0.3002,0.28746
AnchorsOnly,31337,g1,530,0.82075,0.57507,0.55862,0.28288,0.27575
AnchorsOnly,31337,g2,2338,0.7592,0.60698,0.44965,0.26518,0.18448
AnchorsOnly,11,g0,533,0.73921,0.60327,0.51868,0.3002,0.21848
AnchorsOnly,11,g1,530,0.78679,0.59841,0.4128,0.28288,0.12992
AnchorsOnly,11,g2,2338,0.7284,0.58857,0.47143,0.26518,0.20625
AnchorsOnly,22,g0,533,0.73921,0.58933,0.50815,0.3002,0.20795
AnchorsOnly,22,g1,530,0.81887,0.61426,0.39669,0.28288,0.11381
AnchorsOnly,22,g2,2338,0.75877,0.60866,0.44525,0.26518,0.18007
AnchorsOnly,33,g0,533,0.77111,0.62456,0.5231,0.3002,0.2229
AnchorsOnly,33,g1,530,0.76038,0.55299,0.49421,0.28288,0.21133
AnchorsOnly,33,g2,2338,0.75278,0.60168,0.45447,0.26518,0.18929
AnchorsOnly,44,g0,533,0.73546,0.60023,0.56626,0.3002,0.26606
AnchorsOnly,44,g1,530,0.80189,0.60747,0.43389,0.28288,0.15102
AnchorsOnly,44,g2,2338,0.74337,0.59603,0.45997,0.26518,0.19479
AnchorsOnly,55,g0,533,0.73546,0.59485,0.5891,0.3002,0.2889
AnchorsOnly,55,g1,530,0.80755,0.59948,0.47109,0.28288,0.18821
AnchorsOnly,55,g2,2338,0.75492,0.59931,0.43351,0.26518,0.16833
Shared_Anchors_GDRO,42,g0,533,0.76173,0.61361,0.42342,0.3002,0.12322
Shared_Anchors_GDRO,42,g1,530,0.81132,0.63568,0.36166,0.28288,0.07878
Shared_Anchors_GDRO,42,g2,2338,0.77716,0.6129,0.40553,0.26518,0.14035
Shared_Anchors_GDRO,1337,g0,533,0.75797,0.61613,0.43105,0.3002,0.13085
Shared_Anchors_GDRO,1337,g1,530,0.79245,0.6183,0.37198,0.28288,0.0891
Shared_Anchors_GDRO,1337,g2,2338,0.76989,0.60891,0.42309,0.26518,0.15792
Shared_Anchors_GDRO,7,g0,533,0.76548,0.61384,0.41803,0.3002,0.11783
Shared_Anchors_GDRO,7,g1,530,0.81509,0.63555,0.34271,0.28288,0.05983
Shared_Anchors_GDRO,7,g2,2338,0.77973,0.60818,0.39661,0.26518,0.13144
Shared_Anchors_GDRO,2024,g0,533,0.75235,0.6245,0.44828,0.3002,0.14808
Shared_Anchors_GDRO,2024,g1,530,0.78679,0.6133,0.39033,0.28288,0.10745
Shared_Anchors_GDRO,2024,g2,2338,0.75535,0.60648,0.44457,0.26518,0.17939
Shared_Anchors_GDRO,31337,g0,533,0.74484,0.60788,0.44337,0.3002,0.14317
Shared_Anchors_GDRO,31337,g1,530,0.79811,0.61598,0.3757,0.28288,0.09282
Shared_Anchors_GDRO,31337,g2,2338,0.76476,0.60887,0.42668,0.26518,0.16151
Shared_Anchors_GDRO,11,g0,533,0.77674,0.62656,0.41008,0.3002,0.10989
Shared_Anchors_GDRO,11,g1,530,0.82642,0.62595,0.3475,0.28288,0.06462
Shared_Anchors_GDRO,11,g2,2338,0.79085,0.62262,0.39851,0.26518,0.13334
Shared_Anchors_GDRO,22,g0,533,0.7636,0.62369,0.43817,0.3002,0.13797
Shared_Anchors_GDRO,22,g1,530,0.82075,0.63318,0.35912,0.28288,0.07625
Shared_Anchors_GDRO,22,g2,2338,0.77074,0.60817,0.41363,0.26518,0.14846
Shared_Anchors_GDRO,33,g0,533,0.82739,0.63066,0.48382,0.3002,0.18362
Shared_Anchors_GDRO,33,g1,530,0.83962,0.62489,0.46243,0.28288,0.17955
Shared_Anchors_GDRO,33,g2,2338,0.82549,0.61433,0.48371,0.26518,0.21853
Shared_Anchors_GDRO,44,g0,533,0.78049,0.63573,0.4936,0.3002,0.19341
Shared_Anchors_GDRO,44,g1,530,0.81509,0.63555,0.45309,0.28288,0.17021
Shared_Anchors_GDRO,44,g2,2338,0.77973,0.61512,0.49185,0.26518,0.22668
Shared_Anchors_GDRO,55,g0,533,0.78987,0.6189,0.40373,0.3002,0.10353
Shared_Anchors_GDRO,55,g1,530,0.83774,0.62791,0.35382,0.28288,0.07094
Shared_Anchors_GDRO,55,g2,2338,0.80411,0.6266,0.39363,0.26518,0.12846
Ours_GDRO,42,g0,533,0.7561,0.63019,0.41934,0.3002,0.11914
Ours_GDRO,42,g1,530,0.80943,0.64105,0.40071,0.28288,0.11783
Ours_GDRO,42,g2,2338,0.77203,0.61146,0.47596,0.26518,0.21078
Ours_GDRO,1337,g0,533,0.78424,0.62392,0.58104,0.3002,0.28084
Ours_GDRO,1337,g1,530,0.8434,0.5824,0.55111,0.28288,0.26823
Ours_GDRO,1337,g2,2338,0.76005,0.60632,0.4493,0.26518,0.18412
Ours_GDRO,7,g0,533,0.74859,0.60551,0.58252,0.3002,0.28232
Ours_GDRO,7,g1,530,0.83396,0.56752,0.45514,0.28288,0.17226
Ours_GDRO,7,g2,2338,0.77973,0.61883,0.41147,0.26518,0.14629
Ours_GDRO,2024,g0,533,0.73546,0.60791,0.51063,0.3002,0.21043
Ours_GDRO,2024,g1,530,0.81698,0.59344,0.38952,0.28288,0.10665
Ours_GDRO,2024,g2,2338,0.75492,0.60679,0.43712,0.26518,0.17194
Ours_GDRO,31337,g0,533,0.76735,0.62131,0.60401,0.3002,0.30382
Ours_GDRO,31337,g1,530,0.86792,0.56626,0.59194,0.28288,0.30906
Ours_GDRO,31337,g2,2338,0.85928,0.5513,0.6478,0.26518,0.38263
Ours_GDRO,11,g0,533,0.80488,0.63257,0.36572,0.3002,0.06553
Ours_GDRO,11,g1,530,0.79434,0.62353,0.38691,0.28288,0.10403
Ours_GDRO,11,g2,2338,0.72883,0.59259,0.47901,0.26518,0.21383
Ours_GDRO,22,g0,533,0.78612,0.62878,0.56085,0.3002,0.26066
Ours_GDRO,22,g1,530,0.83396,0.60368,0.47443,0.28288,0.19155
Ours_GDRO,22,g2,2338,0.7763,0.62158,0.42916,0.26518,0.16398
Ours_GDRO,33,g0,533,0.75797,0.62933,0.43853,0.3002,0.13833
Ours_GDRO,33,g1,530,0.78491,0.60066,0.4026,0.28288,0.11972
Ours_GDRO,33,g2,2338,0.73653,0.59937,0.46302,0.26518,0.19785
Ours_GDRO,44,g0,533,0.77111,0.62164,0.53734,0.3002,0.23714
Ours_GDRO,44,g1,530,0.79811,0.56753,0.43377,0.28288,0.15089
Ours_GDRO,44,g2,2338,0.76305,0.60952,0.4501,0.26518,0.18493
Ours_GDRO,55,g0,533,0.77674,0.63519,0.52593,0.3002,0.22573
Ours_GDRO,55,g1,530,0.80943,0.62242,0.51305,0.28288,0.23017
Ours_GDRO,55,g2,2338,0.74722,0.586,0.62715,0.26518,0.36197
RegretDRO,42,g0,533,0.76173,0.60459,0.68164,0.3002,0.38144
RegretDRO,42,g1,530,0.83208,0.60724,0.56853,0.28288,0.28566
RegretDRO,42,g2,2338,0.74508,0.59204,0.44032,0.26518,0.17515
RegretDRO,1337,g0,533,0.77486,0.61885,0.45355,0.3002,0.15335
RegretDRO,1337,g1,530,0.80189,0.59456,0.39141,0.28288,0.10853
RegretDRO,1337,g2,2338,0.76861,0.61353,0.40618,0.26518,0.141
RegretDRO,7,g0,533,0.75797,0.61045,0.45908,0.3002,0.15888
RegretDRO,7,g1,530,0.77925,0.61024,0.45314,0.28288,0.17026
RegretDRO,7,g2,2338,0.7408,0.60406,0.45447,0.26518,0.18929
RegretDRO,2024,g0,533,0.73358,0.59871,0.53337,0.3002,0.23317
RegretDRO,2024,g1,530,0.82075,0.61143,0.44251,0.28288,0.15963
RegretDRO,2024,g2,2338,0.76604,0.61411,0.41103,0.26518,0.14586
RegretDRO,31337,g0,533,0.70544,0.58398,0.49155,0.3002,0.19136
RegretDRO,31337,g1,530,0.80377,0.61722,0.37286,0.28288,0.08998
RegretDRO,31337,g2,2338,0.73867,0.60352,0.43586,0.26518,0.17068
RegretDRO,11,g0,533,0.72983,0.6151,0.43299,0.3002,0.13279
RegretDRO,11,g1,530,0.77736,0.62775,0.41122,0.28288,0.12834
RegretDRO,11,g2,2338,0.70488,0.57628,0.4745,0.26518,0.20932
RegretDRO,22,g0,533,0.74672,0.60397,0.57354,0.3002,0.27334
RegretDRO,22,g1,530,0.82075,0.56313,0.4986,0.28288,0.21572
RegretDRO,22,g2,2338,0.75192,0.59894,0.42176,0.26518,0.15658
RegretDRO,33,g0,533,0.75047,0.61255,0.66358,0.3002,0.36338
RegretDRO,33,g1,530,0.81321,0.59507,0.53117,0.28288,0.2483
RegretDRO,33,g2,2338,0.74337,0.59337,0.47982,0.26518,0.21465
RegretDRO,44,g0,533,0.7561,0.59683,0.64457,0.3002,0.34437
RegretDRO,44,g1,530,0.81698,0.58831,0.56558,0.28288,0.2827
RegretDRO,44,g2,2338,0.74893,0.60446,0.4445,0.26518,0.17932
RegretDRO,55,g0,533,0.75047,0.59837,0.75861,0.3002,0.45842
RegretDRO,55,g1,530,0.84906,0.60066,0.58347,0.28288,0.30059
RegretDRO,55,g2,2338,0.75278,0.60168,0.45726,0.26518,0.19209
Ours_Regret,42,g0,533,0.74672,0.6246,0.42498,0.3002,0.12478
Ours_Regret,42,g1,530,0.81132,0.64633,0.40039,0.28288,0.11751
Ours_Regret,42,g2,2338,0.77203,0.61218,0.47586,0.26518,0.21069
Ours_Regret,1337,g0,533,0.80675,0.64129,0.39299,0.3002,0.09279
Ours_Regret,1337,g1,530,0.76604,0.5737,0.41852,0.28288,0.13564
Ours_Regret,1337,g2,2338,0.74508,0.60002,0.45532,0.26518,0.19014
Ours_Regret,7,g0,533,0.74859,0.60551,0.56481,0.3002,0.26461
Ours_Regret,7,g1,530,0.84151,0.57397,0.46524,0.28288,0.18237
Ours_Regret,7,g2,2338,0.78614,0.61767,0.40241,0.26518,0.13724
Ours_Regret,2024,g0,533,0.81238,0.65973,0.534,0.3002,0.2338
Ours_Regret,2024,g1,530,0.77736,0.60165,0.55282,0.28288,0.26994
Ours_Regret,2024,g2,2338,0.88794,0.55011,0.59809,0.26518,0.33292
Ours_Regret,31337,g0,533,0.76548,0.6197,0.60584,0.3002,0.30564
Ours_Regret,31337,g1,530,0.86792,0.56626,0.5925,0.28288,0.30962
Ours_Regret,31337,g2,2338,0.85928,0.5513,0.64741,0.26518,0.38224
Ours_Regret,11,g0,533,0.75422,0.61297,0.48607,0.3002,0.18587
Ours_Regret,11,g1,530,0.78679,0.60604,0.42855,0.28288,0.14567
Ours_Regret,11,g2,2338,0.73524,0.58823,0.45918,0.26518,0.194
Ours_Regret,22,g0,533,0.7636,0.6152,0.45659,0.3002,0.15639
Ours_Regret,22,g1,530,0.85094,0.60873,0.31836,0.28288,0.03548
Ours_Regret,22,g2,2338,0.75235,0.60921,0.44343,0.26518,0.17825
Ours_Regret,33,g0,533,0.7636,0.63422,0.43157,0.3002,0.13137
Ours_Regret,33,g1,530,0.79245,0.60325,0.3977,0.28288,0.11483
Ours_Regret,33,g2,2338,0.73353,0.59816,0.46712,0.26518,0.20195
Ours_Regret,44,g0,533,0.76173,0.61067,0.55818,0.3002,0.25798
Ours_Regret,44,g1,530,0.81132,0.60283,0.42821,0.28288,0.14533
Ours_Regret,44,g2,2338,0.76219,0.61017,0.44692,0.26518,0.18174
Ours_Regret,55,g0,533,0.73921,0.59223,0.54266,0.3002,0.24246
Ours_Regret,55,g1,530,0.84717,0.63769,0.40949,0.28288,0.12661
Ours_Regret,55,g2,2338,0.78743,0.6188,0.4005,0.26518,0.13532
