method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,303,38946,0.768976888640879,0.7649859834637093,0.5679870777004229,0.3662309944629669,0.18621200057539608,0.8439112760482397,0.0,5
AnchorsOnly,7,g1,294,38946,0.7823129190879614,0.7598280776248788,0.58872899271193,0.3458040058612823,0.21288510842793656,0.8204352957306771,0.0,5
AnchorsOnly,7,g2,123,38946,0.9349593520164489,0.4831452170904687,0.49615323567778113,0.0571580007672309,0.4206670009932383,0.26405090137857895,0.0,5
AnchorsOnly,7,g3,200,38946,0.75,0.4925831202046036,0.584826672077179,0.3396419882774353,0.1637054741382599,0.6635329153605016,0.0,5
AnchorsOnly,11,g0,303,38946,0.7722772287063473,0.7696953111771531,0.5830228232314484,0.3662309944629669,0.2012477461064216,0.8406742459960281,0.0,5
AnchorsOnly,11,g1,294,38946,0.7653061248818223,0.7426882241677524,0.604553699898882,0.3458040058612823,0.2287098156148885,0.798316702183512,0.0,5
AnchorsOnly,11,g2,123,38946,0.9349593520164489,0.4831452170904687,0.49767083147676977,0.0571580007672309,0.4221845967922269,0.44432661717921523,0.0,5
AnchorsOnly,11,g3,200,38946,0.7450000047683716,0.44316161247107533,0.6075233101844788,0.3396419882774353,0.18640211224555972,0.5491546499477534,0.0,5
AnchorsOnly,22,g0,303,38946,0.7656765631323207,0.7654406283258841,0.5863950425642158,0.3662309944629669,0.204619965439189,0.8397838791815688,0.0,5
AnchorsOnly,22,g1,294,38946,0.7993197311349467,0.7734922866441472,0.6116745360449057,0.3458040058612823,0.2358306517609123,0.8168446425696695,0.0,5
AnchorsOnly,22,g2,123,38946,0.9349593520164489,0.4831452170904687,0.4769225491256249,0.0571580007672309,0.401436314441082,0.4867444326617179,0.0,5
AnchorsOnly,22,g3,200,38946,0.7450000047683716,0.44316161247107533,0.5863077402114868,0.3396419882774353,0.1651865422725678,0.6465423197492163,0.0,5
AnchorsOnly,33,g0,303,38946,0.7854785466744955,0.7847135817780436,0.5840879299066247,0.3662309944629669,0.20231285278159794,0.862930241436842,0.0,5
AnchorsOnly,33,g1,294,38946,0.7687074904944621,0.7434211767516481,0.612907278294466,0.3458040058612823,0.2370633940104725,0.7906370666843276,0.0,5
AnchorsOnly,33,g2,123,38946,0.9349593520164489,0.4831452170904687,0.4849818850435862,0.0571580007672309,0.40949565035904334,0.4934605867797809,0.0,5
AnchorsOnly,33,g3,200,38946,0.7599999904632568,0.4999125341836339,0.5913316011428833,0.3396419882774353,0.17021040320396424,0.6513991640543365,0.0,5
AnchorsOnly,42,g0,303,38946,0.7623762266077224,0.7611667340045678,0.5767431566030672,0.3662309944629669,0.19496807947804037,0.8467523835716905,0.0,5
AnchorsOnly,42,g1,294,38946,0.7823129012471154,0.7613053360732126,0.5920423169930776,0.3458040058612823,0.21619843270908412,0.7892237027575373,0.0,5
AnchorsOnly,42,g2,123,38946,0.9349593520164489,0.4831452170904687,0.4942884033288413,0.0571580007672309,0.4188021686442984,0.3179568752209261,0.0,5
AnchorsOnly,42,g3,200,38946,0.75,0.47478372170512484,0.59602130651474,0.3396419882774353,0.17490010857582092,0.6322476489028213,0.0,5
AnchorsOnly,44,g0,303,38946,0.7557755826723458,0.7550902357885204,0.5833205051548017,0.3662309944629669,0.20154542802977482,0.8486519782930674,0.0,5
AnchorsOnly,44,g1,294,38946,0.7619047596746561,0.7389923922988998,0.6100064270755872,0.3458040058612823,0.23416254279159368,0.7811076836318511,0.0,5
AnchorsOnly,44,g2,123,38946,0.9349593520164489,0.4831452170904687,0.5011516320026987,0.0571580007672309,0.42566539731815584,0.5463061152350654,0.0,5
AnchorsOnly,44,g3,200,38946,0.7350000023841858,0.46750589563888795,0.6135932326316833,0.3396419882774353,0.19247203469276428,0.4976708463949844,0.0,5
AnchorsOnly,55,g0,303,38946,0.792079214412387,0.790082271563254,0.5675283585837966,0.3662309944629669,0.18575328145876968,0.8723065262875493,0.0,5
AnchorsOnly,55,g1,294,38946,0.7755102063117384,0.7477830552244736,0.6026873643300972,0.3458040058612823,0.22684348004610366,0.8067439257020352,0.0,5
AnchorsOnly,55,g2,123,38946,0.9349593520164489,0.4831452170904687,0.492830275035486,0.0571580007672309,0.41734404035094314,0.511841640155532,0.0,5
AnchorsOnly,55,g3,200,38946,0.7350000143051147,0.4534199523167725,0.6062291622161865,0.3396419882774353,0.18510796427726744,0.577637408568443,0.0,5
AnchorsOnly,1337,g0,303,38946,0.7689769020174989,0.7671908224856525,0.5893628748730071,0.3662309944629669,0.20758779774798025,0.8374466414895457,0.0,5
AnchorsOnly,1337,g1,294,38946,0.7755102121911082,0.7513135934334505,0.6053653582423723,0.3458040058612823,0.2295214739583788,0.8111998686649599,0.0,5
