method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,303,37538,0.6237623850897988,0.6194263569161451,0.6410502899597974,0.575643002986908,0.07071568548876067,0.7061493103675447,0.0,16
AnchorsOnly,7,g1,294,37538,0.8197278935893052,0.800547213140936,0.47112669638630483,0.3461660146713257,0.1216874416588115,0.8156766887969895,0.0,16
AnchorsOnly,7,g2,123,37538,0.9268292784690856,0.48097920098072394,0.23519800809340743,0.0,0.20858024448398652,0.8290915517850831,0.0,16
AnchorsOnly,7,g3,200,37538,0.675,0.44195652173913047,0.6063238739967346,0.4535259902477264,0.1379064798355103,0.5429216300940438,0.0,16
AnchorsOnly,11,g0,303,37538,0.6270627111885021,0.6218376101273806,0.6330957560255976,0.575643002986908,0.0627611515545609,0.7101324467764236,0.0,11
AnchorsOnly,11,g1,294,37538,0.8027210876244266,0.7813436489948109,0.49157475462170686,0.3461660146713257,0.1421354998942135,0.802388577495989,0.0,11
AnchorsOnly,11,g2,123,37538,0.9268292784690856,0.48097920098072394,0.24356347831284128,0.0,0.2169457147034203,0.820254506892895,0.0,11
AnchorsOnly,11,g3,200,37538,0.6699999928474426,0.44353000809847015,0.596152400970459,0.4535259902477264,0.12773500680923466,0.5521671891327063,0.0,11
AnchorsOnly,22,g0,303,37538,0.6303630380740654,0.6266110331690652,0.6315651473039054,0.575643002986908,0.061230542832868724,0.7092309181314956,0.0,13
AnchorsOnly,22,g1,294,37538,0.8197278935893052,0.7999693216294154,0.48987355331579846,0.3461660146713257,0.1404342985883051,0.7817111212653641,0.0,13
AnchorsOnly,22,g2,123,37538,0.9268292784690856,0.48097920098072394,0.25829677417026303,0.0,0.23167901056084206,0.820254506892895,0.0,13
AnchorsOnly,22,g3,200,37538,0.7100000023841858,0.4304631997726627,0.581839632987976,0.4535259902477264,0.11342223882675175,0.5847941483803553,0.0,13
AnchorsOnly,33,g0,303,37538,0.6336633633859087,0.6290941504974062,0.636787720049175,0.575643002986908,0.06645311557813839,0.6988058676899436,0.0,6
AnchorsOnly,33,g1,294,37538,0.8129251747309756,0.7938876973208527,0.47877814635938526,0.3461660146713257,0.1293388916318919,0.7969157849662684,0.0,6
AnchorsOnly,33,g2,123,37538,0.9268292784690856,0.48097920098072394,0.2791880962809896,0.0,0.25257033267156864,0.634676564156946,0.0,6
AnchorsOnly,33,g3,200,37538,0.6649999976158142,0.41473079760160436,0.6041028201580048,0.4535259902477264,0.13568542599678043,0.5496990595611284,0.0,6
AnchorsOnly,42,g0,303,37538,0.613861369417839,0.6092220179314017,0.6359690242868052,0.575643002986908,0.06563441981576851,0.7118833163078212,0.0,20
AnchorsOnly,42,g1,294,37538,0.8129251599311829,0.7928264087128146,0.4710459859192777,0.3461660146713257,0.12160673119178432,0.8007634885991491,0.0,20
AnchorsOnly,42,g2,123,37538,0.9268292784690856,0.48097920098072394,0.2552028232958259,0.0,0.2285850596864049,0.8117709437963946,0.0,20
AnchorsOnly,42,g3,200,37538,0.6649999976158142,0.4201196494490525,0.5986848592758178,0.4535259902477264,0.13026746511459353,0.5680167189132707,0.0,20
AnchorsOnly,44,g0,303,37538,0.6534653327646035,0.6512179880624845,0.6270698116164003,0.575643002986908,0.056735207145363585,0.7156085896288042,0.0,24
AnchorsOnly,44,g1,294,37538,0.8265306094065815,0.8057639103721208,0.4713442232333073,0.3461660146713257,0.12190496850581393,0.8151370241864334,0.0,24
AnchorsOnly,44,g2,123,37538,0.9268292784690856,0.48097920098072394,0.2493869046854779,0.0,0.22276914107605694,0.820254506892895,0.0,24
AnchorsOnly,44,g3,200,37538,0.6850000023841858,0.49429420252949663,0.5978468060493469,0.4535259902477264,0.1294294118881226,0.5709132706374086,0.0,24
