method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss,auroc,chosen_step,epoch
AnchorsOnly,7,g0,533,30818,0.6191369891166687,0.5409246931337482,0.6244851350784302,0.2790879905223846,0.3453971445560456,0.7741204690831557,0.0,6
AnchorsOnly,7,g1,530,30818,0.7320754528045654,0.59545464318734,0.4619150459766388,0.2423949986696243,0.2195200473070145,0.7886555120446185,0.0,6
AnchorsOnly,7,g2,2338,30818,0.7420872449874878,0.6038827979004704,0.4326761960983276,0.252005010843277,0.1806711852550506,0.8176687898341238,0.0,6
AnchorsOnly,11,g0,533,30818,0.6341463327407837,0.5486287538271123,0.6138248443603516,0.2790879905223846,0.334736853837967,0.7810167910447761,0.0,12
AnchorsOnly,11,g1,530,30818,0.7415094375610352,0.5946722935820787,0.4402495920658111,0.2423949986696243,0.1978545933961868,0.7936394921086982,0.0,12
AnchorsOnly,11,g2,2338,30818,0.7266894578933716,0.5962214084691283,0.4720459580421448,0.252005010843277,0.2200409471988678,0.8194219364949334,0.0,12
AnchorsOnly,22,g0,533,30818,0.6566604375839233,0.5637263891435906,0.543531060218811,0.2790879905223846,0.26444306969642645,0.7860807569296374,0.0,6
AnchorsOnly,22,g1,530,30818,0.7075471878051758,0.57882810136836,0.4850754737854004,0.2423949986696243,0.2426804751157761,0.7958545943594003,0.0,6
AnchorsOnly,22,g2,2338,30818,0.7112917304039001,0.5835157587882887,0.479887843132019,0.252005010843277,0.227882832288742,0.8181535764389752,0.0,6
AnchorsOnly,33,g0,533,30818,0.6735459566116333,0.5641823308270677,0.5449000000953674,0.2790879905223846,0.26581200957298284,0.7754530916844349,0.0,9
AnchorsOnly,33,g1,530,30818,0.801886796951294,0.6439334318674781,0.3910282850265503,0.2423949986696243,0.148633286356926,0.7897630631699695,0.0,9
AnchorsOnly,33,g2,2338,30818,0.7519246935844421,0.6062784539626498,0.4333267211914062,0.252005010843277,0.18132171034812922,0.8148946232218719,0.0,9
AnchorsOnly,42,g0,533,30818,0.6303939819335938,0.543999305148416,0.5914252400398254,0.2790879905223846,0.31233724951744085,0.7747867803837953,0.0,5
AnchorsOnly,42,g1,530,30818,0.7698113322257996,0.6211535306662916,0.4164568185806274,0.2423949986696243,0.17406181991100309,0.8002847988608046,0.0,5
AnchorsOnly,42,g2,2338,30818,0.7459366917610168,0.6026435267471391,0.4340224862098694,0.252005010843277,0.1820174753665924,0.8174728964713471,0.0,5
AnchorsOnly,44,g0,533,30818,0.692307710647583,0.5828784119106699,0.5213561058044434,0.2790879905223846,0.24226811528205877,0.7625599680170576,0.0,9
AnchorsOnly,44,g1,530,30818,0.7377358675003052,0.5916546108607568,0.4605436325073242,0.2423949986696243,0.21814863383769992,0.7843439737352162,0.0,9
AnchorsOnly,44,g2,2338,30818,0.7698888182640076,0.6110812909992184,0.4037759006023407,0.252005010843277,0.15177088975906372,0.8116099466338991,0.0,9
AnchorsOnly,55,g0,533,30818,0.6998124122619629,0.5842595842595844,0.5097901225090027,0.2790879905223846,0.2307021319866181,0.7838152985074627,0.0,2
AnchorsOnly,55,g1,530,30818,0.7113207578659058,0.5791707967678823,0.5151176452636719,0.2423949986696243,0.27272264659404755,0.7900399509513074,0.0,2
AnchorsOnly,55,g2,2338,30818,0.7720273733139038,0.6164645044216548,0.3980596959590912,0.252005010843277,0.1460546851158142,0.8097083959103797,0.0,2
AnchorsOnly,1337,g0,533,30818,0.5891181826591492,0.5169644076423632,0.6445056200027466,0.2790879905223846,0.365417629480362,0.7699560234541578,0.0,2
AnchorsOnly,1337,g1,530,30818,0.7415094375610352,0.6030743832373955,0.4754588007926941,0.2423949986696243,0.2330638021230698,0.7815750959218386,0.0,2
AnchorsOnly,1337,g2,2338,30818,0.7266894578933716,0.5926943646923374,0.4546475410461426,0.252005010843277,0.2026425302028656,0.8087704822340549,0.0,2
