method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
REMIND,42,g0,533,35714,0.7410881801125704,0.5908210947930573,0.7192026926004574,0.278835,0.440368
REMIND,42,g1,530,35714,0.8283018867924529,0.5929648665299474,0.6682966274465552,0.239386,0.428911
REMIND,42,g2,2338,35714,0.7544910179640718,0.6064351673720663,0.5301571307754624,0.250111,0.280046
REMIND,1337,g0,533,35714,0.6848030018761726,0.5681712962962964,0.7221549421794947,0.278835,0.44332
REMIND,1337,g1,530,35714,0.7867924528301887,0.5485961937064255,0.6465880912464603,0.239386,0.407202
REMIND,1337,g2,2338,35714,0.7249786142001711,0.5827571267317769,0.5736460405518823,0.250111,0.323535
REMIND,7,g0,533,35714,0.7673545966228893,0.6154401154401155,0.7510722922653422,0.278835,0.472237
REMIND,7,g1,530,35714,0.8169811320754717,0.571936485732604,0.6917273909413988,0.239386,0.452341
REMIND,7,g2,2338,35714,0.7630453378956373,0.6088293740675643,0.517641728231076,0.250111,0.267531
REMIND,2024,g0,533,35714,0.6848030018761726,0.5681712962962964,0.6267693014529198,0.278835,0.347934
REMIND,2024,g1,530,35714,0.7773584905660378,0.5785827875259427,0.4867431011304158,0.239386,0.247357
REMIND,2024,g2,2338,35714,0.7198460222412318,0.5843153903386491,0.5540309164311937,0.250111,0.30392
REMIND,31337,g0,533,35714,0.6810506566604128,0.5582758082758082,0.6680924994706613,0.278835,0.389257
REMIND,31337,g1,530,35714,0.7924528301886793,0.5951388888888889,0.5747194757886559,0.239386,0.335333
REMIND,31337,g2,2338,35714,0.7245508982035929,0.5817912344790195,0.5529826011808098,0.250111,0.302872
REMIND,11,g0,533,35714,0.699812382739212,0.5772357723577235,0.6007422246424635,0.278835,0.321907
REMIND,11,g1,530,35714,0.7754716981132076,0.5686371066472427,0.6633016383478609,0.239386,0.423916
REMIND,11,g2,2338,35714,0.7433704020530368,0.59733393038596,0.5102128146237086,0.250111,0.260102
REMIND,22,g0,533,35714,0.7579737335834896,0.6045380036235011,0.6479381214441285,0.278835,0.369103
REMIND,22,g1,530,35714,0.7962264150943397,0.5660480349344977,0.4943737162596999,0.239386,0.254988
REMIND,22,g2,2338,35714,0.7643284858853722,0.6027834555339956,0.4656295555188008,0.250111,0.215519
REMIND,33,g0,533,35714,0.724202626641651,0.5886071629220858,0.6341264037892749,0.278835,0.355291
REMIND,33,g1,530,35714,0.8,0.5837778568041726,0.5695723956588532,0.239386,0.330186
REMIND,33,g2,2338,35714,0.7874251497005988,0.6148562538054948,0.4588247481024775,0.250111,0.208714
REMIND,44,g0,533,35714,0.7354596622889306,0.6028378913991281,0.7036593323481236,0.278835,0.424824
REMIND,44,g1,530,35714,0.7679245283018868,0.5449500554938956,0.6903591495558428,0.239386,0.450973
REMIND,44,g2,2338,35714,0.7446535500427716,0.5964017574829652,0.535134141798585,0.250111,0.285023
REMIND,55,g0,533,35714,0.7617260787992496,0.5982467698188013,0.6350761079826092,0.278835,0.356241
REMIND,55,g1,530,35714,0.8188679245283019,0.5676557560925869,0.5123873323058206,0.239386,0.273001
REMIND,55,g2,2338,35714,0.7544910179640718,0.5873398726976415,0.5194361641125025,0.250111,0.269325
